"transcript_id","biotype","gene_id","gene_name"
"ENST00000440012","protein_coding","ENSG00000189350","TOGARAM2"
"ENST00000440025","protein_coding","ENSG00000005471","ABCB4"
"ENST00000440254","protein_coding","ENSG00000058404","CAMK2B"
"ENST00000440380","protein_coding","ENSG00000164828","SUN1"
"ENST00000440523","protein_coding","ENSG00000115170","ACVR1"
"ENST00000440582","protein_coding","ENSG00000241241","KRTAP4-16"
"ENST00000440997","protein_coding","ENSG00000123977","DAW1"
"ENST00000441054","protein_coding","ENSG00000204463","BAG6"
"ENST00000441223","protein_coding","ENSG00000235118","FAM237A"
"ENST00000441236","protein_coding","ENSG00000132600","PRMT7"
"ENST00000441259","protein_coding","ENSG00000180644","PRF1"
"ENST00000441335","protein_coding","ENSG00000069206","ADAM7"
"ENST00000441357","protein_coding","ENSG00000087586","AURKA"
"ENST00000441358","protein_coding","ENSG00000132692","BCAN"
"ENST00000441366","protein_coding","ENSG00000166947","EPB42"
"ENST00000441687","protein_coding","ENSG00000123485","HJURP"
"ENST00000441703","protein_coding","ENSG00000094631","HDAC6"
"ENST00000441917","protein_coding","ENSG00000089053","ANAPC5"
"ENST00000441969","protein_coding","ENSG00000142512","SIGLEC10"
"ENST00000442023","protein_coding","ENSG00000073849","ST6GAL1"
"ENST00000442091","protein_coding","ENSG00000171291","ZNF439"
"ENST00000442111","protein_coding","ENSG00000151948","GLT1D1"
"ENST00000442247","protein_coding","ENSG00000203697","CAPN8"
"ENST00000442421","protein_coding","ENSG00000204977","TRIM13"
"ENST00000442496","protein_coding","ENSG00000100060","MFNG"
"ENST00000442510","protein_coding","ENSG00000081237","PTPRC"
"ENST00000442687","protein_coding","ENSG00000239642","MEIKIN"
"ENST00000442708","protein_coding","ENSG00000168883","USP39"
"ENST00000442782","protein_coding","ENSG00000187045","TMPRSS6"
"ENST00000442822","protein_coding","ENSG00000204296","TSBP1"
"ENST00000442859","protein_coding","ENSG00000149292","TTC12"
"ENST00000442895","protein_coding","ENSG00000163002","NUP35"
"ENST00000442995","protein_coding","ENSG00000242028","HYPK"
"ENST00000443275","protein_coding","ENSG00000143190","POU2F1"
"ENST00000443341","protein_coding","ENSG00000157551","KCNJ15"
"ENST00000443553","protein_coding","ENSG00000171557","FGG"
"ENST00000443793","protein_coding","ENSG00000067646","ZFY"
"ENST00000443880","protein_coding","ENSG00000186205","MTARC1"
"ENST00000443913","protein_coding","ENSG00000143387","CTSK"
"ENST00000443915","protein_coding","ENSG00000185760","KCNQ5"
"ENST00000444136","protein_coding","ENSG00000162782","TDRD5"
"ENST00000444197","protein_coding","ENSG00000206474","OR10C1"
"ENST00000444204","protein_coding","ENSG00000181092","ADIPOQ"
"ENST00000444313","protein_coding","ENSG00000138964","PARVG"
"ENST00000444637","protein_coding","ENSG00000167595","PROSER3"
"ENST00000444681","protein_coding","ENSG00000158488","CD1E"
"ENST00000444844","protein_coding","ENSG00000132274","TRIM22"
"ENST00000444864","protein_coding","ENSG00000154743","TSEN2"
"ENST00000445023","protein_coding","ENSG00000163072","NOSTRIN"
"ENST00000445091","protein_coding","ENSG00000214897","PNMA6E"
"ENST00000445164","protein_coding","ENSG00000137747","TMPRSS13"
"ENST00000445205","protein_coding","ENSG00000100034","PPM1F"
"ENST00000445217","protein_coding","ENSG00000188227","ZNF793"
"ENST00000445294","protein_coding","ENSG00000131374","TBC1D5"
"ENST00000445385","protein_coding","ENSG00000186788","SPATA31D3"
"ENST00000445489","protein_coding","ENSG00000006607","FARP2"
"ENST00000445537","protein_coding","ENSG00000151490","PTPRO"
"ENST00000445593","protein_coding","ENSG00000104341","LAPTM4B"
"ENST00000445595","protein_coding","ENSG00000100385","IL2RB"
"ENST00000445694","protein_coding","ENSG00000168594","ADAM29"
"ENST00000445895","protein_coding","ENSG00000172508","CARNS1"
"ENST00000446003","protein_coding","ENSG00000107863","ARHGAP21"
"ENST00000446148","protein_coding","ENSG00000145908","ZNF300"
"ENST00000446151","protein_coding","ENSG00000116044","NFE2L2"
"ENST00000446180","protein_coding","ENSG00000138688","BLTP1"
"ENST00000446182","protein_coding","ENSG00000054356","PTPRN"
"ENST00000446224","protein_coding","ENSG00000058091","CDK14"
"ENST00000446524","protein_coding","ENSG00000237388","OR4A47"
"ENST00000446937","protein_coding","ENSG00000157017","GHRL"
"ENST00000447137","protein_coding","ENSG00000173041","ZNF680"
"ENST00000447241","protein_coding","ENSG00000204296","TSBP1"
"ENST00000447282","protein_coding","ENSG00000197111","PCBP2"
"ENST00000447313","protein_coding","ENSG00000171804","WDR87"
"ENST00000447419","protein_coding","ENSG00000251692","PTX4"
"ENST00000447624","protein_coding","ENSG00000143194","MAEL"
"ENST00000447870","protein_coding","ENSG00000183569","SERHL2"
"ENST00000447894","protein_coding","ENSG00000130396","AFDN"
"ENST00000448025","protein_coding","ENSG00000157985","AGAP1"
"ENST00000448044","protein_coding","ENSG00000073849","ST6GAL1"
"ENST00000448141","protein_coding","ENSG00000204536","CCHCR1"
"ENST00000448310","protein_coding","ENSG00000141582","CBX4"
"ENST00000448599","protein_coding","ENSG00000233041","PHGR1"
"ENST00000448604","protein_coding","ENSG00000128242","GAL3ST1"
"ENST00000448745","protein_coding","ENSG00000149532","CPSF7"
"ENST00000448971","protein_coding","ENSG00000168883","USP39"
"ENST00000449062","protein_coding","ENSG00000022277","RTF2"
"ENST00000449082","protein_coding","ENSG00000185313","SCN10A"
"ENST00000449097","protein_coding","ENSG00000234068","PAGE2"
"ENST00000449420","protein_coding","ENSG00000117114","ADGRL2"
"ENST00000449465","protein_coding","ENSG00000234776","FREY1"
"ENST00000449475","protein_coding","ENSG00000165457","FOLR2"
"ENST00000449491","protein_coding","ENSG00000155313","USP25"
"ENST00000449503","protein_coding","ENSG00000163681","SLMAP"
"ENST00000449706","protein_coding","ENSG00000168955","TM4SF20"
"ENST00000449802","protein_coding","ENSG00000144426","NBEAL1"
"ENST00000449810","protein_coding","ENSG00000125815","CST8"
"ENST00000449836","protein_coding","ENSG00000196653","ZNF502"
"ENST00000449846","protein_coding","ENSG00000239605","STPG4"
"ENST00000449879","protein_coding","ENSG00000090565","RAB11FIP3"
"ENST00000450118","protein_coding","ENSG00000115194","SLC30A3"
"ENST00000450234","protein_coding","ENSG00000172995","ARPP21"
"ENST00000450357","protein_coding","ENSG00000187699","C2orf88"
"ENST00000450521","protein_coding","ENSG00000090512","FETUB"
"ENST00000450547","protein_coding","ENSG00000140459","CYP11A1"
"ENST00000450662","protein_coding","ENSG00000172421","EFCAB3"
"ENST00000450683","protein_coding","ENSG00000081665","ZNF506"
"ENST00000450693","protein_coding","ENSG00000186329","TMEM212"
"ENST00000450763","protein_coding","ENSG00000170485","NPAS2"
"ENST00000450792","protein_coding","ENSG00000137948","BRDT"
"ENST00000450955","protein_coding","ENSG00000075711","DLG1"
"ENST00000451207","protein_coding","ENSG00000158485","CD1B"
"ENST00000451303","protein_coding","ENSG00000119396","RAB14"
"ENST00000451489","protein_coding","ENSG00000156265","MAP3K7CL"
"ENST00000451558","protein_coding","ENSG00000146809","ASB15"
"ENST00000451653","protein_coding","ENSG00000093183","SEC22C"
"ENST00000451757","protein_coding","ENSG00000137204","SLC22A7"
"ENST00000451771","protein_coding","ENSG00000070669","ASNS"
"ENST00000451834","protein_coding","ENSG00000080802","CNOT4"
"ENST00000451859","protein_coding","ENSG00000080298","RFX3"
"ENST00000451903","protein_coding","ENSG00000021826","CPS1"
"ENST00000451925","protein_coding","ENSG00000168314","MOBP"
"ENST00000452168","protein_coding","ENSG00000135424","ITGA7"
"ENST00000452319","protein_coding","ENSG00000074047","GLI2"
"ENST00000452425","protein_coding","ENSG00000167210","LOXHD1"
"ENST00000452438","protein_coding","ENSG00000106290","TAF6"
"ENST00000452476","protein_coding","ENSG00000145220","LYAR"
"ENST00000452499","protein_coding","ENSG00000157992","KRTCAP3"
"ENST00000452863","protein_coding","ENSG00000184937","WT1"
"ENST00000452881","protein_coding","ENSG00000173699","SPATA3"
"ENST00000452973","protein_coding","ENSG00000009844","VTA1"
"ENST00000453146","protein_coding","ENSG00000130695","CEP85"
"ENST00000453182","protein_coding","ENSG00000062524","LTK"
"ENST00000453223","protein_coding","ENSG00000163705","FANCD2OS"
"ENST00000453358","protein_coding","ENSG00000119383","PTPA"
"ENST00000453479","protein_coding","ENSG00000128242","GAL3ST1"
"ENST00000453555","protein_coding","ENSG00000163171","CDC42EP3"
"ENST00000453607","protein_coding","ENSG00000075711","DLG1"
"ENST00000453922","protein_coding","ENSG00000134470","IL15RA"
"ENST00000453962","protein_coding","ENSG00000100385","IL2RB"
"ENST00000454083","protein_coding","ENSG00000182957","SPATA13"
"ENST00000454188","protein_coding","ENSG00000172023","REG1B"
"ENST00000454190","protein_coding","ENSG00000163701","IL17RE"
"ENST00000454272","protein_coding","ENSG00000235098","ANKRD65"
"ENST00000454278","protein_coding","ENSG00000075292","ZNF638"
"ENST00000454923","protein_coding","ENSG00000122133","PAEP"
"ENST00000454967","protein_coding","ENSG00000203943","SAMD13"
"ENST00000454971","protein_coding","ENSG00000126251","GPR42"
"ENST00000455190","protein_coding","ENSG00000151632","AKR1C2"
"ENST00000455345","protein_coding","ENSG00000169064","ZBBX"
"ENST00000455386","protein_coding","ENSG00000107954","NEURL1"
"ENST00000455476","protein_coding","ENSG00000183023","SLC8A1"
"ENST00000455500","protein_coding","ENSG00000086288","NME8"
"ENST00000455601","protein_coding","ENSG00000169550","MUC15"
"ENST00000455624","protein_coding","ENSG00000183873","SCN5A"
"ENST00000455663","protein_coding","ENSG00000129682","FGF13"
"ENST00000455734","protein_coding","ENSG00000136931","NR5A1"
"ENST00000455799","protein_coding","ENSG00000257591","ZNF625"
"ENST00000455813","protein_coding","ENSG00000184012","TMPRSS2"
"ENST00000455816","protein_coding","ENSG00000173699","SPATA3"
"ENST00000455900","protein_coding","ENSG00000176083","ZNF683"
"ENST00000456047","protein_coding","ENSG00000161634","DCD"
"ENST00000456088","protein_coding","ENSG00000171195","MUC7"
"ENST00000456298","protein_coding","ENSG00000197520","FAM177B"
"ENST00000456378","protein_coding","ENSG00000153560","UBP1"
"ENST00000456448","protein_coding","ENSG00000237521","OR7E24"
"ENST00000456545","protein_coding","ENSG00000120913","PDLIM2"
"ENST00000456696","protein_coding","ENSG00000188191","PRKAR1B"
"ENST00000456729","protein_coding","ENSG00000100345","MYH9"
"ENST00000456894","protein_coding","ENSG00000100242","SUN2"
"ENST00000457170","protein_coding","ENSG00000105792","CFAP69"
"ENST00000457202","protein_coding","ENSG00000110047","EHD1"
"ENST00000457205","protein_coding","ENSG00000088826","SMOX"
"ENST00000457235","protein_coding","ENSG00000159840","ZYX"
"ENST00000457245","protein_coding","ENSG00000119042","SATB2"
"ENST00000457345","protein_coding","ENSG00000162931","TRIM17"
"ENST00000457529","protein_coding","ENSG00000091073","DTX2"
"ENST00000457564","protein_coding","ENSG00000170899","GSTA4"
"ENST00000457598","protein_coding","ENSG00000164828","SUN1"
"ENST00000457692","protein_coding","ENSG00000197632","SERPINB2"
"ENST00000457992","protein_coding","ENSG00000100055","CYTH4"
"ENST00000458050","protein_coding","ENSG00000158796","DEDD"
"ENST00000458174","protein_coding","ENSG00000152936","LMNTD1"
"ENST00000458222","protein_coding","ENSG00000163564","PYHIN1"
"ENST00000458234","protein_coding","ENSG00000196498","NCOR2"
"ENST00000458488","protein_coding","ENSG00000164402","SEPTIN8"
"ENST00000458536","protein_coding","ENSG00000143870","PDIA6"
"ENST00000458663","protein_coding","ENSG00000104936","DMPK"
"ENST00000458688","protein_coding","ENSG00000109181","UGT2B10"
"ENST00000460056","protein_coding","ENSG00000171509","RXFP1"
"ENST00000460219","protein_coding","ENSG00000137409","MTCH1"
"ENST00000461384","protein_coding","ENSG00000117226","GBP3"
"ENST00000461535","protein_coding","ENSG00000141371","CHCT1"
"ENST00000461605","protein_coding","ENSG00000077080","ACTL6B"
"ENST00000461867","protein_coding","ENSG00000163581","SLC2A2"
"ENST00000461906","protein_coding","ENSG00000138109","CYP2C9"
"ENST00000463369","protein_coding","ENSG00000144736","SHQ1"
"ENST00000463376","protein_coding","ENSG00000184887","BTBD6"
"ENST00000463960","protein_coding","ENSG00000095794","CREM"
"ENST00000464789","protein_coding","ENSG00000119760","SUPT7L"
"ENST00000465116","protein_coding","ENSG00000086730","LAT2"
"ENST00000465269","protein_coding","ENSG00000094631","HDAC6"
"ENST00000465426","protein_coding","ENSG00000133256","PDE6B"
"ENST00000465675","protein_coding","ENSG00000157193","LRP8"
"ENST00000466812","protein_coding","ENSG00000043093","DCUN1D1"
"ENST00000466876","protein_coding","ENSG00000114331","ACAP2"
"ENST00000466937","protein_coding","ENSG00000170044","ZPLD1"
"ENST00000467087","protein_coding","ENSG00000109689","STIM2"
"ENST00000467210","protein_coding","ENSG00000144730","IL17RD"
"ENST00000467291","protein_coding","ENSG00000002726","AOC1"
"ENST00000467773","protein_coding","ENSG00000106410","NOBOX"
"ENST00000467805","protein_coding","ENSG00000138835","RGS3"
"ENST00000468226","protein_coding","ENSG00000128607","KLHDC10"
"ENST00000468296","protein_coding","ENSG00000227124","ZNF717"
"ENST00000468348","protein_coding","ENSG00000175262","C1orf127"
"ENST00000468539","protein_coding","ENSG00000167716","WDR81"
"ENST00000469083","protein_coding","ENSG00000179407","DNAJB8"
"ENST00000469986","protein_coding","ENSG00000132704","FCRL2"
"ENST00000470061","protein_coding","ENSG00000136811","ODF2"
"ENST00000470716","protein_coding","ENSG00000118492","ADGB"
"ENST00000470984","protein_coding","ENSG00000058404","CAMK2B"
"ENST00000471071","protein_coding","ENSG00000136634","IL10"
"ENST00000471112","protein_coding","ENSG00000136521","NDUFB5"
"ENST00000471541","protein_coding","ENSG00000227124","ZNF717"
"ENST00000471714","protein_coding","ENSG00000154175","ABI3BP"
"ENST00000472049","protein_coding","ENSG00000128596","CCDC136"
"ENST00000472095","protein_coding","ENSG00000065809","FAM107B"
"ENST00000472475","protein_coding","ENSG00000173230","GOLGB1"
"ENST00000472522","protein_coding","ENSG00000177138","FAM9B"
"ENST00000472826","protein_coding","ENSG00000086717","PPEF1"
"ENST00000472933","protein_coding","ENSG00000121933","TMIGD3"
"ENST00000472992","protein_coding","ENSG00000239998","LILRA2"
"ENST00000473285","protein_coding","ENSG00000169255","B3GALNT1"
"ENST00000473444","protein_coding","ENSG00000133606","MKRN1"
"ENST00000473854","protein_coding","ENSG00000284862","CCDC39"
"ENST00000473939","protein_coding","ENSG00000160991","ORAI2"
"ENST00000474463","protein_coding","ENSG00000163645","ERICH6"
"ENST00000475055","protein_coding","ENSG00000163681","SLMAP"
"ENST00000475277","protein_coding","ENSG00000143669","LYST"
"ENST00000475336","protein_coding","ENSG00000154310","TNIK"
"ENST00000475434","protein_coding","ENSG00000163380","LMOD3"
"ENST00000475501","protein_coding","ENSG00000157193","LRP8"
"ENST00000475786","protein_coding","ENSG00000065809","FAM107B"
"ENST00000475842","protein_coding","ENSG00000169359","SLC33A1"
"ENST00000476325","protein_coding","ENSG00000106302","HYAL4"
"ENST00000476567","protein_coding","ENSG00000267206","LCN6"
"ENST00000476801","protein_coding","ENSG00000124568","SLC17A1"
"ENST00000476941","protein_coding","ENSG00000144935","TRPC1"
"ENST00000477104","protein_coding","ENSG00000148180","GSN"
"ENST00000477735","protein_coding","ENSG00000121879","PIK3CA"
"ENST00000478049","protein_coding","ENSG00000109689","STIM2"
"ENST00000478873","protein_coding","ENSG00000079393","DUSP13"
"ENST00000479128","protein_coding","ENSG00000117407","ARTN"
"ENST00000479867","protein_coding","ENSG00000065371","ROPN1"
"ENST00000480006","protein_coding","ENSG00000107771","CCSER2"
"ENST00000480796","protein_coding","ENSG00000165192","ASB11"
"ENST00000480820","protein_coding","ENSG00000174891","RSRC1"
"ENST00000480994","protein_coding","ENSG00000125967","NECAB3"
"ENST00000481085","protein_coding","ENSG00000157388","CACNA1D"
"ENST00000481230","protein_coding","ENSG00000102882","MAPK3"
"ENST00000481478","protein_coding","ENSG00000157388","CACNA1D"
"ENST00000481498","protein_coding","ENSG00000183607","GKN2"
"ENST00000481587","protein_coding","ENSG00000121864","ZNF639"
"ENST00000481796","protein_coding","ENSG00000214216","IQCJ"
"ENST00000481889","protein_coding","ENSG00000025434","NR1H3"
"ENST00000481953","protein_coding","ENSG00000144824","PHLDB2"
"ENST00000482026","protein_coding","ENSG00000288702","UGT1A3"
"ENST00000482155","protein_coding","ENSG00000213533","STIMATE"
"ENST00000482593","protein_coding","ENSG00000196344","ADH7"
"ENST00000482602","protein_coding","ENSG00000157873","TNFRSF14"
"ENST00000482822","protein_coding","ENSG00000174891","RSRC1"
"ENST00000483177","protein_coding","ENSG00000197980","LEKR1"
"ENST00000483238","protein_coding","ENSG00000106410","NOBOX"
"ENST00000483267","protein_coding","ENSG00000163754","GYG1"
"ENST00000483358","protein_coding","ENSG00000013374","NUB1"
"ENST00000483399","protein_coding","ENSG00000134184","GSTM1"
"ENST00000483490","protein_coding","ENSG00000162676","GFI1"
"ENST00000483787","protein_coding","ENSG00000198643","FAM3D"
"ENST00000483910","protein_coding","ENSG00000064225","ST3GAL6"
"ENST00000484100","protein_coding","ENSG00000116171","SCP2"
"ENST00000485687","protein_coding","ENSG00000036054","TBC1D23"
"ENST00000485743","protein_coding","ENSG00000244734","HBB"
"ENST00000486284","protein_coding","ENSG00000196277","GRM7"
