"gene","gene_name","logFC","logCPM","F","PValue","FDR","median_tx_length","median_gc_pct","n_transcripts","max_tx_length"
"ENSG00000159199","ATP5MC1",-0.0273555794316607,6.68336833164317,0.044759945759771,0.836561105963506,0.881403532790035,568.5,53.82,10,2214
"ENSG00000103264","FBXO31",-0.0959838895633628,3.5545462844154,0.0447056792763074,0.836659049237531,0.881438349887073,1209.5,58.82,8,6012
"ENSG00000177272","KCNA3",0.0737260890764585,1.33409269709029,0.0445642970209595,0.836922529743426,0.881582930816037,4236.5,48.73,6,9604
"ENSG00000159713","TPPP3",0.0596998332643106,6.56204309352467,0.0445569747277894,0.83692610145354,0.881582930816037,1116,60.6,5,1736
"ENSG00000268043","NBPF12",0.0937196698625435,5.1553751290439,0.0443337028064508,0.837328644571524,0.881938553747223,7061,48.27,3,7435
"ENSG00000154822","PLCL2",0.0572851042613175,3.4346228015575,0.0440485731404905,0.837844661261584,0.882393514987082,3178,43.62,4,4161
"ENSG00000060709","RIMBP2",-0.0526499086845256,2.65261307926297,0.044023751106697,0.837890528846149,0.882393514987082,4335,55.37,16,6321
"ENSG00000169084","DHRSX",-0.0526812018699604,3.91499719311287,0.0438961526694559,0.83812078386911,0.882453763477015,679,56.73,7,2579
"ENSG00000110080","ST3GAL4",-0.116193313383978,3.65481199166597,0.0438782920538924,0.83815330853746,0.882453763477015,1677,57.78,26,2169
"ENSG00000134283","PPHLN1",0.055177024864878,6.10034357260291,0.0438538541393424,0.838197285084566,0.882453763477015,1404,43.2,26,5975
"ENSG00000122386","ZNF205",0.0510678739555903,3.59634645095468,0.0438483934085003,0.83820762793528,0.882453763477015,1487,66.19,6,2309
"ENSG00000126259","KIRREL2",0.0595435851412696,3.75832473024779,0.0435264197721105,0.838793187379016,0.883001788170965,2015,63.18,5,2980
"ENSG00000100664","EIF5",0.0574442059081095,8.07093259083134,0.0434842823932541,0.838869720233982,0.883013914610396,708,42.74,21,5710
"ENSG00000102984","ZNF821",-0.119332738207641,4.95981334010639,0.0430149628546069,0.839728016306223,0.883848877671351,1187,57.42,21,1987
"ENSG00000168303","MPLKIP",-0.0238735585239543,6.01726884039532,0.0428936816088963,0.839950568314539,0.884014615951032,7627,41.12,1,7627
"ENSG00000076641","PAG1",0.132019671930574,3.89093788087562,0.0426137920657413,0.840465776449494,0.884488313632188,620,44.46,4,10744
"ENSG00000257218","GATC",-0.0258717168125062,6.37270844575179,0.042419561897887,0.840823892281198,0.88479663012034,931,51.88,3,4238
"ENSG00000108651","UTP6",-0.0580895154268465,5.59898767754266,0.0423102385574181,0.841025992581589,0.88484904159648,694,42.79,9,4330
"ENSG00000179632","MAF1",0.145580707699026,6.49050085987885,0.0423029171735004,0.841039532509969,0.88484904159648,983,61,6,1754
"ENSG00000276023","DUSP14",0.0816964260662852,4.39136164129018,0.0422869954196836,0.841069144972063,0.88484904159648,1559,49.16,3,2207
"ENSG00000144227","NXPH2",0.148220000720928,1.38997663666362,0.0422503453624019,0.841145104175418,0.884860413981142,2709,40.16,1,2709
"ENSG00000172232","AZU1",0.150433787234732,1.73873605885762,0.0421619981130659,0.841305419068288,0.884960517486484,1310,65.44,2,1713
"ENSG00000174579","MSL2",-0.0621434656393278,4.40572174351808,0.0419535912005539,0.841687350031355,0.885293703099656,2745,42.54,8,5186
"ENSG00000250151","ARPC4-TTLL3",0.103024342852155,1.77988798079294,0.0419131188841707,0.84176701917225,0.885308940250697,727,54.42,4,2466
"ENSG00000113558","SKP1",0.0451051380352107,8.71075259056231,0.0418465108714051,0.841886290706824,0.885365822716228,802,41.26,13,9386
"ENSG00000083093","PALB2",-0.0979102797275746,4.43794896154495,0.041765366250939,0.842037494401426,0.885396315538763,3974,42.98,17,5177
"ENSG00000102967","DHODH",-0.0752107478211701,3.82283526688617,0.0417610457685219,0.842045663953335,0.885396315538763,839,53.4,9,4824
"ENSG00000197321","SVIL",-0.112235575228836,5.50328136653582,0.0416345607798079,0.842281165210271,0.885575382093661,712,49.39,16,8306
"ENSG00000107736","CDH23",0.161742399246888,4.52371731916543,0.0415487229466401,0.842441524136631,0.885675422310065,4114,59.06,17,11138
"ENSG00000197061","H4C3",-0.0591925352770815,10.279778960285,0.0414812699933361,0.842567397927679,0.885739194942239,405,52.1,1,405
"ENSG00000145919","BOD1",-0.0593897266222941,6.54890499969786,0.0413497767225577,0.842813377323186,0.885873098860169,814,51.01,7,1921
"ENSG00000183617","MRPL54",-0.042997659281939,5.40566022241417,0.0413434590083163,0.842825223344949,0.885873098860169,549.5,63.12,2,608
"ENSG00000242802","AP5Z1",-0.0773801601461393,4.47375011413115,0.0411102761060126,0.843262600594349,0.886264229766498,1499,65.16,19,5743
"ENSG00000186448","ZNF197",-0.0608204065665662,5.03272605140281,0.0405806345202593,0.844260465068251,0.887244323472376,2627.5,43.15,6,7530
"ENSG00000167619","TMEM145",0.128114193188196,2.37106519118379,0.0404952389834495,0.844423841578609,0.887347359096377,1797,59.32,7,2744
"ENSG00000149489","ROM1",0.131722955544994,1.63937079616011,0.0404401458409342,0.844531940456838,0.887392295782514,587,60.82,5,1358
"ENSG00000057657","PRDM1",-0.114904791277254,4.08441306699039,0.0397700557929652,0.845801276059212,0.888657301109013,3094,45.28,10,5148
"ENSG00000105865","DUS4L",0.0522230542359975,3.5110852262645,0.0396071912585583,0.846112961918635,0.888916015530546,1375,41.8,11,2280
"ENSG00000214046","SMIM7",0.0352160311759698,6.42824778826794,0.0394996375845881,0.846318629071594,0.889063316579039,1065,50.47,21,2190
"ENSG00000136732","GYPC",0.205906114502523,3.62653747578404,0.0394211823386203,0.846469504543554,0.889153040271504,1018,58.48,5,1805
"ENSG00000119943","PYROXD2",-0.0711686724309204,2.27684249592189,0.0393266487892047,0.846652937085227,0.88927694621387,578,56.34,5,2865
"ENSG00000137098","SPAG8",0.100311051383098,1.88971241419937,0.0392707290483651,0.846762028829664,0.889322755611235,920.5,55,12,2481
"ENSG00000158636","EMSY",-0.0638197425974674,5.6692415373109,0.039056003481883,0.847171799450022,0.889684325379278,2415,47.33,19,7049
"ENSG00000065457","ADAT1",0.0983628228506923,5.24581931013651,0.0387812920596115,0.847702655856712,0.890172991483367,578,49.95,10,5757
"ENSG00000100532","CGRRF1",0.0277363147405067,4.6653565097274,0.0386831534457447,0.847892850383294,0.890303880472044,901,38.59,11,2309
"ENSG00000077549","CAPZB",0.0600343711563256,7.44752464315597,0.0385967073250621,0.848060421963466,0.890410996529669,2063,53.89,15,6180
"ENSG00000163565","IFI16",-0.110718811438922,2.00914034877932,0.0383339075201024,0.848574637321944,0.890882022424569,2245,40.27,13,4138
"ENSG00000092969","TGFB2",0.253611811925177,6.3802146534215,0.0381229110389172,0.848982898003244,0.891241746844957,3280.5,40.66,4,5868
"ENSG00000164663","USP49",0.0513398841961996,4.45583897365624,0.0380851688198535,0.849056780789029,0.89125042095035,2811.5,48.5,6,9034
"ENSG00000168906","MAT2A",-0.0833954674326838,7.70916810523468,0.0380083215061994,0.849206896091161,0.891339108401093,1064.5,45.89,6,2817
"ENSG00000091542","ALKBH5",-0.125011088897113,6.41602006817521,0.0378316051035518,0.849553033344033,0.891633513552172,2146,52.34,3,3159
"ENSG00000066117","SMARCD1",-0.0548522553796855,6.43983478826967,0.0376922123192976,0.849826657299463,0.891851774025754,751,53.24,12,3283
"ENSG00000106537","TSPAN13",-0.0885357290958334,5.07407778147997,0.0375539797870786,0.850098556151305,0.892068190500427,1220.5,43.45,2,1873
"ENSG00000152217","SETBP1",0.0268028734711983,4.85294942902745,0.0375136280758294,0.850178019475115,0.892082653006104,9793.5,46.89,8,10021
"ENSG00000155858","LSM11",0.124670701360835,3.79581158961887,0.0372685291724189,0.850661844238576,0.892521372610918,6567,44.28,1,6567
"ENSG00000138430","OLA1",0.0345856918978846,7.43768662510914,0.0372157148204615,0.850766006787562,0.892561710504299,722,38.87,9,4251
"ENSG00000146223","RPL7L1",-0.0542599977085819,7.01629709181207,0.0371371333190481,0.850921519973369,0.892636213397657,952,46.12,10,4499
"ENSG00000167658","EEF2",-0.0575971851753741,9.84097358173554,0.0371134283578341,0.850968464958979,0.892636213397657,573,58.29,7,3158
"ENSG00000138780","GSTCD",0.0875409138683703,4.78699515237694,0.0367801467210617,0.85163023660676,0.893261400385591,2091,42.43,11,4304
"ENSG00000170004","CHD3",-0.0800600844287877,6.43357814822666,0.0366382177325687,0.851912894137176,0.893488874762249,1105,56.08,23,7388
"ENSG00000157214","STEAP2",0.111545893460508,2.71755798666219,0.0365138656166064,0.852162223058457,0.893681361561266,2166.5,39.89,10,6984
"ENSG00000157600","TMEM164",0.0442239862029316,5.32536487986837,0.0363508978878066,0.852487019441368,0.893952956921917,2868,52.3,8,5570
"ENSG00000129028","THAP10",0.0393969330405232,3.2342703440486,0.0363002469487018,0.852588995501779,0.893990869829782,1292,40.98,2,2047
"ENSG00000160917","CPSF4",-0.0434566838949931,5.32179307293363,0.0359928510150725,0.853205762786257,0.894568524792569,745,57.38,13,1823
"ENSG00000100014","SPECC1L",0.0477352684257566,6.11076692718301,0.0357665488274418,0.853661943683622,0.894977732081123,3045,49.91,8,6763
"ENSG00000137478","FCHSD2",0.0571147676079002,5.02141758401881,0.0356371103643678,0.853923580275212,0.895182932023613,1867,44.63,9,4710
"ENSG00000070159","PTPN3",0.104098757912095,1.54703114512649,0.0355960186216651,0.854012804304463,0.895207371155608,6768,45.63,6,8765
"ENSG00000088205","DDX18",0.0523795003799396,6.21875651189721,0.0354475994932106,0.854307458993204,0.895447129807509,901.5,40.52,6,5674
"ENSG00000112378","PERP",-0.131634725294503,4.90362799321678,0.0353047980856999,0.854597482869576,0.895672715547595,4198,40.4,1,4198
"ENSG00000112406","HECA",-0.0743534837079931,3.84615299727782,0.0352768268676225,0.854654571749141,0.895672715547595,5646,45.27,1,5646
"ENSG00000188786","MTF1",0.0520078418117739,4.21846232213773,0.0351582516329478,0.854895891914822,0.895816049119691,4175,46.91,2,7937
"ENSG00000114904","NEK4",-0.0565136910411151,5.33733863921086,0.0351447259679394,0.85492325347441,0.895816049119691,2276,49.31,7,6053
"ENSG00000170500","LONRF2",-0.111407771389817,3.78019225568384,0.0350766449546789,0.855062307211792,0.895892637240651,8729.5,45.92,2,15096
"ENSG00000162639","HENMT1",-0.127323270200543,0.957890674837767,0.0350191542542665,0.8551951766599,0.89596273444884,1662,44.04,7,1874
"ENSG00000163909","HEYL",-0.081488652745727,3.3302963401295,0.034936531123782,0.855348582941981,0.896054335018741,4077,55.95,1,4077
"ENSG00000104427","ZC2HC1A",0.0435133638752594,5.4862175656176,0.0348039483072396,0.855619386868158,0.896268896532725,3365,33.68,6,3466
"ENSG00000272031","ANKRD34A",0.0620504506965091,2.03840010597299,0.0347339968117469,0.85576558208582,0.896318268525304,716,64.45,3,3607
"ENSG00000174482","LINGO2",0.168326791161152,2.76744543267731,0.0347170114052305,0.855798505833909,0.896318268525304,2881,47.61,9,14226
"ENSG00000165506","DNAAF2",-0.0557571014448747,5.36107043411812,0.0344750479269255,0.856294643901113,0.896768744966066,2898,54.21,2,2977
"ENSG00000173171","MTX1",-0.0305026269556551,5.36561547973783,0.0342584017321076,0.85674125442911,0.897125246714027,1085,59.3,7,2579
"ENSG00000165646","SLC18A2",-0.313895203751769,5.33015088768599,0.0342458621085252,0.856767160589578,0.897125246714027,3978,42.4,2,4125
"ENSG00000116497","S100PBP",-0.0589263660306291,6.02254420302183,0.034080184341276,0.857109729812516,0.897414766444156,562,44.16,16,4220
"ENSG00000181085","MAPK15",0.0616248713686642,3.37752312961044,0.0340173876608793,0.857240232162943,0.897447560617115,857.5,64.72,8,2240
"ENSG00000112902","SEMA5A",0.036723013941954,6.41861588369877,0.0340012752683623,0.857273203611136,0.897447560617115,935,50.59,5,11755
"ENSG00000112877","CEP72",0.129407999688787,3.9185065519144,0.0335159731120057,0.858283188566515,0.89843562752296,776.5,52.29,4,2366
"ENSG00000143919","CAMKMT",0.0309624007962739,4.19909962551248,0.0334490245847058,0.858423062178722,0.898512795199708,652,41.47,9,1512
"ENSG00000054654","SYNE2",-0.0805662412352229,7.73543593902954,0.0333528748304665,0.858624003674242,0.898605296152681,2345.5,48.31,30,21842
"ENSG00000204065","TCEAL5",0.0878370183714004,4.09704611302821,0.0333435474898074,0.858643758906604,0.898605296152681,1046,49.14,1,1046
"ENSG00000126733","DACH2",-0.0972118579028462,4.18348692901903,0.0332748045261292,0.858787781956056,0.898628600405932,2417,46.95,7,5582
"ENSG00000133119","RFC3",0.0978028267715064,5.85753627005345,0.0332696580394878,0.858798353207848,0.898628600405932,1461,43.3,3,2306
"ENSG00000186260","MRTFB",-0.0726827995371905,5.61099586064241,0.0330314794516661,0.859298611758432,0.899082793691011,1938,45.87,13,8804
"ENSG00000175854","SWI5",-0.0372436985070879,4.85317137142697,0.0329949063612833,0.859375622998269,0.899094108116045,906,56.37,7,1373
"ENSG00000185838","GNB1L",-0.0788282158612223,3.29390368766077,0.0328823865741257,0.859613174489962,0.899273367936738,1136.5,66.45,6,6642
"ENSG00000180879","SSR4",0.0565233525069639,7.49876036021315,0.0327188397880372,0.85995810278434,0.899564922367291,723,59.95,12,2482
"ENSG00000120925","RNF170",-0.0522538807534836,4.97682479342014,0.0326217429885054,0.860163618793862,0.899710609969829,1338,45.48,9,4116
"ENSG00000142669","SH3BGRL3",0.057444519110722,8.17972691076134,0.0323913667710559,0.860652397493546,0.900098075727041,759.5,59.31,2,768
"ENSG00000112293","GPLD1",0.0960195418617295,2.62258512265766,0.0323852659681037,0.860666596191068,0.900098075727041,951.5,44.15,6,5790
"ENSG00000147874","HAUS6",0.0843576211282645,5.59782083118461,0.0322859204348161,0.860876738281871,0.900248526281519,3756,37.65,3,6323
"ENSG00000170088","TMEM192",0.057727553372035,5.05837830965688,0.032117841516983,0.86123513551886,0.900553977259,2225,43.96,3,9953
"ENSG00000090238","YPEL3",-0.176697420685905,4.59420826076452,0.0319101910131478,0.861679303539386,0.90089631412408,778.5,63.01,12,1941
"ENSG00000131019","ULBP3",0.107950850183232,3.62468336506248,0.0319028781463178,0.861695186039311,0.90089631412408,1923,50.62,2,3111
"ENSG00000165171","METTL27",-0.0806223863637709,2.46801709561786,0.0318559828247292,0.861796867865171,0.900933271193407,823,65.18,3,922
"ENSG00000080644","CHRNA3",0.190531030313297,5.3335734973249,0.0316728803276458,0.862188554028212,0.901263749397168,582.5,52.75,8,3015
"ENSG00000102996","MMP15",0.141775355081058,3.28895141305811,0.031646528794795,0.862245704584509,0.901263749397168,2205.5,61.13,2,4062
"ENSG00000149295","DRD2",0.151382314978478,3.15049266381747,0.0316039639255797,0.862337421515703,0.901290254638421,1439.5,58.02,10,2808
"ENSG00000125834","STK35",-0.0590387754894573,4.37282518055487,0.031523434898665,0.862510469075685,0.901375630583671,4032,56.34,2,6469
"ENSG00000149571","KIRREL3",-0.154564656412151,2.0293110740767,0.0315055391219118,0.862551838513913,0.901375630583671,2019,58.91,9,3820
"ENSG00000109625","CPZ",0.163602939666384,2.0428480621978,0.0314189947468884,0.86273837676499,0.901501202740583,906,63.36,9,2538
"ENSG00000135486","HNRNPA1",-0.0215686780174812,11.2186308102448,0.031287025935725,0.863020962745837,0.901727111009613,277,47.15,84,4121
"ENSG00000217128","FNIP1",-0.0477049299503112,5.18040847896631,0.031251763176148,0.86309732915488,0.901737532660122,6366,38.7,5,6568
"ENSG00000146833","TRIM4",0.132797087333593,2.88713236591539,0.0311244438138983,0.863374095400068,0.901949869162985,1942,46.62,5,3383
"ENSG00000066322","ELOVL1",0.0264407822561036,4.1637961198897,0.0310968592533112,0.86343338233376,0.901949869162985,848.5,55.29,16,1625
"ENSG00000126524","SBDS",0.0541105922357757,6.23162054576394,0.0309704868295622,0.863707816836744,0.90211004769605,1487,42.03,13,2566
"ENSG00000196391","ZNF774",0.0488912501062166,2.29018587088997,0.0309659523856435,0.863719559729012,0.90211004769605,599,51.41,5,5613
"ENSG00000183762","KREMEN1",-0.106246457301534,4.91922430232805,0.0309018628198567,0.863857231427241,0.902184461149157,997,55.86,6,6181
"ENSG00000134970","TMED7",-0.112615202544719,6.23553508777835,0.0305340635101628,0.864660781491596,0.902940135507741,805,44.6,3,3918
"ENSG00000120645","IQSEC3",0.13534559689657,2.1829767761518,0.0304884569556629,0.864762945110711,0.902940135507741,539,62.57,5,7087
"ENSG00000149527","PLCH2",-0.0673087345056734,3.33536326714696,0.0304797741949212,0.864780244638838,0.902940135507741,4853.5,65.26,8,6986
"ENSG00000178177","LCORL",0.0345164923039261,5.99828098150357,0.0304127708796084,0.864926882272859,0.903023823124757,4934,35.64,15,10321
"ENSG00000153253","SCN3A",0.0872936093301028,4.12379033567336,0.0303093463369805,0.865154425670757,0.903191960757895,6069.5,39.4,12,9102
"ENSG00000185238","PRMT3",0.110056715092725,4.58178755782262,0.0300299127391805,0.865770542834537,0.903765699237467,2133,40.2,6,4159
"ENSG00000111727","HCFC2",0.062206955655695,4.18750912878326,0.0299981054249902,0.865840965591849,0.90376975058934,1107.5,38.72,6,5660
"ENSG00000258790","ENSG00000258790",0.0927432374055064,3.99527837413401,0.029946325157287,0.865955561498548,0.903819905961215,3857,42.62,1,3857
"ENSG00000182901","RGS7",0.0663085759464824,2.57844151298504,0.0294407134785593,0.867080782302204,0.904924787554059,2494,45.7,55,5205
"ENSG00000125912","NCLN",-0.0583889133242934,4.57435945009469,0.0293847146210233,0.867204778715929,0.904956195479875,1145,63.26,8,3680
"ENSG00000140548","ZNF710",0.0908600023609304,3.85945608919523,0.029367165384248,0.867244134911358,0.904956195479875,526,58.02,5,4676
"ENSG00000126456","IRF3",-0.0286818823512365,4.84862478808086,0.0291988299874301,0.86762092470196,0.905279818645004,823,60.9,31,2874
"ENSG00000133997","MED6",-0.045052605756277,5.13216456820742,0.0291401457547278,0.867752605596706,0.905343263081397,896.5,41.86,12,2351
"ENSG00000164081","TEX264",-0.0414539947948742,5.20865658354001,0.0291123411203977,0.867815045063813,0.905343263081397,1164.5,60.78,16,3937
"ENSG00000100031","GGT1",0.137822004900114,0.904277879755661,0.0289601735847473,0.868172687531637,0.905646808145522,842,61.51,26,2632
"ENSG00000181038","METTL23",0.0290278709751192,4.99606890270554,0.028806825060566,0.868503176604476,0.905884533466388,904,50.89,15,1184
"ENSG00000135111","TBX3",0.233479056916878,2.10406084508223,0.0287819606523172,0.868561685564108,0.905884533466388,3011,50.05,4,4733
"ENSG00000050730","TNIP3",-0.241134150634629,0.947377461517472,0.0287687908899098,0.86860468674223,0.905884533466388,1001,42.35,7,2397
"ENSG00000077150","NFKB2",0.0611927959609768,2.40099644798981,0.0287348315981862,0.868667365915641,0.905884533466388,844,61.82,20,3411
"ENSG00000128272","ATF4",-0.0437159881854483,7.44453114379028,0.0286873928312031,0.868773172905715,0.905925315501376,1275,54.12,11,2019
"ENSG00000284130","TUBA3FP",0.0306977437927128,4.24932518095704,0.0284758360426921,0.869253102268729,0.906356182635795,1826,57.89,2,1974
"ENSG00000173409","ARV1",0.051182388332987,4.36965765158615,0.0283359358620425,0.869571294159747,0.906618355513754,1037,44.07,7,1428
"ENSG00000166592","RRAD",-0.276180514496195,2.39391493648158,0.0281042534367696,0.870101674399612,0.907101699546786,582.5,64.49,4,1460
"ENSG00000164163","ABCE1",-0.0749928741899959,6.22450199014137,0.0280469282434002,0.870231200798731,0.907167101792031,770.5,38.7,10,3887
"ENSG00000187398","LUZP2",0.185829090312467,2.90289881695135,0.0279768925229236,0.870392415665009,0.907265524908838,2288,37.11,8,5212
"ENSG00000163040","CCDC74A",-0.0239034201582808,5.41437295625816,0.0279202697185322,0.87052157984222,0.907330527006142,1005,61.46,8,1543
"ENSG00000177034","MTX3",-0.0422338193563923,4.82282673557654,0.0277890931436392,0.870823036549564,0.907575083058332,4799,36.17,3,7931
"ENSG00000121410","A1BG",-0.10518738360681,4.35195103444919,0.0277020822619966,0.87102349312692,0.907714346938527,2134,62.89,5,3382
"ENSG00000171806","METTL18",0.0766450491599391,3.53494970887794,0.0274681118513148,0.871564060149833,0.908207999459493,1426,38.1,3,1462
"ENSG00000203705","TATDN3",-0.0460115379074938,4.60660179826441,0.0274098652622154,0.871698706236846,0.908259163854402,794,44.29,17,2527
"ENSG00000125812","GZF1",-0.0831800475438193,4.34155716002647,0.0273771372041196,0.871774597421924,0.908259163854402,795,50,5,4834
"ENSG00000150990","DHX37",0.0607617156276726,3.54541583421162,0.0273603311312116,0.871813776996748,0.908259163854402,2935.5,60.93,6,4559
"ENSG00000108733","PEX12",-0.0335636320089178,3.08546492882137,0.027128189413679,0.872353608040535,0.908644932090079,1604,49.28,3,2617
"ENSG00000197472","ZNF695",-0.101790808772116,3.34052793476933,0.0271213705643771,0.87236930138278,0.908644932090079,844,50.71,6,3341
"ENSG00000188107","EYS",-0.153317683069823,2.10904373922866,0.0271062429125003,0.872406555300053,0.908644932090079,2168,39.42,11,10590
"ENSG00000144736","SHQ1",-0.111988765115229,4.47278587860231,0.027085899869898,0.872451668339473,0.908644932090079,1365.5,43.13,8,4024
"ENSG00000213619","NDUFS3",-0.0224120876135006,6.87280612200764,0.0270116548847205,0.872624775539366,0.908755536066222,733,53.69,15,3333
"ENSG00000134900","TPP2",0.0519718683003782,6.15584859997998,0.0267326982956578,0.873277776422006,0.909365848298987,3669,39.37,29,7394
"ENSG00000006756","ARSD",0.0493402672510586,5.05200637812703,0.0265898990417933,0.873613433263419,0.909645634052726,663,54.77,7,5145
"ENSG00000149532","CPSF7",0.0452988449794024,6.3402105234916,0.0264476797573326,0.873948597734873,0.909924864272521,651,53.29,26,3695
"ENSG00000135686","KLHL36",-0.0751297314765035,4.51159395022801,0.0263891198975471,0.87408698576857,0.909999190610817,1974,62.56,7,7559
"ENSG00000188529","SRSF10",0.0403983835031948,7.73217977025475,0.0262710694522107,0.874366135412,0.910220039178798,1141.5,39.78,16,7656
"ENSG00000112592","TBP",0.0479425714704263,4.88701984390176,0.0262245030571296,0.87447649734187,0.91026515840721,1701,46.56,7,1955
"ENSG00000151806","GUF1",0.0519678636726801,5.3448923560617,0.0260204397256154,0.874961171269287,0.910699871881328,3124,39.18,4,4460
"ENSG00000101639","CEP192",0.110773124970655,5.40691961140691,0.0259732090749435,0.875073621645742,0.910747121010917,2884.5,42.46,14,8635
"ENSG00000127220","ABHD8",-0.1131576002837,4.10098747098972,0.0258993164943136,0.875249969779377,0.910860860435484,570,67.03,3,2042
"ENSG00000131475","VPS25",0.042734181968032,6.4448563810197,0.0258531749453582,0.875359902169906,0.910898420284911,667.5,53.7,6,1088
"ENSG00000173473","SMARCC1",-0.0324763347428479,7.80562068050636,0.0258279314612045,0.875420194373357,0.910898420284911,710.5,46.06,8,6354
"ENSG00000152359","POC5",-0.0547669946330561,4.15381349758666,0.025796481760942,0.875495548452428,0.910907042981529,738.5,41.41,14,2185
"ENSG00000169607","CKAP2L",0.0678572952619625,6.05775520892334,0.0257359861242671,0.875640062050296,0.910978465394026,679,41.98,6,4723
"ENSG00000114395","CYB561D2",0.0431779395341888,3.92724534929527,0.0257105566940044,0.875701146286228,0.910978465394026,1177,58.7,6,1533
"ENSG00000156804","FBXO32",-0.172895696384554,3.90666651508871,0.0256837284155736,0.875765411769238,0.910978465394026,1067.5,50.75,6,6744
"ENSG00000131831","RAI2",0.169162114189827,2.45242305610915,0.0255802202791993,0.876014795759097,0.911168092816668,2252,53.23,6,2421
"ENSG00000149575","SCN2B",-0.123375194700985,0.880827947190524,0.0254269312802154,0.876397627382149,0.911496483276235,1222.5,57.33,4,4937
"ENSG00000099260","PALMD",0.238468078593085,3.15342737684192,0.0253624995386861,0.876537860719391,0.911572528659324,2289,40.68,4,5294
"ENSG00000181404","WASHC1",0.0335661866806818,3.9103847393363,0.0250470825453869,0.877300624362236,0.912229471350729,1464,60.93,5,1873
"ENSG00000132906","CASP9",-0.0592359592653741,4.09190840881274,0.0250457352966487,0.87730388416899,0.912229471350729,1111,56.08,11,4463
"ENSG00000144711","IQSEC1",0.0524011947416339,5.91519862290117,0.0249315246588724,0.877581221355678,0.912447994216705,3390,62.19,10,7700
"ENSG00000144895","EIF2A",-0.0419853191639947,6.10122953148973,0.0248968901494344,0.877665510888696,0.912465781452103,771,39.51,16,3879
"ENSG00000144043","TEX261",-0.0324236353675843,5.45517944156419,0.0248231314216428,0.877845221986613,0.912582763491939,674,52.14,7,3579
"ENSG00000058729","RIOK2",0.0529291519175686,5.19871754728619,0.0246180406570424,0.878346377058244,0.913033866003755,589,38.91,7,3909
"ENSG00000006432","MAP3K9",0.0379673733567799,3.81912964267401,0.0245401344675627,0.87853748514442,0.913162632833207,3784.5,57.59,6,11511
"ENSG00000126814","TRMT5",-0.0679384235397714,4.31805606866757,0.0244303136957829,0.878807116159777,0.913372991405119,572,46.07,3,5304
"ENSG00000115461","IGFBP5",-0.117428882682309,6.86562420763107,0.0242103724917209,0.879348887511963,0.913840593173128,718,63.16,3,6239
"ENSG00000188215","DCUN1D3",-0.036028198521178,3.6158896391071,0.0241932082054984,0.879391588335501,0.913840593173128,4066,45.83,2,6136
"ENSG00000068654","POLR1A",-0.11568943978123,5.38010495736622,0.0241302077485627,0.879547059064755,0.913932228308279,593,51.57,15,12480
"ENSG00000178235","SLITRK1",-0.100645486849745,3.26262210943759,0.0240449714619982,0.879758566596152,0.914011034450254,5008,47.57,2,5189
"ENSG00000089280","FUS",-0.0802932579027236,8.66194807507548,0.0240190532889688,0.879822364680613,0.914011034450254,827,52.21,13,4920
"ENSG00000112773","TENT5A",-0.110885432608242,3.24979081857025,0.0240182627935323,0.879824787542529,0.914011034450254,5537,41.4,5,5664
"ENSG00000009780","FAM76A",0.0353531035153591,4.07379276701084,0.0237414501252466,0.880513023537172,0.914656052442208,1050,44.44,7,3579
"ENSG00000011405","PIK3C2A",-0.0387641132405103,6.05758281801786,0.0234892903170344,0.88114361843249,0.915241100149134,1847,41.32,6,8428
"ENSG00000145725","PPIP5K2",-0.0576053523271717,6.61875905451789,0.0234336877750338,0.881283174781005,0.915316057190151,1066.5,36.88,18,15407
"ENSG00000078328","RBFOX1",0.172696138248807,3.54012510458993,0.0232894816244602,0.881646213743527,0.915623097955695,3587.5,46.1,40,4884
"ENSG00000133794","BMAL1",-0.0948398849469352,4.14095342651741,0.0231355362999381,0.882034607138653,0.915956421298049,1698.5,45.65,28,3862
"ENSG00000100604","CHGA",-0.169848719156712,3.4628465663283,0.0230375054945824,0.882282852069736,0.916144166422871,904,62.45,6,1985
"ENSG00000197386","HTT",-0.0448380722688114,5.68480956240854,0.0225271183386579,0.883583001393166,0.917424074988303,587,51.37,23,14438
"ENSG00000086506","HBQ1",0.0716368306636578,1.37332872586574,0.0223067816473576,0.884155442651306,0.917882442475768,528,68.56,1,528
"ENSG00000198920","KIAA0753",0.0720645211917112,4.55199817836019,0.0223027272817321,0.884159622655755,0.917882442475768,802,45.86,10,4647
"ENSG00000178403","NEUROG2",-0.079209104560188,1.95677920844766,0.0222219445313553,0.88437043131226,0.917965303723393,2295,55.51,1,2295
"ENSG00000107815","TWNK",-0.0759511249329931,3.76160092035272,0.0221942231372173,0.884439596308056,0.917965303723393,946,52.6,9,3722
"ENSG00000183060","LYSMD4",0.0258576164870546,4.31882165183205,0.0221931941571892,0.884442200303661,0.917965303723393,2393.5,53.53,12,3001
"ENSG00000116273","PHF13",-0.0460637675094813,4.57953411910293,0.0221496678993564,0.884554586486153,0.918011797482611,2215,58.34,2,3632
"ENSG00000172244","C5orf34",0.104913595612507,3.75776418021689,0.0219909621616085,0.884965723939655,0.918308670672825,962,39.73,5,2502
"ENSG00000102683","SGCG",-0.198179810021311,0.879083463909477,0.0219927195049524,0.884975864411471,0.918308670672825,1594,45.17,1,1594
