isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000525842	2	130231716;130233383	130233307;130234155	ENSG00000196323	ZBTB44	130227576,130245988,130248195,130254885,130254990,130255296,130257209,130257222,130258442,130258473,130262613,130263536,130264048,130264682,130265683,130267178,130268029,130268488,130272775,130278964,130278991,130279527,130281965,130284192,130286646,130286765,130292131,130293197,130295797,130295839,130297622,130297976,130298287,130298951,130299696,130306370,130307870,130308689,130311078,130312729,130313023
ENST00000469067	1	87497773	87497866	ENSG00000196730	DAPK1	87498983,87502934,87503143,87503585,87503614,87505832,87506255,87507357,87509505,87515111,87519237,87520821,87522680,87527993,87528521,87529063,87530529,87530897,87533153,87534155,87537498,87537555,87541827,87542479,87542850,87542852,87542888,87542890,87542983,87544395,87544479,87544481,87544712,87544925,87545690,87546609,87548684,87549182,87555840,87555917,87556404,87556482,87556484,87557809,87559022,87559036,87559038,87559040,87559720,87560135,87563213,87568272,87573142,87573163,87574072,87575430,87576175,87578315,87578970,87579427,87582952,87583553,87584077,87584079,87587389,87587442,87588760,87589392,87591334,87591387,87591747,87592669,87593363,87593542,87597047,87597608,87597610,87598917,87600239,87600695,87600825,87601930,87603456,87608311,87608701,87611214,87612010,87613576,87613647,87616485,87619678,87619996,87619998,87621178,87621284,87623482,87626928,87628177,87628179,87630402,87631764,87631766,87633779,87633880,87636927,87637512,87639585,87639912,87640518,87643767,87644025,87644962,87647245,87647247,87647450,87648075,87648083,87648288,87649095,87653322,87653528,87653530,87654457,87655775,87658412,87661556,87665937,87665939,87666618,87668163,87669799,87670871,87672740,87673621,87675234,87677771,87677773,87678345,87678347,87680707,87683227,87683813,87687239,87687379,87688054,87688407,87689146,87692154,87693787,87693789,87694443,87694921,87695696,87696204,87696222,87696224,87699092,87699877,87706140,87706972
ENST00000695890	5	44619848;44620402;44621148;44622653;44622931	44620298;44621017;44622587;44622828;44623006	ENSG00000196839	ADA	44586351,44588244,44590842,44594479,44594589,44595870,44597015,44599415,44599956,44600500,44602329,44602340,44604140,44604705,44605780,44607206,44608179,44609571,44610985,44611864,44612492,44614023,44614736,44617086,44617394,44619522,44622596,44622836,44623892,44625582,44627986,44629451,44632983,44635941,44636276,44640282,44641025,44641472,44641569,44641719,44645050,44647304,44648325,44648557,44650350
ENST00000678304	1	154351042	154351580	ENSG00000196924	FLNA	154350490,154350534,154353160,154353653,154354159,154356784,154358969,154359128,154359340,154361930,154365604,154367672,154370019,154372215,154372217,154374190
ENST00000477340	1	63733740	63734704	ENSG00000197114	ZGPAT	63712214,63714062,63716350,63716352,63716354,63720802,63721562,63725734,63726914,63729980,63731090,63731309,63731418,63731469,63731573,63732059,63732073,63732088,63732146,63732184,63732214,63732232,63732298,63732355,63732568,63732588,63732679,63732691,63732785,63732795,63732841,63732903,63732923,63732973,63733005,63733033,63734071,63734279,63734470,63734591,63735677
ENST00000518085	1	179865361	179865837	ENSG00000197226	TBC1D9B	179862344,179864917,179866413,179866909,179869261,179870049,179879129,179880295,179882476,179886356,179888392,179891755,179894072,179895317,179897286,179900088,179900760,179903708,179903967
ENST00000548590	1	56042603	56043362	ENSG00000197728	RPS26	56044002,56044227
ENST00000530258	1	144082805	144083123	ENSG00000197858	GPAA1	144084135,144085065,144085528,144086405,144086592,144086985,144090328,144091337
ENST00000561702	1	89557174	89557271	ENSG00000197912	SPG7	89491490,89493495,89498195,89500488,89501293,89501370,89505813,89511629,89515413,89516132,89518187,89519579,89524399,89527152,89531129,89531528,89534627,89534969,89535241,89537110,89540059,89550893,89552294,89553078,89553183,89553205,89553543,89555060,89557681
ENST00000354586	1	52730211	52730458	ENSG00000198252	STYX	52734710,52739016,52739786,52740686,52740991,52749901,52757755,52760074,52760866,52761196,52764137,52767927,52768069,52768616,52771016,52771076,52773711
ENST00000343242	1	1541275	1542298	ENSG00000198517	MAFK	1536737,1539071,1539497,1539661
ENST00000698466	1	95495018	95497415	ENSG00000198677	SKIC3	95463533,95463952,95464316,95466662,95466664,95468022,95468168,95471995,95473074,95473426,95475324,95476149,95479651,95480576,95481147,95484329,95486197,95486327,95486559,95494414,95497142,95497806,95505913,95507681,95510789,95511546,95511548,95513570,95516396,95516680,95521018,95528838,95528840,95528842,95529007,95532172,95534822,95539953,95539955,95546135,95547538,95548964,95549642,95552672,95553872
ENST00000698482	2	95495018;95512619	95497415;95513570	ENSG00000198677	SKIC3	95463533,95463952,95464316,95466662,95466664,95468022,95468168,95471995,95473074,95473426,95475324,95476149,95479651,95480576,95481147,95484329,95486197,95486327,95486559,95494414,95497142,95497806,95505913,95507681,95510789,95511546,95511548,95513570,95516396,95516680,95521018,95528838,95528840,95528842,95529007,95532172,95534822,95539953,95539955,95546135,95547538,95548964,95549642,95552672,95553872
ENST00000676363	3	88104189;88130421;88130566	88106674;88130544;88130717	ENSG00000198707	CEP290	88050891,88051720,88052367,88052624,88054650,88057930,88059971,88061215,88065321,88065364,88068470,88068923,88070211,88071042,88073050,88078950,88081115,88084107,88084453,88084653,88085033,88085663,88085710,88091326,88091383,88091588,88093979,88095557,88097815,88100514,88102567,88103156,88108395,88110577,88110931,88111074,88112776,88116343,88124370,88131407,88132975,88137178,88139873
ENST00000703131	1	11127807	11128003	ENSG00000198793	MTOR	11107632,11108029,11109175,11116065,11117101,11125352,11126374,11127674,11129960,11131313,11132051,11132282,11134423,11134444,11134970,11136320,11136322,11137666,11138877,11140370,11140388,11146095,11146304,11146659,11147053,11148212,11150134,11151745,11151830,11152056,11153937,11154579,11155209,11157771,11159509,11162132,11162134,11164249,11166786,11167011,11168457,11169294,11169589,11169829,11173741,11176606,11179170,11179693,11181134,11181136,11181644,11182085,11182770,11189813,11189912,11199220,11201785,11207246,11208405,11209696,11213431,11213433,11213892,11215629,11217227,11217807,11221139,11222105,11222107,11223907,11224393,11224395,11228616,11237602,11243556,11243975,11244160,11245175,11252655,11253229,11256936,11259095
ENST00000372571	1	42188929	42189302	ENSG00000198815	FOXJ3	42176584,42177016,42178074,42178167,42183848,42184111,42188769,42190157,42190497,42192717,42194686,42197788,42200200,42200949,42203291,42204146,42204956,42205635,42207631,42208386,42210143,42210541,42213548,42214889,42215720,42218021,42219182,42220574,42223510,42223512,42226166,42230564,42231851,42232263,42234896,42236917,42238703,42240655,42246317,42249209,42250402,42254507,42257085,42258331,42258333,42260099,42279179,42280147,42280991,42282311,42282514,42283737,42287208,42289608,42289626,42290421,42290423,42291196,42292488,42292490,42295264,42298888,42299447,42302246,42304691,42305627,42305940,42307328,42311510,42314395,42314846,42318486,42318753,42323718,42323720,42327387,42327975,42330999,42332344
ENST00000357033	1	31120690	31120767	ENSG00000198947	DMD	31098412,31100551,31101895,31104052,31105275,31106858,31108346,31109142,31109256,31110706,31111042,31113548,31118406,31119135,31123623,31124111,31126725,31127509,31131327,31133430,31136296,31137358,31139153,31141253,31148268,31148920,31152939,31152955,31157726,31161481,31166116,31166118,31166120,31166569,31168309,31169181,31173379,31173394,31175454,31179512,31180113,31180847,31184656,31186416,31186767,31188546,31188660,31192273,31193482,31194049,31197373,31197375,31198373,31198375,31198890,31202424,31204050,31207539,31207639,31209181,31209672,31210670,31211613,31211615,31211981,31212351,31217293,31218602,31218887,31218917,31231471,31237155,31237249,31237388,31237390,31237392,31243002,31245420,31248383,31249593,31257222,31258303,31261870,31262805,31268170,31268396,31271460,31272737,31273971,31276383,31277537,31277563,31277950,31278265,31280125,31281398,31282761,31282763,31291211,31291363,31292793,31297811,31299644,31303898,31303900,31307663,31308193,31311101,31311284,31312649,31312869,31313978,31314416,31315509,31317588,31318703,31319747,31319749,31319751,31319872,31322321,31322999,31327211,31327425,31329317,31330028,31332535,31334394,31337937,31339720,31341106,31347688,31348601,31349564,31351105,31352919,31355651,31356471,31361649,31362181,31363525,31374364,31374918,31374920,31374922,31375265,31375296,31376153,31376976,31380432,31384519,31385598,31385918,31386142,31387544,31392626,31392915,31392917,31393903,31395268,31395686,31396791,31397929,31401143,31401968,31404875,31405022,31406001,31407107,31408229,31410141,31410207,31412954,31414158,31414815,31416262,31418001,31418816,31420333,31420847,31422150,31423904,31425232,31426716,31427535,31428032,31429480,31430611,31433140,31435194,31435788,31436087,31436089,31436091,31440763,31443278,31443816,31445563,31445565,31445856,31446471,31449429,31456223,31457449,31457656,31458431,31460815,31461734,31462348,31463737,31465671,31471306,31471933,31472459,31477376,31478806,31480032,31482252,31484074,31484940,31489114,31490913,31492791,31496021,31496057,31497157,31498865,31498867,31498964,31500631,31501736,31501858,31502924,31503073,31507049,31511799,31515691,31515738,31516227,31517387,31517761,31518406,31518458,31520055,31522982,31523991,31524039,31524041,31524043,31524045,31524047,31524264,31527362,31527486,31527488,31531141,31537947,31542524,31542678,31545702,31547601,31547967,31547987,31549444,31553365,31555625,31560177,31560179,31563532,31565458,31565663,31565882,31566409,31567194,31573072,31578213,31582415,31584222,31584504,31586114,31586994,31587556,31587558,31588609,31588619,31589090,31589863,31590506,31590508,31593966,31597391,31597393,31597395,31598652,31600471,31600794,31607879,31609500,31609502,31613917,31615964,31617765,31618174,31619032,31620692,31621371,31624904,31628079,31628505,31628946,31629820,31631819,31633429,31636108,31639345,31639347,31639459,31643510,31645663,31645823,31646789,31650800,31653334,31653336,31666958,31673907,31675507,31678467,31678481,31678788,31684749,31687772,31687848,31690660,31691568,31693317,31693923,31695184,31697328,31699691,31699693,31701082,31702466,31702999,31705548,31705930,31707562,31707592,31708248,31708250,31713377,31716806,31716808,31718076,31719980,31720380,31725703,31726162,31729390,31729587,31731636,31735605,31735701,31738840,31739164,31739525,31743981,31744965,31744967,31745588,31746775,31746791,31749609,31755979,31755999,31756493,31756704,31757875,31758063,31759635,31760112,31760663,31760700,31760804,31763796,31776157,31776944,31779804,31782514,31785200,31785916,31787239,31788912,31789801,31790405,31792721,31794664,31795792,31799312,31799864,31800072,31802685,31804617,31804619,31804621,31807697,31807769,31807824,31808359,31811122,31813250,31814773,31814791,31819784,31821257,31824918,31826116,31827233,31829758,31831044,31834208,31835342,31840961,31841127,31843021,31843023,31843025,31843187,31847649,31849456,31849518,31851189,31853028,31855575,31857653,31857916,31858416,31859469,31862836,31865298,31867414,31869774,31876488,31877196,31881700,31881863,31884848,31885792,31885794,31892504,31893399,31893745,31893747,31897279,31897388,31898774,31900672,31905118,31905877,31907247,31908257,31909706,31914966,31915258,31916081,31923346,31925740,31926026,31926028,31926258,31930747,31934540,31938511,31940636,31940750,31941896,31944152,31944431,31944873,31944875,31946439,31948259,31948271,31951252,31953100,31957018,31958972,31962213,31962284,31962725,31962727,31963209,31963211,31963304,31964114,31964348,31968595,31969623,31969972,31970150,31970983,31971576,31972438,31976190,31976482,31979093,31984644,31985271,31986874,31989486,31991992,31995966,31998488,32000157,32000195,32001256,32003217,32004998,32005000,32005088,32005090,32007157,32008018,32008672,32008901,32009425,32011319,32013478,32014240,32015509,32016434,32017958,32017974,32019700,32021087,32023433,32023675,32023851,32024035,32024167,32024169,32024220,32024222,32025163,32026109,32029266,32031931,32032835,32033138,32033343,32033846,32035538,32037717,32038685,32040812,32040821,32041702,32043426,32048278,32049196,32049361,32055026,32056548,32059706,32064300,32064395,32064678,32064680,32064682,32064955,32065886,32066553,32067822,32068335,32070228,32071130,32074159,32074277,32075478,32079463,32081234,32081282,32084510,32088758,32092171,32092218,32094979,32095953,32097212,32097777,32098991,32099228,32101067,32102738,32107409,32108849,32110441,32111155,32113393,32113395,32114813,32114904,32123198,32124419,32124761,32126209,32126211,32128118,32129280,32130585,32132093,32135286,32135411,32137680,32137754,32138492,32141053,32141730,32142754,32143462,32147127,32148861,32149792,32153678,32157273,32158620,32160378,32162059,32162859,32163644,32166747,32168782,32168784,32170113,32172873,32173527,32183537,32183802,32189927,32190274,32191885,32192082,32195263,32197552,32200424,32200713,32201629,32202496,32204371,32205286,32206212,32208352,32209236,32212915,32213507,32215845,32215847,32219220,32219342,32220324,32221915,32223803,32224474,32225511,32227473,32227622,32233214,32235234,32235261,32235279,32238440,32239082,32241240,32242650,32244426,32247181,32250957,32254722,32255029,32256409,32257765,32258356,32259624,32260478,32263019,32264304,32265552,32265752,32265754,32268256,32268309,32269216,32269251,32269253,32270013,32279886,32280926,32283162,32289732,32300346,32300662,32300664,32303491,32308312,32309822,32312277,32315080,32315303,32317146,32320274,32321244,32321515,32323233,32324229,32328119,32329184,32329829,32329925,32331616,32332368,32332580,32335085,32339076,32340865,32343449,32344022,32344175,32344177,32345067,32345184,32345186,32345188,32346690,32348631,32348742,32353642,32354101,32357962,32358904,32360907,32360938,32361137,32361574,32363105,32363210,32366932,32366934,32368408,32372621,32373444,32376376,32377772,32385351,32386299,32386661,32390645,32391260,32391704,32395532,32395779,32396769,32396771,32397561,32400873,32401097,32401795,32406102,32407665,32408206,32409288,32409873,32410951,32412132,32412442,32413203,32414303,32416098,32416154,32417393,32418461,32418476,32421858,32423493,32424559,32426650,32436820,32437441,32437863,32448881,32463066,32464054,32466442,32467070,32467091,32471904,32473239,32473582,32474324,32474326,32476320,32476660,32478514,32478516,32484162,32485388,32486230,32489443,32489710,32491843,32492771,32496124,32496689,32496691,32498204,32500393,32500926,32504125,32505647,32505868,32510401,32511766,32514018,32514020,32517306,32518628,32518775,32520618,32521646,32523821,32523823,32525681,32529915,32530685,32533785,32535913,32536837,32538978,32539374,32542689,32547205,32547808,32553107,32553512,32555128,32555148,32556502,32556504,32556980,32560681,32560905,32562371,32563519,32563548,32564216,32568376,32571308,32573621,32575640,32576615,32583619,32586496,32586564,32588791,32588793,32590250,32591508,32593219,32593438,32594148,32597433,32598075,32601620,32602212,32602306,32602308,32602310,32603920,32605958,32607118,32607660,32608329,32612578,32612956,32613974,32617509,32618207,32624136,32626092,32626784,32627644,32628319,32632159,32635313,32635626,32635665,32636041,32636430,32638000,32639119,32643812,32645323,32646167,32646915,32650388,32650654,32651719,32658692,32662347,32662507,32662509,32663964,32665019,32666317,32666319,32668111,32672546,32673054,32677050,32677274,32678148,32692622,32692897,32693840,32694331,32695047,32696055,32699895,32701422,32701735,32701737,32702407,32705918,32706142,32706748,32706960,32710996,32710998,32711759,32711848,32712121,32713919,32715895,32717506,32719127,32719910,32723172,32724870,32725347,32725349,32725351,32725908,32726665,32727994,32736458,32739915,32741679,32743111,32743113,32746739,32747547,32748580,32748668,32752398,32755045,32765685,32769980,32771128,32773310,32775242,32776892,32777916,32777918,32777938,32783593,32784994,32785729,32790695,32790931,32790933,32791127,32795357,32796165,32796184,32796995,32798229,32799093,32799095,32800193,32808234,32809545,32810663,32811043,32811363,32815093,32816692,32817139,32817387,32817916,32820645,32822645,32823541,32824438,32824747,32824749,32828007,32828191,32832345,32832775,32837139,32838967,32840089,32842343,32842951,32844591,32845138,32845167,32846353,32846355,32849004,32850288,32854655,32855442,32855806,32856574,32863196,32865786,32865788,32866603,32872923,32873439,32874793,32877895,32877981,32879880,32880506,32881962,32882941,32885495,32890054,32893946,32894493,32894829,32895125,32898982,32900488,32902417,32902634,32906525,32908268,32912124,32912697,32914762,32918839,32919352,32919430,32920731,32920975,32921836,32928031,32928882,32932088,32934891,32934893,32936256,32937678,32941342,32941543,32941759,32943917,32944103,32947141,32948866,32953003,32954574,32955008,32955749,32956471,32956473,32958921,32960959,32963203,32963907,32965971,32966624,32967462,32969379,32970396,32972322,32973843,32975424,32978455,32983038,32984168,32985221,32985508,32985734,32985967,32991446,32992466,32993705,32995149,32997050,32998238,32999067,32999217,33004415,33006535,33011028,33011133,33011397,33012641,33015428,33016620,33017899,33020542,33021057,33021600,33021602,33022126,33023296,33023599,33024343,33024345,33028603,33029755,33029918,33031363,33031455,33033408,33034129,33036798,33038194,33038196,33038862,33042954,33043556,33043558,33043574,33044300,33044965,33046020,33046022,33048561,33054676,33057534,33058266,33058429,33060705,33061292,33063342,33065060,33066729,33075962,33076323,33077165,33077590,33077961,33083288,33083640,33084365,33084705,33087066,33088200,33091494,33091950,33093755,33094477,33095047,33095243,33096649,33102896,33103321,33103861,33107836,33112042,33119469,33120484,33121635,33122094,33124892,33126713,33131664,33141688,33141839,33144190,33147358,33147360,33147567,33148153,33149097,33156816,33156951,33158181,33159036,33159333,33160503,33163988,33165230,33165794,33168106,33168935,33169025,33169027,33171657,33171682,33172054,33172798,33173289,33174797,33174799,33174869,33175240,33175242,33176229,33178004,33178772,33179172,33180444,33184173,33184275,33184868,33185856,33191701,33192027,33192029,33192394,33193654,33195009,33195394,33195396,33195398,33195777,33197964,33199169,33199982,33203952,33210029,33211962,33212901,33213159,33214579,33215734,33216255,33220522,33220543,33223557,33225820,33226765,33230020,33230243,33234300,33236409,33236994,33238175,33238422,33238899,33238901,33241266,33242158,33243799,33244894,33245637,33245757,33247820,33251621,33255929,33258122,33259935,33260377,33263381,33268516,33269129,33269527,33270469,33273318,33273784,33274425,33274427,33274429,33274574,33275117,33275867,33275869,33276247,33277548,33278136,33279434,33281144,33284199,33286802,33286804,33287010,33290475,33290604,33290606,33291104,33291929,33293832,33297371,33297746,33300221,33301035,33301061,33305109,33307140,33307218,33310238,33310924,33311108,33311243,33312203,33312390,33314963,33322105,33323029,33326386,33326643,33327222,33327365,33328513,33329429,33330611,33331282
ENST00000679437	1	31120690	31120767	ENSG00000198947	DMD	31098412,31100551,31101895,31104052,31105275,31106858,31108346,31109142,31109256,31110706,31111042,31113548,31118406,31119135,31123623,31124111,31126725,31127509,31131327,31133430,31136296,31137358,31139153,31141253,31148268,31148920,31152939,31152955,31157726,31161481,31166116,31166118,31166120,31166569,31168309,31169181,31173379,31173394,31175454,31179512,31180113,31180847,31184656,31186416,31186767,31188546,31188660,31192273,31193482,31194049,31197373,31197375,31198373,31198375,31198890,31202424,31204050,31207539,31207639,31209181,31209672,31210670,31211613,31211615,31211981,31212351,31217293,31218602,31218887,31218917,31231471,31237155,31237249,31237388,31237390,31237392,31243002,31245420,31248383,31249593,31257222,31258303,31261870,31262805,31268170,31268396,31271460,31272737,31273971,31276383,31277537,31277563,31277950,31278265,31280125,31281398,31282761,31282763,31291211,31291363,31292793,31297811,31299644,31303898,31303900,31307663,31308193,31311101,31311284,31312649,31312869,31313978,31314416,31315509,31317588,31318703,31319747,31319749,31319751,31319872,31322321,31322999,31327211,31327425,31329317,31330028,31332535,31334394,31337937,31339720,31341106,31347688,31348601,31349564,31351105,31352919,31355651,31356471,31361649,31362181,31363525,31374364,31374918,31374920,31374922,31375265,31375296,31376153,31376976,31380432,31384519,31385598,31385918,31386142,31387544,31392626,31392915,31392917,31393903,31395268,31395686,31396791,31397929,31401143,31401968,31404875,31405022,31406001,31407107,31408229,31410141,31410207,31412954,31414158,31414815,31416262,31418001,31418816,31420333,31420847,31422150,31423904,31425232,31426716,31427535,31428032,31429480,31430611,31433140,31435194,31435788,31436087,31436089,31436091,31440763,31443278,31443816,31445563,31445565,31445856,31446471,31449429,31456223,31457449,31457656,31458431,31460815,31461734,31462348,31463737,31465671,31471306,31471933,31472459,31477376,31478806,31480032,31482252,31484074,31484940,31489114,31490913,31492791,31496021,31496057,31497157,31498865,31498867,31498964,31500631,31501736,31501858,31502924,31503073,31507049,31511799,31515691,31515738,31516227,31517387,31517761,31518406,31518458,31520055,31522982,31523991,31524039,31524041,31524043,31524045,31524047,31524264,31527362,31527486,31527488,31531141,31537947,31542524,31542678,31545702,31547601,31547967,31547987,31549444,31553365,31555625,31560177,31560179,31563532,31565458,31565663,31565882,31566409,31567194,31573072,31578213,31582415,31584222,31584504,31586114,31586994,31587556,31587558,31588609,31588619,31589090,31589863,31590506,31590508,31593966,31597391,31597393,31597395,31598652,31600471,31600794,31607879,31609500,31609502,31613917,31615964,31617765,31618174,31619032,31620692,31621371,31624904,31628079,31628505,31628946,31629820,31631819,31633429,31636108,31639345,31639347,31639459,31643510,31645663,31645823,31646789,31650800,31653334,31653336,31666958,31673907,31675507,31678467,31678481,31678788,31684749,31687772,31687848,31690660,31691568,31693317,31693923,31695184,31697328,31699691,31699693,31701082,31702466,31702999,31705548,31705930,31707562,31707592,31708248,31708250,31713377,31716806,31716808,31718076,31719980,31720380,31725703,31726162,31729390,31729587,31731636,31735605,31735701,31738840,31739164,31739525,31743981,31744965,31744967,31745588,31746775,31746791,31749609,31755979,31755999,31756493,31756704,31757875,31758063,31759635,31760112,31760663,31760700,31760804,31763796,31776157,31776944,31779804,31782514,31785200,31785916,31787239,31788912,31789801,31790405,31792721,31794664,31795792,31799312,31799864,31800072,31802685,31804617,31804619,31804621,31807697,31807769,31807824,31808359,31811122,31813250,31814773,31814791,31819784,31821257,31824918,31826116,31827233,31829758,31831044,31834208,31835342,31840961,31841127,31843021,31843023,31843025,31843187,31847649,31849456,31849518,31851189,31853028,31855575,31857653,31857916,31858416,31859469,31862836,31865298,31867414,31869774,31876488,31877196,31881700,31881863,31884848,31885792,31885794,31892504,31893399,31893745,31893747,31897279,31897388,31898774,31900672,31905118,31905877,31907247,31908257,31909706,31914966,31915258,31916081,31923346,31925740,31926026,31926028,31926258,31930747,31934540,31938511,31940636,31940750,31941896,31944152,31944431,31944873,31944875,31946439,31948259,31948271,31951252,31953100,31957018,31958972,31962213,31962284,31962725,31962727,31963209,31963211,31963304,31964114,31964348,31968595,31969623,31969972,31970150,31970983,31971576,31972438,31976190,31976482,31979093,31984644,31985271,31986874,31989486,31991992,31995966,31998488,32000157,32000195,32001256,32003217,32004998,32005000,32005088,32005090,32007157,32008018,32008672,32008901,32009425,32011319,32013478,32014240,32015509,32016434,32017958,32017974,32019700,32021087,32023433,32023675,32023851,32024035,32024167,32024169,32024220,32024222,32025163,32026109,32029266,32031931,32032835,32033138,32033343,32033846,32035538,32037717,32038685,32040812,32040821,32041702,32043426,32048278,32049196,32049361,32055026,32056548,32059706,32064300,32064395,32064678,32064680,32064682,32064955,32065886,32066553,32067822,32068335,32070228,32071130,32074159,32074277,32075478,32079463,32081234,32081282,32084510,32088758,32092171,32092218,32094979,32095953,32097212,32097777,32098991,32099228,32101067,32102738,32107409,32108849,32110441,32111155,32113393,32113395,32114813,32114904,32123198,32124419,32124761,32126209,32126211,32128118,32129280,32130585,32132093,32135286,32135411,32137680,32137754,32138492,32141053,32141730,32142754,32143462,32147127,32148861,32149792,32153678,32157273,32158620,32160378,32162059,32162859,32163644,32166747,32168782,32168784,32170113,32172873,32173527,32183537,32183802,32189927,32190274,32191885,32192082,32195263,32197552,32200424,32200713,32201629,32202496,32204371,32205286,32206212,32208352,32209236,32212915,32213507,32215845,32215847,32219220,32219342,32220324,32221915,32223803,32224474,32225511,32227473,32227622,32233214,32235234,32235261,32235279,32238440,32239082,32241240,32242650,32244426,32247181,32250957,32254722,32255029,32256409,32257765,32258356,32259624,32260478,32263019,32264304,32265552,32265752,32265754,32268256,32268309,32269216,32269251,32269253,32270013,32279886,32280926,32283162,32289732,32300346,32300662,32300664,32303491,32308312,32309822,32312277,32315080,32315303,32317146,32320274,32321244,32321515,32323233,32324229,32328119,32329184,32329829,32329925,32331616,32332368,32332580,32335085,32339076,32340865,32343449,32344022,32344175,32344177,32345067,32345184,32345186,32345188,32346690,32348631,32348742,32353642,32354101,32357962,32358904,32360907,32360938,32361137,32361574,32363105,32363210,32366932,32366934,32368408,32372621,32373444,32376376,32377772,32385351,32386299,32386661,32390645,32391260,32391704,32395532,32395779,32396769,32396771,32397561,32400873,32401097,32401795,32406102,32407665,32408206,32409288,32409873,32410951,32412132,32412442,32413203,32414303,32416098,32416154,32417393,32418461,32418476,32421858,32423493,32424559,32426650,32436820,32437441,32437863,32448881,32463066,32464054,32466442,32467070,32467091,32471904,32473239,32473582,32474324,32474326,32476320,32476660,32478514,32478516,32484162,32485388,32486230,32489443,32489710,32491843,32492771,32496124,32496689,32496691,32498204,32500393,32500926,32504125,32505647,32505868,32510401,32511766,32514018,32514020,32517306,32518628,32518775,32520618,32521646,32523821,32523823,32525681,32529915,32530685,32533785,32535913,32536837,32538978,32539374,32542689,32547205,32547808,32553107,32553512,32555128,32555148,32556502,32556504,32556980,32560681,32560905,32562371,32563519,32563548,32564216,32568376,32571308,32573621,32575640,32576615,32583619,32586496,32586564,32588791,32588793,32590250,32591508,32593219,32593438,32594148,32597433,32598075,32601620,32602212,32602306,32602308,32602310,32603920,32605958,32607118,32607660,32608329,32612578,32612956,32613974,32617509,32618207,32624136,32626092,32626784,32627644,32628319,32632159,32635313,32635626,32635665,32636041,32636430,32638000,32639119,32643812,32645323,32646167,32646915,32650388,32650654,32651719,32658692,32662347,32662507,32662509,32663964,32665019,32666317,32666319,32668111,32672546,32673054,32677050,32677274,32678148,32692622,32692897,32693840,32694331,32695047,32696055,32699895,32701422,32701735,32701737,32702407,32705918,32706142,32706748,32706960,32710996,32710998,32711759,32711848,32712121,32713919,32715895,32717506,32719127,32719910,32723172,32724870,32725347,32725349,32725351,32725908,32726665,32727994,32736458,32739915,32741679,32743111,32743113,32746739,32747547,32748580,32748668,32752398,32755045,32765685,32769980,32771128,32773310,32775242,32776892,32777916,32777918,32777938,32783593,32784994,32785729,32790695,32790931,32790933,32791127,32795357,32796165,32796184,32796995,32798229,32799093,32799095,32800193,32808234,32809545,32810663,32811043,32811363,32815093,32816692,32817139,32817387,32817916,32820645,32822645,32823541,32824438,32824747,32824749,32828007,32828191,32832345,32832775,32837139,32838967,32840089,32842343,32842951,32844591,32845138,32845167,32846353,32846355,32849004,32850288,32854655,32855442,32855806,32856574,32863196,32865786,32865788,32866603,32872923,32873439,32874793,32877895,32877981,32879880,32880506,32881962,32882941,32885495,32890054,32893946,32894493,32894829,32895125,32898982,32900488,32902417,32902634,32906525,32908268,32912124,32912697,32914762,32918839,32919352,32919430,32920731,32920975,32921836,32928031,32928882,32932088,32934891,32934893,32936256,32937678,32941342,32941543,32941759,32943917,32944103,32947141,32948866,32953003,32954574,32955008,32955749,32956471,32956473,32958921,32960959,32963203,32963907,32965971,32966624,32967462,32969379,32970396,32972322,32973843,32975424,32978455,32983038,32984168,32985221,32985508,32985734,32985967,32991446,32992466,32993705,32995149,32997050,32998238,32999067,32999217,33004415,33006535,33011028,33011133,33011397,33012641,33015428,33016620,33017899,33020542,33021057,33021600,33021602,33022126,33023296,33023599,33024343,33024345,33028603,33029755,33029918,33031363,33031455,33033408,33034129,33036798,33038194,33038196,33038862,33042954,33043556,33043558,33043574,33044300,33044965,33046020,33046022,33048561,33054676,33057534,33058266,33058429,33060705,33061292,33063342,33065060,33066729,33075962,33076323,33077165,33077590,33077961,33083288,33083640,33084365,33084705,33087066,33088200,33091494,33091950,33093755,33094477,33095047,33095243,33096649,33102896,33103321,33103861,33107836,33112042,33119469,33120484,33121635,33122094,33124892,33126713,33131664,33141688,33141839,33144190,33147358,33147360,33147567,33148153,33149097,33156816,33156951,33158181,33159036,33159333,33160503,33163988,33165230,33165794,33168106,33168935,33169025,33169027,33171657,33171682,33172054,33172798,33173289,33174797,33174799,33174869,33175240,33175242,33176229,33178004,33178772,33179172,33180444,33184173,33184275,33184868,33185856,33191701,33192027,33192029,33192394,33193654,33195009,33195394,33195396,33195398,33195777,33197964,33199169,33199982,33203952,33210029,33211962,33212901,33213159,33214579,33215734,33216255,33220522,33220543,33223557,33225820,33226765,33230020,33230243,33234300,33236409,33236994,33238175,33238422,33238899,33238901,33241266,33242158,33243799,33244894,33245637,33245757,33247820,33251621,33255929,33258122,33259935,33260377,33263381,33268516,33269129,33269527,33270469,33273318,33273784,33274425,33274427,33274429,33274574,33275117,33275867,33275869,33276247,33277548,33278136,33279434,33281144,33284199,33286802,33286804,33287010,33290475,33290604,33290606,33291104,33291929,33293832,33297371,33297746,33300221,33301035,33301061,33305109,33307140,33307218,33310238,33310924,33311108,33311243,33312203,33312390,33314963,33322105,33323029,33326386,33326643,33327222,33327365,33328513,33329429,33330611,33331282
