isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000705942	4	103652205;103652624,103809280;103819220;103880417,103998185;104013442,104015424;104034275	103652237;103652710,103809321;103819629;103880689,103998250;104013621,104015456;104034307	ENSG00000176406	RIMS2	103503607,103503691,103503729,103503817,103505578,103508255,103512158,103514021,103517140,103517343,103517388,103518049,103523105,103523117,103527483,103527485,103527856,103536617,103539925,103543909,103547367,103549732,103553138,103553362,103553557,103558937,103559934,103562393,103562607,103564157,103565449,103568965,103569947,103570426,103573200,103575453,103579350,103580442,103580617,103581808,103581924,103584179,103585424,103585684,103585774,103589298,103590442,103592777,103593787,103597313,103597358,103599489,103599820,103602130,103602359,103602549,103603463,103611385,103614264,103614266,103614388,103614571,103616716,103626941,103626943,103628005,103628007,103628009,103629325,103636367,103641571,103641794,103643309,103645672,103648836,103653700,103660980,103661193,103661195,103664818,103665712,103665778,103665836,103666904,103668587,103668589,103668591,103669642,103671118,103673120,103673228,103674088,103674090,103675387,103675761,103677326,103678144,103678534,103678761,103681109,103681294,103690105,103691472,103692896,103693553,103693654,103695571,103695791,103698976,103700031,103701628,103705031,103705779,103705781,103715282,103716436,103718086,103719452,103721185,103721753,103725367,103732990,103733438,103736435,103737328,103739071,103745098,103746159,103748463,103748945,103749547,103751412,103757668,103758241,103758550,103767599,103770444,103774523,103774884,103776158,103779940,103781626,103781786,103783733,103790348,103791682,103795127,103796342,103797607,103798621,103802224,103803088,103807368,103807933,103808558,103808560,103813644,103813868,103813940,103817344,103819160,103822634,103823852,103823938,103829407,103829409,103829622,103832410,103834154,103834528,103836966,103837827,103839509,103843406,103849155,103851940,103852871,103856056,103856058,103859829,103860509,103860511,103861447,103865429,103871688,103877017,103878154,103878228,103879006,103880916,103886693,103893459,103893885,103895594,103896592,103898963,103899187,103901331,103902940,103907536,103907886,103910271,103911175,103911473,103911744,103911746,103912626,103912792,103914657,103917206,103918215,103918469,103920044,103926045,103928045,103928599,103931004,103933440,103934133,103935313,103938830,103944753,103946643,103946645,103948572,103948995,103951064,103957772,103957774,103958094,103958096,103958995,103959408,103959548,103960642,103960897,103963809,103964864,103965622,103968308,103968564,103969047,103972465,103973425,103984832,103984950,103987948,103988604,103993964,103994709,103994711,103996610,104000293,104000369,104006418,104007562,104007564,104008594,104010575,104011916,104014075,104014288,104015069,104020173,104021729,104024520,104026231,104029235,104029358,104037788,104037830,104040985,104041847,104043575,104046566,104049659,104050969,104051663,104051857,104057191,104058034,104061461,104072981,104073734,104074821,104075230,104090051,104094446,104098063,104102287,104106901,104106903,104108296,104108314,104108333,104108436,104108644,104109345,104109347,104111826,104111828,104111830,104111832,104112369,104115353,104115834,104116911,104119228,104119880,104122368,104125443,104131010,104131447,104131449,104131451,104131622,104132705,104135474,104138036,104141622,104143415,104145731,104146243,104148357,104149639,104150140,104158139,104160318,104162143,104166443,104167086,104178807,104179294,104179733,104186337,104188639,104190712,104192262,104196236,104198108,104198110,104204268,104205900,104206289,104209769,104210018,104216961,104220570,104223696,104223763,104227921,104229615,104230147,104230149,104230151,104230729,104231932,104232401,104233170,104234391,104235189,104235667,104236683,104237879,104239550,104242743,104245069,104245376,104245378,104250480,104250482,104251352,104251903,104252112,104252472,104252600,104253126,104253785
ENST00000614302	1	89116990;89117221	89117086;89117333	ENSG00000176715	ACSF3	89089372,89089971,89089973,89090238,89090537,89090901,89092570,89095977,89099232,89102019,89103780,89105369,89105964,89107357,89107800,89107834,89110359,89111709,89114784,89120281,89122998,89123914,89123990,89124046,89124053,89124134,89124370,89124514,89124597,89124599,89124601,89124692,89124755,89124785,89129454,89132547,89135173,89136274,89141808,89144020,89144667,89145649,89146371,89146382,89146797,89147611,89148243,89148464,89151761,89155156,89157576,89157578,89157629,89157659,89157802,89157804,89157857,89157983,89158030,89158079,89159795,89159960,89162282,89162698
ENST00000317447	1	89116990;89117221	89117086;89117333	ENSG00000176715	ACSF3	89089372,89089971,89089973,89090238,89090537,89090901,89092570,89095977,89099232,89102019,89103780,89105369,89105964,89107357,89107800,89107834,89110359,89111709,89114784,89120281,89122998,89123914,89123990,89124046,89124053,89124134,89124370,89124514,89124597,89124599,89124601,89124692,89124755,89124785,89129454,89132547,89135173,89136274,89141808,89144020,89144667,89145649,89146371,89146382,89146797,89147611,89148243,89148464,89151761,89155156,89157576,89157578,89157629,89157659,89157802,89157804,89157857,89157983,89158030,89158079,89159795,89159960,89162282,89162698
ENST00000544233	1	118042456;118043133	118042972;118043377	ENSG00000176871	WSB2	118033532,118040147,118040405,118041117,118042561,118043085,118045940,118048067,118049347,118049789,118053299,118058503,118060185,118060645
ENST00000380600	1	13659652;13661031	13659768;13661122	ENSG00000176896	TCEANC	13653439,13657506,13658503,13665027,13665588,13666607,13666609,13667627,13668138,13668685,13671335,13674475,13676546,13677109,13677703,13679751
ENST00000321464	1	141387647;141402349	141387887;141402449	ENSG00000177311	ZBTB38	141327956,141328349,141330036,141331202,141331833,141334727,141335019,141338345,141338534,141338745,141340042,141345519,141345703,141347142,141349390,141352237,141352860,141352965,141354365,141358807,141360187,141363050,141365058,141368220,141370196,141373821,141374932,141376405,141377907,141378382,141383509,141385978,141386449,141386980,141386982,141387051,141387901,141387928,141394155,141401076,141401344,141404632,141404783,141407365,141410259,141414301,141417228,141417882,141419854,141422752,141422844,141423022,141428090,141429481,141430210,141433108,141434134,141436909,141437383,141440687,141440902,141443468,141443565,141443820,141444296,141444569,141445074
ENST00000457928	1	177131363;177196340	177131449;177196478	ENSG00000177565	TBL1XR1	177019485,177019832,177021308,177023978,177024013,177024846,177024992,177027140,177027278,177027638,177029489,177032262,177037985,177038889,177039058,177039868,177047816,177047818,177052362,177053272,177054089,177056122,177056437,177063002,177064765,177068090,177068884,177072932,177073595,177073597,177074900,177078030,177078318,177079056,177080483,177081108,177081606,177081700,177081702,177084356,177085197,177086299,177087710,177088325,177090057,177090856,177091801,177094734,177099888,177102444,177104738,177105801,177108625,177111109,177111417,177113735,177114847,177117438,177118608,177120141,177121556,177121574,177123924,177126001,177127644,177130258,177133596,177137049,177137944,177139734,177140356,177141272,177141274,177141276,177141278,177142857,177142999,177147688,177150430,177150432,177150735,177153389,177160024,177166383,177166502,177166665,177167134,177170749,177172416,177173055,177173307,177177160,177177200,177177847,177182802,177183349,177185272,177191055,177192498,177194357,177194776,177196165,177196167,177196630,177197003,177198454,177199806,177200117,177207154,177208592,177210579,177210860,177212208,177212543,177214011,177214013,177214015,177219142,177222650,177223797,177224958
ENST00000317446	1	136856257;136856464	136856381;136856575	ENSG00000177943	MAMDC4	136856737,136859808
ENST00000449985	1	8174520;8175757;8175959	8174616;8175875;8176026	ENSG00000179029	TMEM107	8173515
ENST00000688597	1	112486475;112487820;112489024	112486923;112488510;112489988	ENSG00000179295	PTPN11	112421258,112424214,112425280,112427114,112429169,112431776,112433447,112438626,112439759,112439761,112443807,112443809,112445786,112447644,112450573,112452820,112453026,112456377,112457059,112457061,112461470,112465123,112466266,112470066,112470361,112475013,112475119,112475250,112475742,112475768,112475770,112482293,112482295,112482297,112483441,112483776,112489427,112492164,112500736,112501264,112505005,112505542,112506846
ENST00000622512	1	244051283;244053100	244051444;244053200	ENSG00000179456	ZBTB18	244053932,244055062,244055117,244055791,244056171,244056457
ENST00000465232	1	122980040;122982463	122980695;122983024	ENSG00000179988	PSTK	122956101,122956334,122959005,122960415,122961152,122963899,122963901,122963903,122963905,122967120,122967562,122968419,122968921,122969046,122969353,122969355,122969357,122969359,122969551,122973858,122974583,122974585,122975628,122976248,122976852,122977079,122977507,122979895,122979897,122980949,122981649,122982509,122987390,122991454,122995497,122997290
ENST00000399703	1	38604153;38604863	38604287;38604916	ENSG00000180071	ANKRD18A	38541891,38544537,38545371,38548286,38548763,38549068,38550585,38552125,38552464,38554208,38555227,38555546,38555565,38556041,38557285,38558732,38566792,38567852,38568240,38568242,38568347,38568672,38569050,38569458,38569631,38569633,38570716,38573583,38574372,38574374,38574443,38575191,38581690,38583987,38584540,38591105,38591494,38592873,38596492,38598039,38598041,38598043,38599118,38599609,38599977,38601415,38602159,38603221,38603297,38604328,38604925,38608429,38611412,38613290,38613433,38614439,38615128,38615615,38616742,38618499,38619217,38619558
ENST00000376321	1	31378352;31388323	31378391;31388359	ENSG00000180483	DEFB119	31377414,31378095,31379638,31381414,31382790,31387142,31387544
ENST00000400199	1	15002180;15014344	15002368;15014466	ENSG00000180530	NRIP1	14961728,14961739,14961813,14965208,14965631,14969600,14970830,14972714,14973089,14973413,14973831,14979608,14980825,14981137,14983093,14989046,14991278,14991557,14993138,14994400,14995131,14995550,14996277,14999754,15000561,15002450,15002793,15004657,15004659,15006284,15006936,15007903,15009553,15012978,15019633,15022083,15023511,15023709,15025559,15025561,15026970,15028016,15030455,15034311,15036013,15038808,15040962,15042260,15045051,15050804,15051235,15055398,15057596,15060695,15062914
ENST00000537663	1	13924867;13925193;13961480	13925023;13925366;13961562	ENSG00000180537	RNF182	13924447,13927121,13927123,13930544,13931497,13941007,13941390,13942067,13944570,13951287,13953505,13954917,13955186,13956469,13960704,13960706,13961760,13963193,13965178,13968799,13968801,13968803,13970554,13970725,13972963,13973148,13974826,13976075,13976126,13976165,13979006
ENST00000338883	1	19466666;19481894	19466698;19482276	ENSG00000180815	MAP3K15	19362376,19363807,19363809,19364084,19365511,19365540,19367030,19370830,19371171,19372978,19373863,19373865,19374284,19374962,19376280,19380507,19380847,19384250,19386040,19388224,19388990,19389035,19395388,19397352,19399035,19400447,19408034,19411494,19411862,19412029,19412379,19416384,19420879,19422238,19422720,19423879,19423967,19423969,19424371,19426496,19427128,19427437,19430079,19430081,19430602,19432861,19433139,19433569,19434572,19436638,19440050,19441599,19441985,19444192,19446485,19448313,19453993,19454666,19462653,19463133,19464266,19464303,19468116,19470093,19470745,19471408,19472360,19472362,19473101,19475242,19475914,19479429,19482426,19490224,19491736,19495156,19499149,19500636,19502156,19503289,19504187,19505439,19507444,19512214,19512471
ENST00000454610	1	3263684;3264209;3267591	3263759;3264325;3268049	ENSG00000180822	PSMG4	3232186,3232383,3232570,3235678,3237125,3237813,3238302,3238443,3239312,3241622,3243800,3245412,3247348,3247853,3251915,3251998,3252801,3256918,3261807,3262024,3262386,3263781,3266776,3269534,3278138,3278259,3278991,3279145,3282110,3282686,3285406,3290260,3290328,3290469,3290487,3290501,3295654
ENST00000460843	1	137665956;137674897	137666052;137674969	ENSG00000181090	EHMT1	137620935,137623239,137624370,137626000,137626064,137626368,137630719,137632404,137633246,137636066,137638773,137646602,137647307,137649960,137650475,137652142,137652144,137653460,137657670,137663836,137664184,137666586,137672958,137672960,137680503,137687043,137688733,137688804,137690056,137692712,137697149,137698114,137699282,137699923,137703289,137705474,137706140,137709310,137711528,137716736,137718021,137728285,137728349,137730252,137732559,137732568,137733849,137736120,137736951,137737455,137738062,137742062,137745021,137747698,137748876,137754889,137755969,137756577,137762642,137762791,137763463,137764367,137766962,137768114,137769568,137770989,137772019,137772484,137773057,137773093,137773095,137775873,137776074,137779744,137783143,137784617,137784824,137785705,137786209,137788253,137788310,137790395,137793556,137796785,137797596,137797996,137799445,137799447,137799553,137799573,137799595,137799615,137802654,137803083,137804929,137804981,137805029,137805095,137805116,137805158,137805205,137805276,137805297,137813952,137813954,137814467,137817943,137818309,137820293,137822173,137828279,137830197,137830811,137834230,137834271,137834273,137836396,137836830,137837681,137838015,137839253,137839459,137839608,137840257,137848135,137852971,137854676,137856457,137856548,137856550,137859906,137860255,137860513,137864117,137865247,137866272,137868724,137868984
ENST00000541583	1	37357962;37358541	37358039;37358661	ENSG00000181666	ZNF875	37313147,37314256,37315197,37316324,37319191,37323881,37326957,37328108,37329301,37329527,37329529,37329564,37333470,37338267,37338708,37338857,37342796,37343774,37344722,37344724,37346056,37348442,37348444,37350252,37350254,37350598,37354832,37354834,37355087,37355089,37356738,37357033,37357876,37361948,37362496,37363914,37365411,37367582
ENST00000423799	1	56179409;56209253	56179513;56209483	ENSG00000181690	PLAG1	56161594,56162032,56163638,56164317,56164895,56166850,56167227,56167316,56168798,56171050,56171052,56171315,56171777,56172394,56174787,56174924,56175437,56177287,56181259,56182968,56183371,56183407,56186516,56187163,56187925,56188229,56188481,56190164,56190468,56190549,56192217,56192322,56192324,56194271,56194482,56194484,56194486,56195233,56195528,56196808,56196857,56197158,56197730,56202413,56202546,56205869,56206573,56206575,56207408,56208924
ENST00000488612	1	68497124;68594485	68497881;68595996	ENSG00000182185	RAD51B	67821182,67822351,67823210,67825655,67827955,67828275,67830546,67831266,67831940,67831964,67835162,67835518,67835736,67838036,67838155,67838299,67840012,67840375,67843199,67843589,67844999,67846501,67846753,67848979,67850320,67852740,67852764,67852766,67854834,67858510,67859145,67859158,67859965,67860519,67860584,67866614,67866843,67867413,67868234,67873630,67875350,67880008,67880986,67882639,67885275,67885404,67885671,67892748,67892750,67892761,67892838,67892878,67892880,67893083,67895147,67896038,67896214,67896401,67897041,67899929,67900194,67901185,67903811,67903997,67906207,67911259,67912448,67914543,67914827,67915140,67916386,67918379,67918865,67919115,67919211,67921547,67921794,67925036,67925826,67927272,67927274,67929171,67939354,67941363,67941469,67942924,67943665,67951161,67956688,67957431,67961778,67966963,67967575,67968885,67976261,67978214,67980074,67981490,67982328,67984939,67986431,68001187,68001566,68002323,68002739,68005198,68005374,68005485,68006230,68006888,68012661,68013755,68013757,68014265,68019499,68019576,68021018,68022712,68026689,68028416,68029649,68029680,68030318,68030825,68032210,68032855,68033571,68034914,68040870,68042778,68045104,68046264,68048900,68049124,68054057,68054059,68059453,68059455,68065204,68068737,68069529,68069747,68069749,68069751,68070349,68074906,68078067,68079954,68082105,68083717,68084026,68085729,68087003,68088253,68088752,68090112,68091167,68095914,68098490,68099029,68100291,68101519,68103179,68104888,68105185,68105379,68106628,68111270,68111272,68112509,68113233,68113430,68115087,68116202,68118786,68119784,68122649,68123896,68126303,68132527,68132774,68133097,68133991,68133993,68135764,68137516,68137708,68137779,68141419,68142257,68148144,68148585,68148587,68149602,68149889,68152208,68154119,68154355,68154484,68154486,68154488,68154634,68156221,68156560,68156562,68157065,68160889,68161437,68165373,68165847,68167616,68168618,68173581,68174144,68176198,68177306,68177308,68177322,68177324,68177326,68178423,68179778,68182566,68182590,68182592,68184130,68185335,68186745,68190125,68193142,68193466,68193468,68194233,68194235,68195593,68196425,68199827,68201392,68201935,68204521,68204523,68206540,68208746,68210581,68214769,68215580,68217480,68222501,68224019,68224189,68224246,68228811,68235753,68237695,68237879,68243372,68244747,68244749,68247729,68251921,68256274,68261031,68265989,68265991,68267967,68268235,68268272,68269952,68271962,68275691,68275693,68275974,68278918,68280925,68281765,68283562,68283816,68286214,68288749,68292621,68292649,68294468,68299044,68299525,68300350,68301741,68303132,68303405,68304038,68304537,68306749,68310972,68312291,68312293,68313190,68313316,68314915,68315403,68316484,68318031,68318607,68318822,68319183,68320070,68322187,68322189,68323923,68326185,68330182,68331571,68332502,68337450,68341195,68343305,68343379,68343807,68344290,68345003,68345924,68346091,68346093,68346382,68347262,68348070,68349858,68350456,68354554,68358468,68368310,68368789,68371386,68372922,68373535,68373666,68374406,68374408,68375612,68376209,68381891,68386534,68387579,68396851,68398813,68398815,68398817,68403024,68404851,68407515,68413567,68414514,68420281,68423671,68423673,68425533,68427078,68428996,68432648,68440830,68442585,68442980,68445446,68448879,68449289,68455044,68456403,68457057,68457454,68458024,68458981,68459549,68459551,68461317,68461328,68462433,68470981,68472027,68473174,68475066,68478383,68480428,68480821,68481977,68482924,68482926,68482990,68483135,68483236,68484305,68485940,68487134,68488051,68488251,68489420,68489967,68491547,68495463,68496102,68496812,68498206,68498257,68498690,68501173,68502678,68502680,68504539,68504541,68505695,68506434,68506534,68506632,68508964,68510250,68512318,68512608,68512610,68512612,68512614,68512616,68516723,68516725,68516745,68516781,68519290,68520172,68521813,68524077,68524256,68524292,68524566,68526710,68526747,68528176,68530315,68535928,68535930,68536519,68537029,68541528,68542271,68542406,68542767,68548335,68548685,68552882,68553164,68556656,68561895,68564046,68565117,68565804,68568913,68568996,68570896,68570912,68571191,68572090,68573889,68575103,68577540,68578279,68579660,68582695,68589103,68589105,68590264,68595986,68595988,68600533,68600993,68601731,68602943,68603333,68610253,68610471,68610473,68611641,68611946,68615017,68618091,68620964,68621183,68623487,68627881,68628262,68630507,68631369,68635246,68636862,68639444,68639446,68640164,68641201,68647255,68647823,68649496,68652779,68653221,68653762,68654915,68656453,68658363,68658788,68659903,68661659,68666287,68668827,68669066,68669589,68672216,68672938,68673046,68673077,68673286,68673288,68673310,68673390,68673433,68673482,68673600,68673645,68673723,68673846,68673891,68673963,68674114,68674626,68676858,68679033,68681798,68681862,68683498,68686293,68686975,68686987,68687013,68687041,68687762,68687764,68689307,68689309,68689311,68691737,68692103,68693769,68696460,68696944,68697428,68697430,68697754,68697756,68698077,68698297,68700141,68700929,68703733,68709864,68709866,68715705,68716066,68716379,68721473,68723076,68723794,68724366,68726058,68727618,68727685,68729688,68729690,68729692,68729856
ENST00000328923	1	57230086;57230360	57230244;57230660	ENSG00000182199	SHMT2	57229910,57232027
ENST00000329235	1	15830059;15833444	15833007;15833524	ENSG00000182287	AP1S2	15827623,15827791,15828271,15830061,15830083,15830587,15832925,15834833,15834853,15836660,15840016,15840339,15842254,15842292,15844470,15845738,15847462,15848036,15849670,15850496,15853387
ENST00000355797	1	76679566;76683847	76680879;76683927	ENSG00000182534	MXRA7	76672616,76673803,76676067,76676631,76677160,76678016,76679888,76680756,76681327,76682658,76682829,76684173,76686621,76687489,76690306,76690568,76690852,76691705,76698867,76703899,76704653,76704820,76705065,76706951,76709210
ENST00000487159	1	42149235;42160169	42149599;42160473	ENSG00000182606	TRAK1	42016862,42017320,42020465,42029289,42036894,42037492,42042516,42044690,42047950,42052717,42052719,42059011,42059238,42060766,42061258,42061266,42061268,42061300,42061329,42061811,42062599,42062601,42066627,42066629,42066631,42068453,42069200,42071788,42072765,42073065,42073855,42074263,42074265,42079107,42081573,42084485,42086164,42087284,42087292,42087791,42092416,42095448,42097017,42098967,42100234,42102700,42105369,42109644,42109753,42110399,42114400,42115505,42116174,42116973,42116975,42119812,42123549,42125233,42128571,42129154,42131083,42134422,42140007,42142872,42142883,42145805,42149920,42156285,42159939,42160276,42160884,42163046,42164841,42164889,42166092,42167191,42169281,42169283,42177464,42180548,42181571,42181612,42182805,42188595,42193023,42194548,42194834,42194847,42195663,42196244,42197180,42197328,42201328,42203937,42206803,42207768,42208732,42208794,42209031,42210357,42212759,42215278,42216043,42216561,42218487,42218627,42218629,42219511,42220186,42221641,42222417,42223010,42223656
ENST00000683138	1	134558142;134559150	134558347;134559429	ENSG00000182923	CEP63	134486840,134487252,134488198,134491018,134492315,134494259,134494504,134494789,134494791,134497786,134500187,134500747,134503828,134505545,134505603,134506368,134510367,134510403,134514078,134514995,134515470,134516297,134521611,134522013,134523600,134525421,134527347,134536491,134546503,134546849,134548739,134549798,134551875,134553226,134554549,134562116,134562157,134564294,134567492,134568425,134568640,134569453,134569593,134569812,134572316,134574044,134577864,134578086,134578475,134579833,134580842,134582644,134584974,134586093,134586999,134587001
ENST00000684677	1	134558142;134559150	134558347;134559429	ENSG00000182923	CEP63	134486840,134487252,134488198,134491018,134492315,134494259,134494504,134494789,134494791,134497786,134500187,134500747,134503828,134505545,134505603,134506368,134510367,134510403,134514078,134514995,134515470,134516297,134521611,134522013,134523600,134525421,134527347,134536491,134546503,134546849,134548739,134549798,134551875,134553226,134554549,134562116,134562157,134564294,134567492,134568425,134568640,134569453,134569593,134569812,134572316,134574044,134577864,134578086,134578475,134579833,134580842,134582644,134584974,134586093,134586999,134587001
ENST00000684574	2	134486055;134486205;134488019,134558142;134559150;134561377	134486202;134486556;134488090,134558347;134559429;134567117	ENSG00000182923	CEP63	134486840,134487252,134488198,134491018,134492315,134494259,134494504,134494789,134494791,134497786,134500187,134500747,134503828,134505545,134505603,134506368,134510367,134510403,134514078,134514995,134515470,134516297,134521611,134522013,134523600,134525421,134527347,134536491,134546503,134546849,134548739,134549798,134551875,134553226,134554549,134562116,134562157,134564294,134567492,134568425,134568640,134569453,134569593,134569812,134572316,134574044,134577864,134578086,134578475,134579833,134580842,134582644,134584974,134586093,134586999,134587001
ENST00000542447	1	115190609;115198406;115207302;115209574	115190941;115198438;115207307;115209657	ENSG00000182985	CADM1	115170304,115170904,115171783,115175333,115179006,115183370,115184506,115184950,115187585,115191215,115193426,115194952,115195012,115195245,115196045,115198489,115198726,115200384,115201434,115204175,115204531,115206045,115206659,115213196,115213532,115214847,115215163,115215548,115218403,115220087,115220618,115226292,115226560,115231948,115235408,115236129,115244926,115246183,115247149,115248681,115250656,115251856,115253317,115254835,115257832,115257919,115261768,115262542,115262970,115266770,115267094,115267137,115267319,115270085,115277323,115280014,115281506,115290115,115290117,115291969,115292318,115294238,115294906,115297347,115297810,115297944,115299497,115300829,115303276,115303556,115304105,115304485,115305034,115305237,115306440,115306838,115306984,115307046,115308515,115311430,115313627,115313834,115314085,115315462,115315943,115316945,115317241,115321484,115321955,115324269,115327119,115327313,115328289,115328491,115329455,115329490,115334026,115334170,115335104,115335689,115339321,115340977,115342641,115343008,115344983,115345908,115346231,115347590,115348358,115348917,115349045,115350324,115352401,115352992,115353353,115353996,115355148,115358870,115359061,115359768,115360520,115361563,115361682,115363784,115364514,115366342,115366563,115366677,115367011,115370545,115372174,115373499,115373871,115373873,115374583,115381794,115382231,115383118,115385486,115386219,115387781,115387783,115388437,115391050,115391830,115391832,115391834,115393254,115394654,115394656,115395930,115395977,115397771,115401258,115401884,115403009,115405104,115405771,115409304,115409660,115409662,115411251,115415652,115415901,115416092,115416201,115416770,115417264,115420438,115420668,115421824,115423233,115423452,115430181,115431819,115433214,115434173,115436683,115442136,115443545,115444077,115445489,115446787,115453245,115458555,115458727,115459031,115460487,115460941,115463121,115463123,115463135,115465294,115468563,115468904,115469552,115470131,115471891,115472480,115472492,115472494,115472659,115472708,115475885,115476508,115476519,115476521,115477262,115482460,115482462,115482464,115484049,115484225,115487618,115487705,115491763,115491868,115492880,115494445,115497878,115498214,115498965,115498967,115498969,115501497,115501499,115501501,115502087
ENST00000452722	1	115190609;115198406;115207302	115190941;115198438;115207307	ENSG00000182985	CADM1	115170304,115170904,115171783,115175333,115179006,115183370,115184506,115184950,115187585,115191215,115193426,115194952,115195012,115195245,115196045,115198489,115198726,115200384,115201434,115204175,115204531,115206045,115206659,115213196,115213532,115214847,115215163,115215548,115218403,115220087,115220618,115226292,115226560,115231948,115235408,115236129,115244926,115246183,115247149,115248681,115250656,115251856,115253317,115254835,115257832,115257919,115261768,115262542,115262970,115266770,115267094,115267137,115267319,115270085,115277323,115280014,115281506,115290115,115290117,115291969,115292318,115294238,115294906,115297347,115297810,115297944,115299497,115300829,115303276,115303556,115304105,115304485,115305034,115305237,115306440,115306838,115306984,115307046,115308515,115311430,115313627,115313834,115314085,115315462,115315943,115316945,115317241,115321484,115321955,115324269,115327119,115327313,115328289,115328491,115329455,115329490,115334026,115334170,115335104,115335689,115339321,115340977,115342641,115343008,115344983,115345908,115346231,115347590,115348358,115348917,115349045,115350324,115352401,115352992,115353353,115353996,115355148,115358870,115359061,115359768,115360520,115361563,115361682,115363784,115364514,115366342,115366563,115366677,115367011,115370545,115372174,115373499,115373871,115373873,115374583,115381794,115382231,115383118,115385486,115386219,115387781,115387783,115388437,115391050,115391830,115391832,115391834,115393254,115394654,115394656,115395930,115395977,115397771,115401258,115401884,115403009,115405104,115405771,115409304,115409660,115409662,115411251,115415652,115415901,115416092,115416201,115416770,115417264,115420438,115420668,115421824,115423233,115423452,115430181,115431819,115433214,115434173,115436683,115442136,115443545,115444077,115445489,115446787,115453245,115458555,115458727,115459031,115460487,115460941,115463121,115463123,115463135,115465294,115468563,115468904,115469552,115470131,115471891,115472480,115472492,115472494,115472659,115472708,115475885,115476508,115476519,115476521,115477262,115482460,115482462,115482464,115484049,115484225,115487618,115487705,115491763,115491868,115492880,115494445,115497878,115498214,115498965,115498967,115498969,115501497,115501499,115501501,115502087
ENST00000470589	1	98007764;98008956	98007904;98009038	ENSG00000183185	GABRR3	97985232,97989008,97993178,97995123,97996084,97996086,97997887,97998164,97999251,98000140,98000142,98002309,98003738,98004561,98005271,98005826,98007581,98009097,98009189,98009847,98011484,98013909,98015951,98016970,98019479,98021006,98024200,98024321,98027297,98032037,98032039,98032450,98033044,98034719
ENST00000445724	1	44855210;44856193;44861163	44855256;44856364;44861271	ENSG00000183255	PTTG1IP	44852550,44853632,44857353,44857355,44857655,44859474,44859515,44859682,44860948,44866153,44866171,44872699
ENST00000332324	1	144317187;144317333;144317544;144317671;144317784;144317914;144318095	144317252;144317445;144317588;144317712;144317822;144318017;144318169	ENSG00000185000	DGAT1	144317366,144317518,144320041,144320909,144321095,144321958,144322825,144323525
