isoform_id	ATSS	ATSS_genomic_start	ATSS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000507224	1	151015277;151015473	151015284;151015727	ENSG00000198589	LRBA	150265391,150268595,150269430,150270388,150270511,150270546,150273574,150276127,150276966,150283401,150283403,150283676,150283678,150285343,150286077,150287552,150289293,150291765,150294076,150296346,150300038,150300670,150300672,150300984,150302947,150309581,150309662,150309930,150309932,150310925,150315433,150315435,150315734,150321914,150321916,150322939,150323991,150325813,150328150,150328432,150332388,150332559,150332976,150334559,150334571,150334573,150337698,150339655,150344083,150345378,150345578,150346627,150349089,150352898,150353692,150354971,150355200,150355988,150358944,150362823,150362825,150364706,150365659,150366531,150370404,150372064,150378060,150384183,150386729,150387746,150388933,150392895,150392897,150392977,150394318,150395327,150399186,150401288,150403091,150404133,150406515,150409155,150416157,150416823,150419231,150419233,150420106,150422793,150424759,150424904,150426032,150427221,150427223,150427640,150428071,150429168,150434364,150435655,150436737,150437982,150442597,150442599,150443390,150443807,150445526,150445715,150445809,150448925,150448927,150455324,150456450,150457305,150457307,150457309,150457586,150460230,150462181,150464426,150465477,150467458,150467507,150469503,150471115,150475069,150476639,150481739,150482289,150482352,150482512,150485845,150489938,150491008,150492480,150493623,150493952,150496171,150503218,150504837,150515558,150517389,150523180,150523944,150529281,150532632,150534446,150538328,150538492,150538494,150542067,150544272,150550113,150550271,150550273,150552689,150553233,150553427,150554076,150556744,150556746,150559429,150565050,150565388,150570331,150570358,150571016,150580811,150580813,150587614,150587616,150590288,150591579,150598139,150604272,150605782,150606046,150615826,150618352,150621168,150624125,150625600,150628574,150628650,150629740,150631490,150632463,150632465,150636792,150637855,150638895,150642210,150643530,150643532,150643534,150644726,150645042,150646817,150652400,150652402,150655009,150664496,150669172,150669710,150671649,150675225,150678536,150680078,150685354,150685371,150687786,150689793,150692168,150692363,150694610,150695463,150696098,150700249,150700251,150701213,150701215,150701610,150702335,150706031,150706721,150709504,150710015,150713169,150718042,150718073,150718231,150722869,150726845,150727218,150732326,150737086,150740620,150743766,150745974,150747545,150752745,150755196,150758718,150758904,150759270,150762885,150765310,150765437,150768638,150770289,150770529,150771535,150772401,150772483,150773116,150773242,150776959,150777842,150778401,150780010,150781521,150785030,150787304,150787590,150790643,150795339,150797645,150798129,150798480,150804312,150808045,150808047,150811412,150811448,150813306,150816868,150817939,150818173,150819204,150819206,150819457,150820928,150821656,150823725,150824274,150826955,150829215,150832719,150837688,150839429,150840396,150840817,150843004,150843570,150844395,150852975,150853838,150854301,150857495,150858672,150860857,150861247,150862221,150862321,150862445,150864791,150864911,150864913,150866739,150867734,150871512,150872983,150874607,150875357,150875438,150881207,150882553,150886656,150887063,150888970,150890286,150891715,150892903,150895749,150896396,150897988,150900117,150900384,150908672,150912365,150913934,150914963,150915278,150919865,150919867,150921052,150922303,150922305,150928719,150928997,150929195,150930713,150930715,150931439,150931642,150933555,150934242,150935044,150937246,150943245,150947633,150949578,150952793,150955450,150955662,150958774,150959902,150966808,150969948,150971034,150974373,150975394,150981281,150984377,150989845,150989847,150996554,150997423,150998221,150999538,150999540,151001581,151004495,151008621,151011733,151012706,151013227,151013594
ENST00000360310	1	34875360	34875647	ENSG00000198604	BAZ1A	34755965,34756610,34762712,34763597,34763799,34763801,34764690,34765622,34769742,34770298,34771052,34771137,34772741,34773059,34776782,34777024,34777232,34778999,34779570,34779803,34783480,34784847,34785370,34786143,34790219,34795398,34796197,34796216,34798926,34801777,34806243,34811288,34811625,34812331,34818658,34819794,34821852,34822163,34823850,34825321,34829134,34829349,34829351,34830277,34836438,34841988,34843777,34846527,34847615,34851819,34852637,34856251,34861835,34865654,34871349,34872461
ENST00000382422	1	34875138	34875647	ENSG00000198604	BAZ1A	34755965,34756610,34762712,34763597,34763799,34763801,34764690,34765622,34769742,34770298,34771052,34771137,34772741,34773059,34776782,34777024,34777232,34778999,34779570,34779803,34783480,34784847,34785370,34786143,34790219,34795398,34796197,34796216,34798926,34801777,34806243,34811288,34811625,34812331,34818658,34819794,34821852,34822163,34823850,34825321,34829134,34829349,34829351,34830277,34836438,34841988,34843777,34846527,34847615,34851819,34852637,34856251,34861835,34865654,34871349,34872461
ENST00000374796	1	34825472	34825651	ENSG00000198646	NCOA6	34689195,34692912,34694618,34694620,34694622,34697294,34699915,34700189,34700734,34701843,34702364,34704945,34705120,34706097,34711307,34714434,34717023,34717318,34718650,34719499,34719802,34720265,34721579,34723555,34724003,34725859,34725861,34730544,34731578,34733200,34733585,34734491,34736482,34738043,34743044,34743281,34744129,34744460,34746763,34749685,34749940,34750321,34750366,34754723,34754952,34756132,34756286,34761645,34761957,34762096,34765547,34766579,34768234,34769120,34772835,34773081,34775201,34776985,34778049,34780798,34781564,34784649,34793470,34793481,34793491,34795195,34795844,34797756,34805460,34810532,34818187
ENST00000698466	1	95509594;95512477;95513571;95514855;95516353;95516525;95516672;95516916;95517146;95520716;95522054;95523202;95523655;95524465;95525398;95525587;95528013;95529001;95530089;95535483;95537043;95540690;95541305;95541815;95543184;95547061;95548560;95550581;95553007;95554936	95510226;95512618;95513645;95514923;95516409;95516586;95516750;95517060;95517322;95520818;95522307;95523326;95523834;95524591;95525501;95525673;95528152;95529102;95530229;95536925;95537141;95540830;95541380;95541906;95543327;95547151;95548715;95551474;95553228;95555050	ENSG00000198677	SKIC3	95463533,95463952,95464316,95466662,95466664,95468022,95468168,95471995,95473074,95473426,95475324,95476149,95479651,95480576,95481147,95484329,95486197,95486327,95486559,95494414,95497142,95497806,95505913,95507681,95510789,95511546,95511548,95513570,95516396,95516680,95521018,95528838,95528840,95528842,95529007,95532172,95534822,95539953,95539955,95546135,95547538,95548964,95549642,95552672,95553872
ENST00000358746	1	95554977	95555050	ENSG00000198677	SKIC3	95463533,95463952,95464316,95466662,95466664,95468022,95468168,95471995,95473074,95473426,95475324,95476149,95479651,95480576,95481147,95484329,95486197,95486327,95486559,95494414,95497142,95497806,95505913,95507681,95510789,95511546,95511548,95513570,95516396,95516680,95521018,95528838,95528840,95528842,95529007,95532172,95534822,95539953,95539955,95546135,95547538,95548964,95549642,95552672,95553872
ENST00000698482	1	95554998	95555050	ENSG00000198677	SKIC3	95463533,95463952,95464316,95466662,95466664,95468022,95468168,95471995,95473074,95473426,95475324,95476149,95479651,95480576,95481147,95484329,95486197,95486327,95486559,95494414,95497142,95497806,95505913,95507681,95510789,95511546,95511548,95513570,95516396,95516680,95521018,95528838,95528840,95528842,95529007,95532172,95534822,95539953,95539955,95546135,95547538,95548964,95549642,95552672,95553872
ENST00000370701	1	135973841;135974637;135983467	135974032;135974783;135983789	ENSG00000198689	SLC9A6	135975732,135977468,135982459,135983348,135986598,135986999,135987091,135990885,135993019,135993123,135997201,135999982,136003428,136006585,136008380,136008631,136008633,136011135,136011169,136012683,136016536,136022261,136022955,136023848,136024176,136024994,136026266,136026680,136031235,136035636,136035898,136036658,136036889,136037245,136039579,136041285,136041446,136041978,136044804,136045939,136046630,136046860
ENST00000637581	1	135973841;135974637	135974032;135974783	ENSG00000198689	SLC9A6	135975732,135977468,135982459,135983348,135986598,135986999,135987091,135990885,135993019,135993123,135997201,135999982,136003428,136006585,136008380,136008631,136008633,136011135,136011169,136012683,136016536,136022261,136022955,136023848,136024176,136024994,136026266,136026680,136031235,136035636,136035898,136036658,136036889,136037245,136039579,136041285,136041446,136041978,136044804,136045939,136046630,136046860
ENST00000672647	1	88106675;88106996;88109066;88111202;88111694;88114420;88115098;88117033;88118483;88118643;88120114;88120997;88125246;88126316;88128946;88129694;88130268;88130545;88130718;88135853;88139145;88139495;88140956;88141206;88141900	88106905;88107098;88109181;88111351;88111858;88114562;88115182;88117145;88118570;88118743;88120276;88121166;88125369;88126438;88129035;88129876;88130420;88130565;88131218;88136786;88139191;88139564;88141033;88141334;88142099	ENSG00000198707	CEP290	88050891,88051720,88052367,88052624,88054650,88057930,88059971,88061215,88065321,88065364,88068470,88068923,88070211,88071042,88073050,88078950,88081115,88084107,88084453,88084653,88085033,88085663,88085710,88091326,88091383,88091588,88093979,88095557,88097815,88100514,88102567,88103156,88108395,88110577,88110931,88111074,88112776,88116343,88124370,88131407,88132975,88137178,88139873
ENST00000676363	1	88135853;88139145;88139495;88140956;88141206;88141900	88136786;88139191;88139564;88141033;88141334;88142099	ENSG00000198707	CEP290	88050891,88051720,88052367,88052624,88054650,88057930,88059971,88061215,88065321,88065364,88068470,88068923,88070211,88071042,88073050,88078950,88081115,88084107,88084453,88084653,88085033,88085663,88085710,88091326,88091383,88091588,88093979,88095557,88097815,88100514,88102567,88103156,88108395,88110577,88110931,88111074,88112776,88116343,88124370,88131407,88132975,88137178,88139873
ENST00000497831	1	156292687;156293320;156294018;156294365;156294759;156295526	156293209;156293576;156294236;156294565;156295016;156295689	ENSG00000198715	GLMP	156290165
ENST00000362007	1	156295679	156295689	ENSG00000198715	GLMP	156290165
ENST00000380118	1	4135575	4135597	ENSG00000198721	ECI2	4116766,4120778,4122050,4122874,4126299,4132369,4134028,4134030
ENST00000635942	1	35161990	35162009	ENSG00000198722	UNC13B	35166971,35167384,35168063,35169942,35171679,35171681,35175894,35179659,35188451,35189145,35189200,35189814,35193065,35195983,35196315,35203726,35204040,35205397,35206301,35210200,35211829,35212152,35214295,35218288,35218894,35219913,35221213,35221692,35222469,35222629,35222941,35226007,35226878,35227432,35231618,35231620,35232082,35233115,35234260,35236672,35236713,35237027,35237542,35239529,35245057,35245814,35245816,35249049,35254078,35255797,35263550,35264110,35268856,35270808,35271370,35272611,35274380,35275098,35278467,35287714,35288452,35288454,35291189,35293326,35293544,35297520,35300397,35301189,35304738,35309694,35311513,35313107,35314105,35314781,35315021,35316561,35318759,35319481,35320712,35323739,35324011,35326530,35327302,35327304,35330636,35334445,35334526,35337441,35338694,35339634,35342524,35342526,35342703,35342820,35343071,35347335,35349691,35352276,35353757,35364040,35364666,35364680,35364709,35364742,35365408,35366209,35368301,35375853,35381815,35382363,35385468,35386546,35388524,35391870,35393548,35397185,35400305,35400690,35400692,35401951
ENST00000378495	1	35161990	35162062	ENSG00000198722	UNC13B	35166971,35167384,35168063,35169942,35171679,35171681,35175894,35179659,35188451,35189145,35189200,35189814,35193065,35195983,35196315,35203726,35204040,35205397,35206301,35210200,35211829,35212152,35214295,35218288,35218894,35219913,35221213,35221692,35222469,35222629,35222941,35226007,35226878,35227432,35231618,35231620,35232082,35233115,35234260,35236672,35236713,35237027,35237542,35239529,35245057,35245814,35245816,35249049,35254078,35255797,35263550,35264110,35268856,35270808,35271370,35272611,35274380,35275098,35278467,35287714,35288452,35288454,35291189,35293326,35293544,35297520,35300397,35301189,35304738,35309694,35311513,35313107,35314105,35314781,35315021,35316561,35318759,35319481,35320712,35323739,35324011,35326530,35327302,35327304,35330636,35334445,35334526,35337441,35338694,35339634,35342524,35342526,35342703,35342820,35343071,35347335,35349691,35352276,35353757,35364040,35364666,35364680,35364709,35364742,35365408,35366209,35368301,35375853,35381815,35382363,35385468,35386546,35388524,35391870,35393548,35397185,35400305,35400690,35400692,35401951
ENST00000361198	1	102120086	102120368	ENSG00000198728	LDB1	102108669,102108714,102108854,102109482,102109920,102109922,102111719,102113388,102116326,102117890
ENST00000361125	1	99144100	99144108	ENSG00000198742	SMURF1	99036652,99036654,99038295,99043342,99043756,99045301,99045557,99046855,99053511,99055042,99056298,99061328,99061755,99067416,99068435,99069504,99070602,99073634,99076814,99076854,99076874,99078825,99080444,99081186,99083848,99088334,99088564,99088566,99089275,99089277,99089279,99091292,99092494,99092693,99093609,99094824,99096488,99101412,99101507,99102671,99105127,99105133,99105284,99108480,99110686,99110762,99110764,99110997,99111973,99112142,99112144,99112161,99114332,99118435,99120780,99125223,99127699,99129326,99132738,99133899,99133901,99135760,99136405,99141002,99141704,99141762
ENST00000367521	1	183951007;183954762;183963901;183969269;183973616;183975097;183978410;184037095	183951113;183954838;183964020;183969473;183973750;183975214;183978520;184037728	ENSG00000198756	COLGALT2	183932391,183936005,183936631,183936639,183937229,183937236,183944572,183945314,183948789,183950586,183953685,183954728,183954856,183956370,183958648,183961731,183962759,183962768,183962770,183963152,183965395,183965846,183965926,183965928,183966033,183966035,183966178,183968553,183968555,183968557,183968559,183968640,183970081,183971929,183974845,183974897,183977657,183978522,183980499,183982462,183983210,183986829,183988154,183988479,183990001,183990385,183990980,183991975,183997654,183998605,184001545,184001547,184004054,184006220,184006452,184008598,184009397,184010143,184012120,184013619,184013946,184016102,184017066,184019927,184024826,184024874,184026469,184027126,184029096,184031648,184032038,184034883,184035676
ENST00000376838	1	11133080;11134351;11139304;11139533;11144648;11144968;11146676;11150126;11157152;11167442;11193558;11199258;11199541;11204561;11209312;11210814;11212312;11212796;11213399;11216148;11225472;11228668;11230925;11231300;11232436;11233398;11234143;11237843;11238402;11240303;11241553;11243114;11247625;11247819;11253839;11255992;11256933;11258485;11259248;11262445	11133197;11134466;11139435;11139658;11144848;11145045;11146791;11150226;11157291;11167517;11193730;11199403;11199703;11204703;11209458;11210906;11212474;11212908;11213566;11216234;11225757;11228918;11231054;11231434;11232528;11233487;11234265;11238048;11238617;11240547;11241681;11243300;11247733;11248094;11253973;11256192;11257165;11258593;11259450;11262551	ENSG00000198793	MTOR	11107632,11108029,11109175,11116065,11117101,11125352,11126374,11127674,11129960,11131313,11132051,11132282,11134423,11134444,11134970,11136320,11136322,11137666,11138877,11140370,11140388,11146095,11146304,11146659,11147053,11148212,11150134,11151745,11151830,11152056,11153937,11154579,11155209,11157771,11159509,11162132,11162134,11164249,11166786,11167011,11168457,11169294,11169589,11169829,11173741,11176606,11179170,11179693,11181134,11181136,11181644,11182085,11182770,11189813,11189912,11199220,11201785,11207246,11208405,11209696,11213431,11213433,11213892,11215629,11217227,11217807,11221139,11222105,11222107,11223907,11224393,11224395,11228616,11237602,11243556,11243975,11244160,11245175,11252655,11253229,11256936,11259095
ENST00000703131	1	11199258;11199541;11204561;11209312;11210814;11212312;11212796;11213399;11216148;11225472;11228668;11230925;11231300;11232436;11233398;11234143;11237843;11238402;11240303;11241553;11243114;11247625;11247819;11253839;11255992;11256933;11258485;11259248;11262445	11199403;11199703;11204703;11209458;11210906;11212474;11212908;11213566;11216234;11225757;11228918;11231054;11231434;11232528;11233487;11234265;11238048;11238617;11240547;11241681;11243300;11247733;11248094;11253973;11256192;11257165;11258593;11259450;11262551	ENSG00000198793	MTOR	11107632,11108029,11109175,11116065,11117101,11125352,11126374,11127674,11129960,11131313,11132051,11132282,11134423,11134444,11134970,11136320,11136322,11137666,11138877,11140370,11140388,11146095,11146304,11146659,11147053,11148212,11150134,11151745,11151830,11152056,11153937,11154579,11155209,11157771,11159509,11162132,11162134,11164249,11166786,11167011,11168457,11169294,11169589,11169829,11173741,11176606,11179170,11179693,11181134,11181136,11181644,11182085,11182770,11189813,11189912,11199220,11201785,11207246,11208405,11209696,11213431,11213433,11213892,11215629,11217227,11217807,11221139,11222105,11222107,11223907,11224393,11224395,11228616,11237602,11243556,11243975,11244160,11245175,11252655,11253229,11256936,11259095
ENST00000427190	1	30653359	30653423	ENSG00000198814	GK	30655928,30657306,30666384,30667660,30673301,30674744,30674971,30677462,30677464,30677537,30677856,30680145,30680464,30681102,30688645,30692308,30698139,30698828,30701277,30701797,30702862,30703478,30704276,30709229,30711979,30712037,30712039,30715474,30715476,30716361,30728458,30728689,30728865,30729122,30731000
ENST00000372571	1	42191303;42194890;42199102;42205762;42227883;42265115;42278348;42311050;42315346;42335059	42191719;42195064;42199230;42205863;42227966;42265189;42278672;42311110;42315459;42335235	ENSG00000198815	FOXJ3	42176584,42177016,42178074,42178167,42183848,42184111,42188769,42190157,42190497,42192717,42194686,42197788,42200200,42200949,42203291,42204146,42204956,42205635,42207631,42208386,42210143,42210541,42213548,42214889,42215720,42218021,42219182,42220574,42223510,42223512,42226166,42230564,42231851,42232263,42234896,42236917,42238703,42240655,42246317,42249209,42250402,42254507,42257085,42258331,42258333,42260099,42279179,42280147,42280991,42282311,42282514,42283737,42287208,42289608,42289626,42290421,42290423,42291196,42292488,42292490,42295264,42298888,42299447,42302246,42304691,42305627,42305940,42307328,42311510,42314395,42314846,42318486,42318753,42323718,42323720,42327387,42327975,42330999,42332344
ENST00000361283	1	114314490	114314503	ENSG00000198824	CHAMP1	114320200,114320271,114320273,114321723,114322674,114323066,114323448,114324095,114328904,114330377,114333812,114333905,114336522,114336524,114336526
ENST00000643483	1	114314490	114314545	ENSG00000198824	CHAMP1	114320200,114320271,114320273,114321723,114322674,114323066,114323448,114324095,114328904,114330377,114333812,114333905,114336522,114336524,114336526
ENST00000682896	1	7410883;7411345	7411034;7411486	ENSG00000198879	SFMBT2	7163159,7163546,7163854,7166445,7168581,7168583,7169432,7174314,7175958,7176590,7177144,7177912,7188173,7190384,7192043,7194054,7194321,7194753,7195770,7198106,7198108,7199123,7201357,7202943,7203860,7204897,7204913,7205645,7205930,7207093,7209176,7210373,7210375,7211376,7211985,7212032,7215611,7217469,7218453,7220203,7224973,7225347,7226182,7226991,7230801,7233055,7235037,7241131,7241508,7242763,7243625,7245442,7247261,7247619,7248238,7249823,7249886,7254312,7254864,7255145,7258516,7260060,7260062,7261477,7263181,7264084,7265435,7266440,7269350,7269352,7269882,7270044,7270957,7271156,7272937,7273971,7274435,7274723,7277054,7277888,7281989,7283121,7287845,7288260,7288567,7291054,7291617,7297446,7298630,7298632,7298634,7298672,7299751,7299841,7299950,7302563,7303114,7303944,7304025,7306890,7307048,7313920,7314605,7316574,7316604,7316899,7316922,7318905,7319159,7320151,7322224,7322859,7323149,7326686,7326929,7327724,7328070,7329720,7331537,7332374,7336831,7337278,7338267,7338823,7338825,7340045,7340489,7340491,7340960,7343129,7343358,7344111,7344113,7344605,7347306,7349556,7350293,7350676,7351065,7352467,7353627,7354398,7356191,7356736,7357009,7357991,7358029,7358067,7358086,7358124,7358162,7358200,7358238,7358257,7358295,7358314,7358333,7358371,7358390,7358428,7358447,7358504,7358580,7358599,7358735,7358773,7358893,7359277,7362040,7362414,7363724,7365110,7365501,7365750,7365752,7368504,7369061,7369289,7371025,7373617,7373970,7374130,7377640,7378070,7378701,7379800,7381376,7382278,7385078,7386757,7386818,7387315,7389997,7392330,7393175,7398926,7398928,7399566,7401888,7404060,7404860
ENST00000397167	1	7411345	7411486	ENSG00000198879	SFMBT2	7163159,7163546,7163854,7166445,7168581,7168583,7169432,7174314,7175958,7176590,7177144,7177912,7188173,7190384,7192043,7194054,7194321,7194753,7195770,7198106,7198108,7199123,7201357,7202943,7203860,7204897,7204913,7205645,7205930,7207093,7209176,7210373,7210375,7211376,7211985,7212032,7215611,7217469,7218453,7220203,7224973,7225347,7226182,7226991,7230801,7233055,7235037,7241131,7241508,7242763,7243625,7245442,7247261,7247619,7248238,7249823,7249886,7254312,7254864,7255145,7258516,7260060,7260062,7261477,7263181,7264084,7265435,7266440,7269350,7269352,7269882,7270044,7270957,7271156,7272937,7273971,7274435,7274723,7277054,7277888,7281989,7283121,7287845,7288260,7288567,7291054,7291617,7297446,7298630,7298632,7298634,7298672,7299751,7299841,7299950,7302563,7303114,7303944,7304025,7306890,7307048,7313920,7314605,7316574,7316604,7316899,7316922,7318905,7319159,7320151,7322224,7322859,7323149,7326686,7326929,7327724,7328070,7329720,7331537,7332374,7336831,7337278,7338267,7338823,7338825,7340045,7340489,7340491,7340960,7343129,7343358,7344111,7344113,7344605,7347306,7349556,7350293,7350676,7351065,7352467,7353627,7354398,7356191,7356736,7357009,7357991,7358029,7358067,7358086,7358124,7358162,7358200,7358238,7358257,7358295,7358314,7358333,7358371,7358390,7358428,7358447,7358504,7358580,7358599,7358735,7358773,7358893,7359277,7362040,7362414,7363724,7365110,7365501,7365750,7365752,7368504,7369061,7369289,7371025,7373617,7373970,7374130,7377640,7378070,7378701,7379800,7381376,7382278,7385078,7386757,7386818,7387315,7389997,7392330,7393175,7398926,7398928,7399566,7401888,7404060,7404860
ENST00000496161	1	116862587;116888127;116892994;116898772;116904177;116906263;116910233;116912069	116862650;116888190;116893045;116898835;116904383;116906342;116910311;116912140	ENSG00000198898	CAPZA2	116813830,116815760,116817189,116818012,116820611,116820835,116821742,116821966,116829107,116830257,116830955,116834607,116834920,116834922,116836136,116837580,116838380,116839537,116842928,116849120,116852639,116860395,116868976,116869005,116869195,116873356,116874357,116877644,116878479,116881360,116884122,116886470,116888058,116890645,116891303,116895634,116896816,116899350,116901604,116905926,116906301,116906303,116910587,116910669,116910700,116911406,116913847,116915774,116917877,116920738
ENST00000447531	1	102720726;102720957	102720825;102721091	ENSG00000198908	GPRASP3	102721639,102721927,102725864,102728103,102728343,102730203,102730847,102731791,102731849,102731851,102731853,102735883,102737752,102739939,102740108,102741341,102741343,102741378,102741405,102741820,102743850,102744489,102745023,102745025,102745027,102747453,102747473,102752411,102752675,102752914
ENST00000361357	1	63622417	63622442	ENSG00000198909	MAP3K3	63622696,63624679,63630759,63632360,63633256,63637134,63639072,63641021,63642526,63645495,63646839,63646849,63648096,63651341,63651773,63654377,63658577,63660737,63661191,63664361,63665596,63665798,63668632,63670908,63671041,63671043,63672591,63676907,63677707,63683508,63685386,63688957,63691250,63691463,63692433,63693814,63696079
ENST00000361981	1	153886065	153886173	ENSG00000198910	L1CAM	153865953,153869667,153869669,153874465,153874477,153876250,153876257,153876279,153877905,153878393,153878703,153879910,153882443,153882471,153882568,153882700,153883949,153884712,153885295
ENST00000409618	1	219229535	219229717	ENSG00000198925	ATG9A	219219531,219221113,219222067,219222817,219223057,219227144
ENST00000361722	1	47694161	47694194	ENSG00000198933	TBKBP1	47697246,47697387,47697429,47699967,47710390,47710696
