isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000343067	1	29035006	29035283	ENSG00000159023	EPB41	28888463,28889112,28893884,28895330,28895928,28897415,28899010,28899142,28900432,28911369,28912458,28919379,28919608,28920518,28921703,28922577,28938456,28944444,28949748,28952382,28952384,28953604,28953606,28953608,28953610,28955050,28956165,28957032,28957549,28958317,28958687,28960146,28965142,28967949,28968823,28969067,28970796,28973534,28976190,28977771,28977800,28979374,28981257,28981784,28984554,28984708,28990565,28992262,28993488,29000243,29004297,29008811,29008978,29009591,29010642,29010986,29014477,29015425,29017590,29019739,29021353,29022239,29025634,29025782,29027715,29028910,29030516,29031263,29042841,29045498,29048359,29051585,29051960,29057925,29060581,29060583,29060591,29060623,29061724,29062260,29069013,29070916,29071651,29071761,29073748,29083240,29083912,29091860,29092502,29092794,29093017,29093019,29093339,29093341,29095425,29096779,29099470,29101092,29102732,29106331,29108293,29109066,29113265,29113267,29113820,29114879,29116071,29116543,29118881
ENST00000630077	2	32634861;32676332	32634884;32676355	ENSG00000159082	SYNJ1	32630986,32631598,32632058,32635377,32635401,32636773,32638213,32640706,32644390,32645104,32645577,32649894,32653210,32655771,32655779,32658816,32659604,32659606,32660770,32660888,32661164,32661166,32664537,32664539,32668048,32668436,32671396,32673813,32676641,32676643,32676645,32676987,32677298,32677310,32677754,32678424,32679413,32682205,32686567,32687797,32695589,32695807,32696358,32699345,32699868,32699922,32700523,32701634,32704212,32705495,32705855,32707885,32711084,32711119,32711121,32712172,32712216,32712218,32712247,32712249,32712599,32714496,32715996,32716141,32717607,32720597,32720941,32722238,32722605,32725636
ENST00000438952	1	32643410	32643457	ENSG00000159082	SYNJ1	32630986,32631598,32632058,32635377,32635401,32636773,32638213,32640706,32644390,32645104,32645577,32649894,32653210,32655771,32655779,32658816,32659604,32659606,32660770,32660888,32661164,32661166,32664537,32664539,32668048,32668436,32671396,32673813,32676641,32676643,32676645,32676987,32677298,32677310,32677754,32678424,32679413,32682205,32686567,32687797,32695589,32695807,32696358,32699345,32699868,32699922,32700523,32701634,32704212,32705495,32705855,32707885,32711084,32711119,32711121,32712172,32712216,32712218,32712247,32712249,32712599,32714496,32715996,32716141,32717607,32720597,32720941,32722238,32722605,32725636
ENST00000382491	2	32676332;32727837	32676355;32727939	ENSG00000159082	SYNJ1	32630986,32631598,32632058,32635377,32635401,32636773,32638213,32640706,32644390,32645104,32645577,32649894,32653210,32655771,32655779,32658816,32659604,32659606,32660770,32660888,32661164,32661166,32664537,32664539,32668048,32668436,32671396,32673813,32676641,32676643,32676645,32676987,32677298,32677310,32677754,32678424,32679413,32682205,32686567,32687797,32695589,32695807,32696358,32699345,32699868,32699922,32700523,32701634,32704212,32705495,32705855,32707885,32711084,32711119,32711121,32712172,32712216,32712218,32712247,32712249,32712599,32714496,32715996,32716141,32717607,32720597,32720941,32722238,32722605,32725636
ENST00000466846	1	32741393	32741622	ENSG00000159086	PAXBP1	32734183,32734248,32737824,32737826,32738054,32738718,32741468,32746777,32747489,32750777,32751151,32752472,32753468,32753992,32754277,32755540,32756439,32761668,32761670,32768668
ENST00000300278	1	33557546	33559056	ENSG00000159140	SON	33548595,33553734,33563774,33565956,33566131,33567781,33569159,33569703,33571868
ENST00000356577	3	33557546;33559877;33572213	33559056;33560667;33572630	ENSG00000159140	SON	33548595,33553734,33563774,33565956,33566131,33567781,33569159,33569703,33571868
ENST00000674895	1	36946009	36946154	ENSG00000159267	HLCS	36748699,36749571,36754202,36755777,36759654,36764112,36764968,36764970,36766788,36766828,36767368,36767370,36768526,36779035,36780023,36780827,36781118,36783800,36783814,36783838,36786637,36789736,36791253,36791747,36792983,36793446,36796607,36798732,36799654,36801340,36805102,36810367,36811541,36813146,36813249,36814436,36814438,36814882,36816264,36816536,36817182,36817600,36822774,36822776,36823436,36824483,36824888,36826992,36826994,36829908,36831551,36833453,36833970,36834336,36836011,36837210,36843876,36844050,36847887,36847889,36849874,36851755,36851989,36852441,36855095,36856802,36856977,36857077,36858770,36858815,36860004,36860070,36860442,36862112,36862257,36864108,36867692,36869074,36869532,36870075,36870077,36870417,36871138,36871513,36877967,36881494,36881522,36883099,36884413,36892635,36893656,36899492,36899961,36900721,36903066,36904265,36904267,36904413,36904862,36905222,36906402,36908718,36910681,36915017,36916070,36918622,36920620,36921507,36922877,36922879,36931149,36933795,36936490,36938378,36938380,36938643,36942455,36945500,36946386,36947380,36949690,36951007,36951101,36955160,36956048,36956334,36960116,36963620,36963903,36964975,36967268,36968581,36973098,36974713,36975239,36975920,36986041
ENST00000612277	1	36966444	36966669	ENSG00000159267	HLCS	36748699,36749571,36754202,36755777,36759654,36764112,36764968,36764970,36766788,36766828,36767368,36767370,36768526,36779035,36780023,36780827,36781118,36783800,36783814,36783838,36786637,36789736,36791253,36791747,36792983,36793446,36796607,36798732,36799654,36801340,36805102,36810367,36811541,36813146,36813249,36814436,36814438,36814882,36816264,36816536,36817182,36817600,36822774,36822776,36823436,36824483,36824888,36826992,36826994,36829908,36831551,36833453,36833970,36834336,36836011,36837210,36843876,36844050,36847887,36847889,36849874,36851755,36851989,36852441,36855095,36856802,36856977,36857077,36858770,36858815,36860004,36860070,36860442,36862112,36862257,36864108,36867692,36869074,36869532,36870075,36870077,36870417,36871138,36871513,36877967,36881494,36881522,36883099,36884413,36892635,36893656,36899492,36899961,36900721,36903066,36904265,36904267,36904413,36904862,36905222,36906402,36908718,36910681,36915017,36916070,36918622,36920620,36921507,36922877,36922879,36931149,36933795,36936490,36938378,36938380,36938643,36942455,36945500,36946386,36947380,36949690,36951007,36951101,36955160,36956048,36956334,36960116,36963620,36963903,36964975,36967268,36968581,36973098,36974713,36975239,36975920,36986041
ENST00000290585	1	151707145	151707294	ENSG00000159409	CELF3	151704118,151707868,151711645,151712902,151712904,151712918,151712920,151712922,151712937,151712939,151713699,151714431,151714433
ENST00000674435	1	46688353	46688544	ENSG00000159658	EFCAB14	46680662,46680786,46682407,46684870,46688302,46688322,46689375,46689876,46690315,46691988,46694994,46697996,46700333,46701010,46701543,46703792,46703825,46705486,46705545,46706544,46707182,46709473,46710889,46712869,46716523
ENST00000382952	1	1241651	1243465	ENSG00000159692	CTBP1	1213546,1214956,1215322,1215350,1215360,1221096,1222098,1223388,1223836,1223898,1225057,1226707,1227148,1227232,1227320,1227370,1227487,1227537,1227539,1227597,1227643,1227649,1227693,1227941,1227943,1227945,1228159,1228901,1229333,1229402,1230096,1230098,1230100,1230102,1231584,1231732,1234846,1235778,1241217,1245337,1246519,1247215
ENST00000393957	1	67392947	67393037	ENSG00000159713	TPPP3	67391626
ENST00000336727	1	3314147	3314949	ENSG00000159788	RGS12	3295771,3296944,3297151,3298495,3299206,3302668,3302885,3303298,3304201,3304984,3306224,3307528,3310636,3311646,3316942,3316998,3317118,3324704,3325164,3328347,3334127,3339797,3340085,3340469,3342758,3342868,3343206,3344096,3345046,3352080,3356015,3357577,3362908,3363016,3363184,3366008,3367426,3367428,3368556,3368655,3369586,3369864,3373080,3373359,3374796,3374904,3375010,3376541,3376547,3376620,3378713,3380158,3380359,3380565,3381051,3389990,3391645,3392487,3393347,3393349,3396884,3397827,3398894,3404344,3404786,3407267,3407514,3408469,3410362,3410398,3411742,3413476,3416512,3416862,3420293,3420418,3420648,3421590,3421986,3425382,3428438,3433435,3433710,3433810,3433817,3433839,3433841,3434016,3434127,3434422,3434479,3435927
ENST00000681230	1	32204186	32204379	ENSG00000160050	CCDC28B	32202536,32204480
ENST00000309777	1	32217437	32217577	ENSG00000160055	TMEM234	32216487,32218806,32219926,32220128
BambuTx32	1	33270487	33270612	ENSG00000160094	ZNF362	33259737,33261723,33262212,33262214,33262885,33262887,33262923,33263111,33263113,33264759,33265959,33266358,33266432,33267436,33269148,33270961,33271869,33273684,33273686,33277234,33278664,33279975,33282171,33283569,33285282,33289016,33289226,33289494,33289834,33290529,33293784,33294205,33294440,33296658
ENST00000600235	1	16896456	16896665	ENSG00000160111	CPAMD8	16893091,16899429,16900466,16900880,16901285,16901287,16903229,16904415,16905449,16907971,16913032,16913431,16913719,16914039,16914041,16915630,16916944,16917609,16918366,16918391,16920171,16925466,16926640,16929568,16933174,16934024,16935134,16935794,16942330,16942840,16944128,16944972,16945766,16945768,16945770,16945772,16945774,16945790,16945818,16945820,16945822,16945824,16945852,16945888,16945890,16946002,16946038,16946090,16946108,16946190,16946198,16946241,16946290,16946302,16946392,16946438,16946480,16946532,16946627,16946675,16946720,16946764,16946808,16946816,16947543,16947690,16947709,16947738,16947771,16947773,16947775,16947777,16947779,16947860,16947862,16947864,16947923,16947933,16947971,16947973,16948025,16948053,16948081,16950445,16952285,16954665,16958363,16958587,16959839,16960141,16960478,16963509,16963511,16966518,16967031,16967255,16968117,16973281,16973974,16974592,16974843,16975576,16976548,16977588,16978663,16984148,16984868,16984894,16984933,16984947,16984949,16985296,16987587,16987795,16988655,16988657,16988659,16988661,16988978,16991082,16992799,16993971,16995142,16995316,16997489,17002672,17006038,17007655,17007832,17008037,17008663,17009386,17009388,17012492,17013565,17014196,17014410,17017158,17017178,17018777,17019468,17019919,17023256,17023520,17023909,17023945,17024044,17024185,17024398
ENST00000651564	1	16896861	16896973	ENSG00000160111	CPAMD8	16893091,16899429,16900466,16900880,16901285,16901287,16903229,16904415,16905449,16907971,16913032,16913431,16913719,16914039,16914041,16915630,16916944,16917609,16918366,16918391,16920171,16925466,16926640,16929568,16933174,16934024,16935134,16935794,16942330,16942840,16944128,16944972,16945766,16945768,16945770,16945772,16945774,16945790,16945818,16945820,16945822,16945824,16945852,16945888,16945890,16946002,16946038,16946090,16946108,16946190,16946198,16946241,16946290,16946302,16946392,16946438,16946480,16946532,16946627,16946675,16946720,16946764,16946808,16946816,16947543,16947690,16947709,16947738,16947771,16947773,16947775,16947777,16947779,16947860,16947862,16947864,16947923,16947933,16947971,16947973,16948025,16948053,16948081,16950445,16952285,16954665,16958363,16958587,16959839,16960141,16960478,16963509,16963511,16966518,16967031,16967255,16968117,16973281,16973974,16974592,16974843,16975576,16976548,16977588,16978663,16984148,16984868,16984894,16984933,16984947,16984949,16985296,16987587,16987795,16988655,16988657,16988659,16988661,16988978,16991082,16992799,16993971,16995142,16995316,16997489,17002672,17006038,17007655,17007832,17008037,17008663,17009386,17009388,17012492,17013565,17014196,17014410,17017158,17017178,17018777,17019468,17019919,17023256,17023520,17023909,17023945,17024044,17024185,17024398
ENST00000683592	4	124410209;124504739;124584659;124637208	124411383;124504950;124584906;124637303	ENSG00000160145	KALRN	124034833,124035890,124046104,124047190,124048330,124048332,124048334,124050968,124051110,124051120,124051275,124052637,124053725,124053727,124055199,124056614,124065676,124067840,124068882,124069771,124073023,124073357,124074321,124075068,124075603,124077445,124077492,124078508,124080538,124080540,124081012,124081271,124081842,124082148,124082868,124083790,124087107,124087531,124087533,124089539,124093639,124094277,124094974,124096316,124096925,124099035,124101102,124102481,124103115,124103117,124105339,124111253,124111291,124112923,124113449,124116228,124118534,124119522,124122371,124122448,124128748,124134551,124136810,124138429,124142094,124143561,124146745,124147212,124149168,124149398,124153583,124160768,124163527,124163859,124164839,124165469,124165480,124165482,124167653,124170360,124170371,124170373,124172114,124174676,124174678,124177568,124177935,124179798,124181545,124186567,124188261,124189390,124190748,124194482,124194867,124197861,124198687,124198702,124198716,124199166,124199680,124199928,124200654,124200666,124200668,124201351,124201930,124206615,124207589,124208098,124208700,124208702,124211698,124211879,124212003,124212568,124212629,124213140,124213142,124214463,124217123,124221120,124224464,124225570,124226005,124226196,124227714,124228396,124229730,124230422,124230424,124231161,124231175,124235219,124236256,124237684,124242278,124243550,124246021,124248845,124249631,124249719,124249802,124250114,124250826,124255493,124256752,124256905,124258135,124260416,124261835,124262360,124266283,124266970,124269807,124272579,124272581,124272587,124273640,124273781,124274650,124275111,124276027,124276954,124277561,124279124,124279470,124279472,124282870,124288439,124289660,124292341,124292653,124295020,124295030,124296101,124296805,124298051,124302966,124303580,124304333,124305837,124306219,124310110,124313185,124313372,124314042,124314707,124318948,124320181,124323901,124324939,124326447,124326461,124330033,124331166,124332539,124332756,124334386,124339516,124344380,124344462,124345328,124349092,124353878,124354326,124354328,124357855,124363488,124364585,124369858,124371234,124371722,124374939,124375711,124376896,124382196,124382892,124383558,124384184,124384194,124384196,124385292,124385886,124386411,124387875,124387896,124388001,124388039,124388063,124395668,124396394,124398411,124398504,124398979,124401160,124406436,124411586,124413308,124418831,124420099,124421466,124423197,124423498,124425052,124425054,124428624,124429031,124430359,124431877,124439053,124443227,124445210,124445212,124446139,124447218,124448274,124452597,124453046,124460592,124461940,124463869,124465387,124465602,124468179,124468517,124469207,124469571,124473517,124475149,124478982,124480109,124480869,124480871,124480976,124482758,124487089,124487769,124488293,124488295,124489175,124489706,124489708,124491628,124491630,124493824,124493857,124494714,124494716,124495020,124495283,124495285,124498430,124501032,124502340,124502564,124506335,124506557,124508229,124508320,124508322,124508570,124508633,124512766,124512967,124513995,124515039,124516428,124517203,124517736,124518342,124519772,124522821,124525441,124527979,124528185,124529448,124532134,124532267,124533771,124535127,124536940,124539269,124539892,124540510,124540863,124541760,124544212,124548638,124548955,124548957,124551040,124551762,124551891,124553126,124557111,124557348,124559608,124567843,124568920,124572003,124572192,124574745,124576016,124576380,124577739,124581251,124582165,124587023,124587382,124587839,124588201,124588203,124588822,124589461,124590329,124591544,124596917,124599591,124600809,124604008,124605775,124606099,124606267,124608324,124608847,124609428,124609948,124610352,124610354,124612169,124618414,124618750,124618752,124619165,124619631,124621841,124623942,124625667,124625949,124627296,124627314,124628865,124628867,124628935,124629770,124629981,124630223,124634311,124634510,124635789,124644235,124644568,124647227,124647773,124649659,124659271,124659655,124660076,124663863,124666517,124668183,124668185,124670263,124673263,124675994,124678456,124678458,124678812,124681348,124681391,124681452,124682426,124682554,124683567,124684636,124685254,124685792,124685794,124692061,124692458,124692460,124693176,124694873,124696407,124698513,124698515,124700129,124700389,124702961,124706319,124707568,124707730,124710149,124713261,124715149,124715603,124715746,124717108,124720665,124722302,124724227
ENST00000339818	2	44336824;44338234	44336920;44338338	ENSG00000160226	CFAP410	44332069,44332124,44332126,44334025,44336672,44338120
ENST00000393160	1	133120972	133121240	ENSG00000160271	RALGDS	133097898,133099571,133099597,133099623,133101877,133101879,133104530,133105102,133107414,133109067,133111030,133114199,133114201,133117441,133117607,133117617,133117619,133118202,133118204,133118206,133124748,133124750,133133392,133133673,133135763,133139104,133139106,133139317,133140642
ENST00000359568	1	46324888	46325210	ENSG00000160299	PCNT	46329294,46330072,46331456,46335252,46338185,46338518,46338925,46341823,46342086,46346747,46346790,46347003,46347844,46348759,46349313,46350300,46352487,46353502,46353603,46353800,46354238,46361259,46362091,46362759,46364821,46364862,46366545,46371766,46371811,46371823,46371881,46371981,46371990,46372009,46372030,46372067,46372114,46372122,46372178,46372208,46372238,46372272,46372274,46372276,46372340,46372397,46372416,46372434,46373417,46375402,46375725,46377821,46380542,46381599,46381725,46386038,46386089,46386398,46389650,46394945,46397206,46397828,46398850,46402420,46402650,46407287,46408218,46408363,46408425,46410205,46410935,46412802,46414552,46414651,46414807,46415114,46417959,46426178,46427953,46431013,46433916,46434787,46434797,46437415,46438590,46441146,46442005,46442029,46445484
ENST00000593804	1	42216680	42217045	ENSG00000160570	DEDD2	42200400,42203717,42209670,42215780,42216088,42218606,42219854
ENST00000445177	1	116870141	116870251	ENSG00000160584	SIK3	116843944,116847457,116849261,116857255,116859228,116859921,116861880,116862375,116865781,116868518,116869670,116869672,116873537,116873955,116876862,116880346,116881312,116882488,116882671,116884504,116884756,116885257,116886543,116893226,116893324,116895210,116896467,116898440,116901009,116902204,116906948,116907794,116911587,116913599,116919908,116921253,116922036,116922740,116923261,116923608,116929685,116930180,116932547,116933998,116935714,116936826,116937235,116940751,116942167,116942368,116946027,116948089,116948091,116953123,116956315,116957877,116959401,116960012,116960440,116960758,116962402,116965003,116967753,116975222,116977141,116978086,116978872,116980917,116982079,116982081,116982114,116985659,116986590,116987862,116992549,116992853,116993966,117000036,117003255,117008515,117010045,117016906,117025074,117025992,117027079,117027351,117027973,117028860,117028862,117028864,117032436,117034413,117035699,117035902,117036960,117048524,117049446,117052276,117052871,117058388,117058890,117060254,117062735,117065774,117066813,117066815,117078338,117078363,117082478,117082480,117083271,117084182,117084410,117085697,117085984,117088105,117088821,117090675,117094290,117095482,117095859,117097162
ENST00000488337	2	116861274;116867946	116861383;116868089	ENSG00000160584	SIK3	116843944,116847457,116849261,116857255,116859228,116859921,116861880,116862375,116865781,116868518,116869670,116869672,116873537,116873955,116876862,116880346,116881312,116882488,116882671,116884504,116884756,116885257,116886543,116893226,116893324,116895210,116896467,116898440,116901009,116902204,116906948,116907794,116911587,116913599,116919908,116921253,116922036,116922740,116923261,116923608,116929685,116930180,116932547,116933998,116935714,116936826,116937235,116940751,116942167,116942368,116946027,116948089,116948091,116953123,116956315,116957877,116959401,116960012,116960440,116960758,116962402,116965003,116967753,116975222,116977141,116978086,116978872,116980917,116982079,116982081,116982114,116985659,116986590,116987862,116992549,116992853,116993966,117000036,117003255,117008515,117010045,117016906,117025074,117025992,117027079,117027351,117027973,117028860,117028862,117028864,117032436,117034413,117035699,117035902,117036960,117048524,117049446,117052276,117052871,117058388,117058890,117060254,117062735,117065774,117066813,117066815,117078338,117078363,117082478,117082480,117083271,117084182,117084410,117085697,117085984,117088105,117088821,117090675,117094290,117095482,117095859,117097162
ENST00000679899	1	154607992	154608312	ENSG00000160710	ADAR	154586115,154589398,154589676,154589678,154594480,154594652,154595357,154595359,154596776,154597158,154597399,154600135,154605674,154608307,154609542,154610391,154614455,154616029,154616031,154618641,154619654,154620594,154621011,154622749,154624279
ENST00000368471	1	154607992	154608312	ENSG00000160710	ADAR	154586115,154589398,154589676,154589678,154594480,154594652,154595357,154595359,154596776,154597158,154597399,154600135,154605674,154608307,154609542,154610391,154614455,154616029,154616031,154618641,154619654,154620594,154621011,154622749,154624279
ENST00000696599	1	155323937	155324544	ENSG00000160753	RUSC1	155326410
ENST00000612424	1	156246681	156246756	ENSG00000160781	PAQR6	156243875,156244543,156247563
ENST00000623241	2	156245535;156246681	156245661;156246756	ENSG00000160781	PAQR6	156243875,156244543,156247563
ENST00000651364	1	99493240	99494631	ENSG00000160908	ZNF394	99476254,99478572,99480543,99481309,99488222,99491445,99491945,99493401,99498199,99498306,99498308,99502609
ENST00000591337	2	1358588;1373507	1359894;1374049	ENSG00000160953	PWWP3A	1359117,1365226,1365503,1376631,1378221
ENST00000359995	1	76735772	76735875	ENSG00000161547	NA	NA
ENST00000334976	1	50481861	50481947	ENSG00000161671	EMC10	50478750,50479508,50479710,50479765,50482494,50482590,50483442,50485240,50486078,50489341,50489615
ENST00000398473	1	50412405	50412453	ENSG00000161813	LARP4	50398241,50406775,50408343,50412806,50413324,50413652,50414448,50414582,50416845,50417071,50419129,50421094,50423189,50425455,50428502,50428689,50429478,50430885,50431402,50435115,50435394,50445042,50449430,50449527,50451307,50453055,50454608,50455920,50456287,50458884,50460372,50463238,50465076,50465584,50467320,50467604,50472967,50478651,50479891
ENST00000293829	1	7440743	7440816	ENSG00000161958	FGF11	7444159
ENST00000579085	1	7574260	7574308	ENSG00000161960	EIF4A1	7574073,7574170,7576417,7577675
ENST00000601538	1	70826467	70826894	ENSG00000162105	SHANK2	70468434,70468436,70468483,70469209,70472588,70474602,70475269,70478202,70478483,70479642,70480379,70485288,70489019,70492619,70492671,70494226,70494898,70495167,70498038,70498729,70501602,70502053,70502123,70503297,70507113,70509282,70509646,70510205,70511694,70515185,70516413,70519515,70519887,70521353,70522269,70523923,70524555,70524863,70526437,70526508,70526510,70527977,70530200,70531413,70531560,70531750,70533009,70533626,70533974,70534186,70534833,70536834,70538534,70538624,70539157,70541927,70542075,70542535,70543093,70544200,70545929,70546497,70547160,70550384,70551437,70552123,70553009,70553469,70553703,70554586,70557810,70558866,70563492,70563683,70569038,70569045,70572939,70573984,70574630,70574632,70576015,70576302,70582363,70583084,70583602,70584003,70584264,70584948,70585760,70585847,70585883,70586565,70586994,70587010,70590453,70592110,70592818,70592820,70594496,70594883,70594885,70598919,70601196,70601198,70602823,70602825,70604679,70606093,70610505,70612457,70612525,70615036,70615552,70617232,70617252,70617333,70617341,70617343,70618555,70619433,70619435,70621393,70623252,70623450,70624247,70626280,70627618,70627753,70630044,70631680,70632944,70633078,70635402,70636202,70636266,70636268,70636508,70636562,70636722,70637084,70637136,70643023,70643259,70644645,70646385,70647521,70649261,70649953,70651434,70652541,70652543,70652770,70656008,70656922,70657091,70658875,70661488,70663527,70666194,70666377,70666639,70666832,70669292,70670923,70680020,70680070,70682515,70684297,70685952,70685972,70686683,70688941,70691087,70691089,70691091,70692553,70695768,70695973,70696802,70696804,70698414,70698603,70698605,70698949,70699483,70700890,70700892,70701745,70702963,70703801,70706675,70706690,70706821,70708150,70713565,70717264,70719412,70719511,70720665,70720777,70720796,70720798,70720828,70720870,70720872,70720874,70721722,70721724,70722061,70722521,70723234,70723624,70723663,70724419,70725477,70732124,70732492,70732989,70735802,70736189,70736191,70737514,70737516,70738140,70738850,70741184,70741216,70741228,70741316,70742713,70745982,70745984,70747116,70747708,70747762,70747797,70747821,70747823,70747825,70747839,70747870,70750290,70750848,70752243,70757113,70757329,70757832,70758545,70759697,70763973,70764199,70764242,70764278,70764440,70764586,70764630,70764662,70765229,70765231,70766107,70768173,70769614,70769616,70769796,70769878,70771332,70771457,70772590,70774017,70776150,70776365,70776499,70776850,70777050,70777304,70778588,70778590,70781109,70781182,70781207,70781804,70782761,70786389,70787920,70788413,70790294,70791248,70791273,70791335,70791337,70791451,70791453,70791722,70791913,70791953,70793187,70795550,70797689,70802577,70802579,70803211,70804277,70809344,70809360,70809956,70811020,70811837,70815643,70817087,70818213,70818239,70818282,70818284,70818324,70824733,70825904,70826434,70828398,70828497,70829805,70832743,70833242,70838015,70841788,70843466,70848897,70849300,70849302,70849304,70849306,70849629,70850582,70852371,70852711,70854524,70854526,70855796,70855924,70858346,70858390,70859492,70860700,70861578,70863524,70870745,70875329,70875567,70876024,70876622,70876632,70876643,70877544,70878533,70880223,70885644,70886379,70888906,70890149,70893126,70893256,70893277,70895176,70896967,70897153,70898445,70900222,70900923,70903679,70903735,70906946,70908207,70908339,70908455,70910919,70916925,70917235,70917548,70919196,70920258,70920266,70920646,70920764,70923151,70925143,70925492,70928163,70928254,70930795,70930900,70932449,70933158,70937918,70937942,70937962,70938438,70941135,70942332,70942988,70943488,70948032,70948754,70950752,70950866,70951478,70952676,70952872,70954856,70954985,70955566,71056232,71056234,71059854,71060615,71060617,71060820,71064124,71064126,71069875,71069947,71073100,71075328,71075448,71077037,71077703,71078794,71080214,71082086,71083912,71088259,71088319,71088321,71088323,71088325,71089229,71089338,71089349,71090775,71091159,71093261,71097161,71097869,71097891,71097921,71097955,71097969,71097985,71097991,71098005,71098025,71098039,71098047,71098077,71098110,71098142,71098144,71098146,71098158,71098164,71098176,71098212,71098240,71098246,71098278,71098290,71098304,71100406,71100523,71101112,71102893,71103954,71108759,71109073,71109181,71109529,71110029,71112261,71112414,71112416,71113917,71115144,71115814,71116254,71118805,71119664,71122188,71122412,71122681,71127423,71131006,71131395,71133187,71133343,71136155,71138892,71139017,71141818,71141945,71141972,71144231,71145392,71148655,71150741,71151825,71152977,71156027,71156269,71156936,71160490,71162314,71162316,71170820,71172818,71173416,71176376,71177965,71178284,71179985,71181705,71182516,71182883,71182885,71183572,71186651,71187158,71187905,71190924,71190926,71190928,71190930,71190947,71191703,71193344,71193346,71196677,71199619,71200744,71201169,71202173,71202834,71206051,71206954,71208148,71211873,71211890,71212276,71213928,71213938,71214775,71217064,71219242,71222566,71223080,71223228,71224132,71226081,71226542,71229426,71229628,71233863,71235462,71235751,71236228,71236480,71238027,71242151,71244229,71244354,71244413,71252192
ENST00000447532	1	61357203	61357371	ENSG00000162144	CYB561A3	61349372,61349675,61350410,61352010,61352206,61353714,61353925,61358768,61358792,61360466
ENST00000449943	1	65134254	65134429	ENSG00000162298	SYVN1	65123873,65124032,65132369,65133315,65133620
ENST00000294256	1	65134254	65134429	ENSG00000162298	SYVN1	65123873,65124032,65132369,65133315,65133620
ENST00000371819	1	50179544	50181300	ENSG00000162374	ELAVL4	50024650,50025064,50025066,50026484,50029183,50036251,50037759,50044079,50046349,50046885,50049553,50049809,50052201,50052803,50056217,50056341,50057752,50058758,50059297,50064361,50065671,50067074,50067672,50068249,50068285,50073645,50075972,50078857,50079871,50081921,50082145,50085761,50086655,50087767,50094239,50096949,50097636,50097701,50099239,50099807,50100636,50103717,50104714,50105218,50106308,50106517,50106519,50106796,50110168,50110170,50111943,50117830,50121798,50125501,50131998,50136489,50136612,50136614,50144064,50145049,50145299,50145301,50148745,50149531,50151597,50153649,50154420,50155707,50156008,50156010,50157640,50158426,50158896,50160322,50160956,50161764,50166470,50168385,50168387,50170036,50170230,50170901,50171735,50171886,50171921,50173489,50173491,50175199,50177549,50180563,50181828,50182471,50186190,50186698,50188563,50188936,50189328,50189866,50196738,50198488,50203256
ENST00000463043	1	6601797	6603001	ENSG00000162413	KLHL21	6591829,6594017,6595611,6597041,6597145,6600970,6602393,6605041,6605988,6608572
ENST00000342505	1	64848070	64848164	ENSG00000162434	JAK1	64833223,64833875,64834069,64836139,64839809,64840169,64841023,64841025,64841521,64841850,64843799,64845589,64847365,64848387,64848389,64850354,64851840,64852651,64855779,64856602,64856912,64856914,64858341,64858449,64860413,64860415,64860903,64861023,64861118,64863640,64864196,64865269,64866777,64867645,64869826,64869828,64872569,64872571,64872834,64874509,64875285,64879610,64884698,64885418,64885941,64885977,64887944,64891036,64891064,64891461,64895979,64897025,64898742,64901264,64901931,64903171,64905747,64905971,64905989,64905991,64906162,64906905,64907631,64907633,64916706,64917644,64919482,64921119,64923405,64924127,64924379,64924571,64925654,64925720,64926443,64928322,64929431,64930690,64931337,64933698,64939337,64939486,64939675,64940225,64940227,64941086,64944626,64949373,64953758,64961557,64962090,64963647,64967117,64969167,64970632,64970854,64971356,64972174,64972510,64972512,64972988,64973813,64973928,64973930,64975240,64975456,64975458,64975460,64975592,64976323,64977293,64978827,64986744,64987190,64988757,64989694,64989799,64989801,64991418,64991420,64992334,64994530,64996182,64997291,65000319,65001537,65003854,65006514,65008833,65010016,65010390,65011344,65013265,65015298,65016756,65019597,65020093,65023837,65023931,65027770,65029241,65030889,65030891,65031515,65032738,65042238,65043113,65043678,65052097,65056582,65057226,65057694,65058751,65058825,65058827,65060526,65067654
