"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"68957","isoComp_00149377","geneComp_00029726","ENST00000444881","TMBIM1","RGC","RO","TMBIM1","protein_coding","protein_coding",3.5696990136977,1.86264377848179,5.27675424891362,0.243718732908614,1.11293016535665,1.49730577493636,NA,0.472595502413204,0.203340904591209,0.741850100235199,0.203340904591209,0.101316354196115,1.81728444879727,NA,0.119725,0.09655,0.1429,0.04635,0.835358620897939,0.0493366903690431,FALSE
"68958","isoComp_00149378","geneComp_00029726","ENST00000445635","TMBIM1","RGC","RO","TMBIM1","protein_coding","protein_coding",3.5696990136977,1.86264377848179,5.27675424891362,0.243718732908614,1.11293016535665,1.49730577493636,NA,0.0578233613693981,0.0766715552966756,0.0389751674421205,0.0766715552966756,0.0389751674421205,-0.823508168654105,NA,0.026725,0.04735,0.0061,-0.04125,0.680505363424633,0.0493366903690431,FALSE
"68959","isoComp_00149379","geneComp_00029726","ENST00000453776","TMBIM1","RGC","RO","TMBIM1","protein_coding","protein_coding",3.5696990136977,1.86264377848179,5.27675424891362,0.243718732908614,1.11293016535665,1.49730577493636,NA,0.0527536786224957,0.0330571628020214,0.07245019444297,0.0330571628020214,0.07245019444297,0.937269637937482,NA,0.015875,0.0204,0.01135,-0.00905,0.953254663982193,0.0493366903690431,FALSE
"68960","isoComp_00149380","geneComp_00029726","ENST00000465082","TMBIM1","RGC","RO","TMBIM1","protein_coding","retained_intron",3.5696990136977,1.86264377848179,5.27675424891362,0.243718732908614,1.11293016535665,1.49730577493636,NA,0.513331752141592,0.275464849727436,0.751198654555749,0.165643032599589,0.14852062801687,1.41495989909949,NA,0.140675,0.1386,0.14275,0.00414999999999999,0.948261460264297,0.0493366903690431,NA
"68961","isoComp_00149381","geneComp_00029726","ENST00000476429","TMBIM1","RGC","RO","TMBIM1","protein_coding","retained_intron",3.5696990136977,1.86264377848179,5.27675424891362,0.243718732908614,1.11293016535665,1.49730577493636,NA,0.244067995226581,0.105420635604648,0.382715354848515,0.105420635604648,0.171471947544226,1.76658282644546,NA,0.0741,0.0651,0.0831,0.018,0.890547660402129,0.0493366903690431,NA
"87464","isoComp_00149440","geneComp_00029731","ENST00000358864","TMC2","RGC","RO","TMC2","protein_coding","protein_coding",15.4304100590951,13.0009138131574,17.8599063050328,2.13713047782209,2.42958024437296,0.457809777731205,NA,4.87036149138242,5.52256840157194,4.21815458119291,0.428719965491832,0.537741625515228,-0.387921260240474,NA,0.333725,0.431,0.23645,-0.19455,0.000151714161463772,0.000151714161463772,FALSE
"87465","isoComp_00149441","geneComp_00029731","ENST00000496948","TMC2","RGC","RO","TMC2","protein_coding","nonsense_mediated_decay",15.4304100590951,13.0009138131574,17.8599063050328,2.13713047782209,2.42958024437296,0.457809777731205,NA,5.482909323082,4.09099500587596,6.87482364028804,0.762168288938487,1.06421435234252,0.747445712385911,NA,0.348725,0.3135,0.38395,0.07045,0.245687653553528,0.000151714161463772,TRUE
"87466","isoComp_00149442","geneComp_00029731","ENST00000644205","TMC2","RGC","RO","TMC2","protein_coding","retained_intron",15.4304100590951,13.0009138131574,17.8599063050328,2.13713047782209,2.42958024437296,0.457809777731205,NA,5.07713924463067,3.38735040570953,6.76692808355182,0.946242223391772,0.827624266515206,0.996221434993132,NA,0.31755,0.2555,0.3796,0.1241,0.0296880652279986,0.000151714161463772,NA
"64483","isoComp_00149519","geneComp_00029740","ENST00000329800","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,2.71822876389221,3.02699605397009,2.40946147381433,0.673365008668824,0.448841029325465,-0.327959067275786,NA,0.0704,0.07445,0.06635,-0.00809999999999998,0.812262257739568,4.97502062339576e-10,FALSE
"64484","isoComp_00149520","geneComp_00029740","ENST00000330675","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,8.3833772591345,4.4186326882972,12.3481218299718,1.43661752327706,2.48601475368557,1.480526251257,NA,0.223,0.1067,0.3393,0.2326,4.97502062339576e-10,4.97502062339576e-10,FALSE
"64485","isoComp_00149521","geneComp_00029740","ENST00000358024","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,16.6863496387992,21.7064066502211,11.6662926273772,2.70386948514685,1.00751205150246,-0.895203131644392,NA,0.434625,0.5434,0.32585,-0.21755,9.22083227987419e-08,4.97502062339576e-10,FALSE
"64487","isoComp_00149523","geneComp_00029740","ENST00000481950","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding_CDS_not_defined",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,3.09155270799101,3.5523507291995,2.63075468678252,0.915333532757712,0.287546582896278,-0.431879274741827,NA,0.080025,0.0868,0.07325,-0.01355,0.65398051113379,4.97502062339576e-10,NA
"64488","isoComp_00149524","geneComp_00029740","ENST00000495538","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding_CDS_not_defined",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,4.66649033689755,4.90268543477638,4.43029523901872,0.781553873027465,0.907963305508076,-0.145856258739387,NA,0.12185,0.122,0.1217,-0.000299999999999995,1,4.97502062339576e-10,NA
"64489","isoComp_00149525","geneComp_00029740","ENST00000545499","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,2.08344984935068,2.2285819874387,1.93831771126265,0.500798245889596,0.270639000094089,-0.200356201297901,NA,0.055325,0.0548,0.05585,0.00105,0.995433518244796,4.97502062339576e-10,FALSE
"64491","isoComp_00149527","geneComp_00029740","ENST00000648708","TMCC2","RGC","RO","TMCC2","protein_coding","protein_coding_CDS_not_defined",38.1835797106466,40.2899935314547,36.0771658898385,6.96242572103081,5.06509919122537,-0.159293761740972,NA,0.368301562967682,0.223849001019341,0.512754124916024,0.223849001019341,0.0566922717063883,1.16055527507465,NA,0.010475,0.0067,0.01425,0.00755,0.644840353076966,4.97502062339576e-10,NA
"47948","isoComp_00149618","geneComp_00029759","ENST00000370280","TMED5","RGC","RO","TMED5","protein_coding","protein_coding",38.4062638394453,35.4157458157655,41.3967818631251,3.11902189022943,2.87095070011001,0.225068854322421,NA,3.96852611469565,6.25747227186955,1.67957995752175,1.58241442727266,0.50282442033508,-1.89121908231808,NA,0.107,0.1741,0.0399,-0.1342,6.70330407307826e-06,6.70330407307826e-06,FALSE
"47949","isoComp_00149619","geneComp_00029759","ENST00000370282","TMED5","RGC","RO","TMED5","protein_coding","protein_coding",38.4062638394453,35.4157458157655,41.3967818631251,3.11902189022943,2.87095070011001,0.225068854322421,NA,20.6564391879718,14.3416310247419,26.9712473512017,0.568583924870539,0.889266738491567,0.910742341377356,NA,0.531375,0.40955,0.6532,0.24365,0.000412995095832688,6.70330407307826e-06,FALSE
"47950","isoComp_00149620","geneComp_00029759","ENST00000370290","TMED5","RGC","RO","TMED5","protein_coding","nonsense_mediated_decay",38.4062638394453,35.4157458157655,41.3967818631251,3.11902189022943,2.87095070011001,0.225068854322421,NA,6.16237472398896,5.7553162388575,6.56943320912043,0.0975254107368144,1.14943224069776,0.190563562431331,NA,0.160775,0.164,0.15755,-0.00645000000000001,0.961773059140184,6.70330407307826e-06,TRUE
"47952","isoComp_00149622","geneComp_00029759","ENST00000483033","TMED5","RGC","RO","TMED5","protein_coding","protein_coding_CDS_not_defined",38.4062638394453,35.4157458157655,41.3967818631251,3.11902189022943,2.87095070011001,0.225068854322421,NA,7.4695616493376,9.02786068304407,5.91126261563113,2.2361823958166,0.136057710190955,-0.610076477737696,NA,0.197275,0.2513,0.14325,-0.10805,0.0356236721774871,6.70330407307826e-06,NA
"81482","isoComp_00149638","geneComp_00029766","ENST00000272771","TMEFF2","RGC","RO","TMEFF2","protein_coding","protein_coding",23.5336895418164,42.841109151249,4.22626993238389,32.9662509036158,0.903533288959319,-3.33846612234057,NA,16.4062804551904,30.4522817418129,2.3602791685679,22.6016835973349,0.658257872866726,-3.68389511617552,NA,0.648875,0.74745,0.5503,-0.19715,0.0865999646131569,0.000558896969337614,FALSE
"81483","isoComp_00149639","geneComp_00029766","ENST00000392314","TMEFF2","RGC","RO","TMEFF2","protein_coding","protein_coding",23.5336895418164,42.841109151249,4.22626993238389,32.9662509036158,0.903533288959319,-3.33846612234057,NA,5.76103483491752,10.3494878299571,1.17258183987792,8.73398820458805,0.203383851799847,-3.1309407453769,NA,0.2438,0.20765,0.27995,0.0723,0.614299303314064,0.000558896969337614,FALSE
"81484","isoComp_00149640","geneComp_00029766","ENST00000409056","TMEFF2","RGC","RO","TMEFF2","protein_coding","protein_coding",23.5336895418164,42.841109151249,4.22626993238389,32.9662509036158,0.903533288959319,-3.33846612234057,NA,0.850800912017094,1.14422034825043,0.557381475783757,0.931955073135916,0.0361677870955589,-1.02452771573492,NA,0.080375,0.02445,0.1363,0.11185,0.000558896969337614,0.000558896969337614,FALSE
"81485","isoComp_00149641","geneComp_00029766","ENST00000487771","TMEFF2","RGC","RO","TMEFF2","protein_coding","protein_coding_CDS_not_defined",23.5336895418164,42.841109151249,4.22626993238389,32.9662509036158,0.903533288959319,-3.33846612234057,NA,0.515573339691387,0.895119231228461,0.136027448154312,0.698624028556913,0.00572377719718749,-2.63186827892282,NA,0.026925,0.02045,0.0334,0.01295,0.772185826472211,0.000558896969337614,NA
"116644","isoComp_00149808","geneComp_00029790","ENST00000358867","TMEM126B","RGC","RO","TMEM126B","protein_coding","protein_coding",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,12.5269359395188,11.5390933649104,13.5147785141273,0.425737122183116,1.08976720493747,0.227825367613423,NA,0.3715,0.40625,0.33675,-0.0695,0.0724808318998757,1.48282308420565e-10,FALSE
"116645","isoComp_00149809","geneComp_00029790","ENST00000393375","TMEM126B","RGC","RO","TMEM126B","protein_coding","protein_coding",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,9.22729012663558,4.68805266291507,13.7665275903561,0.228089613988326,1.7521639116189,1.55207750834899,NA,0.2534,0.16505,0.34175,0.1767,1.48282308420565e-10,1.48282308420565e-10,FALSE
"116646","isoComp_00149810","geneComp_00029790","ENST00000526822","TMEM126B","RGC","RO","TMEM126B","protein_coding","nonsense_mediated_decay",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,1.67123082928517,1.22375424675184,2.11870741181849,0.626873260014018,0.0723805089427145,0.7869226161359,NA,0.04825,0.0435,0.053,0.0095,0.822016969284123,1.48282308420565e-10,TRUE
"116647","isoComp_00149811","geneComp_00029790","ENST00000528361","TMEM126B","RGC","RO","TMEM126B","protein_coding","nonsense_mediated_decay",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,1.1877841641306,1.23399883227545,1.14156949598576,0.210029639406103,0.105185605654745,-0.11138365237261,NA,0.0359,0.04335,0.02845,-0.0149,0.429280517240168,1.48282308420565e-10,TRUE
"116648","isoComp_00149812","geneComp_00029790","ENST00000529197","TMEM126B","RGC","RO","TMEM126B","protein_coding","nonsense_mediated_decay",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,2.48338172718983,1.74917525245603,3.21758820192363,0.449150099434305,0.283588189813682,0.875557307271108,NA,0.071,0.0619,0.0801,0.0182,0.598752205417769,1.48282308420565e-10,TRUE
"116651","isoComp_00149815","geneComp_00029790","ENST00000531477","TMEM126B","RGC","RO","TMEM126B","protein_coding","nonsense_mediated_decay",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,0.80647229364493,0.470194144034461,1.1427504432554,0.167231884013754,0.0591640895327449,1.26339050536642,NA,0.0226,0.01645,0.02875,0.0123,0.501227416886319,1.48282308420565e-10,TRUE
"116653","isoComp_00149817","geneComp_00029790","ENST00000534341","TMEM126B","RGC","RO","TMEM126B","protein_coding","protein_coding",34.2630271703455,28.3946754902217,40.1313788504693,0.461553114182951,3.19455032003186,0.498961752938834,NA,6.10060822860557,7.32480383531744,4.8764126218937,0.672091365601057,0.020886752394262,-0.585982688630476,NA,0.19,0.25765,0.12235,-0.1353,8.47729187536376e-07,1.48282308420565e-10,FALSE
"110581","isoComp_00149954","geneComp_00029810","ENST00000301204","TMEM145","RGC","RO","TMEM145","protein_coding","protein_coding",24.603183140363,30.0481264444031,19.1582398363229,0.842010298689271,1.36187217758015,-0.649037222709843,NA,2.15958777881865,2.33940256699575,1.97977299064156,0.47941710620308,0.435901381788168,-0.239690092536428,NA,0.0903,0.07835,0.10225,0.0239,0.669271197966768,0.0123349749243829,FALSE
"110583","isoComp_00149956","geneComp_00029810","ENST00000598766","TMEM145","RGC","RO","TMEM145","protein_coding","protein_coding",24.603183140363,30.0481264444031,19.1582398363229,0.842010298689271,1.36187217758015,-0.649037222709843,NA,0.487617053473326,0.403933718385276,0.571300388561376,0.0348339974795651,0.00827031763306629,0.489884099908999,NA,0.0217,0.0134,0.03,0.0166,0.270673445599602,0.0123349749243829,FALSE
"110584","isoComp_00149957","geneComp_00029810","ENST00000673187","TMEM145","RGC","RO","TMEM145","protein_coding","protein_coding",24.603183140363,30.0481264444031,19.1582398363229,0.842010298689271,1.36187217758015,-0.649037222709843,NA,11.2682142003818,15.6793353619195,6.8570930388442,1.6972050104313,0.339577877263732,-1.19201282233877,NA,0.439525,0.5206,0.35845,-0.16215,0.0123349749243829,0.0123349749243829,FALSE
"110585","isoComp_00149958","geneComp_00029810","ENST00000673205","TMEM145","RGC","RO","TMEM145","protein_coding","protein_coding",24.603183140363,30.0481264444031,19.1582398363229,0.842010298689271,1.36187217758015,-0.649037222709843,NA,10.6415005406039,11.6008288761765,9.68217220503144,0.385985682092353,0.592181551136452,-0.260579024163509,NA,0.44625,0.38675,0.50575,0.119,0.0167198187522694,0.0123349749243829,FALSE
"126789","isoComp_00150003","geneComp_00029817","ENST00000326652","TMEM150B","RGC","RO","TMEM150B","protein_coding","protein_coding",3.68291213818862,3.6429947827095,3.72282949366773,0.160698675090058,0.335113174036592,0.0311899182267687,NA,0.157229042148701,0.216730331079558,0.0977277532178434,0.14902631452616,0.0977277532178434,-1.07358743183879,NA,0.043325,0.0578,0.02885,-0.02895,0.817511146759194,0.0132253044959555,FALSE
"126791","isoComp_00150005","geneComp_00029817","ENST00000586609","TMEM150B","RGC","RO","TMEM150B","protein_coding","nonsense_mediated_decay",3.68291213818862,3.6429947827095,3.72282949366773,0.160698675090058,0.335113174036592,0.0311899182267687,NA,0.0644239524385696,0.057619063135965,0.0712288417411742,0.00849526246807785,0.0712288417411742,0.264562045051552,NA,0.01675,0.01595,0.01755,0.0016,0.972832363410359,0.0132253044959555,TRUE
"126792","isoComp_00150006","geneComp_00029817","ENST00000592603","TMEM150B","RGC","RO","TMEM150B","protein_coding","nonsense_mediated_decay",3.68291213818862,3.6429947827095,3.72282949366773,0.160698675090058,0.335113174036592,0.0311899182267687,NA,0.0988460409312559,0.162569371906862,0.0351227099556497,0.0302826589386614,0.0351227099556497,-1.93525081363895,NA,0.0265,0.04435,0.00865,-0.0357,0.396751615821596,0.0132253044959555,TRUE
"126793","isoComp_00150007","geneComp_00029817","ENST00000592731","TMEM150B","RGC","RO","TMEM150B","protein_coding","nonsense_mediated_decay",3.68291213818862,3.6429947827095,3.72282949366773,0.160698675090058,0.335113174036592,0.0311899182267687,NA,0.258747771345306,0.484919624951331,0.0325759177392811,0.154345994801458,0.0325759177392811,-3.53908471707996,NA,0.07055,0.1315,0.0096,-0.1219,0.0132253044959555,0.0132253044959555,TRUE
"126794","isoComp_00150008","geneComp_00029817","ENST00000592891","TMEM150B","RGC","RO","TMEM150B","protein_coding","retained_intron",3.68291213818862,3.6429947827095,3.72282949366773,0.160698675090058,0.335113174036592,0.0311899182267687,NA,3.08737737245514,2.72115639163579,3.4535983532745,0.164461030708143,0.391641211036174,0.342759713417265,NA,0.838075,0.75045,0.9257,0.17525,0.038230664200919,0.0132253044959555,NA
"51975","isoComp_00150021","geneComp_00029822","ENST00000344606","TMEM156","RGC","RO","TMEM156","protein_coding","protein_coding",1.58439513849134,1.59072812394076,1.57806215304192,0.639498160873442,0.119906953978447,-0.0114609164705221,NA,0.199568219614946,0.0913869819669803,0.307749457262912,0.0422631812990931,0.177445786305788,1.64801723803513,NA,0.121675,0.05575,0.1876,0.13185,0.385583011453175,0.0240296925461456,FALSE
"51976","isoComp_00150022","geneComp_00029822","ENST00000372489","TMEM156","RGC","RO","TMEM156","protein_coding","protein_coding_CDS_not_defined",1.58439513849134,1.59072812394076,1.57806215304192,0.639498160873442,0.119906953978447,-0.0114609164705221,NA,0.0191912763116762,0,0.0383825526233523,0,0.0383825526233523,2.27448688671972,NA,0.0113,0,0.0226,0.0226,0.781136426055637,0.0240296925461456,NA
"51977","isoComp_00150023","geneComp_00029822","ENST00000381938","TMEM156","RGC","RO","TMEM156","protein_coding","protein_coding",1.58439513849134,1.59072812394076,1.57806215304192,0.639498160873442,0.119906953978447,-0.0114609164705221,NA,1.28164930687306,1.49934114197378,1.06395747177235,0.597234979574349,0.0684385498983171,-0.490982056925263,NA,0.81285,0.94425,0.68145,-0.2628,0.0240296925461456,0.0240296925461456,FALSE
"51978","isoComp_00150024","geneComp_00029822","ENST00000495029","TMEM156","RGC","RO","TMEM156","protein_coding","protein_coding_CDS_not_defined",1.58439513849134,1.59072812394076,1.57806215304192,0.639498160873442,0.119906953978447,-0.0114609164705221,NA,0.0839863356916556,0,0.167972671383311,0,0.0274828350523757,4.15358381986154,NA,0.054175,0,0.10835,0.10835,0.123750188336141,0.0240296925461456,NA
"89947","isoComp_00150056","geneComp_00029828","ENST00000281924","TMEM163","RGC","RO","TMEM163","protein_coding","protein_coding",9.2201528797187,15.2023856799288,3.23792007950864,0.146597986613351,0.0613501604881037,-2.22765838306755,NA,5.47934653608313,10.3417466902914,0.616946381874883,0.152989941191173,0.0176858296932885,-4.04538834437924,NA,0.435575,0.68045,0.1907,-0.48975,1.69640941431933e-13,1.69640941431933e-13,FALSE
"89948","isoComp_00150057","geneComp_00029828","ENST00000467316","TMEM163","RGC","RO","TMEM163","protein_coding","retained_intron",9.2201528797187,15.2023856799288,3.23792007950864,0.146597986613351,0.0613501604881037,-2.22765838306755,NA,0.607114004086358,0.976367721950322,0.237860286222394,0.0968078115516535,0.0219409920483902,-1.99259845752363,NA,0.06875,0.06415,0.07335,0.0092,0.911649647573935,1.69640941431933e-13,NA
"89949","isoComp_00150058","geneComp_00029828","ENST00000476823","TMEM163","RGC","RO","TMEM163","protein_coding","retained_intron",9.2201528797187,15.2023856799288,3.23792007950864,0.146597986613351,0.0613501604881037,-2.22765838306755,NA,3.13369233954921,3.88427126768705,2.38311341141136,0.20278011625287,0.057094998133002,-0.702464614129776,NA,0.49565,0.2554,0.7359,0.4805,3.45266231160275e-13,1.69640941431933e-13,NA
"57530","isoComp_00150116","geneComp_00029840","ENST00000264771","TMEM175","RGC","RO","TMEM175","protein_coding","protein_coding",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,7.33955655021662,6.73046766684898,7.94864543358425,0.232197498592989,0.905914129026674,0.239674212179679,NA,0.236075,0.17365,0.2985,0.12485,2.26003586729937e-06,6.96590179590726e-10,FALSE
"57531","isoComp_00150117","geneComp_00029840","ENST00000438836","TMEM175","RGC","RO","TMEM175","protein_coding","retained_intron",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,6.72428924823174,8.12537414663826,5.32320434982523,0.00920658177020428,0.106067878073168,-0.609206088975266,NA,0.205925,0.2102,0.20165,-0.00855,0.975563328631177,6.96590179590726e-10,NA
"57532","isoComp_00150118","geneComp_00029840","ENST00000452360","TMEM175","RGC","RO","TMEM175","protein_coding","retained_intron",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,9.3639869156322,14.1813729178456,4.54660091341877,1.87146543675529,0.281465410210571,-1.63898424317543,NA,0.26715,0.36275,0.17155,-0.1912,6.96590179590726e-10,6.96590179590726e-10,NA
"57543","isoComp_00150129","geneComp_00029840","ENST00000513952","TMEM175","RGC","RO","TMEM175","protein_coding","nonsense_mediated_decay",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,5.35457142335012,5.66349561406566,5.04564723263457,0.792836966969381,0.918592421832485,-0.166342097381515,NA,0.1665,0.14475,0.18825,0.0435,0.202244853951374,6.96590179590726e-10,TRUE
"57547","isoComp_00150133","geneComp_00029840","ENST00000515740","TMEM175","RGC","RO","TMEM175","protein_coding","protein_coding",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,0.41564702530325,0.587439895652409,0.24385415495409,0.0740967788660401,0.24385415495409,-1.23479370714838,NA,0.01255,0.015,0.0101,-0.0049,0.771514350191484,6.96590179590726e-10,FALSE
"57548","isoComp_00150134","geneComp_00029840","ENST00000515876","TMEM175","RGC","RO","TMEM175","protein_coding","retained_intron",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,1.37710398521357,1.59761108531383,1.15659688511331,0.425748155664472,0.08316889709344,-0.462612303492185,NA,0.042,0.0404,0.0436,0.0032,0.894494413247197,6.96590179590726e-10,NA
"57549","isoComp_00150135","geneComp_00029840","ENST00000622959","TMEM175","RGC","RO","TMEM175","protein_coding","protein_coding",32.7556794283088,38.9367145452787,26.5746443113389,3.34242364349237,2.42991344902664,-0.550908466961024,NA,0.834233591903072,0.934108094464684,0.734359089341461,0.184455691517928,0.160689999800566,-0.342953282858916,NA,0.0265,0.02455,0.02845,0.0039,0.891253280686178,6.96590179590726e-10,FALSE
"115592","isoComp_00150183","geneComp_00029850","ENST00000409173","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,0.432174282720563,0.467181978343377,0.397166587097748,0.101411909850694,0.123668948276231,-0.228920382187169,NA,0.0395,0.0552,0.0238,-0.0314,0.191027568313928,1.77060794883993e-14,FALSE
"115593","isoComp_00150184","geneComp_00029850","ENST00000409528","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,1.48470971174431,1.72748669768845,1.24193272580016,0.0131701845056611,0.158559305616358,-0.472844893213482,NA,0.1405,0.21105,0.06995,-0.1411,0.000325047360971335,1.77060794883993e-14,FALSE
"115594","isoComp_00150185","geneComp_00029850","ENST00000412401","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,1.68454483099876,1.71466045881589,1.65442920318163,0.233837152077588,0.326211463444665,-0.0512848539136625,NA,0.1533,0.2143,0.0923,-0.122,0.0874300806635616,1.77060794883993e-14,FALSE
"115597","isoComp_00150188","geneComp_00029850","ENST00000469971","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding_CDS_not_defined",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,7.78982703758203,2.83924181775484,12.7404122574092,0.734049531218606,1.83966331744996,2.1618939194919,NA,0.524625,0.33315,0.7161,0.38295,1.77060794883993e-14,1.77060794883993e-14,NA
"115599","isoComp_00150190","geneComp_00029850","ENST00000486293","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,0.92120193604528,1.06651087429289,0.77589299779767,0.3392492883891,0.0592238026737852,-0.453958090085333,NA,0.08395,0.1239,0.044,-0.0799,0.00630694367302545,1.77060794883993e-14,FALSE
"115601","isoComp_00150192","geneComp_00029850","ENST00000639249","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,0.246571598318789,0.211801625981797,0.281341570655782,0.211801625981797,0.151037899698657,0.393441628361657,NA,0.01835,0.0218,0.0149,-0.0069,0.937922331837134,1.77060794883993e-14,FALSE
"115602","isoComp_00150193","geneComp_00029850","ENST00000640575","TMEM182","RGC","RO","TMEM182","protein_coding","protein_coding",13.0831264296613,8.38312162714064,17.783131232182,1.32373958425471,2.51137779299772,1.08404102559001,NA,0.219411473998925,0.164622010967249,0.2742009370306,0.0323923586943341,0.0515572452219107,0.702675890250685,NA,0.017825,0.0195,0.01615,-0.00335,0.894744526731309,1.77060794883993e-14,FALSE
"131963","isoComp_00150240","geneComp_00029864","ENST00000333050","TMEM186","RGC","RO","TMEM186","protein_coding","protein_coding",9.25577107603305,8.71616153570137,9.79538061636473,1.10887268603651,0.252559329816067,0.16822645209491,NA,7.04452164117192,5.62242832183075,8.4666149605131,0.765948499235935,0.525574487188817,0.589731207115635,NA,0.7539,0.6443,0.8635,0.2192,2.4122280907124e-05,2.4122280907124e-05,FALSE
"131964","isoComp_00150241","geneComp_00029864","ENST00000564869","TMEM186","RGC","RO","TMEM186","protein_coding","protein_coding_CDS_not_defined",9.25577107603305,8.71616153570137,9.79538061636473,1.10887268603651,0.252559329816067,0.16822645209491,NA,2.21124943486113,3.09373321387062,1.32876565585163,0.342924186800575,0.273015157372751,-1.21310110749711,NA,0.2461,0.3557,0.1365,-0.2192,4.99430994629753e-05,2.4122280907124e-05,NA
"104735","isoComp_00150306","geneComp_00029876","ENST00000296978","TMEM200A","RGC","RO","TMEM200A","protein_coding","protein_coding",10.4551612495089,16.7718580523017,4.13846444671606,5.72101755003853,0.617610586956279,-2.0162531297053,NA,8.33074985550252,13.9112820529036,2.75021765810143,4.83278695543557,0.762602724416331,-2.33443813853377,NA,0.739475,0.8274,0.65155,-0.17585,0.0354208127538105,0.0354208127538105,FALSE
"104736","isoComp_00150307","geneComp_00029876","ENST00000392429","TMEM200A","RGC","RO","TMEM200A","protein_coding","protein_coding",10.4551612495089,16.7718580523017,4.13846444671606,5.72101755003853,0.617610586956279,-2.0162531297053,NA,0.879423329805072,0.900362353594268,0.858484306015877,0.0733013294595901,0.206966946370555,-0.0679411199202294,NA,0.139425,0.05905,0.2198,0.16075,0.0597533574479407,0.0354208127538105,FALSE
"104737","isoComp_00150308","geneComp_00029876","ENST00000545622","TMEM200A","RGC","RO","TMEM200A","protein_coding","protein_coding",10.4551612495089,16.7718580523017,4.13846444671606,5.72101755003853,0.617610586956279,-2.0162531297053,NA,0.380538506908324,0.490158063117224,0.270918950699424,0.438095317137733,0.0233469515823899,-0.832230145087781,NA,0.045425,0.023,0.06785,0.04485,0.476798351745033,0.0354208127538105,FALSE
