isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000374791	1	132335148	132335355	ENSG00000182667	NTM	131371166,131372738,131373122,131373979,131374369,131375419,131376085,131378547,131378549,131387704,131390692,131390856,131392740,131396065,131397965,131398379,131401040,131406881,131407482,131408932,131411939,131414848,131416572,131418317,131418370,131420327,131420655,131422726,131424064,131428497,131434253,131437682,131438589,131439615,131440502,131441196,131441266,131442406,131442452,131442664,131444617,131445183,131445271,131445385,131447852,131448273,131448446,131449212,131449214,131449752,131450287,131450601,131451513,131452588,131452970,131453456,131454686,131456728,131457343,131457345,131458053,131458055,131459086,131459824,131460173,131460476,131461478,131461965,131461967,131462671,131463026,131463028,131463808,131466998,131468305,131468933,131470747,131470749,131472248,131473433,131477755,131477770,131479831,131482387,131482802,131483084,131484743,131486341,131490035,131494606,131499237,131500657,131501475,131503137,131503323,131504822,131504824,131508577,131509298,131512141,131512210,131512212,131514962,131515949,131517862,131518264,131518798,131524958,131525860,131526829,131527721,131528736,131529114,131529632,131530240,131531283,131531891,131533701,131534358,131534366,131534368,131534370,131534380,131534897,131536401,131537978,131540733,131543194,131544090,131544092,131545258,131545856,131546098,131546173,131547071,131549750,131550314,131550540,131551759,131552345,131553439,131556994,131557890,131562928,131563203,131564846,131565071,131566404,131566486,131569933,131572074,131572139,131572637,131574593,131578140,131578895,131579585,131579587,131579911,131580860,131581767,131585257,131586250,131587685,131588947,131590702,131591519,131593092,131593536,131593924,131595997,131599453,131600133,131600257,131602329,131603849,131607083,131607444,131608138,131608329,131608589,131609069,131611380,131613972,131616109,131616862,131618781,131623128,131623533,131625690,131627194,131627699,131628506,131628984,131629069,131629398,131629648,131629658,131629880,131630494,131631750,131637748,131639610,131644113,131646029,131646039,131648300,131648302,131649472,131649682,131651005,131652453,131653857,131654973,131655095,131660100,131660897,131662747,131663153,131666581,131666941,131668221,131668235,131669428,131674836,131674838,131676500,131676502,131677760,131678867,131679286,131679288,131679943,131682488,131683166,131683539,131686346,131687139,131687221,131689029,131690320,131692222,131692267,131692312,131692357,131692402,131692447,131694179,131695975,131696010,131696782,131700067,131701215,131703784,131706070,131706149,131706821,131707227,131707240,131708474,131711673,131712728,131714333,131715819,131715974,131719771,131721520,131722147,131722494,131723781,131723825,131723841,131724853,131726868,131726870,131727801,131727861,131727941,131730379,131731878,131732651,131734112,131739557,131740693,131742202,131742204,131742879,131742989,131743517,131744403,131747777,131749427,131752581,131753434,131755448,131755531,131757368,131757370,131759435,131760249,131762479,131762481,131763790,131767337,131769602,131772181,131772183,131773874,131774808,131775544,131777283,131777453,131777484,131777922,131778192,131782391,131785143,131786982,131793798,131796237,131796794,131798221,131800510,131802341,131804722,131805416,131805418,131806167,131809039,131809244,131811549,131812655,131814866,131817630,131818916,131821679,131822161,131826000,131827021,131827023,131827649,131829431,131831334,131835742,131840155,131841099,131843566,131843568,131843696,131843931,131847807,131848618,131853046,131854022,131855823,131856730,131858336,131860693,131861173,131864019,131864701,131865567,131865569,131866090,131866134,131866136,131866212,131866214,131867615,131867966,131870130,131871105,131871671,131872594,131872602,131873054,131873407,131873899,131876189,131880093,131881559,131883928,131884277,131886219,131889235,131889498,131889822,131889851,131889935,131892507,131893298,131895388,131895390,131896143,131898903,131898905,131899351,131900210,131900756,131901340,131901775,131904583,131905010,131905329,131905723,131908196,131908198,131910256,131910264,131910346,131912324,131916242,131917211,131918232,131919418,131919757,131920139,131921897,131923036,131924958,131925974,131926136,131926457,131926915,131927562,131927913,131929437,131932372,131934500,131935528,131935530,131936122,131936562,131936670,131937422,131938322,131939510,131940500,131940966,131942286,131942306,131943025,131944411,131944623,131946167,131947187,131947220,131948002,131949204,131952412,131952556,131956646,131957923,131959504,131961791,131961948,131963293,131965144,131970193,131970915,131971201,131971203,131977079,131977143,131977373,131978292,131978695,131981222,131981692,131984626,131985480,131985688,131987303,131987909,131989200,131989698,131989714,131989807,131989968,131990508,131991266,131991826,131992065,131992311,131992419,131993284,131995850,131995923,132000473,132001755,132005173,132005175,132011378,132011823,132016429,132018238,132019668,132021602,132021953,132021955,132022748,132027583,132027864,132028790,132028839,132030433,132030476,132031048,132032143,132032281,132033099,132033174,132033292,132036151,132037660,132038025,132038278,132038718,132040073,132040405,132040407,132040816,132042144,132044171,132044323,132044659,132045525,132048055,132050553,132053123,132053125,132055636,132058430,132060576,132060989,132061587,132062007,132062301,132063275,132064424,132065160,132065162,132065289,132066938,132067324,132067674,132068542,132073408,132073887,132076287,132076671,132079651,132079701,132080824,132081258,132082437,132082439,132082804,132082975,132084761,132085231,132085364,132085697,132086019,132087987,132088013,132088030,132088089,132088529,132088531,132090727,132093324,132093326,132095631,132095633,132095747,132096789,132097778,132098238,132098467,132100144,132102768,132103653,132104227,132104229,132104643,132105756,132105889,132107817,132107888,132108271,132108569,132108571,132108946,132109170,132110365,132111189,132111221,132113114,132113125,132113199,132113526,132113784,132115066,132116672,132121774,132121906,132122021,132124712,132124714,132125775,132125897,132127568,132128517,132130583,132131019,132131926,132131928,132132885,132133347,132136170,132136678,132139722,132140046,132140048,132140080,132140446,132141561,132141563,132146010,132148178,132148180,132149945,132150152,132150968,132152645,132154393,132156774,132160353,132163398,132164916,132166990,132168495,132172982,132176514,132177106,132177219,132177221,132178737,132182347,132183558,132183866,132188373,132188881,132192139,132193039,132193370,132197964,132201622,132202447,132203439,132204962,132205216,132206714,132207015,132208666,132208826,132209059,132209420,132209422,132210744,132211567,132213552,132214163,132214229,132214458,132215604,132220755,132224178,132225196,132225588,132225590,132226177,132227091,132227980,132230708,132231889,132233759,132235345,132235365,132238946,132239745,132241628,132241758,132247145,132248570,132250785,132253253,132255765,132257134,132261053,132261344,132261488,132264507,132265084,132265716,132267542,132268354,132272083,132273775,132276087,132280354,132280630,132284475,132284881,132285383,132286666,132287425,132287427,132287445,132287650,132287748,132287750,132287762,132287764,132287796,132287824,132288456,132294350,132294914,132296238,132296865,132298457,132298459,132303447,132305244,132306503,132308069,132308305,132314153,132315966,132316157,132318157,132318348,132318380,132318892,132319783,132326240,132326909,132327083,132330539,132331102,132334347,132334768,132336249
ENST00000374786	1	132335148	132335355	ENSG00000182667	NTM	131371166,131372738,131373122,131373979,131374369,131375419,131376085,131378547,131378549,131387704,131390692,131390856,131392740,131396065,131397965,131398379,131401040,131406881,131407482,131408932,131411939,131414848,131416572,131418317,131418370,131420327,131420655,131422726,131424064,131428497,131434253,131437682,131438589,131439615,131440502,131441196,131441266,131442406,131442452,131442664,131444617,131445183,131445271,131445385,131447852,131448273,131448446,131449212,131449214,131449752,131450287,131450601,131451513,131452588,131452970,131453456,131454686,131456728,131457343,131457345,131458053,131458055,131459086,131459824,131460173,131460476,131461478,131461965,131461967,131462671,131463026,131463028,131463808,131466998,131468305,131468933,131470747,131470749,131472248,131473433,131477755,131477770,131479831,131482387,131482802,131483084,131484743,131486341,131490035,131494606,131499237,131500657,131501475,131503137,131503323,131504822,131504824,131508577,131509298,131512141,131512210,131512212,131514962,131515949,131517862,131518264,131518798,131524958,131525860,131526829,131527721,131528736,131529114,131529632,131530240,131531283,131531891,131533701,131534358,131534366,131534368,131534370,131534380,131534897,131536401,131537978,131540733,131543194,131544090,131544092,131545258,131545856,131546098,131546173,131547071,131549750,131550314,131550540,131551759,131552345,131553439,131556994,131557890,131562928,131563203,131564846,131565071,131566404,131566486,131569933,131572074,131572139,131572637,131574593,131578140,131578895,131579585,131579587,131579911,131580860,131581767,131585257,131586250,131587685,131588947,131590702,131591519,131593092,131593536,131593924,131595997,131599453,131600133,131600257,131602329,131603849,131607083,131607444,131608138,131608329,131608589,131609069,131611380,131613972,131616109,131616862,131618781,131623128,131623533,131625690,131627194,131627699,131628506,131628984,131629069,131629398,131629648,131629658,131629880,131630494,131631750,131637748,131639610,131644113,131646029,131646039,131648300,131648302,131649472,131649682,131651005,131652453,131653857,131654973,131655095,131660100,131660897,131662747,131663153,131666581,131666941,131668221,131668235,131669428,131674836,131674838,131676500,131676502,131677760,131678867,131679286,131679288,131679943,131682488,131683166,131683539,131686346,131687139,131687221,131689029,131690320,131692222,131692267,131692312,131692357,131692402,131692447,131694179,131695975,131696010,131696782,131700067,131701215,131703784,131706070,131706149,131706821,131707227,131707240,131708474,131711673,131712728,131714333,131715819,131715974,131719771,131721520,131722147,131722494,131723781,131723825,131723841,131724853,131726868,131726870,131727801,131727861,131727941,131730379,131731878,131732651,131734112,131739557,131740693,131742202,131742204,131742879,131742989,131743517,131744403,131747777,131749427,131752581,131753434,131755448,131755531,131757368,131757370,131759435,131760249,131762479,131762481,131763790,131767337,131769602,131772181,131772183,131773874,131774808,131775544,131777283,131777453,131777484,131777922,131778192,131782391,131785143,131786982,131793798,131796237,131796794,131798221,131800510,131802341,131804722,131805416,131805418,131806167,131809039,131809244,131811549,131812655,131814866,131817630,131818916,131821679,131822161,131826000,131827021,131827023,131827649,131829431,131831334,131835742,131840155,131841099,131843566,131843568,131843696,131843931,131847807,131848618,131853046,131854022,131855823,131856730,131858336,131860693,131861173,131864019,131864701,131865567,131865569,131866090,131866134,131866136,131866212,131866214,131867615,131867966,131870130,131871105,131871671,131872594,131872602,131873054,131873407,131873899,131876189,131880093,131881559,131883928,131884277,131886219,131889235,131889498,131889822,131889851,131889935,131892507,131893298,131895388,131895390,131896143,131898903,131898905,131899351,131900210,131900756,131901340,131901775,131904583,131905010,131905329,131905723,131908196,131908198,131910256,131910264,131910346,131912324,131916242,131917211,131918232,131919418,131919757,131920139,131921897,131923036,131924958,131925974,131926136,131926457,131926915,131927562,131927913,131929437,131932372,131934500,131935528,131935530,131936122,131936562,131936670,131937422,131938322,131939510,131940500,131940966,131942286,131942306,131943025,131944411,131944623,131946167,131947187,131947220,131948002,131949204,131952412,131952556,131956646,131957923,131959504,131961791,131961948,131963293,131965144,131970193,131970915,131971201,131971203,131977079,131977143,131977373,131978292,131978695,131981222,131981692,131984626,131985480,131985688,131987303,131987909,131989200,131989698,131989714,131989807,131989968,131990508,131991266,131991826,131992065,131992311,131992419,131993284,131995850,131995923,132000473,132001755,132005173,132005175,132011378,132011823,132016429,132018238,132019668,132021602,132021953,132021955,132022748,132027583,132027864,132028790,132028839,132030433,132030476,132031048,132032143,132032281,132033099,132033174,132033292,132036151,132037660,132038025,132038278,132038718,132040073,132040405,132040407,132040816,132042144,132044171,132044323,132044659,132045525,132048055,132050553,132053123,132053125,132055636,132058430,132060576,132060989,132061587,132062007,132062301,132063275,132064424,132065160,132065162,132065289,132066938,132067324,132067674,132068542,132073408,132073887,132076287,132076671,132079651,132079701,132080824,132081258,132082437,132082439,132082804,132082975,132084761,132085231,132085364,132085697,132086019,132087987,132088013,132088030,132088089,132088529,132088531,132090727,132093324,132093326,132095631,132095633,132095747,132096789,132097778,132098238,132098467,132100144,132102768,132103653,132104227,132104229,132104643,132105756,132105889,132107817,132107888,132108271,132108569,132108571,132108946,132109170,132110365,132111189,132111221,132113114,132113125,132113199,132113526,132113784,132115066,132116672,132121774,132121906,132122021,132124712,132124714,132125775,132125897,132127568,132128517,132130583,132131019,132131926,132131928,132132885,132133347,132136170,132136678,132139722,132140046,132140048,132140080,132140446,132141561,132141563,132146010,132148178,132148180,132149945,132150152,132150968,132152645,132154393,132156774,132160353,132163398,132164916,132166990,132168495,132172982,132176514,132177106,132177219,132177221,132178737,132182347,132183558,132183866,132188373,132188881,132192139,132193039,132193370,132197964,132201622,132202447,132203439,132204962,132205216,132206714,132207015,132208666,132208826,132209059,132209420,132209422,132210744,132211567,132213552,132214163,132214229,132214458,132215604,132220755,132224178,132225196,132225588,132225590,132226177,132227091,132227980,132230708,132231889,132233759,132235345,132235365,132238946,132239745,132241628,132241758,132247145,132248570,132250785,132253253,132255765,132257134,132261053,132261344,132261488,132264507,132265084,132265716,132267542,132268354,132272083,132273775,132276087,132280354,132280630,132284475,132284881,132285383,132286666,132287425,132287427,132287445,132287650,132287748,132287750,132287762,132287764,132287796,132287824,132288456,132294350,132294914,132296238,132296865,132298457,132298459,132303447,132305244,132306503,132308069,132308305,132314153,132315966,132316157,132318157,132318348,132318380,132318892,132319783,132326240,132326909,132327083,132330539,132331102,132334347,132334768,132336249
ENST00000479791	1	99731423	99731717	ENSG00000183060	LYSMD4	99716764,99716766,99717781,99721530,99722060,99722062,99723729,99725190,99726530,99727591,99729435,99730663,99731255
ENST00000503078	1	177516448	177516724	ENSG00000183258	DDX41	177515881
ENST00000423045	1	45750342;45751056	45751002;45751086	ENSG00000183570	PCBP3	45647763,45649585,45650206,45654794,45656185,45656187,45656189,45657887,45658458,45658460,45660108,45660909,45661202,45661213,45665856,45669015,45671255,45672620,45673049,45676916,45685643,45686432,45687697,45689354,45694537,45696405,45698016,45698337,45700089,45700091,45700643,45702254,45702270,45703756,45703817,45703819,45707644,45709126,45710583,45713578,45713660,45713873,45713875,45714451,45715624,45720117,45720311,45720473,45720841,45721106,45721825,45722293,45724383,45724469,45725837,45728445,45728843,45733175,45733980,45735892,45736111,45737572,45740593,45740648,45740759,45742050,45748229,45750365,45750831,45750919,45753089,45755191,45755541,45756529,45756809,45757734,45760320,45760437,45762361,45764509,45768680,45770455,45770595,45770708,45771216,45771619,45773351,45778142,45778144,45779320,45780728,45787171,45789187,45789205,45789215,45789217,45789219,45789262,45789321,45789339,45789351,45789395,45789455,45792715,45792946,45794288,45794458,45797213,45797242,45797258,45797274,45797338,45797354,45797377,45797434,45797457,45797473,45797499,45797538,45797554,45797583,45797599,45797615,45797638,45797654,45797695,45797718,45797765,45797779,45797820,45797843,45797859,45797884,45797900,45797945,45798035,45798066,45798080,45798121,45798144,45798160,45798185,45798201,45798246,45798291,45798332,45798377,45798422,45798467,45798492,45798508,45798553,45798598,45798643,45798688,45798733,45798778,45798864,45798905,45798950,45798991,45799036,45799077,45799151,45800654,45801802,45801804,45802221,45803231,45803260,45805957,45806265,45806267,45808731,45808733,45809149,45811698,45814091,45816595,45818916,45821745,45823242,45824670,45825316,45826467,45826610,45828202,45828271,45828556,45830130,45833451,45833781,45834450,45842873,45843582,45844286,45845413,45845542,45845608,45845670,45845672,45845674,45845742,45848888,45854163,45854214,45855672,45856723,45858363,45858365,45858605,45859392,45860363,45862550,45862654,45863089,45864329,45865557,45866833,45867524,45869595,45869597,45869772,45870421,45870447,45871033,45871338,45871993,45871995,45872176,45873333,45874930,45876637,45881161,45881163,45881801,45882008,45882878,45883339,45884078,45884522,45884524,45884526,45884563,45887335,45889094,45889268,45892742,45893397,45893682,45894521,45896352,45897742,45898782,45898958,45899279,45899469,45903291,45909237,45911440,45911516,45912623,45914488,45915155,45917687,45918229,45919860,45920493,45921449,45921884,45923129,45923632,45926109,45929943,45930127,45934704,45937363,45938956,45939240,45941443,45941951,45941961
ENST00000529977	1	9142846	9143402	ENSG00000184014	DENND5A	9142371,9143839,9143841,9144657,9145428,9145442,9145704,9147710,9148933,9148935,9149503,9149616,9149864,9152872,9153741,9154022,9155384,9157363,9159465,9161038,9162384,9162844,9162846,9163486,9165144,9165347,9165349,9166700,9169614,9169616,9170934,9176135,9176644,9176866,9180321,9181606,9185899,9186052,9186678,9190044,9193413,9193415,9194168,9194437,9199740,9201538,9202225,9204139,9204461,9204816,9205063,9209305,9209307,9211320,9211322,9214213,9215939,9218173,9221902,9222191,9227981,9228164,9229333,9231149,9231228,9235735,9238344,9239481,9239611,9241032,9250156,9252519,9254943,9258698,9260993
ENST00000677309	1	139355768	139356886	ENSG00000184432	COPB2	139356446,139361212,139361723,139370374,139371741,139372946,139379163,139380367,139381259,139381499,139383507,139384224,139384226,139385548,139387963
ENST00000687161	2	71129216;71137781	71129315;71137855	ENSG00000184634	MED12	71125358,71127201,71127329,71129031,71129033,71129035,71129037,71130127,71133181,71134452,71138608,71142467,71143503,71143986
ENST00000547374	2	105211294;105219233	105212112;105220068	ENSG00000185024	BRF1	105210341,105210763,105211565,105214312,105214431,105214433,105214498,105214594,105215261,105215263,105215265,105215334,105215336,105215349,105215351,105215409,105215471,105215530,105215532,105215556,105215682,105215697,105215699,105215721,105215764,105215789,105215822,105215863,105215964,105215999,105216073,105216088,105216115,105216117,105216146,105216180,105216469,105217030,105217409,105218120,105220922,105225096,105228887,105240985,105241672,105241732,105242010,105242226,105242603,105246266,105246323,105246842,105247233,105247415,105247801,105251147,105251855,105251857,105251859,105253913,105253928,105253930,105254868,105255834,105255836,105257461,105260516,105262558,105262560,105262747,105264603,105265939,105268126,105268722,105272484,105275708,105280593,105280663,105280837,105281895,105284048,105284156,105285315,105285495,105286956,105290667,105293285,105295652,105299443,105302494,105306448,105307613,105310939
ENST00000461241	3	31126722;31127038;31133715	31126920;31127356;31133912	ENSG00000185133	INPP5J	31127105,31127163,31130209
ENST00000331075	1	31124907	31125832	ENSG00000185133	INPP5J	31127105,31127163,31130209
ENST00000341671	1	32021860	32022289	ENSG00000185158	LRRC37B	32009787,32013801,32013875,32016381,32016511,32018200,32018202,32019483,32019990,32021327,32024115,32025181,32027390,32027693,32034018,32037557,32041021,32041108,32042067,32044321,32045790,32046879,32051417,32052506,32052508
ENST00000476678	2	20399691;20400759	20400631;20401276	ENSG00000185252	ZNF74	20396337,20396454,20396582,20396638,20396640,20397298,20400432,20401338,20402669,20403294,20404039,20404069,20404388,20404700,20406077,20406247,20407103
ENST00000467212	1	284152;284594	284387;284658	ENSG00000185615	PDIA2	285677
ENST00000558173	1	44756464	44758620	ENSG00000185880	TRIM69	44729566,44729568,44730921,44732018,44732805,44733767,44733769,44735016,44740577,44743998,44744222,44745044,44747321,44751100,44751102,44756433,44762623,44763756,44764033,44764035,44764037,44764741,44765622,44765856,44765858
ENST00000356884	1	92713462	92715252	ENSG00000185963	BICD2	92711603,92713584,92713685,92714763,92715763,92716529,92716531,92716634,92719016,92720530,92721165,92721343,92722054,92723469,92724303,92724615,92726557,92728331,92734380,92739276,92739876,92740923,92744405,92744920,92745942,92747378,92748218,92752115,92752835,92763054
ENST00000334636	1	14880360	14880379	ENSG00000186104	CYP2R1	14879298,14879345,14880059,14884223,14885336,14886087,14888685
ENST00000568844	1	75106572	75107732	ENSG00000186187	ZNRF1	75000742,75000744,75003742,75004418,75005823,75006117,75006119,75006580,75009357,75013491,75014671,75014679,75019449,75020929,75027185,75029625,75029627,75030217,75030816,75034512,75034685,75035417,75035779,75041474,75043934,75045195,75047317,75048002,75049834,75052074,75052859,75057188,75058206,75059392,75061681,75063505,75064907,75064954,75065097,75068230,75068232,75069703,75071696,75072084,75073337,75073569,75074121,75074265,75075332,75079544,75081316,75082473,75084228,75085344,75087100,75088030,75089247,75090877,75091816,75094100,75095191,75095375,75095377,75096037,75096484,75098605,75099190,75100833,75101078,75101422,75101582,75101825,75108566,75109752,75109808
ENST00000648339	1	1792008;1792464	1792320;1792901	ENSG00000186487	MYT1L	1793383,1793762,1801477,1806924,1807376,1808662,1809349,1809365,1809367,1809959,1817024,1817234,1819036,1819570,1822060,1823611,1827939,1828200,1829546,1829570,1829594,1830914,1830922,1831760,1833372,1835401,1836863,1838658,1838728,1838850,1839672,1841702,1843360,1844283,1845913,1845945,1846934,1849742,1850922,1851413,1853596,1853723,1858007,1858535,1859474,1859645,1859997,1859999,1860023,1860225,1860307,1860465,1869108,1869478,1870085,1870227,1875414,1876431,1877580,1877810,1878124,1880532,1881798,1882917,1886256,1886258,1886497,1889891,1889915,1890678,1891084,1891086,1891694,1892876,1893293,1894033,1896376,1896765,1897108,1899309,1899420,1899673,1902312,1904224,1906980,1908278,1908280,1910530,1910624,1912096,1912098,1912497,1912767,1913685,1914122,1914595,1915326,1918068,1918070,1919180,1919250,1920018,1920769,1920771,1921325,1924378,1926601,1928577,1928922,1930040,1931067,1932047,1932942,1933641,1934466,1935290,1935292,1936343,1937058,1938465,1938625,1939407,1940037,1941664,1944150,1944791,1944916,1945266,1950365,1950686,1950949,1952423,1952474,1954136,1954446,1955020,1955897,1957110,1957191,1958043,1959092,1959532,1959933,1960194,1960720,1960809,1960898,1960919,1961258,1961404,1962165,1962167,1965736,1965874,1969878,1971233,1971599,1971973,1972279,1973467,1985367,1986254,1986289,1986291,1988373,1988550,1989363,1991727,1992832,1993671,1994163,1996889,1997441,2000093,2000778,2000864,2003194,2003920,2003936,2003952,2004000,2004016,2004032,2004034,2004284,2004300,2004396,2004412,2004428,2004540,2004588,2004793,2004825,2004841,2004857,2004889,2004905,2004937,2004953,2004969,2005001,2005065,2005129,2005131,2005177,2005350,2005366,2005445,2005461,2005509,2005573,2005575,2005621,2005669,2005717,2005810,2005826,2005874,2005921,2005937,2005985,2006001,2006003,2006017,2006049,2006051,2006065,2006081,2006097,2007608,2008058,2010950,2013551,2013829,2013955,2014502,2015154,2015299,2015362,2016595,2016751,2016811,2018614,2019628,2019682,2019684,2019686,2019688,2019690,2019698,2020319,2022363,2023296,2031011,2031251,2037212,2037624,2038055,2040297,2040387,2042794,2043790,2044492,2045165,2045214,2045417,2045596,2046093,2046276,2046278,2051194,2052230,2052638,2053934,2054292,2054343,2054665,2054775,2054855,2054903,2054950,2054982,2056973,2057004,2057127,2057179,2059330,2059344,2059529,2059531,2059533,2059624,2067283,2069537,2070632,2072487,2073708,2074017,2074814,2075379,2076240,2078502,2081408,2082784,2085060,2085195,2086921,2087310,2087933,2088054,2092516,2096288,2097317,2097475,2097790,2103128,2104208,2104491,2104787,2105267,2109795,2109801,2109966,2112492,2112766,2112847,2113495,2113497,2114158,2115064,2117368,2117914,2127080,2127695,2131005,2131471,2131887,2132270,2132619,2132701,2135916,2138386,2138990,2139162,2139328,2139677,2141055,2141211,2142566,2143753,2145868,2147071,2147329,2149356,2149388,2149409,2149883,2151345,2152654,2154995,2155650,2157729,2158369,2158393,2160153,2163965,2163967,2165329,2166003,2166005,2166427,2166470,2166577,2166933,2168306,2171571,2173376,2175114,2177897,2180727,2180753,2180939,2181031,2181743,2184289,2186485,2188135,2188137,2189347,2190645,2190930,2191603,2192489,2195113,2195115,2195929,2197486,2197498,2197558,2197570,2197624,2197690,2197748,2197812,2197876,2197934,2197946,2197994,2198178,2199811,2200060,2200908,2204804,2205028,2206561,2206911,2210575,2211184,2212748,2215501,2218642,2230572,2231592,2235614,2237779,2239258,2239430,2243581,2243942,2244089,2244091,2245045,2248304,2250739,2252671,2253559,2256887,2258936,2261124,2261984,2263159,2264212,2264689,2266199,2267961,2268115,2268138,2272549,2273726,2275245,2275280,2275762,2276619,2281277,2282482,2283710,2284505,2284848,2285363,2287124,2289002,2289260,2292983,2297630,2306512,2306552,2311238,2311616,2311729,2312314,2312316,2312481,2324022,2325768,2326701,2326823,2327085,2327679,2328002,2328621,2330696,2330755,2331092,2331094,2331365,2331491
ENST00000559694	3	24060757;24061041;24065274	24060926;24061496;24065621	ENSG00000186648	CARMIL3	24052300,24052831,24053259,24053378,24056197,24056352,24058815,24060294,24060351,24060402,24061148,24061987,24067770
ENST00000536693	1	67993236	67993423	ENSG00000186665	C17orf58	67995268,67995583,67995862
ENST00000469416	1	40457072	40457343	ENSG00000187801	ZFP69B	40460312,40460943,40463159
ENST00000573774	1	7393837;7394267	7394103;7394271	ENSG00000187838	PLSCR3	7390119,7391345
ENST00000342462	1	33096802	33097010	ENSG00000188167	TMPPE	33091238,33091588,33093307,33095083
ENST00000592504	1	9341185	9341616	ENSG00000188321	ZNF559	9324791,9324903,9326054,9326473,9329576,9331463,9332539,9335598,9335968,9336459,9337218,9340711,9342144,9342648,9343739,9348058,9349994,9350030
ENST00000642955	2	108812257;109302076	108812703;109302168	ENSG00000188517	COL25A1	108811981,108813037,108813603,108814882,108818379,108819123,108819129,108819131,108819217,108819219,108820857,108821770,108825030,108825065,108825302,108827093,108827114,108831102,108831719,108831721,108832604,108832630,108835146,108836947,108839289,108839291,108839528,108841103,108841176,108842377,108842379,108842381,108846385,108847644,108852844,108852885,108853982,108857065,108858042,108860236,108860741,108860858,108866845,108866847,108867899,108871049,108872284,108872575,108875754,108877360,108883532,108885960,108886371,108888574,108888906,108888925,108889995,108890936,108892721,108892723,108892749,108893129,108898094,108899068,108899281,108899306,108900209,108901331,108902979,108908948,108913403,108913919,108913921,108913929,108914193,108917327,108918862,108920252,108921639,108923044,108923046,108923048,108925037,108925412,108926736,108927656,108929608,108929695,108930122,108931967,108933029,108933180,108934250,108936967,108936974,108943491,108945809,108948001,108950749,108952588,108952995,108953393,108959115,108959117,108959171,108960919,108961173,108970793,108972763,108972976,108972978,108973905,108974055,108974747,108977475,108978248,108981001,108981941,108989115,108989117,108991664,108991676,108991678,108996230,108999658,109001697,109002254,109002256,109002892,109006580,109008828,109010963,109016241,109017794,109019981,109020742,109023160,109023361,109025551,109025598,109026659,109026813,109028594,109032017,109032889,109032891,109037305,109037907,109039302,109040000,109040041,109043934,109049292,109059711,109061008,109061527,109062703,109063708,109064658,109064899,109065587,109065589,109066807,109068344,109069356,109071990,109073128,109073163,109074104,109074984,109075901,109076482,109076826,109078474,109081075,109081077,109082490,109082492,109084130,109085087,109086344,109087310,109087524,109089992,109091449,109091585,109092814,109094933,109095537,109095595,109095597,109096124,109096137,109096264,109100231,109102171,109102173,109102175,109102177,109106732,109108496,109108865,109108867,109114000,109114557,109120677,109124162,109126193,109132244,109136771,109137856,109138034,109138452,109140138,109141138,109148377,109151161,109152968,109154437,109154522,109154760,109154762,109155697,109157910,109159185,109162262,109162571,109162825,109162958,109163580,109164670,109165260,109165262,109168949,109169185,109170980,109171772,109171774,109173124,109177672,109179377,109180100,109181004,109183074,109186279,109186843,109189416,109195773,109196386,109197194,109197594,109197767,109197891,109197924,109200340,109200589,109205148,109207561,109208112,109208191,109209158,109212494,109213076,109216151,109221792,109226888,109227834,109233739,109234528,109238490,109238560,109238913,109238915,109240431,109243267,109244236,109248614,109254931,109259202,109259919,109259926,109262196,109262382,109265488,109265901,109267086,109268418,109268420,109269002,109269398,109273388,109275197,109277087,109277089,109277091,109277799,109280423,109282779,109282962,109286252,109287850,109287977,109287979,109289215,109290845,109292411,109297183,109301595,109301658
ENST00000577454	1	40122761	40123284	ENSG00000188895	MSL1	40129915,40129974,40131106,40133072,40134745
ENST00000561679	1	67178505	67179429	ENSG00000196123	MATCAP1	67176475,67176902,67179837,67180194,67181004
ENST00000682521	2	92250290;92250835	92250712;92251807	ENSG00000196305	IARS1	92210740,92214936,92215058,92219960,92222819,92223949,92231377,92232123,92233121,92235204,92239608,92244056,92247708,92250355,92251981,92253051,92256715,92257533,92258698,92261719,92261721,92264203,92265625,92265627,92266826,92266857,92267072,92271350,92272944,92277107,92278161,92278348,92280657,92281932,92284453,92286809,92287576,92291089,92292510,92292563,92293184
ENST00000527478	2	130231716;130233383	130233307;130234155	ENSG00000196323	ZBTB44	130227576,130245988,130248195,130254885,130254990,130255296,130257209,130257222,130258442,130258473,130262613,130263536,130264048,130264682,130265683,130267178,130268029,130268488,130272775,130278964,130278991,130279527,130281965,130284192,130286646,130286765,130292131,130293197,130295797,130295839,130297622,130297976,130298287,130298951,130299696,130306370,130307870,130308689,130311078,130312729,130313023
ENST00000479818	1	50278520	50278595	ENSG00000196576	PLXNB2	50277677,50278358,50279065,50279306,50280555,50282420,50284607,50292536,50296861,50296915,50298159,50299092,50300432,50305372,50306338
ENST00000678304	1	154351042	154351580	ENSG00000196924	FLNA	154350490,154350534,154353160,154353653,154354159,154356784,154358969,154359128,154359340,154361930,154365604,154367672,154370019,154372215,154372217,154374190
