isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000339474	2	64886086;64886815,64894649;64898362	64886166;64886886,64897660;64898459	ENSG00000176809	LRRC37A3	64855670,64856667,64856669,64861836,64862882,64862923,64864405,64869217,64870018,64872782,64875145,64878872,64889823,64891582,64892123,64893199,64898867,64902351,64904007,64907330,64908645,64909800,64912201,64912275,64914748,64915226,64915966,64918109
ENST00000544233	1	118042841;118043133	118042972;118043377	ENSG00000176871	WSB2	118033532,118040147,118040405,118041117,118042561,118043085,118045940,118048067,118049347,118049789,118053299,118058503,118060185,118060645
ENST00000394835	1	30073083;30073648	30073198;30074630	ENSG00000176927	EFCAB5	29931683,29932995,29939529,29941393,29942906,29948667,29950080,29952725,29954965,29955585,29957363,29960557,29964439,29965602,29966508,29970299,29970943,29971914,29972040,29974595,29980037,29983510,29989978,29990211,29996093,30000818,30001153,30001841,30002285,30003380,30003969,30005168,30005255,30009859,30010272,30018946,30019776,30020519,30022404,30025711,30027614,30033009,30033564,30034145,30036017,30037784,30040136,30041467,30044230,30045733,30054260,30055160,30055661,30056825,30065115,30069665,30073523,30073584,30074751,30074954,30077010,30077378,30078498,30078864,30079987,30085937,30086760,30087154,30087413,30087759,30088383,30088548,30089182,30094313,30095085,30096170,30096172,30096174,30096411,30102621,30103879,30107265,30107459,30107461
ENST00000522621	1	61287955;61292318	61288138;61292454	ENSG00000177182	CLVS1	61058280,61058617,61062188,61063387,61064073,61069587,61069937,61070264,61071175,61071792,61072512,61074206,61075484,61075741,61076322,61076324,61076583,61077904,61080017,61082071,61082251,61085599,61086253,61087065,61087309,61088135,61091187,61093558,61093607,61094485,61096949,61097096,61097098,61100078,61100208,61104044,61105309,61105559,61108139,61109608,61110901,61113664,61115840,61121869,61122924,61123716,61125220,61126018,61126187,61126189,61126191,61126790,61129665,61132350,61137951,61141260,61144522,61145841,61149420,61150552,61150676,61151081,61152395,61152842,61154995,61155127,61156401,61159163,61159271,61162126,61163650,61165011,61165943,61173824,61173826,61179108,61182839,61183202,61183284,61186129,61187988,61195634,61203670,61207234,61207261,61207315,61207342,61207369,61207396,61207527,61207529,61217871,61219218,61222566,61223712,61223897,61226100,61227138,61229526,61229528,61231263,61231936,61232395,61232592,61232746,61233783,61233846,61240226,61240228,61243332,61243334,61244126,61244536,61244988,61246541,61247050,61247263,61249384,61249386,61250741,61256849,61257002,61258036,61258246,61259667,61259853,61259855,61260198,61261883,61265296,61267125,61268482,61276446,61281005,61283485,61287190,61291747,61292079,61293368,61293960,61295152,61297115,61297499,61299388,61299472,61300336,61301610,61301871,61305403,61306006,61306456,61308455,61309312,61311252,61314954,61316561,61317535,61318381,61318508,61321203,61323885,61324109,61325535,61327946,61328017,61328668,61328670,61329307,61329992,61332786,61335209,61336214,61336766,61337845,61338995,61339297,61339462,61340676,61341459,61342720,61344151,61348205,61349471,61349901,61350666,61351705,61352572,61353787,61354182,61354953,61355879,61357377,61360417,61360419,61361766,61368193,61369742,61370957,61370959,61378170,61379039,61379086,61380299,61381901,61381903,61381905,61382560,61382562,61382950,61383801,61389698,61394645,61394719,61395393,61399361,61402946,61402954,61402956,61403205,61408307,61411788,61413592,61413810,61415708,61415894,61416000,61418378,61424050,61425919,61436885,61437143,61437740,61438140,61440985,61441186,61441188,61441248,61441250,61441252,61441254,61445938,61447582,61450005,61451511,61453843,61453909,61453929,61454500,61455450,61457276,61457278,61457280,61458314,61461516,61461589,61463403,61469037,61469201,61471451,61473620,61474730,61475038,61475262,61478714,61480563,61480565,61480799,61482556,61484264,61485637,61488150,61489283,61496474,61497085,61497276,61497468,61497672,61498240,61498883,61498885,61499606,61499621,61500731
ENST00000646610	1	20235493;20240569;20241593;20266564	20235513;20240669;20241686;20266909	ENSG00000177189	RPS6KA3	20150913,20152058,20153010,20157123,20157125,20158233,20159958,20160037,20161082,20165782,20166538,20172695,20172697,20172949,20175646,20179187,20179264,20179266,20182365,20182706,20187686,20187688,20191112,20191336,20192826,20193896,20194150,20195453,20201153,20210777,20213207,20214024,20215832,20225405,20238201,20240885,20245986,20247101,20250333,20250735,20255202,20256452,20261062,20261380
ENST00000321464	2	141387647;141396259;141402349;141402818,141431723;141438243	141387887;141396503;141402449;141403152,141432243;141438365	ENSG00000177311	ZBTB38	141327956,141328349,141330036,141331202,141331833,141334727,141335019,141338345,141338534,141338745,141340042,141345519,141345703,141347142,141349390,141352237,141352860,141352965,141354365,141358807,141360187,141363050,141365058,141368220,141370196,141373821,141374932,141376405,141377907,141378382,141383509,141385978,141386449,141386980,141386982,141387051,141387901,141387928,141394155,141401076,141401344,141404632,141404783,141407365,141410259,141414301,141417228,141417882,141419854,141422752,141422844,141423022,141428090,141429481,141430210,141433108,141434134,141436909,141437383,141440687,141440902,141443468,141443565,141443820,141444296,141444569,141445074
ENST00000343820	1	3451593;3453774	3452382;3453856	ENSG00000177426	TGIF1	3411759,3414999,3421557,3423138,3423220,3424352,3428315,3434404,3438394,3444545,3446634,3451201,3455746,3455748,3458633
ENST00000317446	1	136856257;136856464	136856381;136856575	ENSG00000177943	MAMDC4	136856737,136859808
ENST00000527303	1	143943779;143950184;143953726;143973403	143943958;143950876;143953920;143973529	ENSG00000178209	PLEC	143915282,143916148,143916925,143919466,143921443,143925736,143930712,143931360,143935606,143936082,143936121,143940115,143940896,143940898,143947374,143948064,143956652,143957900,143959050,143960150,143960988,143961819,143964719,143965861,143968909,143970393,143973033,143974425
ENST00000517484	1	47347808;47361378;47369616	47347951;47361521;47369924	ENSG00000178852	EFCAB13	47325314,47326028,47331500,47334783,47335467,47336446,47336448,47336827,47337283,47337439,47339454,47339456,47339877,47342652,47343241,47343574,47343705,47347465,47353333,47353439,47354709,47360091,47364225,47364939,47367552,47369052,47369840,47371758,47371760,47377306,47378910,47380546,47384232,47386046,47387934,47394295,47394926,47396526,47413700,47414284,47414426,47416676,47417755,47425986,47427764,47430034,47430223,47436024,47437060,47437603,47440097,47440283,47440285,47441176,47441178
ENST00000449985	1	8174520;8175757;8175959	8174616;8175875;8176026	ENSG00000179029	TMEM107	8173515
ENST00000546590	1	82758555;82760872;82857010	82760359;82760936;82857580	ENSG00000179104	TMTC2	82692141,82692229,82692379,82693391,82695689,82697893,82698458,82698936,82699182,82700616,82700618,82706177,82708570,82709460,82709828,82715317,82715352,82719551,82720281,82720381,82721228,82724218,82724920,82726337,82726514,82730574,82733384,82733478,82736515,82744719,82746180,82746377,82748745,82749882,82754784,82757742,82758249,82764282,82772230,82772248,82774489,82775540,82775994,82775996,82778905,82780204,82780574,82781796,82786183,82786918,82788547,82790695,82796473,82797730,82799710,82803028,82803651,82803679,82803716,82807538,82807554,82809306,82810067,82812251,82812267,82812410,82815144,82818455,82821003,82825369,82827387,82828354,82828356,82828754,82832963,82835418,82836518,82838906,82839024,82839356,82840039,82840165,82844449,82845698,82847487,82849174,82849246,82851475,82852849,82854370,82856219,82857207,82857209,82861466,82861479,82863862,82864269,82868286,82869697,82872412,82873579,82874363,82874850,82875255,82875257,82877536,82880396,82880609,82884870,82886854,82889000,82889682,82890337,82901355,82901449,82903864,82903866,82909221,82910250,82914970,82916087,82916476,82916478,82917219,82918062,82919388,82926995,82933582,82933698,82934694,82935322,82936301,82941425,82946139,82946326,82946328,82946729,82947046,82949986,82953240,82955549,82959622,82960321,82960540,82960737,82960891,82962783,82964324,82964696,82965017,82965670,82966351,82966647,82967860,82968614,82972897,82974737,82975464,82975857,82975929,82976089,82977031,82979533,82983315,82985203,82986089,82988655,82993129,82993666,82994004,82996555,82998022,83000618,83000782,83003896,83005910,83005977,83006200,83006643,83006867,83008512,83008526,83010487,83014414,83014878,83016408,83016648,83024346,83025061,83027830,83029314,83030869,83032134,83032918,83033619,83038801,83039380,83047775,83049170,83049172,83049628,83049630,83054003,83054501,83054680,83056270,83056876,83056910,83059929,83060331,83061492,83063098,83063905,83067406,83067667,83072302,83072543,83074707,83076167,83076425,83081260,83084933,83086956,83086998,83088938,83089343,83090435,83092338,83092809,83093102,83093104,83093118,83093120,83094442,83094892,83095123,83095759,83096310,83097327,83097661,83097786,83097802,83098806,83099031,83099242,83099599,83101913,83101979,83102526,83102528,83104004,83104070,83106677,83113910,83115207,83115550,83116395,83116397,83119443,83119508,83121482,83121909,83123978,83124055,83124501,83125076,83130804,83131046,83133551,83133961
ENST00000321196	1	82758555;82760872	82760359;82760936	ENSG00000179104	TMTC2	82692141,82692229,82692379,82693391,82695689,82697893,82698458,82698936,82699182,82700616,82700618,82706177,82708570,82709460,82709828,82715317,82715352,82719551,82720281,82720381,82721228,82724218,82724920,82726337,82726514,82730574,82733384,82733478,82736515,82744719,82746180,82746377,82748745,82749882,82754784,82757742,82758249,82764282,82772230,82772248,82774489,82775540,82775994,82775996,82778905,82780204,82780574,82781796,82786183,82786918,82788547,82790695,82796473,82797730,82799710,82803028,82803651,82803679,82803716,82807538,82807554,82809306,82810067,82812251,82812267,82812410,82815144,82818455,82821003,82825369,82827387,82828354,82828356,82828754,82832963,82835418,82836518,82838906,82839024,82839356,82840039,82840165,82844449,82845698,82847487,82849174,82849246,82851475,82852849,82854370,82856219,82857207,82857209,82861466,82861479,82863862,82864269,82868286,82869697,82872412,82873579,82874363,82874850,82875255,82875257,82877536,82880396,82880609,82884870,82886854,82889000,82889682,82890337,82901355,82901449,82903864,82903866,82909221,82910250,82914970,82916087,82916476,82916478,82917219,82918062,82919388,82926995,82933582,82933698,82934694,82935322,82936301,82941425,82946139,82946326,82946328,82946729,82947046,82949986,82953240,82955549,82959622,82960321,82960540,82960737,82960891,82962783,82964324,82964696,82965017,82965670,82966351,82966647,82967860,82968614,82972897,82974737,82975464,82975857,82975929,82976089,82977031,82979533,82983315,82985203,82986089,82988655,82993129,82993666,82994004,82996555,82998022,83000618,83000782,83003896,83005910,83005977,83006200,83006643,83006867,83008512,83008526,83010487,83014414,83014878,83016408,83016648,83024346,83025061,83027830,83029314,83030869,83032134,83032918,83033619,83038801,83039380,83047775,83049170,83049172,83049628,83049630,83054003,83054501,83054680,83056270,83056876,83056910,83059929,83060331,83061492,83063098,83063905,83067406,83067667,83072302,83072543,83074707,83076167,83076425,83081260,83084933,83086956,83086998,83088938,83089343,83090435,83092338,83092809,83093102,83093104,83093118,83093120,83094442,83094892,83095123,83095759,83096310,83097327,83097661,83097786,83097802,83098806,83099031,83099242,83099599,83101913,83101979,83102526,83102528,83104004,83104070,83106677,83113910,83115207,83115550,83116395,83116397,83119443,83119508,83121482,83121909,83123978,83124055,83124501,83125076,83130804,83131046,83133551,83133961
ENST00000688597	1	112486475;112487820;112489024	112486923;112488510;112491265	ENSG00000179295	PTPN11	112421258,112424214,112425280,112427114,112429169,112431776,112433447,112438626,112439759,112439761,112443807,112443809,112445786,112447644,112450573,112452820,112453026,112456377,112457059,112457061,112461470,112465123,112466266,112470066,112470361,112475013,112475119,112475250,112475742,112475768,112475770,112482293,112482295,112482297,112483441,112483776,112489427,112492164,112500736,112501264,112505005,112505542,112506846
ENST00000622512	1	244051283;244053100	244051444;244053200	ENSG00000179456	ZBTB18	244053932,244055062,244055117,244055791,244056171,244056457
ENST00000395472	1	55027627;55031863	55027758;55031991	ENSG00000180008	SOCS4	55027930,55028757,55033742,55034272,55035709,55035901,55036984
ENST00000399703	1	38604153;38604863	38604287;38604916	ENSG00000180071	ANKRD18A	38541891,38544537,38545371,38548286,38548763,38549068,38550585,38552125,38552464,38554208,38555227,38555546,38555565,38556041,38557285,38558732,38566792,38567852,38568240,38568242,38568347,38568672,38569050,38569458,38569631,38569633,38570716,38573583,38574372,38574374,38574443,38575191,38581690,38583987,38584540,38591105,38591494,38592873,38596492,38598039,38598041,38598043,38599118,38599609,38599977,38601415,38602159,38603221,38603297,38604328,38604925,38608429,38611412,38613290,38613433,38614439,38615128,38615615,38616742,38618499,38619217,38619558
ENST00000376321	1	31378352;31388323;31388968	31378391;31388359;31389230	ENSG00000180483	DEFB119	31377414,31378095,31379638,31381414,31382790,31387142,31387544
ENST00000400199	1	14987954;15002180;15014344	14988192;15002368;15014466	ENSG00000180530	NRIP1	14961728,14961739,14961813,14965208,14965631,14969600,14970830,14972714,14973089,14973413,14973831,14979608,14980825,14981137,14983093,14989046,14991278,14991557,14993138,14994400,14995131,14995550,14996277,14999754,15000561,15002450,15002793,15004657,15004659,15006284,15006936,15007903,15009553,15012978,15019633,15022083,15023511,15023709,15025559,15025561,15026970,15028016,15030455,15034311,15036013,15038808,15040962,15042260,15045051,15050804,15051235,15055398,15057596,15060695,15062914
ENST00000541583	1	37357962;37358541;37359426	37358039;37358661;37359546	ENSG00000181666	ZNF875	37313147,37314256,37315197,37316324,37319191,37323881,37326957,37328108,37329301,37329527,37329529,37329564,37333470,37338267,37338708,37338857,37342796,37343774,37344722,37344724,37346056,37348442,37348444,37350252,37350254,37350598,37354832,37354834,37355087,37355089,37356738,37357033,37357876,37361948,37362496,37363914,37365411,37367582
ENST00000543566	1	122980748;122980928	122980812;122980987	ENSG00000182196	NA	NA
ENST00000329235	1	15830059;15833444	15833007;15833524	ENSG00000182287	AP1S2	15827623,15827791,15828271,15830061,15830083,15830587,15832925,15834833,15834853,15836660,15840016,15840339,15842254,15842292,15844470,15845738,15847462,15848036,15849670,15850496,15853387
ENST00000487159	1	42149235;42160169	42149599;42160473	ENSG00000182606	TRAK1	42016862,42017320,42020465,42029289,42036894,42037492,42042516,42044690,42047950,42052717,42052719,42059011,42059238,42060766,42061258,42061266,42061268,42061300,42061329,42061811,42062599,42062601,42066627,42066629,42066631,42068453,42069200,42071788,42072765,42073065,42073855,42074263,42074265,42079107,42081573,42084485,42086164,42087284,42087292,42087791,42092416,42095448,42097017,42098967,42100234,42102700,42105369,42109644,42109753,42110399,42114400,42115505,42116174,42116973,42116975,42119812,42123549,42125233,42128571,42129154,42131083,42134422,42140007,42142872,42142883,42145805,42149920,42156285,42159939,42160276,42160884,42163046,42164841,42164889,42166092,42167191,42169281,42169283,42177464,42180548,42181571,42181612,42182805,42188595,42193023,42194548,42194834,42194847,42195663,42196244,42197180,42197328,42201328,42203937,42206803,42207768,42208732,42208794,42209031,42210357,42212759,42215278,42216043,42216561,42218487,42218627,42218629,42219511,42220186,42221641,42222417,42223010,42223656
ENST00000374791	1	132330153;132332244	132330185;132332527	ENSG00000182667	NTM	131371166,131372738,131373122,131373979,131374369,131375419,131376085,131378547,131378549,131387704,131390692,131390856,131392740,131396065,131397965,131398379,131401040,131406881,131407482,131408932,131411939,131414848,131416572,131418317,131418370,131420327,131420655,131422726,131424064,131428497,131434253,131437682,131438589,131439615,131440502,131441196,131441266,131442406,131442452,131442664,131444617,131445183,131445271,131445385,131447852,131448273,131448446,131449212,131449214,131449752,131450287,131450601,131451513,131452588,131452970,131453456,131454686,131456728,131457343,131457345,131458053,131458055,131459086,131459824,131460173,131460476,131461478,131461965,131461967,131462671,131463026,131463028,131463808,131466998,131468305,131468933,131470747,131470749,131472248,131473433,131477755,131477770,131479831,131482387,131482802,131483084,131484743,131486341,131490035,131494606,131499237,131500657,131501475,131503137,131503323,131504822,131504824,131508577,131509298,131512141,131512210,131512212,131514962,131515949,131517862,131518264,131518798,131524958,131525860,131526829,131527721,131528736,131529114,131529632,131530240,131531283,131531891,131533701,131534358,131534366,131534368,131534370,131534380,131534897,131536401,131537978,131540733,131543194,131544090,131544092,131545258,131545856,131546098,131546173,131547071,131549750,131550314,131550540,131551759,131552345,131553439,131556994,131557890,131562928,131563203,131564846,131565071,131566404,131566486,131569933,131572074,131572139,131572637,131574593,131578140,131578895,131579585,131579587,131579911,131580860,131581767,131585257,131586250,131587685,131588947,131590702,131591519,131593092,131593536,131593924,131595997,131599453,131600133,131600257,131602329,131603849,131607083,131607444,131608138,131608329,131608589,131609069,131611380,131613972,131616109,131616862,131618781,131623128,131623533,131625690,131627194,131627699,131628506,131628984,131629069,131629398,131629648,131629658,131629880,131630494,131631750,131637748,131639610,131644113,131646029,131646039,131648300,131648302,131649472,131649682,131651005,131652453,131653857,131654973,131655095,131660100,131660897,131662747,131663153,131666581,131666941,131668221,131668235,131669428,131674836,131674838,131676500,131676502,131677760,131678867,131679286,131679288,131679943,131682488,131683166,131683539,131686346,131687139,131687221,131689029,131690320,131692222,131692267,131692312,131692357,131692402,131692447,131694179,131695975,131696010,131696782,131700067,131701215,131703784,131706070,131706149,131706821,131707227,131707240,131708474,131711673,131712728,131714333,131715819,131715974,131719771,131721520,131722147,131722494,131723781,131723825,131723841,131724853,131726868,131726870,131727801,131727861,131727941,131730379,131731878,131732651,131734112,131739557,131740693,131742202,131742204,131742879,131742989,131743517,131744403,131747777,131749427,131752581,131753434,131755448,131755531,131757368,131757370,131759435,131760249,131762479,131762481,131763790,131767337,131769602,131772181,131772183,131773874,131774808,131775544,131777283,131777453,131777484,131777922,131778192,131782391,131785143,131786982,131793798,131796237,131796794,131798221,131800510,131802341,131804722,131805416,131805418,131806167,131809039,131809244,131811549,131812655,131814866,131817630,131818916,131821679,131822161,131826000,131827021,131827023,131827649,131829431,131831334,131835742,131840155,131841099,131843566,131843568,131843696,131843931,131847807,131848618,131853046,131854022,131855823,131856730,131858336,131860693,131861173,131864019,131864701,131865567,131865569,131866090,131866134,131866136,131866212,131866214,131867615,131867966,131870130,131871105,131871671,131872594,131872602,131873054,131873407,131873899,131876189,131880093,131881559,131883928,131884277,131886219,131889235,131889498,131889822,131889851,131889935,131892507,131893298,131895388,131895390,131896143,131898903,131898905,131899351,131900210,131900756,131901340,131901775,131904583,131905010,131905329,131905723,131908196,131908198,131910256,131910264,131910346,131912324,131916242,131917211,131918232,131919418,131919757,131920139,131921897,131923036,131924958,131925974,131926136,131926457,131926915,131927562,131927913,131929437,131932372,131934500,131935528,131935530,131936122,131936562,131936670,131937422,131938322,131939510,131940500,131940966,131942286,131942306,131943025,131944411,131944623,131946167,131947187,131947220,131948002,131949204,131952412,131952556,131956646,131957923,131959504,131961791,131961948,131963293,131965144,131970193,131970915,131971201,131971203,131977079,131977143,131977373,131978292,131978695,131981222,131981692,131984626,131985480,131985688,131987303,131987909,131989200,131989698,131989714,131989807,131989968,131990508,131991266,131991826,131992065,131992311,131992419,131993284,131995850,131995923,132000473,132001755,132005173,132005175,132011378,132011823,132016429,132018238,132019668,132021602,132021953,132021955,132022748,132027583,132027864,132028790,132028839,132030433,132030476,132031048,132032143,132032281,132033099,132033174,132033292,132036151,132037660,132038025,132038278,132038718,132040073,132040405,132040407,132040816,132042144,132044171,132044323,132044659,132045525,132048055,132050553,132053123,132053125,132055636,132058430,132060576,132060989,132061587,132062007,132062301,132063275,132064424,132065160,132065162,132065289,132066938,132067324,132067674,132068542,132073408,132073887,132076287,132076671,132079651,132079701,132080824,132081258,132082437,132082439,132082804,132082975,132084761,132085231,132085364,132085697,132086019,132087987,132088013,132088030,132088089,132088529,132088531,132090727,132093324,132093326,132095631,132095633,132095747,132096789,132097778,132098238,132098467,132100144,132102768,132103653,132104227,132104229,132104643,132105756,132105889,132107817,132107888,132108271,132108569,132108571,132108946,132109170,132110365,132111189,132111221,132113114,132113125,132113199,132113526,132113784,132115066,132116672,132121774,132121906,132122021,132124712,132124714,132125775,132125897,132127568,132128517,132130583,132131019,132131926,132131928,132132885,132133347,132136170,132136678,132139722,132140046,132140048,132140080,132140446,132141561,132141563,132146010,132148178,132148180,132149945,132150152,132150968,132152645,132154393,132156774,132160353,132163398,132164916,132166990,132168495,132172982,132176514,132177106,132177219,132177221,132178737,132182347,132183558,132183866,132188373,132188881,132192139,132193039,132193370,132197964,132201622,132202447,132203439,132204962,132205216,132206714,132207015,132208666,132208826,132209059,132209420,132209422,132210744,132211567,132213552,132214163,132214229,132214458,132215604,132220755,132224178,132225196,132225588,132225590,132226177,132227091,132227980,132230708,132231889,132233759,132235345,132235365,132238946,132239745,132241628,132241758,132247145,132248570,132250785,132253253,132255765,132257134,132261053,132261344,132261488,132264507,132265084,132265716,132267542,132268354,132272083,132273775,132276087,132280354,132280630,132284475,132284881,132285383,132286666,132287425,132287427,132287445,132287650,132287748,132287750,132287762,132287764,132287796,132287824,132288456,132294350,132294914,132296238,132296865,132298457,132298459,132303447,132305244,132306503,132308069,132308305,132314153,132315966,132316157,132318157,132318348,132318380,132318892,132319783,132326240,132326909,132327083,132330539,132331102,132334347,132334768,132336249
ENST00000374786	1	132330153;132332244	132330185;132332527	ENSG00000182667	NTM	131371166,131372738,131373122,131373979,131374369,131375419,131376085,131378547,131378549,131387704,131390692,131390856,131392740,131396065,131397965,131398379,131401040,131406881,131407482,131408932,131411939,131414848,131416572,131418317,131418370,131420327,131420655,131422726,131424064,131428497,131434253,131437682,131438589,131439615,131440502,131441196,131441266,131442406,131442452,131442664,131444617,131445183,131445271,131445385,131447852,131448273,131448446,131449212,131449214,131449752,131450287,131450601,131451513,131452588,131452970,131453456,131454686,131456728,131457343,131457345,131458053,131458055,131459086,131459824,131460173,131460476,131461478,131461965,131461967,131462671,131463026,131463028,131463808,131466998,131468305,131468933,131470747,131470749,131472248,131473433,131477755,131477770,131479831,131482387,131482802,131483084,131484743,131486341,131490035,131494606,131499237,131500657,131501475,131503137,131503323,131504822,131504824,131508577,131509298,131512141,131512210,131512212,131514962,131515949,131517862,131518264,131518798,131524958,131525860,131526829,131527721,131528736,131529114,131529632,131530240,131531283,131531891,131533701,131534358,131534366,131534368,131534370,131534380,131534897,131536401,131537978,131540733,131543194,131544090,131544092,131545258,131545856,131546098,131546173,131547071,131549750,131550314,131550540,131551759,131552345,131553439,131556994,131557890,131562928,131563203,131564846,131565071,131566404,131566486,131569933,131572074,131572139,131572637,131574593,131578140,131578895,131579585,131579587,131579911,131580860,131581767,131585257,131586250,131587685,131588947,131590702,131591519,131593092,131593536,131593924,131595997,131599453,131600133,131600257,131602329,131603849,131607083,131607444,131608138,131608329,131608589,131609069,131611380,131613972,131616109,131616862,131618781,131623128,131623533,131625690,131627194,131627699,131628506,131628984,131629069,131629398,131629648,131629658,131629880,131630494,131631750,131637748,131639610,131644113,131646029,131646039,131648300,131648302,131649472,131649682,131651005,131652453,131653857,131654973,131655095,131660100,131660897,131662747,131663153,131666581,131666941,131668221,131668235,131669428,131674836,131674838,131676500,131676502,131677760,131678867,131679286,131679288,131679943,131682488,131683166,131683539,131686346,131687139,131687221,131689029,131690320,131692222,131692267,131692312,131692357,131692402,131692447,131694179,131695975,131696010,131696782,131700067,131701215,131703784,131706070,131706149,131706821,131707227,131707240,131708474,131711673,131712728,131714333,131715819,131715974,131719771,131721520,131722147,131722494,131723781,131723825,131723841,131724853,131726868,131726870,131727801,131727861,131727941,131730379,131731878,131732651,131734112,131739557,131740693,131742202,131742204,131742879,131742989,131743517,131744403,131747777,131749427,131752581,131753434,131755448,131755531,131757368,131757370,131759435,131760249,131762479,131762481,131763790,131767337,131769602,131772181,131772183,131773874,131774808,131775544,131777283,131777453,131777484,131777922,131778192,131782391,131785143,131786982,131793798,131796237,131796794,131798221,131800510,131802341,131804722,131805416,131805418,131806167,131809039,131809244,131811549,131812655,131814866,131817630,131818916,131821679,131822161,131826000,131827021,131827023,131827649,131829431,131831334,131835742,131840155,131841099,131843566,131843568,131843696,131843931,131847807,131848618,131853046,131854022,131855823,131856730,131858336,131860693,131861173,131864019,131864701,131865567,131865569,131866090,131866134,131866136,131866212,131866214,131867615,131867966,131870130,131871105,131871671,131872594,131872602,131873054,131873407,131873899,131876189,131880093,131881559,131883928,131884277,131886219,131889235,131889498,131889822,131889851,131889935,131892507,131893298,131895388,131895390,131896143,131898903,131898905,131899351,131900210,131900756,131901340,131901775,131904583,131905010,131905329,131905723,131908196,131908198,131910256,131910264,131910346,131912324,131916242,131917211,131918232,131919418,131919757,131920139,131921897,131923036,131924958,131925974,131926136,131926457,131926915,131927562,131927913,131929437,131932372,131934500,131935528,131935530,131936122,131936562,131936670,131937422,131938322,131939510,131940500,131940966,131942286,131942306,131943025,131944411,131944623,131946167,131947187,131947220,131948002,131949204,131952412,131952556,131956646,131957923,131959504,131961791,131961948,131963293,131965144,131970193,131970915,131971201,131971203,131977079,131977143,131977373,131978292,131978695,131981222,131981692,131984626,131985480,131985688,131987303,131987909,131989200,131989698,131989714,131989807,131989968,131990508,131991266,131991826,131992065,131992311,131992419,131993284,131995850,131995923,132000473,132001755,132005173,132005175,132011378,132011823,132016429,132018238,132019668,132021602,132021953,132021955,132022748,132027583,132027864,132028790,132028839,132030433,132030476,132031048,132032143,132032281,132033099,132033174,132033292,132036151,132037660,132038025,132038278,132038718,132040073,132040405,132040407,132040816,132042144,132044171,132044323,132044659,132045525,132048055,132050553,132053123,132053125,132055636,132058430,132060576,132060989,132061587,132062007,132062301,132063275,132064424,132065160,132065162,132065289,132066938,132067324,132067674,132068542,132073408,132073887,132076287,132076671,132079651,132079701,132080824,132081258,132082437,132082439,132082804,132082975,132084761,132085231,132085364,132085697,132086019,132087987,132088013,132088030,132088089,132088529,132088531,132090727,132093324,132093326,132095631,132095633,132095747,132096789,132097778,132098238,132098467,132100144,132102768,132103653,132104227,132104229,132104643,132105756,132105889,132107817,132107888,132108271,132108569,132108571,132108946,132109170,132110365,132111189,132111221,132113114,132113125,132113199,132113526,132113784,132115066,132116672,132121774,132121906,132122021,132124712,132124714,132125775,132125897,132127568,132128517,132130583,132131019,132131926,132131928,132132885,132133347,132136170,132136678,132139722,132140046,132140048,132140080,132140446,132141561,132141563,132146010,132148178,132148180,132149945,132150152,132150968,132152645,132154393,132156774,132160353,132163398,132164916,132166990,132168495,132172982,132176514,132177106,132177219,132177221,132178737,132182347,132183558,132183866,132188373,132188881,132192139,132193039,132193370,132197964,132201622,132202447,132203439,132204962,132205216,132206714,132207015,132208666,132208826,132209059,132209420,132209422,132210744,132211567,132213552,132214163,132214229,132214458,132215604,132220755,132224178,132225196,132225588,132225590,132226177,132227091,132227980,132230708,132231889,132233759,132235345,132235365,132238946,132239745,132241628,132241758,132247145,132248570,132250785,132253253,132255765,132257134,132261053,132261344,132261488,132264507,132265084,132265716,132267542,132268354,132272083,132273775,132276087,132280354,132280630,132284475,132284881,132285383,132286666,132287425,132287427,132287445,132287650,132287748,132287750,132287762,132287764,132287796,132287824,132288456,132294350,132294914,132296238,132296865,132298457,132298459,132303447,132305244,132306503,132308069,132308305,132314153,132315966,132316157,132318157,132318348,132318380,132318892,132319783,132326240,132326909,132327083,132330539,132331102,132334347,132334768,132336249
ENST00000612930	1	76783356;76791752	76783404;76792769	ENSG00000182704	TSKU	76785552,76789026,76789028,76789330,76789557,76793915
ENST00000683138	1	134558142;134559150	134558347;134559429	ENSG00000182923	CEP63	134486840,134487252,134488198,134491018,134492315,134494259,134494504,134494789,134494791,134497786,134500187,134500747,134503828,134505545,134505603,134506368,134510367,134510403,134514078,134514995,134515470,134516297,134521611,134522013,134523600,134525421,134527347,134536491,134546503,134546849,134548739,134549798,134551875,134553226,134554549,134562116,134562157,134564294,134567492,134568425,134568640,134569453,134569593,134569812,134572316,134574044,134577864,134578086,134578475,134579833,134580842,134582644,134584974,134586093,134586999,134587001
ENST00000684574	2	134486055;134486205;134488019,134558142;134559150;134561377	134486202;134486556;134488090,134558347;134559429;134567117	ENSG00000182923	CEP63	134486840,134487252,134488198,134491018,134492315,134494259,134494504,134494789,134494791,134497786,134500187,134500747,134503828,134505545,134505603,134506368,134510367,134510403,134514078,134514995,134515470,134516297,134521611,134522013,134523600,134525421,134527347,134536491,134546503,134546849,134548739,134549798,134551875,134553226,134554549,134562116,134562157,134564294,134567492,134568425,134568640,134569453,134569593,134569812,134572316,134574044,134577864,134578086,134578475,134579833,134580842,134582644,134584974,134586093,134586999,134587001
