gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000123999	0.09123059707439088	3.319192202108169	0.02526289738346883	0.8751626408452504	0.9998542853322886	H1	H2	INHA	protein_coding	2
ENSG00000187889	-0.09122814509308153	2.589559068689217	0.01835985331441712	0.8934488711673958	0.9998542853322886	H1	H2	FYB2	protein_coding	1
ENSG00000076650	0.09120196995919763	4.8986308555854174	0.13048947356453947	0.7213681861276331	0.9998542853322886	H1	H2	GPATCH1	protein_coding	19
ENSG00000110013	0.09117911846874908	4.913495010829187	0.11166777892414206	0.7414153550336267	0.9998542853322886	H1	H2	SIAE	protein_coding	11
ENSG00000167183	0.09112352835580305	1.5083856273346645	0.00795770458705173	0.9802060301407913	0.9998542853322886	H1	H2	PRR15L	protein_coding	17
ENSG00000170638	0.09111432669131979	6.710713880036873	0.18322029356075006	0.6727781154309649	0.9998542853322886	H1	H2	TRABD	protein_coding	22
ENSG00000288634	-0.09100632066722529	8.13364300855006	0.056164788715363484	0.8153905860759239	0.9998542853322886	H1	H2		protein_coding	7
ENSG00000111145	0.09095278624655372	4.47702617115189	0.04299078038605956	0.8376483168319231	0.9998542853322886	H1	H2	ELK3	protein_coding	12
ENSG00000068724	0.09088012073056063	4.143512784155585	0.08340342159275235	0.7754386293615443	0.9998542853322886	H1	H2	TTC7A	protein_coding	2
ENSG00000160226	-0.09083232505482224	5.989818558274455	0.09181877527898115	0.7647220134751347	0.9998542853322886	H1	H2	CFAP410	protein_coding	21
ENSG00000172554	-0.09082744055452129	3.5705396912135536	0.023683295985614597	0.8791075945259018	0.9998542853322886	H1	H2	SNTG2	protein_coding	2
ENSG00000183269	-0.09082716535236862	1.5409263753820759	0.004264851952693064	0.9485198279230986	0.9998542853322886	H1	H2	OR52E8	protein_coding	11
ENSG00000136068	-0.09078997178039239	5.82982688411302	0.05489867646112714	0.8171446864153231	0.9998542853322886	H1	H2	FLNB	protein_coding	3
ENSG00000161277	-0.09069839410982493	5.771705120348295	0.18272947299396042	0.6731895893820062	0.9998542853322886	H1	H2	THAP8	protein_coding	19
ENSG00000104765	0.09064713880106624	9.514807174023217	0.12827341434493386	0.7236398574139692	0.9998542853322886	H1	H2	BNIP3L	protein_coding	8
ENSG00000258461	-0.09061846601428176	3.8731335648309195	0.058425527659390915	0.8112389741529389	0.9998542853322886	H1	H2		protein_coding	15
ENSG00000188215	0.09060310015315023	5.120601036362561	0.050052537887482054	0.8251357687705616	0.9998542853322886	H1	H2	DCUN1D3	protein_coding	16
ENSG00000064225	0.09060058257767252	5.271570265508637	0.09073423918689832	0.7660721241220582	0.9998542853322886	H1	H2	ST3GAL6	protein_coding	3
ENSG00000204869	0.09060041094374667	2.4623461670714106	0.015682827159040243	0.9014770003187902	0.9998542853322886	H1	H2	IGFL4	protein_coding	19
ENSG00000173542	0.09059750719340744	5.220556579512163	0.1269196611077779	0.7250385437571316	0.9998542853322886	H1	H2	MOB1B	protein_coding	4
ENSG00000152217	0.09056030131299013	4.454575391165365	0.067193130349564	0.797876456472164	0.9998542853322886	H1	H2	SETBP1	protein_coding	18
ENSG00000064601	-0.09053104768191529	7.899041159672078	0.1088311640488035	0.7446155328336683	0.9998542853322886	H1	H2	CTSA	protein_coding	20
ENSG00000109171	0.0904912713504546	6.251594312962448	0.19350677847003314	0.6643016056892488	0.9998542853322886	H1	H2	SLAIN2	protein_coding	4
ENSG00000103550	-0.09041172328168247	1.512516790854099	0.006155122177679721	0.9802060130133637	0.9998542853322886	H1	H2	KNOP1	protein_coding	16
ENSG00000256436	-0.09040905129125247	2.309495133339936	0.019304629800616424	0.8907596901566099	0.9998542853322886	H1	H2	TAS2R31	protein_coding	12
ENSG00000119686	0.09039539023678268	4.32584697426568	0.074022847948914	0.7881021269214079	0.9998542853322886	H1	H2	FLVCR2	protein_coding	14
ENSG00000143401	-0.09038426952577544	8.493003016556413	0.09303017945889434	0.763389225733194	0.9998542853322886	H1	H2	ANP32E	protein_coding	1
ENSG00000255192	0.09035728008663275	1.8018311569520358	0.014472785112610544	0.9053342589424165	0.9998542853322886	H1	H2	NANOGP8	protein_coding	15
ENSG00000124092	0.09033683839311783	1.9371282503736467	0.013685060621658546	0.9079339284724895	0.9998542853322886	H1	H2	CTCFL	protein_coding	20
ENSG00000154743	-0.09032099622921216	4.848995914332239	0.1328238791509865	0.7189987671719198	0.9998542853322886	H1	H2	TSEN2	protein_coding	3
ENSG00000284461	0.09031896792690573	5.9768971567436795	0.26860817302099566	0.6094363244022174	0.9998542853322886	H1	H2		protein_coding	7
ENSG00000139436	-0.09031177431364296	6.089443496633464	0.16619229900962737	0.6874549544447452	0.9998542853322886	H1	H2	GIT2	protein_coding	12
ENSG00000170860	-0.09024265134378077	3.884742875207385	0.06358085769471535	0.8032620970790515	0.9998542853322886	H1	H2	LSM3	protein_coding	3
ENSG00000119812	0.09023694099825891	5.775638625934749	0.1424792917212013	0.7094426037166646	0.9998542853322886	H1	H2	FAM98A	protein_coding	2
ENSG00000213639	0.09023507313442806	4.219340350951796	0.05203938114180605	0.8216570757673897	0.9998542853322886	H1	H2	PPP1CB	protein_coding	2
ENSG00000178031	0.09019808856096505	2.7293951118693323	0.016645261364255478	0.8985158716023192	0.9998542853322886	H1	H2	ADAMTSL1	protein_coding	9
ENSG00000185215	-0.09006480872674831	3.5218855450645843	0.03563831468749072	0.8519936191649622	0.9998542853322886	H1	H2	TNFAIP2	protein_coding	14
ENSG00000277481	0.08998658797325593	2.8223644374641084	0.025395254874210908	0.8748389181023718	0.9998542853322886	H1	H2	PKD1L3	protein_coding	16
ENSG00000197594	0.0899826638325791	3.041255635185837	0.037204235789026145	0.8488179334261616	0.9998542853322886	H1	H2	ENPP1	protein_coding	6
ENSG00000167862	0.08995623009593241	6.325039124560855	0.09640530101009845	0.7591069130867126	0.9998542853322886	H1	H2	MRPL58	protein_coding	17
ENSG00000174442	0.08995133494858988	6.004391987328459	0.10662654881491945	0.7471016052389299	0.9998542853322886	H1	H2	ZWILCH	protein_coding	15
ENSG00000122543	0.08991878724541719	1.5143311509455477	0.007598445336329363	0.9802060291788592	0.9998542853322886	H1	H2	OCM	protein_coding	7
ENSG00000113552	-0.08987401934436802	7.3351113939093455	0.15619589149792354	0.6964862338209932	0.9998542853322886	H1	H2	GNPDA1	protein_coding	5
ENSG00000149548	0.08984923765054778	5.011821203906434	0.1320139809481403	0.7198181111228218	0.9998542853322886	H1	H2	CCDC15	protein_coding	11
ENSG00000169439	-0.08983330615199782	4.028201360884811	0.04343987510508515	0.8368152103795754	0.9998542853322886	H1	H2	SDC2	protein_coding	8
ENSG00000138386	-0.08982545982856306	6.182729704335463	0.1921094830405552	0.6654369517401635	0.9998542853322886	H1	H2	NAB1	protein_coding	2
ENSG00000182952	0.0898027826617449	7.4999763607662	0.13697730551433768	0.7148409625143134	0.9998542853322886	H1	H2	HMGN4	protein_coding	6
ENSG00000183762	0.08979677225071143	6.529500228625446	0.21776933313883384	0.6453293318154066	0.9998542853322886	H1	H2	KREMEN1	protein_coding	22
ENSG00000092820	0.08978811069815994	2.472584553573086	0.025261536784853256	0.8751659731402189	0.9998542853322886	H1	H2	EZR	protein_coding	6
ENSG00000239389	0.08966001436196656	4.401677741034027	0.051023100465453705	0.8233760922770115	0.9998542853322886	H1	H2	PCDHA13	protein_coding	5
ENSG00000283765	-0.08961984259149891	6.951477526891393	0.15004740478405668	0.7022091212911641	0.9998542853322886	H1	H2		protein_coding	3
ENSG00000228623	0.0896120598096152	7.3167589683640895	0.15887180299848336	0.6940364066225951	0.9998542853322886	H1	H2	ZNF883	protein_coding	9
ENSG00000100292	-0.08961162889860272	1.949738650726294	0.018503494618537838	0.8930355420603415	0.9998542853322886	H1	H2	HMOX1	protein_coding	22
ENSG00000166415	-0.08954734988828751	4.535767132273663	0.02503429901390717	0.8759856385526776	0.9998542853322886	H1	H2	WDR72	protein_coding	15
ENSG00000172888	0.08951710233494053	5.915749344636374	0.1265323943447234	0.7254402166567282	0.9998542853322886	H1	H2	ZNF621	protein_coding	3
ENSG00000229833	0.08949117457852092	5.7578437820226185	0.029435186729483486	0.8658514712127268	0.9998542853322886	H1	H2	PET100	protein_coding	19
ENSG00000215472	0.089481030350437	4.876457255631685	0.14568552378422825	0.7063517673268369	0.9998542853322886	H1	H2	RPL17-C18orf32	protein_coding	18
ENSG00000147724	-0.0894514592491372	4.604071673301701	0.017780835459295933	0.8955138294679478	0.9998542853322886	H1	H2	FAM135B	protein_coding	8
ENSG00000187189	-0.08944230367230108	8.473410536168819	0.13193093164506978	0.7199022904389191	0.9998542853322886	H1	H2	TSPYL4	protein_coding	6
ENSG00000242114	0.08942410058713043	6.915998774800817	0.03444210799274046	0.8550998902104531	0.9998542853322886	H1	H2	MTFP1	protein_coding	22
ENSG00000131409	-0.08941438360215614	3.0947239120004344	0.03469944217808512	0.8539324530336335	0.9998542853322886	H1	H2	LRRC4B	protein_coding	19
ENSG00000139190	0.08941201933992621	1.6990288630828185	0.011558082762544001	0.9720099626264939	0.9998542853322886	H1	H2	VAMP1	protein_coding	12
ENSG00000171368	-0.0893476130046451	5.169322218954776	0.08541195697406449	0.7728291579440427	0.9998542853322886	H1	H2	TPPP	protein_coding	5
ENSG00000135506	-0.08934547244060945	4.087377807031544	0.06633909683085078	0.7991355158320439	0.9998542853322886	H1	H2	OS9	protein_coding	12
ENSG00000241399	-0.0893200816930264	6.086261596652591	0.16155587767750834	0.6916031322137207	0.9998542853322886	H1	H2	CD302	protein_coding	2
ENSG00000086288	-0.08929029366797209	3.193654449077805	0.016451882872584884	0.8991850396109278	0.9998542853322886	H1	H2	NME8	protein_coding	7
ENSG00000183765	0.08927770099928511	3.0673597155714565	0.030777147895467014	0.8623418717043508	0.9998542853322886	H1	H2	CHEK2	protein_coding	22
ENSG00000069998	-0.08927196035079647	6.957128241623581	0.22520282150575996	0.6397768167490364	0.9998542853322886	H1	H2	HDHD5	protein_coding	22
ENSG00000163126	0.08926538662342695	2.7464930381038077	0.021191306412224782	0.8855834716293686	0.9998542853322886	H1	H2	ANKRD23	protein_coding	2
ENSG00000138778	0.0892636049723757	6.972285881439507	0.02301999589850273	0.8814071705570667	0.9998542853322886	H1	H2	CENPE	protein_coding	4
ENSG00000100918	0.08924717089945355	6.077584424730769	0.13448529518863486	0.7173268288790235	0.9998542853322886	H1	H2	REC8	protein_coding	14
ENSG00000116741	-0.08922690007438137	7.1239676485904715	0.04389530320811671	0.8365638370265487	0.9998542853322886	H1	H2	RGS2	protein_coding	1
ENSG00000174744	0.08919125264171199	6.36294969649272	0.1304279168861408	0.7214309907071706	0.9998542853322886	H1	H2	BRMS1	protein_coding	11
ENSG00000134769	-0.08917221759891228	7.540251144517894	0.16928910135926853	0.6847219164016068	0.9998542853322886	H1	H2	DTNA	protein_coding	18
ENSG00000146826	-0.08911864965965134	4.526531772389595	0.07682239831849554	0.7842362731958907	0.9998542853322886	H1	H2	TRAPPC14	protein_coding	7
ENSG00000154274	0.08906258381411544	2.983639890814773	0.03591490262188399	0.8514275101661859	0.9998542853322886	H1	H2	C4orf19	protein_coding	4
ENSG00000166527	-0.08895980216410478	2.1555384799407764	0.016635001439360784	0.8985469723184979	0.9998542853322886	H1	H2	CLEC4D	protein_coding	12
ENSG00000242574	0.08893177836971464	2.156629076534217	0.01418274723008648	0.90628289633574	0.9998542853322886	H1	H2	HLA-DMB	protein_coding	6
ENSG00000132603	0.0888951423093503	5.300246005660998	0.13146922043964335	0.7203708341302334	0.9998542853322886	H1	H2	NIP7	protein_coding	16
ENSG00000174136	0.08886439600885192	5.980080852669165	0.14708192575959741	0.7050178604011628	0.9998542853322886	H1	H2	RGMB	protein_coding	5
ENSG00000153956	-0.08880907137655095	7.9065857527564	0.09045535058955113	0.766576690544098	0.9998542853322886	H1	H2	CACNA2D1	protein_coding	7
ENSG00000137040	-0.08877348958633709	2.214130025734079	0.011022511528171249	0.9173357764979021	0.9998542853322886	H1	H2	RANBP6	protein_coding	9
ENSG00000247315	-0.08874228108333328	6.544408306949047	0.12022752882521029	0.7320798268150281	0.9998542853322886	H1	H2	ZCCHC3	protein_coding	20
ENSG00000198380	-0.0887236004492466	7.826039287123933	0.19756188840344127	0.661034326567133	0.9998542853322886	H1	H2	GFPT1	protein_coding	2
ENSG00000180042	-0.08859650953481668	1.4296241034793251	0.0037934836989796986	0.983837717557472	0.9998542853322886	H1	H2	OR1R1P	protein_coding	17
ENSG00000267041	0.08857663125010663	4.354860404759258	0.11177911033569704	0.7412914103119741	0.9998542853322886	H1	H2	ZNF850	protein_coding	19
ENSG00000101182	0.08843688971265787	10.293408276383262	0.12753456994203752	0.7244021832523089	0.9998542853322886	H1	H2	PSMA7	protein_coding	20
ENSG00000117410	-0.08843470069039205	4.168601354638157	0.07725283732510768	0.7836486708558333	0.9998542853322886	H1	H2	ATP6V0B	protein_coding	1
ENSG00000109133	-0.08843007186649048	7.937734154198496	0.3043261762870619	0.5867387943919666	0.9998542853322886	H1	H2	TMEM33	protein_coding	4
ENSG00000107949	-0.08829002520965581	8.00818209461214	0.17750635950970606	0.6776095913298034	0.9998542853322886	H1	H2	BCCIP	protein_coding	10
ENSG00000086232	-0.08828607986483009	8.014391200061478	0.17684794610888713	0.6781722120216578	0.9998542853322886	H1	H2	EIF2AK1	protein_coding	7
ENSG00000163746	0.08827243164577016	1.4993104910501447	0.007299747631734857	0.9802060279436354	0.9998542853322886	H1	H2	PLSCR2	protein_coding	3
ENSG00000116455	0.08826142328233116	5.913031967442245	0.07923529454228526	0.7809649503511327	0.9998542853322886	H1	H2	WDR77	protein_coding	1
ENSG00000135299	-0.08818289443721895	5.865687390346001	0.22161229855672623	0.6424444949197116	0.9998542853322886	H1	H2	ANKRD6	protein_coding	6
ENSG00000198720	-0.0881628111746035	5.171222127445232	0.06534186973204727	0.8006166941111901	0.9998542853322886	H1	H2	ANKRD13B	protein_coding	17
ENSG00000105948	-0.08814290958776416	1.4358663128676223	0.003514566850768717	0.983837714988272	0.9998542853322886	H1	H2	IFT56	protein_coding	7
ENSG00000183087	0.0881306880816032	4.362444637568165	0.06956067944135311	0.7944302299992891	0.9998542853322886	H1	H2	GAS6	protein_coding	13
ENSG00000119139	0.08810138183219014	6.41621294779397	0.024478537990300715	0.87768917836845906	0.9998542853322886	H1	H2	TJP2	protein_coding	9
ENSG00000128294	0.08808915968682002	2.677804143019206	0.02081136402147462	0.8866063269181514	0.9998542853322886	H1	H2	TPST2	protein_coding	22
ENSG00000148680	0.0880721645111039	2.081894531284833	0.008858299539024481	0.9258662472709003	0.9998542853322886	H1	H2	HTR7	protein_coding	10
ENSG00000097021	-0.08806562161059209	3.7542390447136427	0.07538412849709461	0.7862126879451596	0.9998542853322886	H1	H2	ACOT7	protein_coding	1
ENSG00000043514	-0.08802956984720324	6.989099460508988	0.27834438226702896	0.6030649622005668	0.9998542853322886	H1	H2	TRIT1	protein_coding	1
ENSG00000115649	-0.08800297145495964	7.3153834926546235	0.34340910693392934	0.563827570571249	0.9998542853322886	H1	H2	CNPPD1	protein_coding	2
ENSG00000134207	0.08800134189537955	3.3923002478907502	0.02640072488564776	0.872407487307977	0.9998542853322886	H1	H2	SYT6	protein_coding	1
ENSG00000158258	0.08797116867952302	5.840474226374578	0.1046183527456245	0.7494083201670989	0.9998542853322886	H1	H2	CLSTN2	protein_coding	3
ENSG00000242028	0.08794331939541795	4.420695940743471	0.10324568068003544	0.750999199501172	0.9998542853322886	H1	H2	HYPK	protein_coding	15
ENSG00000096872	0.08785663723089479	6.952762547469363	0.21569469671841154	0.6468997050272305	0.9998542853322886	H1	H2	IFT74	protein_coding	9
ENSG00000134058	0.0877237004723703	6.597580318149901	0.31275176930234183	0.5816409843469696	0.9998542853322886	H1	H2	CDK7	protein_coding	5
ENSG00000104412	0.08771085343038917	5.605481845629452	0.11338311488341152	0.7395132759942218	0.9998542853322886	H1	H2	EMC2	protein_coding	8
ENSG00000135919	-0.08765594992442151	5.400758489158175	0.0599002164975827	0.8089268121991878	0.9998542853322886	H1	H2	SERPINE2	protein_coding	2
ENSG00000174469	0.08755798408780685	6.659833830644746	0.054307838603367825	0.8183011903309065	0.9998542853322886	H1	H2	CNTNAP2	protein_coding	7
ENSG00000113272	0.08754368194795138	5.507912591501041	0.11046005011771304	0.7427643679383127	0.9998542853322886	H1	H2	THG1L	protein_coding	5
ENSG00000163694	0.08751579929898554	2.501866368236671	0.01585007933198717	0.9009559147141649	0.9998542853322886	H1	H2	RBM47	protein_coding	4
ENSG00000164411	-0.08750868715979652	3.9213631377119764	0.04028623750778616	0.8427644574633578	0.9998542853322886	H1	H2	GJB7	protein_coding	6
ENSG00000133597	0.08750065312644749	1.5900756645392669	0.008202911733444375	0.97714467708941255	0.9998542853322886	H1	H2	ADCK2	protein_coding	7
ENSG00000260916	0.08749171646810239	7.768043671322056	0.0827536058236191	0.7764950629386262	0.9998542853322886	H1	H2	CCPG1	protein_coding	15
ENSG00000175143	0.08748432940685039	1.422910064275949	0.006174252547782244	0.9838377420443899	0.9998542853322886	H1	H2	OR2T1	protein_coding	1
ENSG00000187239	-0.08741920642623739	7.036500664811183	0.25706905902826244	0.6171814159370479	0.9998542853322886	H1	H2	FNBP1	protein_coding	9
ENSG00000103549	-0.08741777172370059	6.6221262708205	0.31470399841681407	0.5804727797465462	0.9998542853322886	H1	H2	RNF40	protein_coding	16
ENSG00000152672	0.08733336479874093	4.4284231487692916	0.0586272827212267	0.810919922588156	0.9998542853322886	H1	H2	CLEC4F	protein_coding	2
ENSG00000115163	-0.08732711131286272	3.801729808672244	0.030030128725082057	0.8640051342358914	0.9998542853322886	H1	H2	CENPA	protein_coding	2
ENSG00000059573	0.08731247508997389	7.424622903109715	0.20852487520355673	0.6523989893576201	0.9998542853322886	H1	H2	ALDH18A1	protein_coding	10
ENSG00000111252	-0.08728515193630208	4.262236150738206	0.07892505556495327	0.7813825148801825	0.9998542853322886	H1	H2	SH2B3	protein_coding	12
ENSG00000115504	-0.08728212007847418	4.407178935736041	0.0876047764856774	0.7700181376760116	0.9998542853322886	H1	H2	EHBP1	protein_coding	2
ENSG00000126602	0.08725223434835283	8.296006239603742	0.2460893388109834	0.6247580871215257	0.9998542853322886	H1	H2	TRAP1	protein_coding	16
ENSG00000107872	-0.08724997858328011	4.396049044593165	0.07105837186249898	0.7922825620396309	0.9998542853322886	H1	H2	FBXL15	protein_coding	10
ENSG00000179695	-0.08716720943846445	1.4508165311224503	0.0035103032899296833	0.9838376941353711	0.9998542853322886	H1	H2	OR6C2	protein_coding	12
ENSG00000167377	0.08711156478629548	5.659524777820159	0.14429231703936968	0.7076899771124088	0.9998542853322886	H1	H2	ZNF23	protein_coding	16
ENSG00000134717	-0.08710131046345428	3.651692218850749	0.04727266072156818	0.8298810976922981	0.9998542853322886	H1	H2	BTF3L4	protein_coding	1
ENSG00000170296	0.08706513267968599	10.719944655492169	0.2034477334941185	0.6563631095501965	0.9998542853322886	H1	H2	GABARAP	protein_coding	17
ENSG00000143727	0.08705950781364095	5.364692892454528	0.11302935866592465	0.7399042218521288	0.9998542853322886	H1	H2	ACP1	protein_coding	2
ENSG00000104879	-0.08703149655691628	3.34799736799602	0.031001965368786487	0.8618453956908576	0.9998542853322886	H1	H2	CKM	protein_coding	19
ENSG00000105136	-0.08701382256668747	2.9778211844882705	0.027149002598742658	0.8706287322786197	0.9998542853322886	H1	H2	ZNF419	protein_coding	19
ENSG00000182240	-0.08701023168568393	4.546295611413323	0.012718863184598634	0.9116162278430029	0.9998542853322886	H1	H2	BACE2	protein_coding	21
ENSG00000076258	0.08685421000596102	2.4469054661566623	0.024818487808978218	0.8762560028148927	0.9998542853322886	H1	H2	FMO4	protein_coding	1
ENSG00000262526	0.08681693884425659	10.719092488452974	0.2022818931659346	0.6572818132521	0.9998542853322886	H1	H2		protein_coding	17
ENSG00000106804	0.08681383420798311	5.818683576155053	0.20108923039717988	0.6582249731070886	0.9998542853322886	H1	H2	C5	protein_coding	9
ENSG00000086289	-0.08678842551829524	2.0864912087074403	0.01305348952116889	0.910073592013406	0.9998542853322886	H1	H2	EPDR1	protein_coding	7
ENSG00000260001	0.08677951290507707	1.9247659148580585	0.011414834328133184	0.915883250019963	0.9998542853322886	H1	H2	TGFBR3L	protein_coding	19
ENSG00000125247	0.08675495979016867	7.307083194654535	0.1526203191308598	0.6997980749518764	0.9998542853322886	H1	H2	TMTC4	protein_coding	13
ENSG00000270181	0.08675247050973975	7.861196680173027	0.35371351466356904	0.5580814813063127	0.9998542853322886	H1	H2	BIVM-ERCC5	protein_coding	13
ENSG00000162188	0.08673133936576465	4.4853351146101925	0.028360470557491017	0.8679502345397027	0.9998542853322886	H1	H2	GNG3	protein_coding	11
ENSG00000090615	-0.0866784128879614	7.710867466640744	0.35636857525071863	0.5566194321348243	0.9998542853322886	H1	H2	GOLGA3	protein_coding	12
ENSG00000147804	0.08663459764982495	3.76087276302587	0.062308360060009914	0.8051980531267178	0.9998542853322886	H1	H2	SLC39A4	protein_coding	8
ENSG00000258417	0.08657226467392305	8.491561594471627	0.002345353061485774	0.9620456640705715	0.9998542853322886	H1	H2		protein_coding	8
ENSG00000270617	-0.08649271060550981	5.309154511283833	0.09614092875433562	0.7594265352031706	0.9998542853322886	H1	H2	URGCP-MRPS24	protein_coding	7
ENSG00000004139	0.08648261945683712	6.082576562956896	0.13300482413683815	0.7188161005715679	0.9998542853322886	H1	H2	SARM1	protein_coding	17
ENSG00000176253	-0.08643950552655436	1.823916794953295	0.009204482959180795	0.9244361030542009	0.9998542853322886	H1	H2	OR4K13	protein_coding	14
ENSG00000164442	0.0864393876968957	8.173791031167385	0.13209897972699455	0.7197319869789347	0.9998542853322886	H1	H2	CITED2	protein_coding	6
ENSG00000139323	-0.08643388768902951	4.939016370879086	0.09102837485292038	0.7657050931460445	0.9998542853322886	H1	H2	POC1B	protein_coding	12
ENSG00000289758	-0.0863727855155224	5.899448499905515	0.04429868546342715	0.8355751396344846	0.9998542853322886	H1	H2		protein_coding	10
ENSG00000182348	-0.08633373899300346	2.1352378262868412	0.007595414953383955	0.9313808490122868	0.9998542853322886	H1	H2	ZNF804B	protein_coding	7
ENSG00000151065	-0.08632716068967757	5.876438790911495	0.24613909930835842	0.6247232745055351	0.9998542853322886	H1	H2	DCP1B	protein_coding	12
ENSG00000116039	0.0862729047185439	7.783978973295217	0.017782679415760373	0.8957037700756595	0.9998542853322886	H1	H2	ATP6V1B1	protein_coding	2
ENSG00000183020	-0.08627047237634558	7.3975380844069845	0.3188184327958738	0.57802635326508	0.9998542853322886	H1	H2	AP2A2	protein_coding	11
ENSG00000159905	-0.08626072674855083	4.342014296065409	0.09489689833590141	0.9282560041941127	0.9998542853322886	H1	H2	ZNF221	protein_coding	19
ENSG00000134504	-0.0862269423293427	2.7313937191932407	0.0381986304041887	0.8481320624054296	0.9998542853322886	H1	H2	KCTD1	protein_coding	18
ENSG00000141959	-0.08622427087300334	7.468870187377039	0.10530948070353359	0.7486117051117045	0.9998542853322886	H1	H2	PFKL	protein_coding	21
ENSG00000105426	0.08622399497849283	9.545812628377146	0.1261980057459461	0.7257876042806707	0.9998542853322886	H1	H2	PTPRS	protein_coding	19
ENSG00000175182	0.0862238279172174	5.728125834387953	0.14086595964429724	0.7110129858913272	0.9998542853322886	H1	H2	FAM131A	protein_coding	3
ENSG00000160360	0.08619761133327795	7.521943480318685	0.2953933812176397	0.592245757475037	0.9998542853322886	H1	H2	GPSM1	protein_coding	9
ENSG00000015592	-0.08616897671335592	6.308138308186666	0.008269803870990097	0.9287863515457915	0.9998542853322886	H1	H2	STMN4	protein_coding	8
ENSG00000169504	0.08616553226172878	7.641664944284435	0.24054905442330482	0.628661999579746	0.9998542853322886	H1	H2	CLIC4	protein_coding	1
ENSG00000167987	0.08613312640251444	6.24575070482866	0.18205406557453938	0.6737568856498287	0.9998542853322886	H1	H2	VPS37C	protein_coding	11
ENSG00000161640	0.08611555323892266	1.6601218630720398	0.010133682336752372	0.9744478411662816	0.9998542853322886	H1	H2	SIGLEC11	protein_coding	19
ENSG00000166173	-0.08605752072910408	5.446297275038252	0.11396679959511392	0.7388697175170402	0.9998542853322886	H1	H2	LARP6	protein_coding	15
ENSG00000170876	-0.08602285020121596	6.044424776588221	0.14274923949686705	0.7091808405442945	0.9998542853322886	H1	H2	TMEM43	protein_coding	3
ENSG00000258947	0.08597529134252473	11.191932285074902	0.01659141640520481	0.8992355170063104	0.9998542853322886	H1	H2	TUBB3	protein_coding	16
ENSG00000184445	0.0859400897621398	4.342675304788904	0.056692768430442526	0.81400352795350694	0.9998542853322886	H1	H2	KNTC1	protein_coding	12
ENSG00000268279	0.08590761791443068	7.239650743886281	0.31832093301975145	0.5783210471758169	0.9998542853322886	H1	H2		protein_coding	3
ENSG00000133027	-0.08584348575628263	3.561864923598207	0.052069024280566735	0.8216072017836313	0.9998542853322886	H1	H2	PEMT	protein_coding	17
ENSG00000038427	0.08584098367753695	6.437667159707313	0.06492520435373435	0.8014561655677673	0.9998542853322886	H1	H2	VCAN	protein_coding	5
ENSG00000065320	0.08583084112085747	2.842194786655378	0.031430618180106666	0.8609039031574985	0.9998542853322886	H1	H2	NTN1	protein_coding	17
ENSG00000187097	0.08576985081676747	3.9888374406009	0.06948026521471555	0.7945462412812717	0.9998542853322886	H1	H2	ENTPD5	protein_coding	14
ENSG00000116918	-0.08569877933978756	4.2913903242018225	0.07715115248872928	0.7837873233365045	0.9998542853322886	H1	H2	TSNAX	protein_coding	1
ENSG00000065675	-0.08564273690980276	5.852451717057619	0.045306141002093576	0.833680343463288	0.9998542853322886	H1	H2	PRKCQ	protein_coding	10
ENSG00000065978	0.08564267714760818	5.934838945474577	0.057919747383536516	0.8121921215470014	0.9998542853322886	H1	H2	YBX1	protein_coding	1
ENSG00000137509	0.08563179410322116	7.454259832241038	0.1293013110249934	0.7225834203712547	0.9998542853322886	H1	H2	PRCP	protein_coding	11
ENSG00000174547	0.08559040775416865	1.9591810555005609	0.01001360847085789	0.9211958982833799	0.9998542853322886	H1	H2	MRPL11	protein_coding	11
ENSG00000180881	0.0855577314144601	4.554292111202819	0.02166331394895736	0.8846071340986834	0.9998542853322886	H1	H2	CAPS2	protein_coding	12
ENSG00000283239	0.08554815636826303	6.9483484975979675	0.23186943791415954	0.634892433005535	0.9998542853322886	H1	H2	KBTBD11-OT1	protein_coding	8
ENSG00000060656	0.08554602205742355	5.727814766308343	0.06509651054604361	0.8009991680482307	0.9998542853322886	H1	H2	PTPRU	protein_coding	1
ENSG00000253117	0.08549370725039036	8.491010045993255	0.002286791634757037	0.962522111579663	0.9998542853322886	H1	H2	OC90	protein_coding	8
ENSG00000178150	0.08549349286495415	3.2921940930301643	0.051246160080395765	0.8229972576338359	0.9998542853322886	H1	H2	ZNF114	protein_coding	19
ENSG00000143158	0.08548386463263588	8.117256122688328	0.1844049407398854	0.6717876743905435	0.9998542853322886	H1	H2	MPC2	protein_coding	1
ENSG00000092531	0.0854742689851312	5.937368924071815	0.09710671855382201	0.7582612397883661	0.9998542853322886	H1	H2	SNAP23	protein_coding	15
ENSG00000141385	-0.08540252342069932	7.315910634606045	0.17263351830106932	0.6818031587488758	0.9998542853322886	H1	H2	AFG3L2	protein_coding	18
ENSG00000130227	0.08537739626289143	2.5783350841635992	0.02430257400817013	0.8775379573297611	0.9998542853322886	H1	H2	XPO7	protein_coding	8
ENSG00000285641	-0.08533627842680394	2.676064645630966	0.032511435146597316	0.8585590379488156	0.9998542853322886	H1	H2		protein_coding	1
ENSG00000117691	-0.08532817598573755	8.475424827974907	0.12450593848153137	0.7275534793183998	0.9998542853322886	H1	H2	NENF	protein_coding	1
