gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000126368	ENSG00000126368	-0.13875366851095017	3.7945466737266966	0.05030058096571708	0.8225417328517802	1	NR1D1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000164366	ENSG00000164366	-0.13873128989762118	3.9999580938844215	0.055869934077458855	0.813147663650841	1	CCDC127	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000108556	ENSG00000108556	0.13868476449229625	6.894463892891295	0.26446517635117067	0.6070706406462716	0.871257847165989	CHRNE	protein_coding	H1_FT	H1_RGC	0.05985329731225244	FALSE	NA
ENSG00000104356	ENSG00000104356	0.13864925014595533	4.939835459374528	0.1245591531956652	0.7241424645111529	0.9510030248271997	POP1	protein_coding	H1_FT	H1_RGC	0.021818101712772865	FALSE	NA
ENSG00000111364	ENSG00000111364	0.13860914968486365	7.15501637744695	0.2904671729957743	0.5899230627187542	0.8605813751769729	DDX55	protein_coding	H1_FT	H1_RGC	0.06520805721394948	FALSE	NA
ENSG00000105393	ENSG00000105393	0.13855336920672923	7.385548377291254	0.3110071151096549	0.5770646592406368	0.8494185335021275	BABAM1	protein_coding	H1_FT	H1_RGC	0.07087826735064552	FALSE	NA
ENSG00000101901	ENSG00000101901	-0.13843372175493118	7.090876892266182	0.280945177058073	0.5960841013519012	0.8638929279203336	ALG13	protein_coding	H1_FT	H1_RGC	0.06354008124209447	FALSE	NA
ENSG00000175216	ENSG00000175216	0.13834045487565208	7.985428969055838	0.3375871537119497	0.5612271972030155	0.8367565076068653	CKAP5	protein_coding	H1_FT	H1_RGC	0.07740090137023072	FALSE	NA
ENSG00000175826	ENSG00000175826	-0.13817954211995462	2.789527179860293	0.012606838020882952	0.9106015884864094	1	CTDNEP1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000225973	ENSG00000225973	-0.13811348007792928	6.2738053497566115	0.21292767771950316	0.6444838000664177	0.8952268074936541	PIGBOS1	protein_coding	H1_FT	H1_RGC	0.048066921372186995	FALSE	NA
ENSG00000165807	ENSG00000165807	0.13808369802603787	2.4153385166840247	0.01303918011348304	0.9090881245859729	1	PPP1R36	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000156650	ENSG00000156650	-0.13805578804405064	5.0122571942487015	0.10695589175789147	0.7436377870763046	0.9559940185968175	KAT6B	protein_coding	H1_FT	H1_RGC	0.019544824981768853	FALSE	NA
ENSG00000154175	ENSG00000154175	0.13787388330486708	3.265668077975239	0.03204641473075134	0.8579263557654877	1	ABI3BP	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000204713	ENSG00000204713	0.13757775433714578	7.047132114696252	0.2794698169069891	0.5970506418619338	0.8647079697164376	TRIM27	protein_coding	H1_FT	H1_RGC	0.06313053826281763	FALSE	NA
ENSG00000185345	ENSG00000185345	-0.1374945977956433	4.928617062731425	0.10786590483648331	0.7425879819607223	0.9551996270570906	PRKN	protein_coding	H1_FT	H1_RGC	0.019905855778231292	FALSE	NA
ENSG00000114933	ENSG00000114933	0.13740063178523368	6.701933842645993	0.23542097466132045	0.627534620490239	0.8810501652293438	INO80D	protein_coding	H1_FT	H1_RGC	0.054999363027184396	FALSE	NA
ENSG00000213246	ENSG00000213246	0.1373413988390741	4.259262185645805	0.06712691765831938	0.7955676370414884	0.9929946529280329	SUPT4H1	protein_coding	H1_FT	H1_RGC	0.0030530900847818977	FALSE	NA
ENSG00000136861	ENSG00000136861	-0.13733024711823455	4.11374579518932	0.08231158309247617	0.7741897946081652	0.9777916561771955	CDK5RAP2	protein_coding	H1_FT	H1_RGC	0.00975367303624839	FALSE	NA
ENSG00000269955	ENSG00000269955	-0.13724928466954794	3.843634733768024	0.07120969283729296	0.7895843475271006	0.9885542895379895	FMC1-LUC7L2	protein_coding	H1_FT	H1_RGC	0.004999475061141354	FALSE	NA
ENSG00000113649	ENSG00000113649	0.1369862888450881	4.717210390705026	0.08425351295155885	0.7716147308005044	0.9764143987670683	TCERG1	protein_coding	H1_FT	H1_RGC	0.010365824851964613	FALSE	NA
ENSG00000182934	ENSG00000182934	0.1368633090284466	7.030961745943918	0.2768630745997094	0.598766383210569	0.8659765045769671	SRPRA	protein_coding	H1_FT	H1_RGC	0.062493890974566764	FALSE	NA
ENSG00000151790	ENSG00000151790	0.13681112046035623	2.360516680867861	0.014464024955853343	0.9042724134668998	1	TDO2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000065183	ENSG00000065183	0.13678383600196747	4.1335364395367895	0.06474798336375855	0.7991438632709993	0.9952809694933002	WDR3	protein_coding	H1_FT	H1_RGC	0.002054299882231686	FALSE	NA
ENSG00000112763	ENSG00000112763	-0.13668294959012553	5.882657836016195	0.18010782528636193	0.6712819270812159	0.9121308992237759	BTN2A1	protein_coding	H1_FT	H1_RGC	0.039942831922448976	FALSE	NA
ENSG00000071794	ENSG00000071794	0.13636788974950917	6.937415747558342	0.27090740044522754	0.6027254121203831	0.868371056721589	HLTF	protein_coding	H1_FT	H1_RGC	0.0612946602470748	FALSE	NA
ENSG00000129460	ENSG00000129460	0.1363002199765414	7.645333448534999	0.3102856557897132	0.5775070095802262	0.8497773363114813	NGDN	protein_coding	H1_FT	H1_RGC	0.07069485579076822	FALSE	NA
ENSG00000138614	ENSG00000138614	0.13620075894252556	5.266949901317846	0.1280438747807958	0.7204700039251146	0.9492390568225896	INTS14	protein_coding	H1_FT	H1_RGC	0.022624400866024953	FALSE	NA
ENSG00000111452	ENSG00000111452	0.13611031841477017	2.690821492442566	0.01907747615939376	0.8901450080020037	1	ADGRD1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000141219	ENSG00000141219	0.13608362906042115	6.5994707873935186	0.23712031546735132	0.6262953139865	0.8806079320714766	MTNAP1	protein_coding	H1_FT	H1_RGC	0.05521740695353422	FALSE	NA
ENSG00000131148	ENSG00000131148	-0.13591288221415998	6.718888361604954	0.24837127355908695	0.618232539936866	0.8764627186476577	EMC8	protein_coding	H1_FT	H1_RGC	0.05726655239385828	FALSE	NA
ENSG00000139517	ENSG00000139517	-0.13590710385022933	3.6123155808161833	0.04604512259237407	0.8300944351401689	1	LNX2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000118690	ENSG00000118690	0.13576667065422413	3.7002365887492443	0.04236947245755427	0.8369177081120922	1	ARMC2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000148358	ENSG00000148358	0.1357213412914204	6.7153151836673866	0.2477144150087034	0.6186906443855769	0.8764627186476577	GPR107	protein_coding	H1_FT	H1_RGC	0.05726655239385828	FALSE	NA
ENSG00000177879	ENSG00000177879	-0.13571331134492604	7.865896734914167	0.07534545030944856	0.783707949599914	0.9843652502643374	AP3S1	protein_coding	H1_FT	H1_RGC	0.006843726018424829	FALSE	NA
ENSG00000140382	ENSG00000140382	-0.13548657583330678	3.1503933707282283	0.02333336422030148	0.8785938096723569	1	HMG20A	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000107537	ENSG00000107537	-0.13544067973467322	6.658332835253786	0.21828481253705606	0.6403514111327335	0.8921578353098203	PHYH	protein_coding	H1_FT	H1_RGC	0.04955830600472816	FALSE	NA
ENSG00000166557	ENSG00000166557	-0.13538496052199636	2.688399943705119	0.011862649110031577	0.913269602469022	1	TMED3	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000151693	ENSG00000151693	0.13538359706839326	6.785015479572648	0.23605994240810255	0.6270679832206003	0.8810501652293438	ASAP2	protein_coding	H1_FT	H1_RGC	0.054999363027184396	FALSE	NA
ENSG00000242485	ENSG00000242485	0.1353545308282278	4.983272369485966	0.11176550782288501	0.7381440379824091	0.9540712882038258	MRPL20	protein_coding	H1_FT	H1_RGC	0.02041917360109437	FALSE	NA
ENSG00000184465	ENSG00000184465	-0.13530419672438374	5.949480584896884	0.18110575112337088	0.6704260302981115	0.9121020001966489	WDR27	protein_coding	H1_FT	H1_RGC	0.03995659188480758	FALSE	NA
ENSG00000148357	ENSG00000148357	0.13527017080806455	2.5063681886154634	0.015021214950481719	0.902455046335396	1	HMCN2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000275489	ENSG00000275489	-0.13526053490273765	2.369562989094736	0.010801271636457496	0.9172258653860631	1	SPMAP1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000218739	ENSG00000218739	0.13496427786352905	6.981198534369208	0.26346885880978516	0.6077486118054398	0.8715001038590741	CEBPZOS	protein_coding	H1_FT	H1_RGC	0.059732556797912215	FALSE	NA
ENSG00000166278	ENSG00000166278	0.13496184919611198	2.894198167211738	0.020693907268512966	0.8856163651232876	1	C2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000127481	ENSG00000127481	0.13490606036938166	7.238518208895295	0.2778557215151435	0.5981118171865791	0.8655982998350297	UBR4	protein_coding	H1_FT	H1_RGC	0.06268360525620965	FALSE	NA
ENSG00000170482	ENSG00000170482	-0.13469434875973677	3.8236554715662026	0.050846801527838194	0.8215969462139102	1	SLC23A1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000196199	ENSG00000196199	0.13417260232565056	7.089157085933948	0.2609889581079329	0.609443187352039	0.8726871575937002	MPHOSPH8	protein_coding	H1_FT	H1_RGC	0.059141415035029704	FALSE	NA
ENSG00000153214	ENSG00000153214	-0.1341569158330631	5.263219012363574	0.11613783771652189	0.7332627098143032	0.9535444870298114	TMEM87B	protein_coding	H1_FT	H1_RGC	0.020659040404169576	FALSE	NA
ENSG00000124701	ENSG00000124701	0.13404022596049178	4.3815980792927824	0.06319374210366763	0.80151825779300645	0.996767320852285	APOBEC2	protein_coding	H1_FT	H1_RGC	0.0014062088532169857	FALSE	NA
ENSG00000198466	ENSG00000198466	0.13398300985070638	6.894411980080801	0.2527003449143294	0.6151816840796278	0.8754115151901322	ZNF587	protein_coding	H1_FT	H1_RGC	0.05778774496229157	FALSE	NA
ENSG00000164182	ENSG00000164182	-0.13392436224343804	5.3235398848547115	0.12503832127083722	0.723634081060132	0.9510030248271997	NDUFAF2	protein_coding	H1_FT	H1_RGC	0.021818101712772865	FALSE	NA
ENSG00000189292	ENSG00000189292	0.13389713618821963	3.944641636389958	0.04100169706918086	0.8395352479728153	1	ALKAL2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000122299	ENSG00000122299	0.1338661600822379	7.547707319551524	0.29311699866917645	0.5882317350206678	0.8591325519765979	ZC3H7A	protein_coding	H1_FT	H1_RGC	0.06593982551576727	FALSE	NA
ENSG00000159110	ENSG00000159110	0.13382858195514485	6.617298731770747	0.25219198162847495	0.6155374625379073	0.8754618198066614	IFNAR2	protein_coding	H1_FT	H1_RGC	0.057762789396469394	FALSE	NA
ENSG00000113384	ENSG00000113384	-0.13365289148376497	2.9319898451098823	0.022950236668292594	0.8795869984870646	1	GOLPH3	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000142676	ENSG00000142676	0.13365125682496032	5.8384767416790915	0.14897254834701723	0.6995203670389882	0.9327664850607139	RPL11	protein_coding	H1_FT	H1_RGC	0.030227066803202262	FALSE	NA
ENSG00000151474	ENSG00000151474	0.13361918356286612	7.768893697239066	0.2945104593364303	0.5873462812531045	0.8583721989853542	FRMD4A	protein_coding	H1_FT	H1_RGC	0.06632435677227054	FALSE	NA
ENSG00000267552	ENSG00000267552	0.1335251980615667	4.9257571507053886	0.09839623322843828	0.7537637272596155	0.9632957482099289		protein_coding	H1_FT	H1_RGC	0.016240356596468903	FALSE	NA
ENSG00000138764	ENSG00000138764	-0.13342431399560425	8.21643348332308	0.3159427131185092	0.574058029209684	0.8466675767301121	CCNG2	protein_coding	H1_FT	H1_RGC	0.07228707128635417	FALSE	NA
ENSG00000137955	ENSG00000137955	-0.13340836109214535	6.35579752239909	0.21052391842124288	0.6463606484667994	0.8968876253877373	RABGGTB	protein_coding	H1_FT	H1_RGC	0.04726196802757693	FALSE	NA
ENSG00000096654	ENSG00000096654	0.1333596183005271	5.858573636165176	0.16248516994255416	0.686879970725334	0.9225096549870632	ZNF184	protein_coding	H1_FT	H1_RGC	0.03502907981859116	FALSE	NA
ENSG00000162458	ENSG00000162458	0.13335445918232977	5.859055828628137	0.17309990618840526	0.6773726944987257	0.9155179935890314	FBLIM1	protein_coding	H1_FT	H1_RGC	0.038333115655422655	FALSE	NA
ENSG00000259030	ENSG00000259030	0.1333310461658736	3.8652895191605654	0.04456809016495832	0.8328008493788418	1	FPGT-TNNI3K	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000003402	ENSG00000003402	0.1332996865019761	2.987751709630542	0.023488019023152302	0.8781953871843153	1	CFLAR	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000110435	ENSG00000110435	0.13310779614840226	7.5176906501191105	0.29086226997133813	0.5896702504048156	0.860397318684271	PDHX	protein_coding	H1_FT	H1_RGC	0.06530095170442604	FALSE	NA
ENSG00000254732	ENSG00000254732	0.13310446663445466	2.63538228925942	0.01690606863858009	0.8965483437094879	1		protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000132155	ENSG00000132155	0.13310157111856682	7.734640311576025	0.2998972529949726	0.5839486262900083	0.8555049805340909	RAF1	protein_coding	H1_FT	H1_RGC	0.06777745776265146	FALSE	NA
ENSG00000116001	ENSG00000116001	0.13309826394973892	4.97372903012596	0.1338334417107079	0.7144911730923149	0.945144981733369	TIA1	protein_coding	H1_FT	H1_RGC	0.024501567218513577	FALSE	NA
ENSG00000141458	ENSG00000141458	0.1329409899035379	6.856599327051521	0.22809458095452403	0.6329418059384296	0.8858804440626511	NPC1	protein_coding	H1_FT	H1_RGC	0.05262488532216834	FALSE	NA
ENSG00000160161	ENSG00000160161	0.13283564230816472	3.722295118281901	0.038631846702203924	0.8441803959285515	1	CILP2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000170004	ENSG00000170004	0.13282315310820358	6.060309717234942	0.18642594019463213	0.6659094340429383	0.9093182729126772	CHD3	protein_coding	H1_FT	H1_RGC	0.04128408160004888	FALSE	NA
ENSG00000146910	ENSG00000146910	0.13275866185825844	3.764397809474159	0.041138764326075605	0.8392709095035769	1	CNPY1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000115474	ENSG00000115474	-0.13265383380255552	4.542007303787679	0.08357345147736793	0.772512820856869	0.9766014149284186	KCNJ13	protein_coding	H1_FT	H1_RGC	0.010282650833014165	FALSE	NA
ENSG00000120688	ENSG00000120688	-0.1326410685314213	6.628906873984399	0.26291549169560874	0.6081258652654149	0.8716029400337332	WBP4	protein_coding	H1_FT	H1_RGC	0.05968131348971792	FALSE	NA
ENSG00000174226	ENSG00000174226	0.132568577034546	2.991934481303996	0.02233680433502859	0.8811950362102707	1	SNX31	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000100519	ENSG00000100519	-0.1325353692527463	4.447209915308749	0.07808678799289262	0.7799079195764096	0.9813875689184751	PSMC6	protein_coding	H1_FT	H1_RGC	0.008159447459956344	FALSE	NA
ENSG00000035115	ENSG00000035115	-0.13233412291475313	6.64737196338467	0.2154555746486065	0.6425260508435895	0.8937404214741064	SH3YL1	protein_coding	H1_FT	H1_RGC	0.04878859965042307	FALSE	NA
ENSG00000064932	ENSG00000064932	-0.13228194640214846	4.002574845847569	0.0476859663034368	0.8271405801920759	1	SBNO2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000183735	ENSG00000183735	-0.1322760596646642	5.486519283021843	0.1276001065081313	0.7209345251332535	0.9492856712830667	TBK1	protein_coding	H1_FT	H1_RGC	0.02260307440904865	FALSE	NA
ENSG00000107929	ENSG00000107929	0.13215328868035495	3.881060260836226	0.043929650883314554	0.83398517531068	1	LARP4B	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000100243	ENSG00000100243	0.13212930131871883	8.340238095485928	0.3170890387269418	0.5733641441245143	0.8464167098869436	CYB5R3	protein_coding	H1_FT	H1_RGC	0.0724157714194061	FALSE	NA
ENSG00000115594	ENSG00000115594	0.1319343569664991	2.2616840297138507	0.012809177636007375	0.9098900562450205	1	IL1R1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000156876	ENSG00000156876	-0.13188375723041101	4.595653909652213	0.07371224982049215	0.7860073185513868	0.9859509904232714	SASS6	protein_coding	H1_FT	H1_RGC	0.006144672399287006	FALSE	NA
ENSG00000063245	ENSG00000063245	0.13173668264342878	4.731258693591213	0.07808544040919688	0.7799097697858808	0.9813875689184751	EPN1	protein_coding	H1_FT	H1_RGC	0.008159447459956344	FALSE	NA
ENSG00000164466	ENSG00000164466	0.13172084609464796	3.5582481488072153	0.03851064090824523	0.8444218999779931	1	SFXN1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000172007	ENSG00000172007	-0.13159327125565165	2.7566853539501843	0.012881734531934632	0.9096362960780899	1	RAB33B	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000183397	ENSG00000183397	0.13153930336877623	3.4878189070188506	0.03140700937601156	0.8593359313849752	1	TEKTIP1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000167778	ENSG00000167778	-0.13143382201676912	2.1552419481535177	0.009260900129503698	0.9233353506401597	1	SPRYD3	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000118007	ENSG00000118007	-0.13137553640857402	7.042633621541378	0.24831192994354137	0.6182678162294633	0.8764627186476577	STAG1	protein_coding	H1_FT	H1_RGC	0.05726655239385828	FALSE	NA
ENSG00000172590	ENSG00000172590	-0.1313505592768524	5.455877014647257	0.11521510511919203	0.734284222086842	0.9535444870298114	MRPL52	protein_coding	H1_FT	H1_RGC	0.020659040404169576	FALSE	NA
ENSG00000162959	ENSG00000162959	0.13129880753796402	6.3322442630149665	0.19798055830910877	0.6563572493121983	0.9032883098147151	MEMO1	protein_coding	H1_FT	H1_RGC	0.04417361028768695	FALSE	NA
ENSG00000155761	ENSG00000155761	0.13111674927906034	4.106760559949363	0.0627634000010461	0.8021811619781998	0.9970323700834266	SPAG17	protein_coding	H1_FT	H1_RGC	0.001290741467281603	FALSE	NA
ENSG00000120725	ENSG00000120725	-0.1310130836221634	3.800977931243376	0.041747785186257866	0.8381019022448896	1	SIL1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000198765	ENSG00000198765	0.1309917485424165	2.2630134596600735	0.010986921127925436	0.9165201250333876	1	SYCP1	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000196072	ENSG00000196072	-0.13097542213788155	2.5055807514540565	0.010705455624683754	0.9175925058485219	1	BLOC1S2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000020129	ENSG00000020129	0.1309341807389758	2.261137997228788	0.010967991645054449	0.916591807452156	1	NCDN	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000069431	ENSG00000069431	0.13076348063071758	2.79151644147213	0.017158823796374546	0.8957822631982013	1	ABCC9	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000102786	ENSG00000102786	-0.13048250848471069	7.404179617241752	0.24642210622696947	0.6196073203807348	0.8764627186476577	INTS6	protein_coding	H1_FT	H1_RGC	0.05726655239385828	FALSE	NA
ENSG00000117480	ENSG00000117480	-0.13023107165344464	4.9013250634417584	0.09529810796685437	0.7575477037213681	0.965416573187058	FAAH	protein_coding	H1_FT	H1_RGC	0.015285249973608207	FALSE	NA
ENSG00000204304	ENSG00000204304	-0.13021376646346336	4.178512072635142	0.06012429680680717	0.8063003270456501	0.9999737981005989	PBX2	protein_coding	H1_FT	H1_RGC	1.137948940803262e-5	FALSE	NA
ENSG00000139278	ENSG00000139278	0.13012819631828534	7.674702156790304	0.25977447052488933	0.6102767817394947	0.8732251770802352	GLIPR1	protein_coding	H1_FT	H1_RGC	0.05887375107858202	FALSE	NA
ENSG00000198270	ENSG00000198270	0.13002849909219677	5.122325510764437	0.09922427261786405	0.7527634904839073	0.9625205366145644	TMEM116	protein_coding	H1_FT	H1_RGC	0.016589995488829928	FALSE	NA
ENSG00000069206	ENSG00000069206	0.13001395127395393	2.3703155193085363	0.013211085945201161	0.9084934225109492	1	ADAM7	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000137814	ENSG00000137814	0.12996620150278684	5.593365471759836	0.13602179021016858	0.7122695064393992	0.9432266825699619	HAUS2	protein_coding	H1_FT	H1_RGC	0.025383922152799346	FALSE	NA
ENSG00000188566	ENSG00000188566	-0.1299399361405206	4.7158686733879485	0.07350765334552949	0.7862972892054969	0.9861701767451663	NDOR1	protein_coding	H1_FT	H1_RGC	0.006048135318214805	FALSE	NA
ENSG00000112159	ENSG00000112159	-0.12966953807307863	6.295074409464371	0.2003550695305039	0.6544358128464149	0.9022339528310893	MDN1	protein_coding	H1_FT	H1_RGC	0.04468083357866293	FALSE	NA
ENSG00000204344	ENSG00000204344	0.12963139980164656	4.46295381311231	0.06185173518285807	0.8035935245461736	0.9981354692403707	STK19	protein_coding	H1_FT	H1_RGC	8.105112668692913e-4	FALSE	NA
ENSG00000182087	ENSG00000182087	-0.12954788021757901	7.835529807106968	0.283284725073064	0.5945580565877882	0.8624114997081849	TMEM259	protein_coding	H1_FT	H1_RGC	0.06428546107835878	FALSE	NA
ENSG00000110696	ENSG00000110696	0.1292802619103337	7.780639668173413	0.286255655279889	0.5926317845132314	0.8614737455369097	C11orf58	protein_coding	H1_FT	H1_RGC	0.06475795366829301	FALSE	NA
ENSG00000152767	ENSG00000152767	0.12923666078589321	7.771040171190102	0.2776140732438412	0.5982710259003234	0.8656696998317639	FARP1	protein_coding	H1_FT	H1_RGC	0.06264778339083338	FALSE	NA
ENSG00000171989	ENSG00000171989	-0.1291889522657797	2.4221081511876914	0.010134074101645957	0.9198141994481075	1	LDHAL6B	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000267673	ENSG00000267673	-0.12917849355214428	5.773360136085152	0.14377821406995547	0.7045546520312626	0.9367854538846011	FDX2	protein_coding	H1_FT	H1_RGC	0.028359861474012177	FALSE	NA
ENSG00000156875	ENSG00000156875	-0.12894788210623265	6.3434442990843065	0.19934828140925415	0.655248821653972	0.9029255962828585	MFSD14A	protein_coding	H1_FT	H1_RGC	0.04434803535105584	FALSE	NA
ENSG00000108578	ENSG00000108578	-0.1288797717213928	6.987047894430324	0.24458631729857508	0.6209146689795075	0.8776567321149832	BLMH	protein_coding	H1_FT	H1_RGC	0.05667531154074407	FALSE	NA
ENSG00000085644	ENSG00000085644	0.12879710496175806	5.529655780063327	0.17543737725124647	0.6753252818083959	0.9139612179514908	ZNF213	protein_coding	H1_FT	H1_RGC	0.03907223226070324	FALSE	NA
ENSG00000196757	ENSG00000196757	-0.12878179522190653	3.149244810278879	0.022731407468819378	0.880158081520985	1	ZNF700	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000003509	ENSG00000003509	-0.12869893972462393	4.602846846877128	0.06654814663555397	0.7964313955334974	0.9935655806086984	NDUFAF7	protein_coding	H1_FT	H1_RGC	0.0028034618641827407	FALSE	NA
ENSG00000186496	ENSG00000186496	-0.12863826169554432	3.4838564967147736	0.03190068201183795	0.858246339092652	1	ZNF396	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000288558	ENSG00000288558	-0.12863810995508412	6.4270311905590365	0.2107032453368891	0.6462182223569501	0.8967626961133094	DUS4L-BCAP29	protein_coding	H1_FT	H1_RGC	0.04732246598969312	FALSE	NA
ENSG00000133636	ENSG00000133636	0.128318826997165	4.490707931949928	0.07163247957264003	0.7889753605627264	0.9881532468455748	NTS	protein_coding	H1_FT	H1_RGC	0.00517569802534547	FALSE	NA
ENSG00000135211	ENSG00000135211	-0.12801696151107902	5.835813049344695	0.13958558818154834	0.7086944985455322	0.9400020845891208	TMEM60	protein_coding	H1_FT	H1_RGC	0.026871183289079673	FALSE	NA
ENSG00000264187	ENSG00000264187	-0.128008856565133	6.238284861692201	0.17892032010716263	0.6723040753793887	0.9125447287838933		protein_coding	H1_FT	H1_RGC	0.03974583921346528	FALSE	NA
ENSG00000221983	ENSG00000221983	-0.12799204243249704	11.029967327531235	0.2853027278825694	0.5932535603859135	0.8614737455369097	UBA52	protein_coding	H1_FT	H1_RGC	0.06475795366829301	FALSE	NA
ENSG00000198026	ENSG00000198026	-0.1279605021636456	5.458796273632921	0.1207798644383859	0.7281912664569636	0.9531025247898899	ZNF335	protein_coding	H1_FT	H1_RGC	0.020860379995877344	FALSE	NA
ENSG00000162843	ENSG00000162843	-0.1279149599266977	3.003854890223851	0.021415465942410773	0.8836532314369759	1	WDR64	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000226807	ENSG00000226807	-0.12790923487686645	2.3736539282546825	0.009759808784235718	0.9213039125764886	1	MROH5	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000046651	ENSG00000046651	0.1278592828081343	4.497965120836433	0.0809043182178281	0.7760764872972434	0.9787380282494916	OFD1	protein_coding	H1_FT	H1_RGC	0.009333537114825345	FALSE	NA
ENSG00000083814	ENSG00000083814	-0.12782078102866135	5.554496091699636	0.13433370335214675	0.7139814881191204	0.9447628257168045	ZNF671	protein_coding	H1_FT	H1_RGC	0.024677203565247434	FALSE	NA
ENSG00000069998	ENSG00000069998	0.12781018537513683	6.986982569469398	0.24541990988484244	0.620320275172916	0.8771680427996572	HDHD5	protein_coding	H1_FT	H1_RGC	0.056917199028921284	FALSE	NA
ENSG00000079785	ENSG00000079785	0.12774454002806548	5.715606395671508	0.1337008868394157	0.7146264058362292	0.9452508162513832	DDX1	protein_coding	H1_FT	H1_RGC	0.024452938939435235	FALSE	NA
ENSG00000138600	ENSG00000138600	-0.12762831937505406	6.618979285186749	0.21445144406245006	0.6433020291484985	0.894165789419011	SPPL2A	protein_coding	H1_FT	H1_RGC	0.04858195015884391	FALSE	NA
ENSG00000198373	ENSG00000198373	-0.12754037350869735	3.68184965016555	0.033170009735133996	0.8554841043400647	1	WWP2	protein_coding	H1_FT	H1_RGC	-0	FALSE	NA
ENSG00000288698	ENSG00000288698	-0.12752109290470187	4.73758311555465	0.07766358238051593	0.7804898219862006	0.9816919307110384		protein_coding	H1_FT	H1_RGC	0.008024778794630736	FALSE	NA
ENSG00000114796	ENSG00000114796	0.127464416133231	5.497449703254679	0.1315512216944851	0.7168301896926887	0.9469668938008503	KLHL24	protein_coding	H1_FT	H1_RGC	0.023665203774900823	FALSE	NA
ENSG00000239900	ENSG00000239900	-0.12742476924465732	5.65288806798284	0.13742824144236998	0.7108523399358415	0.9420655923488546	ADSL	protein_coding	H1_FT	H1_RGC	0.025918857925337747	FALSE	NA
ENSG00000137700	ENSG00000137700	-0.12742176278283615	6.976395460200616	0.23321548162049868	0.629151323823518	0.8823848205767808	SLC37A4	protein_coding	H1_FT	H1_RGC	0.05434197155205139	FALSE	NA
ENSG00000181588	ENSG00000181588	-0.12740904770183256	7.4033068944483045	0.15200140428449216	0.6966312478599307	0.9305181335126723	MEX3D	protein_coding	H1_FT	H1_RGC	0.031275159118108714	FALSE	NA
ENSG00000215712	ENSG00000215712	0.12736922747173243	6.749467058082374	0.21093482088141305	0.6460371438459425	0.8966568078225066	TMEM242	protein_coding	H1_FT	H1_RGC	0.04737374980850556	FALSE	NA
