isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
transcript110582.chr8.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	120445419;120446433;120451003;120451171;120453847;120455435;120456553;120459215;120461161;120463692;120470820;120488159;120490463;120497393	120445588;120446513;120451076;120451322;120453905;120455579;120458864;120459349;120461255;120463761;120470937;120488332;120490570;120497554	0	NA	NA
ENST00000345724.7	2	58710921;58734451	58710953;58734566	0	NA	NA	0	NA	NA	0	NA	NA	1	58700591	58702238	0	NA	NA	1	58671387	58671532	1	58748154	58754477
ENST00000649217.2	1	58734451	58734566	0	NA	NA	0	NA	NA	0	NA	NA	1	58700591	58702238	0	NA	NA	1	58671387	58671465	0	NA	NA
transcript48309.chr18.nnic	1	58734307	58734381	0	NA	NA	0	NA	NA	0	NA	NA	1	58700591	58702238	0	NA	NA	0	NA	NA	1	58748033	58754477
transcript48348.chr18.nnic	3	58709378;58710921;58734451	58709556;58710953;58734566	0	NA	NA	0	NA	NA	0	NA	NA	1	58700591	58702238	0	NA	NA	0	NA	NA	1	58750138	58754477
transcript48702.chr18.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	58709378;58709976;58710921;58714083;58715935;58723048;58733397;58734307;58734451;58735202;58741865;58744338;58745666;58747405	58709556;58710072;58710953;58714109;58715967;58723251;58733574;58734381;58734566;58735329;58742014;58744495;58745791;58754477
ENST00000436644.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	43556582	43556819	0	NA	NA	1	43557340	43557695	1	43526267	43527092
ENST00000338972.8	1	43556582	43557093	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	43526267	43527093
ENST00000306846.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	43557077;43557340	43557093;43557695	0	NA	NA
ENST00000353555.9	1	577774	578121	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000333511.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
transcript193074.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	168715130	168717871	2	168561322;168695051	168562615;168698257	0	NA	NA	1	168456219	168456237	1	168765592;168766322;168769510	168765748;168766345;168775134
ENST00000305747.11	1	168766322	168766345	0	NA	NA	0	NA	NA	0	NA	NA	2	168561322;168695051	168562615;168698257	0	NA	NA	1	168456219	168456272	0	NA	NA
transcript194566.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	168456219	168456241	1	168630985;168691034;168694959;168715001;168717872;168765592;168766322;168769510	168631042;168691084;168698257;168715129;168717978;168765748;168766345;168775134
ENST00000392687.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	168561322;168695051	168562615;168698257	0	NA	NA	1	168456219	168456249	0	NA	NA
transcript193329.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	168561322	168562615	0	NA	NA	0	NA	NA	1	168715001;168717872;168765592;168766322;168769510	168715129;168717978;168765748;168766345;168775134
transcript4072.chr16.nnic	0	NA	NA	0	NA	NA	1	646472;647417	646608;647544	0	NA	NA	0	NA	NA	0	NA	NA	1	636774;638023;641186	636945;639774;641238	0	NA	NA
transcript3275.chr16.nnic	0	NA	NA	0	NA	NA	0	NA	NA	1	647885	648119	0	NA	NA	0	NA	NA	1	636774;638023;641186	636945;639774;641238	1	648472	648474
transcript2718.chr16.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	636774;638023	636945;639774	0	NA	NA
ENST00000307650.9	1	646472	646608	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	636774;638023;641186	636945;639774;641828	0	NA	NA
transcript6551.chr16.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	641186;642120;646472;647417;647783;648120	642043;642249;646608;647544;647884;648474
ENST00000303329.9	1	80425129	80426088	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	80391457;80404310	80391484;80404349	1	80597933	80597937
transcript116095.chr15.nnic	0	NA	NA	0	NA	NA	1	80404310;80404382	80404349;80404546	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	80450880;80457929;80470218;80475010;80508156;80513911;80514320;80551199;80552640;80555065;80563088;80574148;80574987;80576866;80580411;80581239;80591568;80593600	80450994;80457976;80470431;80475223;80508258;80513976;80514405;80551275;80552774;80555139;80563239;80574220;80575110;80576965;80580549;80581404;80591704;80597937
transcript116100.chr15.nnic	0	NA	NA	0	NA	NA	1	80404382;80425129;80450880;80457929;80470218;80475010;80508156;80513911;80514320;80551199;80552640;80555065;80563088;80574148;80574987;80576866;80580411;80581239;80591568	80404546;80426088;80450994;80457976;80470431;80475223;80508258;80513976;80514405;80551275;80552774;80555139;80563239;80574220;80575110;80576965;80580549;80581404;80591704	0	NA	NA	0	NA	NA	1	80593600	80593870	1	80391457	80391484	0	NA	NA
transcript116317.chr11.nnic	0	NA	NA	0	NA	NA	1	67398722;67398940;67399561;67400689;67401068;67401728	67398856;67399163;67399665;67400919;67401604;67401858	0	NA	NA	0	NA	NA	1	67398488	67398645	0	NA	NA	0	NA	NA
ENST00000679175.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67401728;67459028	67401858;67459059	1	67398183	67398201
ENST00000376745.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67401199	67401604	1	67459028	67459059	0	NA	NA
ENST00000308022.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67469251	67469339	0	NA	NA
ENST00000393877.3	1	67465056	67465100	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67469250	67469339	1	67461710	67464392
transcript110632.chr11.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67467563	67467590	0	NA	NA	1	67461710	67464392
transcript112747.chr11.nic	0	NA	NA	0	NA	NA	0	NA	NA	3	67464697;67464857;67465101	67464802;67465055;67467311	0	NA	NA	0	NA	NA	1	67469278	67469339	1	67461710	67464358
ENST00000380870.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	21377389	21378629	1	21358930	21358992	1	21382866	21388582
ENST00000683779.1	1	21377389	21379302	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	21358930	21359000	0	NA	NA
ENST00000311015.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	21379300;21382866	21379302;21388582
ENST00000393893.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67443465	67443476	1	67490910	67490930	1	67435510	67438048
ENST00000341356.10	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67443753;67490910	67443821;67490930	0	NA	NA
transcript111534.chr11.nnic	0	NA	NA	0	NA	NA	1	67440335;67441125;67441333;67441733;67441966;67442428;67443404;67443753	67440439;67441244;67441514;67441862;67442088;67442630;67443476;67443821	0	NA	NA	0	NA	NA	1	67440126	67440263	0	NA	NA	1	67435510	67438048
transcript104204.chr11.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	65864816	65865016	0	NA	NA	0	NA	NA	1	65860062	65860332	1	65866439	65866440
ENST00000533035.5	1	65860399	65860888	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000308110.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65860062;65860399	65860332;65860433	1	65866439	65866440
transcript106206.chr11.nnic	0	NA	NA	0	NA	NA	1	65860973;65861350;65861947;65862211;65862444;65863065;65863410;65863600;65863804;65864497;65864720;65865017;65865220	65861102;65861435;65862045;65862279;65862529;65863205;65863502;65863721;65863901;65864613;65864815;65865145;65865323	0	NA	NA	1	65860641	65860888	0	NA	NA	1	65860062;65860399	65860332;65860416	1	65866439	65866440
transcript104206.chr11.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	65863722	65863803	0	NA	NA	0	NA	NA	1	65860062;65860399	65860332;65860416	1	65866439	65866440
transcript104207.chr11.nnic	0	NA	NA	0	NA	NA	0	NA	NA	1	65863722	65863803	0	NA	NA	1	65865017	65865115	1	65860062;65860399	65860332;65860416	1	65866439	65866440
transcript104168.chr11.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65865017	65865115	1	65860062	65860332	1	65866439	65866440
ENST00000523392.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	31033356	31033646	1	30995802;31019641;31019983;31027508	30996697;31019785;31024806;31030808
transcript29169.chr8.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	31027508;31030850;31033078	31030808;31032788;31033646	1	30995802	30996697
transcript29145.chr8.nnic	0	NA	NA	0	NA	NA	1	31019641;31019983	31019785;31024806	0	NA	NA	0	NA	NA	0	NA	NA	1	31030850;31033078	31032788;31033646	0	NA	NA
transcript28787.chr8.nic	0	NA	NA	0	NA	NA	1	31019641;31019983;31027508	31019785;31024806;31030808	0	NA	NA	1	31030850	31031919	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000569266.5	1	57177349	57177765	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	57180662;57185821	57182571;57186040	1	57154143	57154145
transcript116701.chr16.nnic	1	57178502	57178557	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	57185821	57186040	1	57154143;57164001;57167093;57172251;57172776;57173728	57154507;57164065;57167226;57172372;57172874;57173869
ENST00000566077.5	0	NA	NA	0	NA	NA	1	57177349;57178502;57180662	57177765;57178557;57182571	0	NA	NA	0	NA	NA	1	57173796	57173869	1	57186032	57186040	0	NA	NA
ENST00000567439.5	0	NA	NA	0	NA	NA	1	57177349;57178502;57180662	57177765;57178557;57182571	0	NA	NA	1	57185821	57185825	0	NA	NA	0	NA	NA	1	57154143	57154200
ENST00000389063.3	1	112983974	112984651	0	NA	NA	0	NA	NA	1	113020124	113022181	0	NA	NA	0	NA	NA	1	112976688	112976798	1	113022195	113025610
transcript97852.chr5.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	113016892	113020123	0	NA	NA	1	112976688;112983974;112985835;112992121;112992672;113001084;113001357;113001567;113003942;113007938;113010756;113013321	112976986;112984651;112985986;112992248;112992770;113001236;113001469;113001674;113004077;113008042;113010807;113015362	0	NA	NA
transcript97780.chr5.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	112985835;112992121;112992672;113001084;113001357;113001567;113003942;113007938;113010756;113013321;113022182	112985986;112992248;112992770;113001236;113001469;113001674;113004077;113008042;113010807;113020123;113025610
ENST00000515408.5	2	112983974;113007938	112984651;113008042	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	112976688	112976702	1	113022182	113025610
transcript62580.chr8.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	64604858	64615025	0	NA	NA	0	NA	NA	0	NA	NA	1	64590851	64596929
ENST00000310193.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	64798737	64799030	0	NA	NA
transcript202868.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	173963883	173964219	0	NA	NA	1	173900775;173913070;173918593	173910257;173913266;173918659
ENST00000310015.12	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	173963883	173964219	1	173965373	173965881	0	NA	NA
ENST00000418194.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	173964405;173965165	173964553;173965881	1	173900775	173908530
transcript20651.chr13.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	35472537	35476674	0	NA	NA	0	NA	NA	1	34942270;35040933;35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092	34943114;35044100;35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235	1	35550477;35550930;35554987;35566905;35583898;35593328;35606426;35628081;35629325;35646259;35649655;35651805;35654855;35655579;35665085;35667374;35668368;35670901	35550594;35551032;35559949;35567017;35584038;35593447;35606578;35628248;35630429;35646348;35649847;35651876;35655010;35655749;35666427;35667570;35668519;35672737
transcript18723.chr13.nic	2	35476675;35629325	35476914;35630429	0	NA	NA	0	NA	NA	0	NA	NA	1	35555102	35559949	0	NA	NA	1	34942270;35040933;35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092;35470769	34943114;35044100;35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235;35470826	1	35667374;35668368;35670901	35667570;35668519;35672737
ENST00000692464.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092;35470769;35472400;35476675;35550477;35550930;35554987;35566905;35583898;35593328;35606426;35628081;35629325;35646259;35649655;35651805;35654855;35655579;35665085;35667374;35668368;35670901	35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235;35471560;35472536;35476914;35550594;35551032;35559949;35567017;35584038;35593447;35606578;35628248;35630429;35646348;35649847;35651876;35655010;35655749;35666427;35667570;35668519;35672737
transcript18904.chr13.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	35476837;35555102	35476914;35559949	0	NA	NA	1	34942270;35040933;35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092;35470769;35472400;35476675	34943114;35044100;35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235;35471560;35472536;35476745	1	35646259;35649655;35651805;35654855;35655579;35665085;35667374;35668368;35670901	35646348;35649847;35651876;35655010;35655749;35666427;35667570;35668519;35672737
ENST00000685987.1	1	35629325	35630429	0	NA	NA	0	NA	NA	0	NA	NA	2	35555102;35665186	35559949;35666427	0	NA	NA	1	34942270;35040933;35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092;35470769;35472400;35476675	34943114;35044100;35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235;35471560;35472536;35476809	1	35672721	35672737
ENST00000537702.6	1	35629325	35630429	0	NA	NA	0	NA	NA	0	NA	NA	3	35476837;35555102;35665186	35476914;35559949;35666427	0	NA	NA	1	34942270;35040933;35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092;35470769;35472400	34943114;35044100;35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235;35471560;35472536	1	35672720	35672737
ENST00000400445.8	3	35470769;35476675;35629325	35471560;35476914;35630429	0	NA	NA	0	NA	NA	0	NA	NA	3	35041164;35555102;35665186	35044100;35559949;35666427	0	NA	NA	0	NA	NA	0	NA	NA
transcript19247.chr13.nic	1	35476675	35476914	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	34942270;35040933;35044947;35045306;35048563;35050269;35056010;35058717;35069908;35070719;35098297;35109290;35110810;35117414;35118228;35118377;35123482;35142269;35155774;35156083;35157078;35159016;35161750;35164356;35168987;35171272;35173464;35176996;35182360;35183976;35195864;35208700;35211053;35232492;35290389;35309528;35349108;35352157;35432269;35452092;35470769	34943114;35044100;35045047;35045401;35048684;35050395;35056129;35058863;35070105;35070852;35098405;35109442;35110978;35117493;35118290;35118474;35123574;35142377;35155855;35156206;35157270;35160032;35161967;35164509;35168995;35171452;35173594;35177103;35182528;35184071;35196302;35208854;35211179;35232619;35290450;35309592;35349216;35352323;35432393;35452235;35470826	1	35566905;35583898;35593328;35606426;35628081;35629325;35646259;35649655;35651805;35654855;35655579;35665085;35667374;35668368;35670901	35567017;35584038;35593447;35606578;35628248;35630429;35646348;35649847;35651876;35655010;35655749;35666427;35667570;35668519;35672737
ENST00000511455.7	1	67290592	67291369	0	NA	NA	0	NA	NA	0	NA	NA	1	67292180	67292640	0	NA	NA	1	67288521	67289303	0	NA	NA
transcript110827.chr11.nic	1	67290592	67291369	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67299058;67299530;67299827;67299993;67300990;67301282;67301488;67301732;67302119	67299124;67299611;67299888;67300123;67301147;67301398;67301651;67301823;67302484
transcript112319.chr11.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67291476;67291603;67291991;67299058;67299530;67299827;67299993;67300990;67301282;67301488;67301732;67302119	67291521;67291746;67292640;67299124;67299611;67299888;67300123;67301147;67301398;67301651;67301823;67302484
ENST00000341318.9	0	NA	NA	0	NA	NA	0	NA	NA	1	65712280	65712378	0	NA	NA	0	NA	NA	1	65711996	65712252	0	NA	NA
ENST00000352980.8	1	65713348	65713503	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65711996	65712018	0	NA	NA
ENST00000377046.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000651974.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	45034999	45035548	1	45051632;45060888;45214757	45051680;45061131;45214778	1	45023338	45023344
ENST00000452796.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	45051361	45051553	1	45034999	45035548	1	45060888;45214757	45061131;45214778	1	45023338	45023344
transcript118944.chr17.nnic	0	NA	NA	0	NA	NA	1	45051361;45060888	45051680;45061131	0	NA	NA	0	NA	NA	1	45034981	45035548	0	NA	NA	1	45023338	45023344
ENST00000342350.10	1	45051361	45051680	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	45034999	45035548	1	45214757	45214778	0	NA	NA
ENST00000692009.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	45051361;45060888;45214757	45051680;45061131;45214778	1	45023338	45023340
ENST00000684406.1	1	35744484	35744720	0	NA	NA	0	NA	NA	0	NA	NA	1	35691005	35695898	0	NA	NA	1	35639173	35639525	0	NA	NA
transcript41342.chr3.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35706974;35708969;35715439;35717298;35721605;35729303;35737178;35738214;35739317;35743839;35744484;35792382;35793701	35707082;35709070;35715476;35717357;35721834;35729536;35737362;35738318;35739577;35743965;35744720;35792530;35794486
transcript41475.chr3.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35639173;35679787;35681714;35682848;35683726;35687739;35689307;35690081;35690865;35706974;35708969;35715439;35717298;35721605;35729303;35737178;35738214;35739317;35743839	35640398;35679960;35681880;35682889;35683815;35687883;35689385;35690140;35695898;35707082;35709070;35715476;35717357;35721834;35729536;35737362;35738318;35739577;35743965	0	NA	NA
ENST00000515646.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	7043372	7043849	1	7056641	7057952
ENST00000310074.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	7052824	7054062	0	NA	NA	0	NA	NA
transcript115999.chr11.nnic	0	NA	NA	0	NA	NA	1	67277272;67279200;67279418;67279626;67279839;67280732;67281093;67281459;67281650;67281822;67282271;67282435;67282752;67283128;67283707;67283854;67284211;67284847;67285075	67277348;67279273;67279519;67279700;67279900;67280783;67281184;67281558;67281728;67281952;67282365;67282542;67282818;67283228;67283773;67283949;67284373;67284983;67285188	0	NA	NA	1	67266634	67266812	1	67285286	67286355	1	67266274	67266391	1	67286553	67286556
ENST00000526285.1	0	NA	NA	0	NA	NA	1	67282752;67283128;67283707;67283854;67284211;67284847;67285075	67282818;67283228;67283773;67283949;67284373;67284983;67285188	0	NA	NA	1	67282477	67282542	1	67285286	67286393	1	67266274	67266481	1	67286536	67286556
transcript108942.chr11.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	67284984	67285074	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000308595.10	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67266274	67266473	0	NA	NA
ENST00000371361.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	94331868	94333226
transcript118301.chr10.nnic	0	NA	NA	0	NA	NA	0	NA	NA	2	94334306;94334718;94337036;94337875	94334633;94336380;94337777;94338607	0	NA	NA	0	NA	NA	1	94339739;94340276;94340433;94341673;94344415;94344853;94346425;94349250;94350113;94352310;94352896;94354963;94356535;94357174;94358083;94361665;94362830	94339920;94340347;94340496;94341745;94344515;94344933;94346556;94349378;94350288;94352403;94353057;94355093;94356591;94357331;94358215;94361872;94362939	0	NA	NA
ENST00000316721.8	1	155212127	155212219	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	155208695	155208797	1	155213823	155213824
ENST00000368376.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	155213823	155213824
ENST00000609421.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	155208695	155209247	0	NA	NA
ENST00000474629.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	122724461	122727812	1	122680740	122680839	0	NA	NA
transcript153402.chr3.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	122718847;122720255;122724461;122728308	122718958;122720388;122727986;122730840
transcript157980.chr3.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	122680740;122685185;122687080;122692301;122695426;122699390;122703742;122704527;122708190;122713424;122713872;122714262;122718071;122718359;122720255	122681070;122685318;122687113;122692543;122695662;122701635;122703978;122704748;122708268;122713573;122713934;122714429;122718277;122718958;122720388	0	NA	NA
transcript131995.chr6.nnic	1	111302800	111305516	0	NA	NA	0	NA	NA	0	NA	NA	1	111267540	111280005	0	NA	NA	0	NA	NA	1	111316593;111460091	111316695;111460194
transcript133871.chr6.nnic	1	111312068	111312551	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	111259339;111262257;111263830;111265876	111259727;111262425;111263946;111280005	0	NA	NA
ENST00000671876.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	111302800;111312068;111316593;111460091	111305516;111312551;111316695;111460194
ENST00000368847.5	0	NA	NA	0	NA	NA	1	111262257;111263830	111262425;111263946	0	NA	NA	0	NA	NA	0	NA	NA	1	111259339	111259388	1	111271167;111302800;111312068;111316593;111460091	111280005;111305516;111312551;111316695;111460194
transcript93353.chr11.nic	0	NA	NA	0	NA	NA	0	NA	NA	3	64285381;64286235;64288215	64285825;64286509;64288339	0	NA	NA	0	NA	NA	1	64284794	64284800	0	NA	NA
transcript92815.chr11.nic	1	64285826	64286234	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
transcript92836.chr11.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	64284794	64285380	0	NA	NA
ENST00000438980.7	0	NA	NA	0	NA	NA	0	NA	NA	1	64286235	64286509	0	NA	NA	0	NA	NA	1	64284794;64285826	64285380;64285848	0	NA	NA
ENST00000527920.5	1	65571391	65571888	0	NA	NA	0	NA	NA	1	65570511	65570603	0	NA	NA	0	NA	NA	1	65570477	65570485	0	NA	NA
ENST00000309328.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	65572443	65572892
