isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000664725.1	1	46229266	46229363	0	NA	NA	0	NA	NA	0	NA	NA	1	46241019	46242999	0	NA	NA	1	46229196	46229229	1	46249586;46258924	46251871;46259390
ENST00000421927.1	1	46236224	46236326	0	NA	NA	0	NA	NA	1	46229267	46229265	0	NA	NA	1	46240834	46240837	1	46229196	46229247	1	46243407;46249586;46258924	46246292;46251871;46259390
ENST00000590829.5	0	NA	NA	0	NA	NA	2	46229266;46236224,46243407;46249586	46229363;46236326,46246292;46251871	0	NA	NA	1	46241019	46242999	0	NA	NA	1	46229196	46229217	0	NA	NA
ENST00000656253.1	1	46243407	46246292	0	NA	NA	1	46229266;46236224	46229363;46236326	0	NA	NA	1	46241019	46242999	1	46240834	46240837	1	46229196	46229224	1	46251745;46258924	46251871;46259390
ENST00000662666.1	2	46236224;46243407	46236326;46246292	0	NA	NA	0	NA	NA	0	NA	NA	1	46241019	46242999	0	NA	NA	1	46229196	46229266	1	46251725;46258924	46251871;46259390
ENST00000669476.1	2	46229266;46243407	46229363;46246292	0	NA	NA	0	NA	NA	0	NA	NA	1	46241019	46242999	0	NA	NA	1	46229196	46229221	1	46258924	46259390
ENST00000591223.5	0	NA	NA	0	NA	NA	1	46229266;46236224	46229363;46236326	0	NA	NA	1	46241019	46242999	0	NA	NA	1	46229196	46229225	1	46243750;46249586;46258924	46246292;46251871;46259390
ENST00000455567.2	1	46243407	46246292	0	NA	NA	1	46229266;46236224	46229363;46236326	0	NA	NA	1	46241019	46242999	0	NA	NA	0	NA	NA	1	46251701;46258924	46251871;46259390
ENST00000432735.5	1	46229266	46229363	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	46229196	46229234	1	46243407;46249586;46258924	46246292;46251871;46259390
ENST00000599069.5	1	16605406	16607691	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	16562319;16564807;16565633;16566408;16567179;16567979;16569073;16573142;16574487;16575157;16576267;16577317;16579193;16580745;16581420;16582544;16583594;16585489;16587050;16587725;16588849;16589899;16591847;16592159;16593441;16594592;16594931	16564186;16564918;16565805;16566459;16567351;16568030;16569236;16573193;16574692;16575229;16576481;16577419;16579402;16580956;16581492;16582758;16583696;16585698;16587261;16587797;16589063;16590001;16592056;16592313;16593567;16594661;16595009
ENST00000430580.6	0	NA	NA	0	NA	NA	1	16599589;16605406	16601843;16607691	0	NA	NA	0	NA	NA	0	NA	NA	1	16613487	16613562	0	NA	NA
ENST00000449853.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	16613534	16613562	1	16562319;16564807;16565633;16566408;16567179;16567979;16569073;16573142;16574487;16575157;16576267;16577317;16579193;16580745;16581420;16582544;16583594;16585489;16587050;16587725;16588849;16589899;16591847;16592159;16593441;16594592;16594931;16599589	16564186;16564918;16565805;16566459;16567351;16568030;16569236;16573193;16574692;16575229;16576481;16577419;16579402;16580956;16581492;16582758;16583696;16585698;16587261;16587797;16589063;16590001;16592056;16592313;16593567;16594661;16595009;16601843
ENST00000649191.2	0	NA	NA	0	NA	NA	1	15654262;15658802	15654431;15658876	0	NA	NA	1	15677175	15677176	1	15683157	15683376	0	NA	NA	1	15627960	15627966
ENST00000579535.5	1	15682854	15682951	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	15677277;15683157	15677280;15683376	1	15684301	15684311	1	15627960;15631619;15632509;15636036;15642721;15651091;15654262;15658802	15629198;15631714;15632674;15636269;15642816;15651946;15654431;15658876
ENST00000582182.6	1	15682854	15682951	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	15677277	15677280	1	15684196	15684311	1	15627960;15631619;15632509;15636036;15642721;15651091;15654262;15658802;15677175	15629198;15631714;15632674;15636269;15642816;15651946;15654431;15658876;15677274
ENST00000416464.6	1	15682854	15682951	0	NA	NA	1	15651091;15654262;15658802;15677175;15677575	15651946;15654431;15658876;15677280;15677721	1	15683377	15684195	0	NA	NA	0	NA	NA	1	15684299	15684311	0	NA	NA
ENST00000473659.5	0	NA	NA	0	NA	NA	1	15658802;15677175;15677575	15658876;15677280;15677721	0	NA	NA	0	NA	NA	1	15683157	15683376	1	15684275	15684311	1	15627960;15631619;15632509;15636036;15642721;15651091	15629198;15631714;15632674;15636269;15642816;15651946
ENST00000584142.5	1	15654262	15654431	0	NA	NA	1	15677175;15677575	15677280;15677721	0	NA	NA	0	NA	NA	1	15683157	15683376	1	15684266	15684311	1	15627960;15631619;15632509;15636036;15642721;15651091	15629198;15631714;15632674;15636269;15642816;15651837
ENST00000336708.11	1	15677575	15677721	0	NA	NA	1	15654262;15658802	15654431;15658876	0	NA	NA	1	15677175	15677176	0	NA	NA	1	15682879;15683036;15684196	15682951;15683376;15684311	1	15627960	15627967
ENST00000420850.2	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40364064;40390951;40399474	40365945;40392569;40399628
ENST00000669707.1	1	40444933	40446847	0	NA	NA	0	NA	NA	0	NA	NA	1	40390951	40392454	0	NA	NA	1	40453174	40453329	0	NA	NA
ENST00000425156.5	1	40444933	40446847	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	40453305	40453329	1	40364064	40365945
ENST00000660003.1	2	44211082;44219789	44211356;44223661	0	NA	NA	0	NA	NA	0	NA	NA	1	44217682	44218751	1	44212834	44214888	1	44210907	44210943	1	44226012	44226027
ENST00000442383.1	0	NA	NA	0	NA	NA	1	44212834;44217367;44219789	44215003;44218751;44223661	0	NA	NA	0	NA	NA	0	NA	NA	1	44210907	44211077	0	NA	NA
ENST00000660193.1	1	44211082	44211356	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	44212834	44214888	1	44210907	44211020	1	44219789;44224821	44223661;44226027
ENST00000664132.1	0	NA	NA	0	NA	NA	1	44212834;44217367;44219789	44215003;44218751;44223661	1	44211078	44211081	0	NA	NA	0	NA	NA	1	44210907	44211027	1	44226018	44226027
ENST00000435163.5	1	44219789	44223661	0	NA	NA	0	NA	NA	1	44211078	44211081	1	44217682	44218751	1	44212834	44214888	1	44210907	44211037	1	44225972	44226027
ENST00000439943.5	1	44211082	44211356	0	NA	NA	1	44217367;44219789	44218751;44223661	0	NA	NA	0	NA	NA	1	44212834	44214888	1	44210907	44210960	0	NA	NA
ENST00000671199.2	0	NA	NA	0	NA	NA	1	44211082;44212834;44217367;44219789	44211356;44215003;44218751;44223661	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000660638.1	1	44211082	44211356	0	NA	NA	0	NA	NA	0	NA	NA	1	44217682	44218751	1	44212834	44214888	1	44210907	44211012	1	44224821	44226027
ENST00000655968.1	0	NA	NA	0	NA	NA	1	44217367;44219789	44218751;44223661	1	44211078	44211081	0	NA	NA	1	44212834	44214888	1	44210907	44210995	1	44225969	44226027
ENST00000656858.1	0	NA	NA	0	NA	NA	1	44217367;44219789	44218751;44223661	0	NA	NA	0	NA	NA	0	NA	NA	1	44210907;44211082	44211077;44211356	1	44225969	44226027
ENST00000662580.1	0	NA	NA	0	NA	NA	1	324368;325142;348100	324461;325269;348224	1	320782	322377	0	NA	NA	0	NA	NA	0	NA	NA	1	316860	320366
ENST00000657126.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	325142;348100;348271	325269;348224;348490	0	NA	NA
ENST00000442637.2	0	NA	NA	0	NA	NA	1	324368;325142	324461;325269	0	NA	NA	0	NA	NA	0	NA	NA	1	348271	348490	1	316860	320327
ENST00000414676.6	1	324368	324461	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	348100;348271	348224;348490	1	316860	319687
ENST00000637324.1	0	NA	NA	0	NA	NA	1	156150485;156205382	156150602;156205438	0	NA	NA	1	156024466	156024470	2	156024576;156252128	156024613;156252131	1	156254931	156254950	1	156011530;156013673;156020540;156022672	156011852;156013783;156021899;156022781
ENST00000448255.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	156020540	156021744	0	NA	NA	1	156150485;156205382;156227967;156246610;156252036;156254778	156150602;156205438;156228004;156246750;156252131;156254950	1	156011530	156011617
ENST00000638047.1	0	NA	NA	0	NA	NA	1	156246610;156252036	156246750;156252131	0	NA	NA	1	156024466	156024485	1	156024607	156024613	1	156254918	156254950	1	156011530;156013673	156011852;156013783
ENST00000637476.1	1	156150485	156150602	0	NA	NA	1	156227967;156246610	156228004;156246750	0	NA	NA	1	156024466	156024470	1	156024607	156024613	1	156254905	156254950	1	156011530;156013673;156020540;156022672	156011852;156013783;156021899;156022686
ENST00000635799.1	1	156013673	156013783	0	NA	NA	1	156150485;156205382;156227967;156246610;156252036	156150602;156205438;156228004;156246750;156252131	0	NA	NA	2	156020540;156024466	156021744;156024470	1	156024576	156024613	1	156254929	156254950	0	NA	NA
ENST00000661513.1	0	NA	NA	0	NA	NA	1	156150485;156205382;156227967;156246610;156252036	156150602;156205438;156228004;156246750;156252131	0	NA	NA	1	156024466	156024497	1	156024607	156024613	1	156254935	156254950	1	156011530;156013673	156011852;156013783
ENST00000657334.1	0	NA	NA	0	NA	NA	1	156150485;156205382;156227967;156246610;156252036	156150602;156205438;156228004;156246750;156252131	0	NA	NA	1	156024466	156024470	1	156024576	156024613	1	156254934	156254950	1	156011530;156013673	156011852;156013783
ENST00000659502.1	1	156150485	156150602	0	NA	NA	1	156246610;156252036	156246750;156252131	0	NA	NA	1	156024466	156024485	1	156024607	156024613	1	156254942	156254950	1	156011530;156013673	156011852;156013783
ENST00000636956.1	1	156150485	156150602	0	NA	NA	1	156246610;156252036	156246750;156252131	0	NA	NA	0	NA	NA	1	156024607	156024613	0	NA	NA	1	156011530;156013673;156020540	156011852;156013783;156021751
ENST00000451882.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	79966678	79966970	1	79967493	79968089	1	79964582	79964643	0	NA	NA
ENST00000587347.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	79964582;79966612	79964786;79966970	1	79970805	79970822
ENST00000592352.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	79967493;79970440	79968183;79970822
ENST00000648600.1	0	NA	NA	0	NA	NA	0	NA	NA	1	3746187	3746286	0	NA	NA	1	3742957	3742960	1	3746884	3747373	1	3735611	3737143
ENST00000648935.1	0	NA	NA	0	NA	NA	0	NA	NA	1	3740388;3742957	3742803;3742960	0	NA	NA	0	NA	NA	1	3743187;3745607;3746287	3743190;3746186;3747373	1	3735611	3738513
ENST00000648479.1	0	NA	NA	0	NA	NA	0	NA	NA	1	3746187	3746286	0	NA	NA	1	3737854	3738513	1	3746714	3747373	1	3735611	3735686
ENST00000452079.5	0	NA	NA	0	NA	NA	0	NA	NA	2	3738514;3746187	3740232;3746286	0	NA	NA	1	3742911	3742960	1	3747322	3747373	1	3735611	3735984
ENST00000636630.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	3746287	3746437	0	NA	NA	1	3747023	3747373	1	3735611	3737594
ENST00000423764.6	0	NA	NA	0	NA	NA	0	NA	NA	1	3746187	3746286	0	NA	NA	1	3742911	3742960	0	NA	NA	1	3735611	3737149
ENST00000418088.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	3	3737854;3742911;3746181	3738513;3742960;3746186	1	3746771	3747373	0	NA	NA
ENST00000605282.5	1	97665803	97665940	0	NA	NA	1	97667964;97668648;97669713	97668073;97669122;97669834	1	97670690	97671330	0	NA	NA	0	NA	NA	1	97664217	97664239	1	97671512;97674203;97675631;97675845;97677415;97688895;97690256;97694447;97699026;97701154;97702669	97671729;97674561;97675721;97675928;97677507;97688993;97690327;97694599;97699136;97701304;97703066
ENST00000608777.5	1	97669713	97669834	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	97664217;97665803;97666904;97667964	97664472;97665940;97667054;97668073	1	97671702;97674203;97675631;97675845;97677415;97688895;97690256;97694447;97699026;97701154;97702669	97671729;97674561;97675721;97675928;97677507;97688993;97690327;97694599;97699136;97701304;97703066
ENST00000601509.5	5	97670590;97675631;97677415;97694447;97701154	97670689;97675721;97677507;97694599;97701304	0	NA	NA	0	NA	NA	0	NA	NA	2	97671499;97674557	97671729;97674561	1	97674203	97674456	1	97664217;97665803;97666904;97667964;97668648;97669713	97664472;97665940;97667054;97668073;97669122;97669793	1	97703064	97703066
ENST00000596740.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	97664217;97665803;97666904;97667964;97668648;97669713;97670590;97671331;97674203;97675631;97675845;97677415;97688895;97690256;97694447	97664472;97665940;97667054;97668073;97669122;97669834;97670689;97671729;97674561;97675721;97675928;97677507;97688993;97690327;97694456	1	97703040	97703066
ENST00000450072.5	0	NA	NA	0	NA	NA	1	97666904;97667964;97668648;97669713;97670590;97671331	97667054;97668073;97669122;97669834;97670689;97671729	0	NA	NA	1	97674557	97674561	1	97674203	97674456	0	NA	NA	1	97675845;97677415;97688895;97690256;97694447;97699026;97701154;97702669	97675928;97677507;97688993;97690327;97694599;97699136;97701304;97703066
ENST00000605866.5	1	97665803	97665940	0	NA	NA	1	97668648;97669713	97669122;97669834	0	NA	NA	0	NA	NA	0	NA	NA	1	97664217	97664247	1	97674203;97675631;97675845;97677415;97688895;97690256;97694447;97699026;97701154;97702669	97674561;97675721;97675928;97677507;97688993;97690327;97694599;97699136;97701304;97703066
ENST00000627399.4	3	97675631;97677415;97694447	97675721;97677507;97694599	0	NA	NA	1	97670590;97671331	97670689;97671729	0	NA	NA	1	97674557	97674561	1	97674203	97674456	1	97664217;97665803;97666904;97667964;97668648	97664472;97665940;97667054;97668073;97669122	0	NA	NA
ENST00000627012.2	1	97670590	97670689	0	NA	NA	0	NA	NA	0	NA	NA	2	97671481;97674557	97671729;97674561	1	97674203	97674456	1	97664217;97665803;97666904;97667964;97668648;97669713	97664472;97665940;97667054;97668073;97669122;97669817	1	97688895;97690256;97694447;97699026;97701154;97702669	97688993;97690327;97694599;97699136;97701304;97703066
ENST00000451384.6	3	97670590;97677415;97694447	97670689;97677507;97694599	0	NA	NA	0	NA	NA	0	NA	NA	2	97671499;97674557	97671729;97674561	1	97674203	97674456	1	97664217;97665803;97666904;97667964;97668648;97669713	97664472;97665940;97667054;97668073;97669122;97669746	1	97703056	97703066
ENST00000627284.2	4	97670590;97675631;97694447;97701154	97670689;97675721;97694599;97701304	0	NA	NA	1	97677415;97688895	97677507;97688993	0	NA	NA	1	97671499	97671729	1	97674203	97674456	1	97664217;97665803;97666904;97667964;97668648;97669713	97664472;97665940;97667054;97668073;97669122;97669793	1	97702784	97703066
ENST00000615201.4	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	97674557	97674561	0	NA	NA	1	97664217;97665803;97666904;97667964;97668648;97669713;97670590;97671331	97664472;97665940;97667054;97668073;97669122;97669834;97670689;97671729	1	97677415;97688895;97690256;97694447;97699026;97701154;97702669	97677507;97688993;97690327;97694599;97699136;97701304;97703066
ENST00000627137.2	2	97677415;97701154	97677507;97701304	0	NA	NA	0	NA	NA	0	NA	NA	1	97674557	97674561	0	NA	NA	1	97664217;97665803;97666904;97667964;97668648;97669713;97670590;97671331;97674203	97664472;97665940;97667054;97668073;97669122;97669834;97670689;97671729;97674502	1	97702816	97703066
ENST00000665340.1	2	141725000;141737383	141725256;141737555	0	NA	NA	1	141707807;141711727;141714189	141707925;141713023;141714374	0	NA	NA	0	NA	NA	0	NA	NA	1	141738230	141738346	0	NA	NA
ENST00000462383.6	1	141737383	141737555	0	NA	NA	2	141707807;141711727,141725000;141727204;141727497	141707925;141713023,141725256;141727378;141727642	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	141704003	141704363
ENST00000666407.1	1	141725000	141725256	0	NA	NA	1	141707807;141711727	141707925;141713023	0	NA	NA	0	NA	NA	0	NA	NA	1	141737459;141738198	141737555;141738346	1	141704003	141704344
ENST00000660874.1	1	141711727	141713023	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	141723948;141725000;141727204;141727497;141727992;141737383;141738198	141724024;141725256;141727378;141727642;141728145;141737555;141738346	1	141704003	141705757
ENST00000465110.5	0	NA	NA	0	NA	NA	2	141707807;141711727;141714189,141725000;141727204;141727497;141727992;141737383	141707925;141713023;141714374,141725256;141727378;141727642;141728145;141737555	0	NA	NA	0	NA	NA	0	NA	NA	1	141738220	141738346	1	141704003	141704632
ENST00000654845.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	141714189	141714211	0	NA	NA	1	141738198	141738346	1	141704003;141707807	141705757;141707925
ENST00000552314.1	0	NA	NA	0	NA	NA	0	NA	NA	1	56116931	56117188	0	NA	NA	0	NA	NA	1	56116590;56116768	56116659;56116781	1	56117645	56117967
ENST00000358888.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	56116768	56116775	1	56116590	56116633	1	56117826	56117967
ENST00000546654.1	1	56117189	56117211	0	NA	NA	0	NA	NA	0	NA	NA	1	56116799	56116930	0	NA	NA	1	56116590	56116659	1	56117687	56117967
ENST00000546591.6	0	NA	NA	0	NA	NA	0	NA	NA	1	56116660;56116799	56116767;56116930	0	NA	NA	0	NA	NA	1	56116590	56116633	0	NA	NA
ENST00000546485.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	56116829	56116930	1	56116768	56116775	1	56116590	56116632	1	56117710	56117967
ENST00000501597.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	56116799	56116930	1	56116768	56116775	0	NA	NA	1	56117832	56117967
ENST00000653052.1	2	73275767;73290533	73276517;73294718	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73268051	73270398	1	73263212	73263358	1	73299294	73301789
ENST00000662430.1	0	NA	NA	0	NA	NA	1	73275767;73284636;73290533	73276517;73284734;73294718	0	NA	NA	0	NA	NA	1	73268051	73270398	0	NA	NA	1	73301203	73301789
ENST00000441363.1	0	NA	NA	0	NA	NA	1	73268051;73275767;73284636;73290533	73270527;73276517;73284734;73294718	0	NA	NA	0	NA	NA	0	NA	NA	1	73263212	73263359	1	73301401	73301789
ENST00000442007.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73268051	73270398	1	73263212	73263215	1	73284636;73290533;73299057	73284734;73294718;73301789
ENST00000671298.1	0	NA	NA	0	NA	NA	1	73268051;73275767;73284636;73290533	73270527;73276517;73284734;73294718	0	NA	NA	0	NA	NA	0	NA	NA	1	73263212	73263222	0	NA	NA
ENST00000421315.2	1	73275767	73276517	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73284636	73284658	1	73263212	73263416	1	73299057	73301789
ENST00000660224.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	74292427;74293352	74292628;74293574	1	73946555;73998242;74003377;74010549;74028251;74155845;74156254;74196351;74232489;74245086;74274342	73948267;74000740;74009949;74012945;74031813;74155891;74156282;74203909;74232608;74247923;74274410
ENST00000656041.1	1	74292326	74292351	0	NA	NA	0	NA	NA	0	NA	NA	1	74278126	74280394	0	NA	NA	1	74292516;74293352	74292628;74293574	1	73946555;73998242;74003377;74010549;74028251;74155845;74156254;74196351;74232489	73948267;74000740;74009949;74012945;74031813;74155891;74156282;74203909;74232608
ENST00000651703.1	0	NA	NA	0	NA	NA	2	74155845;74156254;74196351;74232489;74245086;74274342,74292326;74292427	74155891;74156282;74203909;74232608;74247923;74274410,74292351;74292628	0	NA	NA	1	74278126	74280394	0	NA	NA	1	74293543	74293574	1	73946555;73998242;74003377;74010549	73948267;74000740;74009949;74012945
ENST00000429124.7	1	74292326	74292351	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	74293352	74293574	1	73946555;73998242;74003377;74010549;74028251;74155845;74156254;74196351;74232489;74245086;74274342;74278126	73948267;74000740;74009949;74012945;74031813;74155891;74156282;74203909;74232608;74247923;74274410;74278213
ENST00000638437.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73998242	73999157	0	NA	NA	1	74028251;74155845;74156254;74196351;74232489;74245086;74274342;74278126;74280931;74281702;74292326;74292427;74293352	74031813;74155891;74156282;74203909;74232608;74247923;74274410;74280494;74281085;74281848;74292351;74292628;74293574	0	NA	NA
ENST00000603037.2	1	74232489	74232608	0	NA	NA	1	74292326;74292427	74292351;74292628	0	NA	NA	2	74245086;74278126	74247332;74280394	1	74247424	74247923	0	NA	NA	1	73946555;73998242;74003377;74010549;74028251;74155845;74156254	73948267;74000740;74009949;74012945;74031813;74155891;74156282
ENST00000654373.1	0	NA	NA	0	NA	NA	0	NA	NA	1	74281086	74281701	0	NA	NA	0	NA	NA	1	74281777;74292326;74292427;74293352	74281848;74292351;74292628;74293574	1	73946555;73998242;74003377;74010549;74028251;74155845;74156254;74196351;74232489;74245086;74274342;74278126	73948267;74000740;74009949;74012945;74031813;74155891;74156282;74203909;74232608;74247923;74274410;74279680
ENST00000652319.1	2	74196351;74245086	74203909;74247923	0	NA	NA	2	74010549;74028251,74292326;74292427	74012945;74031813,74292351;74292628	0	NA	NA	1	74278126	74280377	1	74005856	74009949	1	74293459	74293574	1	73946555;73998242;74003377	73948267;74000740;74004513
ENST00000639539.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	74028251;74155845;74156254;74196351;74232489;74245086;74274342;74278126;74280931;74281702;74292326;74292427;74293352	74031813;74155891;74156282;74203909;74232608;74247923;74274410;74280494;74281085;74281848;74292351;74292628;74293574	1	73946555	73948267
ENST00000449579.2	0	NA	NA	0	NA	NA	1	50070582;50071516	50070641;50071629	0	NA	NA	0	NA	NA	0	NA	NA	1	50082041;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278;50043435;50045118	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492;50044768;50045232
ENST00000425586.5	2	50045118;50081823	50045232;50082056	0	NA	NA	1	50070582;50071516	50070641;50071629	0	NA	NA	2	50043435;50049189	50044651;50049584	0	NA	NA	0	NA	NA	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027133
ENST00000458725.8	1	50045118	50045232	0	NA	NA	1	50070582;50071516	50070641;50071629	0	NA	NA	1	50049189	50049584	0	NA	NA	1	50125302	50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492
ENST00000421758.6	0	NA	NA	0	NA	NA	1	50070582;50071516;50075559	50070641;50071629;50075653	0	NA	NA	0	NA	NA	0	NA	NA	1	50081991;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278;50043435;50045118	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492;50044768;50045232
ENST00000665220.1	0	NA	NA	0	NA	NA	0	NA	NA	1	49974773;49976455	49976333;49978062	0	NA	NA	0	NA	NA	1	49979183;49982552;49988586;49993711;49997074;50027090;50029278;50043435;50045118;50049189;50068097;50070582;50071516;50075559;50081823;50125302	49979546;49983754;49988621;49993961;49998785;50027406;50029492;50044768;50045232;50049662;50068163;50070641;50071629;50075653;50082056;50125720	0	NA	NA
ENST00000433070.8	1	50045118	50045232	0	NA	NA	1	50070582;50071516;50075559	50070641;50071629;50075653	0	NA	NA	1	50049189	50049584	0	NA	NA	1	50082053;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278;50043435	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492;50043511
ENST00000700817.1	0	NA	NA	0	NA	NA	1	50071516;50075559	50071629;50075653	0	NA	NA	0	NA	NA	0	NA	NA	1	50082038;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278;50043435;50045118	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492;50044768;50045232
ENST00000668133.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	49982552;49988586;49993711;49997074;50027090;50029278;50043435;50045118;50049189;50068097;50070582;50071516;50075559;50081823;50125302	49983754;49988621;49993961;49998785;50027406;50029492;50044768;50045232;50049662;50068163;50070641;50071629;50075653;50082056;50125720	1	49956670	49956895
ENST00000668305.1	1	50045118	50045232	0	NA	NA	1	50070582;50071516	50070641;50071629	0	NA	NA	2	50043435;50049189	50044651;50049584	0	NA	NA	1	50082003;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074	49956895;49976454;49979546;49983754;49988621;49993961;49998785
ENST00000686700.2	0	NA	NA	0	NA	NA	2	50045118;50049189,50070582;50071516	50045232;50049662,50070641;50071629	0	NA	NA	0	NA	NA	0	NA	NA	1	50082046;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278;50043435	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492;50043507
ENST00000621282.4	1	50081823	50082056	0	NA	NA	0	NA	NA	0	NA	NA	4	49993711;50027090;50043435;50049189	49993793;50027207;50044640;50049584	1	49997419	49998785	1	50125541	50125720	1	49956670;49974773;49978063	49956895;49976454;49979546
ENST00000656688.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50027090;50029278;50043435;50045118;50049189;50068097;50070582;50071516;50075559;50081823;50125302	50027406;50029492;50044768;50045232;50049662;50068163;50070641;50071629;50075653;50082056;50125720	1	49956670;49974773;49978063;49982552;49988586	49956895;49976454;49979546;49983754;49988621
ENST00000690259.1	1	50071516	50071629	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	50081991;50125302	50082056;50125720	1	49956670;49974773;49978063;49982552;49988586;49993711;49997074;50027090;50029278;50043435;50045118	49956895;49976454;49979546;49983754;49988621;49993961;49998785;50027406;50029492;50044768;50045232
ENST00000604849.1	0	NA	NA	0	NA	NA	1	53094400;53099472;53123469	53094474;53099608;53127438	0	NA	NA	0	NA	NA	0	NA	NA	1	53094142	53094189	1	53166921	53170914
ENST00000604062.7	1	53094400	53094474	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	53141848;53142599;53166921	53142094;53143451;53170914
ENST00000605526.5	1	53099472	53099608	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	53094142	53094145	1	53123742;53141848;53142599;53166921	53127438;53142094;53143451;53170914
ENST00000603385.2	0	NA	NA	0	NA	NA	1	53123469;53141848;53142599	53127438;53142094;53143451	0	NA	NA	0	NA	NA	0	NA	NA	1	53094142	53094148	0	NA	NA
ENST00000366185.2	0	NA	NA	0	NA	NA	1	53099472;53123469	53099608;53127438	1	53142095	53142598	0	NA	NA	0	NA	NA	1	53094142	53094157	1	53142707;53166921	53143451;53170914
