ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0031981	nuclear lumen	331	0.271887310914187	1.76977723971504	2.67868546953452e-05	0.000216845966581366	0.000114800805837194	725	tags=57%, list=43%, signal=40%	ENSG00000117399/ENSG00000114315/ENSG00000152661/ENSG00000137693/ENSG00000176907/ENSG00000148677/ENSG00000112984/ENSG00000158402/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000286522/ENSG00000074181/ENSG00000166803/ENSG00000166801/ENSG00000184357/ENSG00000109846/ENSG00000115165/ENSG00000187098/ENSG00000129474/ENSG00000113140/ENSG00000117650/ENSG00000089685/ENSG00000152977/ENSG00000170989/ENSG00000135046/ENSG00000129195/ENSG00000111057/ENSG00000148773/ENSG00000173068/ENSG00000134853/ENSG00000084093/ENSG00000123485/ENSG00000161888/ENSG00000162599/ENSG00000122952/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000134057/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000026025/ENSG00000146670/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000075218/ENSG00000142611/ENSG00000186185/ENSG00000137807/ENSG00000074047/ENSG00000131620/ENSG00000175063/ENSG00000109674/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000178764/ENSG00000137804/ENSG00000135272/ENSG00000143416/ENSG00000111247/ENSG00000105967/ENSG00000090889/ENSG00000177426/ENSG00000150907/ENSG00000113916/ENSG00000114779/ENSG00000165806/ENSG00000080986/ENSG00000132274/ENSG00000123219/ENSG00000090530/ENSG00000143228/ENSG00000166949/ENSG00000011426/ENSG00000073111/ENSG00000088325/ENSG00000153071/ENSG00000203780/ENSG00000117724/ENSG00000018408/ENSG00000121152/ENSG00000184661/ENSG00000100162/ENSG00000173207/ENSG00000166851/ENSG00000163346/ENSG00000151322/ENSG00000163535/ENSG00000124440/ENSG00000132256/ENSG00000100297/ENSG00000148737/ENSG00000169679/ENSG00000166068/ENSG00000197299/ENSG00000134107/ENSG00000185532/ENSG00000124782/ENSG00000137831/ENSG00000181449/ENSG00000113361/ENSG00000087586/ENSG00000123473/ENSG00000171617/ENSG00000100890/ENSG00000170312/ENSG00000152818/ENSG00000182185/ENSG00000196584/ENSG00000153044/ENSG00000075275/ENSG00000141696/ENSG00000189067/ENSG00000181544/ENSG00000113810/ENSG00000134222/ENSG00000138092/ENSG00000156802/ENSG00000147202/ENSG00000165458/ENSG00000125968/ENSG00000118707/ENSG00000101003/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000152527/ENSG00000087842/ENSG00000169047/ENSG00000076382/ENSG00000144554/ENSG00000111602/ENSG00000164104/ENSG00000175745/ENSG00000164109/ENSG00000169515/ENSG00000197712/ENSG00000092531/ENSG00000152601/ENSG00000133119/ENSG00000198157/ENSG00000166888/ENSG00000122644/ENSG00000177694/ENSG00000164649/ENSG00000111859/ENSG00000123374/ENSG00000130707/ENSG00000137880/ENSG00000139618/ENSG00000139083/ENSG00000111206/ENSG00000127586/ENSG00000129534/ENSG00000151725/ENSG00000181690/ENSG00000146263/ENSG00000103995/ENSG00000173805/ENSG00000104738/ENSG00000122359/ENSG00000170779/ENSG00000100479/ENSG00000090013/ENSG00000121060/ENSG00000182158/ENSG00000118515/ENSG00000079616/ENSG00000170421/ENSG00000146918/ENSG00000134574/ENSG00000106546/ENSG00000145555/ENSG00000134371/ENSG00000152104/ENSG00000105722/ENSG00000141736/ENSG00000132646/ENSG00000148700/ENSG00000079691/ENSG00000114346
BP	GO:0006811	monoatomic ion transport	130	-0.315876158992635	-1.99863801751797	3.29028536182259e-05	0.00026016209837667	0.000137732875611178	505	tags=48%, list=30%, signal=37%	ENSG00000055118/ENSG00000169684/ENSG00000151834/ENSG00000183960/ENSG00000158445/ENSG00000169282/ENSG00000010810/ENSG00000160460/ENSG00000064270/ENSG00000130528/ENSG00000163393/ENSG00000099625/ENSG00000011677/ENSG00000110881/ENSG00000151150/ENSG00000075461/ENSG00000105409/ENSG00000197753/ENSG00000152642/ENSG00000166257/ENSG00000084628/ENSG00000155511/ENSG00000163873/ENSG00000184588/ENSG00000169432/ENSG00000129159/ENSG00000184185/ENSG00000018236/ENSG00000106633/ENSG00000184709/ENSG00000006071/ENSG00000165548/ENSG00000171385/ENSG00000132639/ENSG00000221946/ENSG00000153253/ENSG00000121966/ENSG00000141837/ENSG00000166206/ENSG00000160716/ENSG00000072182/ENSG00000101204/ENSG00000118432/ENSG00000151320/ENSG00000198216/ENSG00000002746/ENSG00000157782/ENSG00000128285/ENSG00000154096/ENSG00000184611/ENSG00000120251/ENSG00000070808/ENSG00000130226/ENSG00000147432/ENSG00000148408/ENSG00000156486/ENSG00000149295/ENSG00000109991/ENSG00000120907/ENSG00000157103/ENSG00000165646/ENSG00000164451/ENSG00000091664
BP	GO:0048646	anatomical structure formation involved in morphogenesis	155	0.322437551789964	1.88430656691258	7.52582266778884e-05	0.000581540842510956	0.000307874563682271	562	tags=49%, list=34%, signal=36%	ENSG00000118523/ENSG00000101335/ENSG00000114315/ENSG00000152661/ENSG00000108821/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000148677/ENSG00000107485/ENSG00000010278/ENSG00000074181/ENSG00000126785/ENSG00000176170/ENSG00000113140/ENSG00000150630/ENSG00000170989/ENSG00000135046/ENSG00000139219/ENSG00000139445/ENSG00000171345/ENSG00000145423/ENSG00000134853/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000125378/ENSG00000134250/ENSG00000154330/ENSG00000162493/ENSG00000102554/ENSG00000074047/ENSG00000198959/ENSG00000124145/ENSG00000140545/ENSG00000137203/ENSG00000121039/ENSG00000106571/ENSG00000125845/ENSG00000130635/ENSG00000155760/ENSG00000104375/ENSG00000163638/ENSG00000113916/ENSG00000196411/ENSG00000180340/ENSG00000145632/ENSG00000166949/ENSG00000144476/ENSG00000187498/ENSG00000142798/ENSG00000163251/ENSG00000138829/ENSG00000204262/ENSG00000154734/ENSG00000124440/ENSG00000163431/ENSG00000166068/ENSG00000064309/ENSG00000181449/ENSG00000123473/ENSG00000196584/ENSG00000075275/ENSG00000158813/ENSG00000134871/ENSG00000101144/ENSG00000126458/ENSG00000125968/ENSG00000138061/ENSG00000137573/ENSG00000125266/ENSG00000157227/ENSG00000074219/ENSG00000134247/ENSG00000092969/ENSG00000184304
BP	GO:0006812	monoatomic cation transport	110	-0.315862604917067	-1.93556311751087	8.90279581527145e-05	0.000672655683820509	0.000356111832610858	505	tags=47%, list=30%, signal=35%	ENSG00000055118/ENSG00000183960/ENSG00000158445/ENSG00000169282/ENSG00000010810/ENSG00000160460/ENSG00000064270/ENSG00000130528/ENSG00000099625/ENSG00000110881/ENSG00000151150/ENSG00000075461/ENSG00000105409/ENSG00000152642/ENSG00000166257/ENSG00000084628/ENSG00000184588/ENSG00000169432/ENSG00000129159/ENSG00000184185/ENSG00000018236/ENSG00000106633/ENSG00000184709/ENSG00000006071/ENSG00000165548/ENSG00000171385/ENSG00000132639/ENSG00000221946/ENSG00000153253/ENSG00000121966/ENSG00000141837/ENSG00000160716/ENSG00000072182/ENSG00000101204/ENSG00000151320/ENSG00000198216/ENSG00000002746/ENSG00000157782/ENSG00000128285/ENSG00000154096/ENSG00000184611/ENSG00000070808/ENSG00000130226/ENSG00000148408/ENSG00000156486/ENSG00000149295/ENSG00000109991/ENSG00000120907/ENSG00000157103/ENSG00000165646/ENSG00000164451/ENSG00000091664
CC	GO:0005654	nucleoplasm	303	0.277359580542518	1.78322044855409	0.000100454350668263	0.000742488678852381	0.000393082241745378	725	tags=58%, list=43%, signal=40%	ENSG00000117399/ENSG00000114315/ENSG00000152661/ENSG00000137693/ENSG00000176907/ENSG00000148677/ENSG00000112984/ENSG00000158402/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000286522/ENSG00000074181/ENSG00000166803/ENSG00000166801/ENSG00000184357/ENSG00000109846/ENSG00000115165/ENSG00000187098/ENSG00000129474/ENSG00000117650/ENSG00000089685/ENSG00000152977/ENSG00000170989/ENSG00000135046/ENSG00000129195/ENSG00000148773/ENSG00000173068/ENSG00000134853/ENSG00000084093/ENSG00000123485/ENSG00000161888/ENSG00000162599/ENSG00000122952/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000134057/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000146670/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000075218/ENSG00000142611/ENSG00000186185/ENSG00000137807/ENSG00000074047/ENSG00000131620/ENSG00000175063/ENSG00000109674/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000178764/ENSG00000111247/ENSG00000105967/ENSG00000090889/ENSG00000177426/ENSG00000150907/ENSG00000113916/ENSG00000114779/ENSG00000165806/ENSG00000080986/ENSG00000132274/ENSG00000123219/ENSG00000090530/ENSG00000143228/ENSG00000166949/ENSG00000011426/ENSG00000073111/ENSG00000088325/ENSG00000203780/ENSG00000117724/ENSG00000018408/ENSG00000121152/ENSG00000184661/ENSG00000100162/ENSG00000173207/ENSG00000166851/ENSG00000163346/ENSG00000151322/ENSG00000163535/ENSG00000124440/ENSG00000132256/ENSG00000100297/ENSG00000148737/ENSG00000169679/ENSG00000166068/ENSG00000197299/ENSG00000134107/ENSG00000185532/ENSG00000124782/ENSG00000137831/ENSG00000181449/ENSG00000113361/ENSG00000087586/ENSG00000123473/ENSG00000171617/ENSG00000100890/ENSG00000170312/ENSG00000152818/ENSG00000182185/ENSG00000196584/ENSG00000153044/ENSG00000075275/ENSG00000189067/ENSG00000181544/ENSG00000113810/ENSG00000134222/ENSG00000138092/ENSG00000156802/ENSG00000165458/ENSG00000125968/ENSG00000118707/ENSG00000101003/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000152527/ENSG00000087842/ENSG00000169047/ENSG00000076382/ENSG00000144554/ENSG00000111602/ENSG00000164104/ENSG00000175745/ENSG00000164109/ENSG00000169515/ENSG00000197712/ENSG00000092531/ENSG00000152601/ENSG00000133119/ENSG00000198157/ENSG00000166888/ENSG00000122644/ENSG00000177694/ENSG00000164649/ENSG00000111859/ENSG00000123374/ENSG00000130707/ENSG00000137880/ENSG00000139618/ENSG00000111206/ENSG00000127586/ENSG00000129534/ENSG00000151725/ENSG00000181690/ENSG00000146263/ENSG00000103995/ENSG00000104738/ENSG00000122359/ENSG00000170779/ENSG00000100479/ENSG00000090013/ENSG00000121060/ENSG00000182158/ENSG00000118515/ENSG00000079616/ENSG00000170421/ENSG00000146918/ENSG00000134574/ENSG00000106546/ENSG00000134371/ENSG00000152104/ENSG00000105722/ENSG00000141736/ENSG00000132646/ENSG00000079691/ENSG00000114346
BP	GO:0048699	generation of neurons	277	-0.240723274619839	-1.69754920068695	0.000132124262813535	0.000955792539502171	0.000506007815030561	496	tags=41%, list=30%, signal=35%	ENSG00000076356/ENSG00000068971/ENSG00000158445/ENSG00000010810/ENSG00000160460/ENSG00000134369/ENSG00000149571/ENSG00000145242/ENSG00000266028/ENSG00000130540/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000188730/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000099365/ENSG00000154277/ENSG00000048052/ENSG00000179915/ENSG00000071054/ENSG00000061337/ENSG00000164742/ENSG00000197753/ENSG00000087053/ENSG00000112139/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000132872/ENSG00000072832/ENSG00000167178/ENSG00000008735/ENSG00000134115/ENSG00000101298/ENSG00000073910/ENSG00000258947/ENSG00000154917/ENSG00000167552/ENSG00000163536/ENSG00000018236/ENSG00000008056/ENSG00000187957/ENSG00000143032/ENSG00000204624/ENSG00000182667/ENSG00000131711/ENSG00000113657/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000167654/ENSG00000173404/ENSG00000205336/ENSG00000105649/ENSG00000139220/ENSG00000130477/ENSG00000070886/ENSG00000169258/ENSG00000132639/ENSG00000198963/ENSG00000186907/ENSG00000139767/ENSG00000066032/ENSG00000163531/ENSG00000121966/ENSG00000155980/ENSG00000103034/ENSG00000041515/ENSG00000184524/ENSG00000171450/ENSG00000178568/ENSG00000077279/ENSG00000198910/ENSG00000139970/ENSG00000077080/ENSG00000160716/ENSG00000141433/ENSG00000177551/ENSG00000021645/ENSG00000135472/ENSG00000118432/ENSG00000172020/ENSG00000002746/ENSG00000119283/ENSG00000205927/ENSG00000184144/ENSG00000180176/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000130287/ENSG00000015592/ENSG00000070808/ENSG00000131094/ENSG00000104435/ENSG00000119547/ENSG00000187122/ENSG00000115844/ENSG00000170396/ENSG00000144460/ENSG00000157064/ENSG00000215397/ENSG00000186487/ENSG00000149295/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
BP	GO:0006950	response to stress	333	0.257536282168126	1.67700616042179	0.000149820558472104	0.00106122895584407	0.000561827094270391	483	tags=37%, list=29%, signal=33%	ENSG00000118523/ENSG00000101335/ENSG00000142089/ENSG00000185650/ENSG00000130303/ENSG00000108821/ENSG00000164294/ENSG00000137693/ENSG00000018625/ENSG00000142871/ENSG00000185885/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000185201/ENSG00000010278/ENSG00000166803/ENSG00000172037/ENSG00000166801/ENSG00000170961/ENSG00000109846/ENSG00000197406/ENSG00000145824/ENSG00000205403/ENSG00000150551/ENSG00000129474/ENSG00000176170/ENSG00000162344/ENSG00000150630/ENSG00000152518/ENSG00000135046/ENSG00000141052/ENSG00000145423/ENSG00000134853/ENSG00000008394/ENSG00000084093/ENSG00000125148/ENSG00000162599/ENSG00000250722/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000171522/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000125848/ENSG00000026025/ENSG00000146670/ENSG00000125378/ENSG00000134250/ENSG00000175592/ENSG00000162493/ENSG00000075218/ENSG00000158270/ENSG00000149257/ENSG00000138119/ENSG00000174099/ENSG00000163347/ENSG00000124145/ENSG00000131620/ENSG00000109674/ENSG00000184557/ENSG00000145386/ENSG00000125845/ENSG00000130635/ENSG00000135272/ENSG00000111247/ENSG00000155760/ENSG00000105967/ENSG00000115468/ENSG00000141756/ENSG00000104375/ENSG00000124942/ENSG00000111907/ENSG00000130203/ENSG00000113319/ENSG00000167601/ENSG00000150907/ENSG00000113916/ENSG00000162407/ENSG00000165806/ENSG00000132274/ENSG00000145632/ENSG00000166949/ENSG00000073111/ENSG00000144476/ENSG00000142798/ENSG00000168078/ENSG00000126709/ENSG00000139173/ENSG00000166851/ENSG00000163702/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000091436/ENSG00000124440/ENSG00000132256/ENSG00000164611/ENSG00000178573/ENSG00000135842/ENSG00000100297/ENSG00000142279/ENSG00000166068/ENSG00000197299/ENSG00000185532/ENSG00000124782/ENSG00000171791/ENSG00000181449/ENSG00000146648/ENSG00000087586/ENSG00000167670/ENSG00000177674/ENSG00000170312/ENSG00000144339/ENSG00000182185/ENSG00000196584
BP	GO:0031327	negative regulation of cellular biosynthetic process	192	0.297123282514309	1.81103040184334	0.000176828119846525	0.0012269706275065	0.000649572685150498	475	tags=41%, list=28%, signal=33%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000130303/ENSG00000137693/ENSG00000114251/ENSG00000148677/ENSG00000178999/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000089685/ENSG00000162344/ENSG00000152518/ENSG00000135046/ENSG00000182240/ENSG00000141052/ENSG00000180447/ENSG00000145423/ENSG00000084093/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000171522/ENSG00000136492/ENSG00000026025/ENSG00000125378/ENSG00000134250/ENSG00000197496/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000137203/ENSG00000106571/ENSG00000115461/ENSG00000108255/ENSG00000125845/ENSG00000178764/ENSG00000135272/ENSG00000105967/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000167601/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000132274/ENSG00000166949/ENSG00000153071/ENSG00000117724/ENSG00000176890/ENSG00000018408/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000178573/ENSG00000148737/ENSG00000142279/ENSG00000134107/ENSG00000185532/ENSG00000124782/ENSG00000181449/ENSG00000213347/ENSG00000087586/ENSG00000171617/ENSG00000170312/ENSG00000144339
BP	GO:0031175	neuron projection development	203	-0.260450892682236	-1.75642262432917	0.000188337749588693	0.00128069669720311	0.000678015898519294	644	tags=57%, list=38%, signal=40%	ENSG00000175582/ENSG00000162490/ENSG00000059915/ENSG00000055163/ENSG00000079841/ENSG00000137817/ENSG00000075223/ENSG00000176749/ENSG00000100139/ENSG00000107263/ENSG00000131584/ENSG00000203879/ENSG00000159388/ENSG00000116741/ENSG00000148053/ENSG00000170921/ENSG00000117632/ENSG00000143494/ENSG00000114166/ENSG00000167100/ENSG00000213420/ENSG00000164305/ENSG00000107130/ENSG00000197457/ENSG00000141622/ENSG00000157851/ENSG00000065675/ENSG00000160469/ENSG00000168280/ENSG00000076356/ENSG00000068971/ENSG00000010810/ENSG00000160460/ENSG00000149571/ENSG00000145242/ENSG00000266028/ENSG00000130540/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000099365/ENSG00000154277/ENSG00000179915/ENSG00000071054/ENSG00000061337/ENSG00000164742/ENSG00000197753/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000132872/ENSG00000072832/ENSG00000167178/ENSG00000008735/ENSG00000134115/ENSG00000073910/ENSG00000258947/ENSG00000154917/ENSG00000167552/ENSG00000163536/ENSG00000018236/ENSG00000143032/ENSG00000131711/ENSG00000113657/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000167654/ENSG00000105649/ENSG00000139220/ENSG00000130477/ENSG00000070886/ENSG00000169258/ENSG00000132639/ENSG00000186907/ENSG00000066032/ENSG00000163531/ENSG00000121966/ENSG00000155980/ENSG00000103034/ENSG00000041515/ENSG00000171450/ENSG00000198910/ENSG00000077080/ENSG00000160716/ENSG00000141433/ENSG00000021645/ENSG00000118432/ENSG00000172020/ENSG00000002746/ENSG00000119283/ENSG00000205927/ENSG00000184144/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000015592/ENSG00000070808/ENSG00000104435/ENSG00000187122/ENSG00000170396/ENSG00000144460/ENSG00000157064/ENSG00000149295/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
BP	GO:0030182	neuron differentiation	264	-0.23624691432628	-1.67408655091864	0.000204807217146532	0.00136538144764355	0.000722849001693644	496	tags=41%, list=30%, signal=34%	ENSG00000076356/ENSG00000068971/ENSG00000158445/ENSG00000010810/ENSG00000160460/ENSG00000149571/ENSG00000145242/ENSG00000266028/ENSG00000130540/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000188730/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000099365/ENSG00000154277/ENSG00000048052/ENSG00000179915/ENSG00000071054/ENSG00000061337/ENSG00000164742/ENSG00000197753/ENSG00000087053/ENSG00000112139/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000132872/ENSG00000072832/ENSG00000167178/ENSG00000008735/ENSG00000134115/ENSG00000101298/ENSG00000073910/ENSG00000258947/ENSG00000154917/ENSG00000167552/ENSG00000163536/ENSG00000018236/ENSG00000008056/ENSG00000143032/ENSG00000204624/ENSG00000182667/ENSG00000131711/ENSG00000113657/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000167654/ENSG00000173404/ENSG00000105649/ENSG00000139220/ENSG00000130477/ENSG00000070886/ENSG00000169258/ENSG00000132639/ENSG00000198963/ENSG00000186907/ENSG00000139767/ENSG00000066032/ENSG00000163531/ENSG00000121966/ENSG00000155980/ENSG00000103034/ENSG00000041515/ENSG00000184524/ENSG00000171450/ENSG00000178568/ENSG00000198910/ENSG00000139970/ENSG00000077080/ENSG00000160716/ENSG00000141433/ENSG00000177551/ENSG00000021645/ENSG00000135472/ENSG00000118432/ENSG00000172020/ENSG00000002746/ENSG00000119283/ENSG00000205927/ENSG00000184144/ENSG00000180176/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000015592/ENSG00000070808/ENSG00000131094/ENSG00000104435/ENSG00000119547/ENSG00000187122/ENSG00000115844/ENSG00000170396/ENSG00000144460/ENSG00000157064/ENSG00000186487/ENSG00000149295/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
CC	GO:0005694	chromosome	181	0.301282819361598	1.80197526447501	0.000255879111753631	0.00167305573069682	0.000885735386839491	721	tags=67%, list=43%, signal=43%	ENSG00000117399/ENSG00000114315/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000286522/ENSG00000166801/ENSG00000184357/ENSG00000187098/ENSG00000117650/ENSG00000089685/ENSG00000141052/ENSG00000139445/ENSG00000148773/ENSG00000173068/ENSG00000123485/ENSG00000161888/ENSG00000162599/ENSG00000122952/ENSG00000149948/ENSG00000147862/ENSG00000134057/ENSG00000175643/ENSG00000165480/ENSG00000131747/ENSG00000146670/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000198959/ENSG00000109674/ENSG00000142945/ENSG00000137203/ENSG00000178764/ENSG00000137804/ENSG00000111247/ENSG00000105967/ENSG00000112742/ENSG00000090889/ENSG00000119614/ENSG00000177426/ENSG00000006468/ENSG00000150907/ENSG00000113916/ENSG00000080986/ENSG00000145632/ENSG00000123219/ENSG00000143228/ENSG00000166949/ENSG00000073111/ENSG00000203780/ENSG00000117724/ENSG00000121621/ENSG00000121152/ENSG00000184661/ENSG00000100162/ENSG00000166851/ENSG00000156970/ENSG00000163346/ENSG00000151322/ENSG00000163535/ENSG00000124440/ENSG00000178573/ENSG00000100297/ENSG00000148737/ENSG00000169679/ENSG00000197299/ENSG00000134107/ENSG00000181449/ENSG00000213347/ENSG00000087586/ENSG00000171617/ENSG00000167670/ENSG00000170312/ENSG00000182185/ENSG00000196584/ENSG00000153044/ENSG00000138778/ENSG00000141696/ENSG00000181544/ENSG00000113810/ENSG00000138092/ENSG00000118707/ENSG00000101003/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000076382/ENSG00000144554/ENSG00000111602/ENSG00000164104/ENSG00000164109/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888/ENSG00000123374/ENSG00000139618/ENSG00000139083/ENSG00000111206/ENSG00000127586/ENSG00000129534/ENSG00000106689/ENSG00000151725/ENSG00000146263/ENSG00000104738/ENSG00000134138/ENSG00000144655/ENSG00000100479/ENSG00000182158/ENSG00000184445/ENSG00000079616/ENSG00000146918/ENSG00000134574/ENSG00000106546/ENSG00000134371/ENSG00000105722/ENSG00000132646/ENSG00000148700
BP	GO:0048812	neuron projection morphogenesis	142	-0.274562651390075	-1.77714517814426	0.00027184301612916	0.00174389859403612	0.000923240432136769	496	tags=45%, list=30%, signal=35%	ENSG00000076356/ENSG00000010810/ENSG00000160460/ENSG00000149571/ENSG00000145242/ENSG00000266028/ENSG00000130540/ENSG00000145147/ENSG00000099250/ENSG00000104967/ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000154277/ENSG00000179915/ENSG00000071054/ENSG00000061337/ENSG00000164742/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000132872/ENSG00000167178/ENSG00000008735/ENSG00000134115/ENSG00000258947/ENSG00000167552/ENSG00000018236/ENSG00000143032/ENSG00000131711/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000105649/ENSG00000139220/ENSG00000130477/ENSG00000070886/ENSG00000132639/ENSG00000066032/ENSG00000163531/ENSG00000121966/ENSG00000155980/ENSG00000041515/ENSG00000171450/ENSG00000198910/ENSG00000160716/ENSG00000021645/ENSG00000172020/ENSG00000002746/ENSG00000184144/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000187122/ENSG00000144460/ENSG00000149295/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
