ID	Description	Count	GeneRatio	geneID
GO:0016020	membrane	798	798/1674	H3C2/TMEM269/TMEM271/CD24/SMIM17/SRGAP2/TMEM178B/XKR7/SERTM2/FRRS1L/LYN/GPR162/EFNA4/STON1/ARHGDIG/TMEFF1/PDXP/PCDHGC3/ZNF593OS/C14orf132/TMEM14EP/FXYD7/MTCL3/SH3D21/GPC2/ARHGAP19/RGL3/CFI/ADGRG1/DCTN1/DISP3/LAYN/TGM2/DMD/L1CAM/PRC1/OSTC/SCAMP5/LRRTM3/ECI2/CALM1/MMP17/ATL1/CACNA1E/LPAR1/CHSY3/DNM3/SGTB/LHFPL5/PARVA/SSPOP/MYO5A/SLC2A10/DIO3/ANXA6/FLNA/ADA/SULF2/EPHB4/CPNE4/GREB1/TMEM63A/FAT4/BLOC1S2/PCDH18/LITAF/VWC2/NKAIN2/COL25A1/DNER/C2orf88/ERC2/DCC/BCAM/MITF/RTN4RL2/RGS7BP/GNG2/ZNRF1/LEMD1/NKAIN3/IFITM1/SYN3/PMEL/P4HB/PRKG1/IFITM2/FLRT2/CIB1/IMMP2L/LRRC26/SEPTIN5/KCNH7/PDE4B/SLITRK6/SOCS3/CEND1/PROS1/KNTC1/EFNA5/PRKD1/PCDH9/KCNJ12/CNTN2/KCNH8/KCTD16/LHFPL6/GPC6/MCEMP1/SPNS2/NTM/KCNA4/BACE2/UNC5C/CREB3L2/CHST15/RTKN2/DIPK2A/GPR137C/SHISA2/SSTR2/GAS1/FZD2/TH/NRXN1/CPNE7/ERBB4/TMEM151B/AMER3/NECTIN3/NAALADL2/AGTRAP/PNPLA2/RPRM/ST8SIA3/PAWR/DSCAML1/TCIM/TYMS/BASP1/CDK5R1/MYO1D/RNF152/LMNB2/DIRAS1/SPHK1/ORAI3/FOSL1/RAB6A/CLTB/TP53I11/TVP23C/UBE2C/ASPHD1/SEZ6L2/CNIH2/TMEM196/PARP14/GXYLT2/RAB37/GNG12/SUCLG2/FRMD3/GAP43/FRMD5/BCL2/PIK3CD/ECEL1/MAP6/PTGER4/CDK5R2/KCND3/KRT19/FAM241B/ATP6V0E2/S1PR1/HAS2/CDCA4/KRT8/ZNF804A/SMAD1/CDK1/NSG2/ALCAM/PCDH7/LINGO1/NLGN1/CHRNA5/BUB1/CCDC8/SDC2/SCN9A/KCNAB1/GPRIN1/RAB3B/PARM1/IRS1/NSG1/LDLRAD4/LRATD2/GFRA2/RAB31/SCN11A/SCARA3/BSCL2/MGAT5B/HID1/ATCAY/TMEM145/AXL/TUBA1C/TUBA1A/TP53I13/CACNB3/MYO5B/GPRC5B/ISLR2/CERCAM/EVA1C/SMAD3/NEMP1/BLCAP/SEC11C/TMEM130/SCN3B/GABRB3/RAB8B/SVOP/SPRED1/HTRA1/PACSIN3/SLC18A2/TMEM63C/INPPL1/LRFN5/MELK/BAALC/ADCY1/STEAP1/CALHM4/CASP3/GPX8/ITGA2/GASK1B/ANXA5/GRM2/CAMKV/BSN/GRIK3/FYCO1/PLB1/IL17RC/CLRN1/SYNPR/CADPS/NFASC/CIP2A/TMEM169/LMOD1/SLC22A15/CLDN1/PBXIP1/FZD5/RFTN2/IGSF8/CADM3/SNX7/NEXN/SDC3/DHRS3/PDPN/PLPP3/GNG3/SHANK2/CHRNB2/SPTBN4/RALGDS/SLC37A1/CPAMD8/FNDC5/ATP6V0D1/SCUBE1/CLIC6/SV2A/EPB41/DMTN/EDA/KCNB1/COLEC12/WASF2/GALNT14/LDLRAP1/CABP1/DGKI/CCNB2/FZD1/MMP14/LRP8/SLC6A1/NMNAT2/UNC5D/KCNS2/TSPAN7/KIF5A/ADCY8/FZD7/GRIA1/RHOC/MARVELD1/PTPRN2/EPHB1/RAB6B/PIEZO2/APCDD1/CXADR/PGM5/UCHL1/THY1/CNKSR3/SCN3A/MERTK/DAB2/JAKMIP1/NRSN1/PLOD2/RAB3C/CNTNAP4/UTRN/GJA1/GPD1L/TMEM123/PLEKHH2/TLCD4/SCHIP1/GABRA2/ACSL1/AKAP6/GXYLT1/ANK3/SEC24D/DLG2/VEGFC/LYPD6B/LYPD1/KIRREL3/FEZ1/DRD2/SERPINH1/TENM4/RGS10/MKI67/ADD3/POLR3A/CACNA1B/NTRK2/PLIN2/MAL2/SYBU/SLC26A7/CHRNB3/FRMPD3/SYTL5/NCAPG2/SSC4D/EGFR/FAXC/SCUBE3/PSD2/CPLX2/IQGAP2/MYO10/PDGFC/EPHA5/SLIT2/TMEM108/BOC/DYNC1LI1/CNTN4/MARCHF4/ACKR3/ABCA12/FAM171B/TMEFF2/CALM2/ARL8A/SLC39A1/RAB13/ATP8B2/SYT14/SELENBP1/CGN/RGS16/XPR1/NUF2/ILDR2/KIF2C/HSPG2/EVA1B/SH3BGRL3/EFHD2/MYO1F/EMP3/DOP1B/IFITM3/CACNA1A/FKBP10/ERBB2/SLC16A3/GREB1L/RHBDL3/MAP1LC3B/CDH11/MFGE8/TPM1/DISP2/RTN1/REM2/SLC7A1/MTMR6/LRIG3/PPFIA2/TMEM117/CPNE8/GABARAPL1/ETV6/CENPE/SHROOM3/BMPR1B/ITPRID2/PLCE1/TACC2/KIF11/MYOF/CYP1B1/LHCGR/SLC44A5/GCHFR/ADAM10/THBS1/FXYD6/YAP1/SULF1/SLCO5A1/CCDC90B/LRRC1/GABBR2/STXBP1/DNAJC1/BRIP1/SPRY2/NIBAN1/RGS8/STX6/KCNK1/PCNX2/MICAL1/CD164/FAIM2/B4GALNT1/AGAP2/PRPH/MDFIC/ANXA1/PDGFRA/SLC43A3/STK26/RAB33A/LRP4/CRB1/TMEM106C/NOTCH2/PTGFRN/CNTN6/CCNB1/SWAP70/IRS4/SPART/DCLK1/CHRM3/SYT4/SYT11/SNAP25/RAP1GAP2/IL13RA1/MAP1B/ANO1/ACLY/SH3BP5/RAB11FIP4/EPS8L1/PLXNA3/ASS1/HRC/UNC13A/FCHO1/BST2/DPP6/APOE/SYT5/PLPPR3/SHC2/MAP7D3/AJUBA/RAB2B/KCNC1/GAD1/SMO/DOCK4/MCHR1/YWHAH/CHTF18/TMEM175/FGFRL1/TMEM35A/AIF1L/RHOJ/IFI6/RRAS/PCSK2/FLRT3/BMP2/NAPB/RTN2/EFNB2/AHNAK/GLO1/HIF3A/PARD6B/SDC4/RAB38/OPTN/NLN/ARL4A/ANXA11/SV2C/CXCR4/MAPK8IP1/KIF18A/TMEM131L/NCAPH/RDH10/ADRA1A/IQSEC3/PLXDC2/GRIA2/CNRIP1/HSDL2/OLFM3/CCN2/SGK1/CNR1/FILIP1/CA14/KIF14/CENPF/STMN1/PRDX6/SLC19A2/SLC2A1/RIMS3/RGS2/ARHGEF2/DLGAP3/ELAPOR1/TNR/PARD3B/EPHA4/ATP6V1B1/EFHD1/FN1/EVA1A/GRB14/APC2/GPD2/PLCH1/PODXL2/PLXNA1/ECT2/WNT5A/BCHE/PDGFRB/LNPEP/CDH6/RASGRF2/SPARC/APBB3/MRPS27/MAN2A1/TTK/COX7A2/ARFGEF3/MDGA1/MCM3/UST/RIPOR2/SERINC1/NEDD9/ST8SIA1/TBC1D30/PRMT8/LIN7A/MLEC/ASIC1/PTPN5/GALNT18/TMEM109/CCND1/P2RX3/B3GAT1/CRYAB/STIM2/MMD/MPP2/RND2/CYTH1/B9D1/SYNGR2/SORCS1/SFXN3/RAPGEF1/PIP5K1B/NCS1/TSPAN13/HSPB1/STX1A/MET/PALS2/PON2/LSR/TMEM59L/RAB3A/MAST1/PLEKHA4/HAS1/PLA2G4C/ATP1A3/NAPA/PLIN3/APLP1/FSD1/FCGRT/MCM4/STMN2/GDAP1/CA2/SCG3/DMXL2/HOMER2/IGDCC4/AP3B2/CORO2B/SLC7A5/SLC7A6/SMPD3/NDRG4/PCDH11X/MAGT1/PLS3/SYP/SYNDIG1/MAP1LC3A/KIF3B/PAK5/SNPH/RNF24/EEF1A2/CHRNA4/ARFGAP1/RIMS4/DAAM1/CABP7/MCM5/MICALL1/SEZ6L/MFNG/ARVCF/CBARP/STX1B/PALMD/NRP1/TMEM14A/BAMBI/SH2D3C/DPYSL2/SNAP23/SLC7A8/JPH4/CD200/RGS17/SLC17A6/SEL1L3/RAPGEF4/ITGA6/EXOC1/PITPNM2/KIF4A/BLVRB/NECAP1/HEPH/KIF16B/AURKA/GNAO1/ACHE/TRIP6/MTMR2/HSD17B2/B4GALT1/CD82/NKAIN1/FAT1/PLOD1/PHLPP1/CDH7/NDC80/IGSF9B/CHRNA3/SLC4A4/RIMS1/CARMIL1/PAFAH1B3/PKD2L2/FGFR1/JADE1/PAK3/GPC4/PLXNA2/PLD1/CACNG4/FNDC3B/ADD2/CELSR1/GTSE1/KCNQ2/NOTCH3/MAP3K13/ADAM11/CLCN4/HMMR/ASIC4/CYBRD1/EPHA8/CAMK2A/SLC44A1/SDK2/PRR11/FGFR3/CACNB1/ASPM/CTNNA2/PRKCQ/CNN2/SLC12A2/CDON/ATP2C2/LZTS1/PSD/SOAT1/DCBLD2/CYFIP2/KCNH2/ATP9A/PTPRN/COL23A1/GPM6B/DSG2/MYO16/VCAN/GAB2/GRN/VRK2/AGPAT4/VIM/NRXN3/SYT13/ATP1A2/WWTR1/CNTN1/BID/CLDN11/GABRA3/SYT7/PTBP1/ANOS1/MRC2/FYN/NCAPD2/CD9/MGST1/CELSR3/SYPL1/SYN1/PROM1/TMEM132A/ABCC8/LAMP2/PRKAR2B/MTMR7/TSPAN6
GO:0016328	lateral plasma membrane	13	13/1674	DMD/NSG1/CLDN1/KCNB1/ANK3/DRD2/SLC26A7/RAB13/SLC16A3/ANXA1/ATP6V1B1/SLC12A2/DSG2
GO:0016363	nuclear matrix	15	15/1674	BLM/FIGN/BASP1/ENC1/KRT8/SPTBN4/CENPF/HES1/SPARC/KRT18/KIF4A/PHACTR3/RUNX1T1/ACTL6B/VIM
GO:0016604	nuclear body	57	57/1674	BLM/FBLL1/H2AX/KIF18B/PLAG1/SOX2/TCIM/BASP1/RMI2/CDT1/TERF2IP/INPPL1/SGO2/SPTBN4/CELF3/EPB41/LSM11/PRDM8/PLEKHH2/POU4F2/RGS10/MKI67/TCF7L2/NCAPG2/FANCD2/AFF3/SH3BGRL3/CENPO/SMAD6/BHLHE40/PCNA/RPA1/TRIM22/SH3BP5/SLC2A4RG/RREB1/HIF3A/CDK2/ZWINT/TRIM25/SGK1/GADD45A/ECT2/BCL6/SMC4/APBB3/GLI3/POLE2/PIR/CHRNA3/CARMIL1/KIF22/CDC14A/JADE1/SPAG5/ZIC2/WWTR1
GO:0018995	host cellular component	1	1/1674	DYNLT1
GO:0019898	extrinsic component of membrane	21	21/1674	LYN/GNG2/SYN3/SOCS3/GNG12/PIK3CD/KCNAB1/GFRA2/GNG3/CDH11/STXBP1/SNAP25/ATP6V1B1/APC2/CDH6/PLEKHA4/GNAO1/CDH7/CTNNA2/FYN/SYN1
GO:0020007	apical complex	0	0/1674	
GO:0020008	rhoptry	0	0/1674	
GO:0020010	conoid	0	0/1674	
GO:0020016	ciliary pocket	0	0/1674	
GO:0020023	kinetoplast	0	0/1674	
GO:0020031	polar ring of apical complex	0	0/1674	
GO:0020032	basal ring of apical complex	0	0/1674	
GO:0020038	subpellicular network	0	0/1674	
GO:0020039	pellicle	0	0/1674	
GO:0030017	sarcomere	27	27/1674	DMD/CALM1/TPM2/PARVA/FLNA/PDE4B/PRKD1/KRT19/KRT8/SCN3B/LMOD1/NEXN/PGM5/ANK3/ANKRD1/CALM2/TPM1/HRC/TMOD2/RTN2/OBSL1/LDB3/SLC2A1/KAT2B/CRYAB/HSPB1/MYL9
GO:0030018	Z disc	19	19/1674	DMD/PARVA/FLNA/PDE4B/PRKD1/KRT19/KRT8/SCN3B/NEXN/PGM5/ANK3/HRC/RTN2/OBSL1/LDB3/SLC2A1/CRYAB/HSPB1/MYL9
GO:0030054	cell junction	353	353/1674	NEFL/SRGAP2/FRRS1L/LYN/STON1/PDXP/GPC2/LAYN/GDI1/TGM2/DMD/L1CAM/SCAMP5/LRRTM3/CACNA1E/LPAR1/DNM3/PARVA/ANXA6/FLNA/ADA/VWC2/COL4A5/ERC2/DCC/RGS7BP/ZNRF1/SYN3/P4HB/FLRT2/SEPTIN5/PDE4B/EFNA5/PRKD1/PCDH9/CNTN2/KCTD16/GPC6/KCNA4/UNC5C/NQO1/FZD2/TH/NRXN1/ERBB4/NECTIN3/PPFIA3/DSCAML1/BASP1/CDK5R1/SPHK1/CCDC85B/FOSL1/CLTB/CNIH2/HAP1/SNCG/ABLIM3/LAMB2/GAP43/FRMD5/PDE7B/KCND3/ATP6V0E2/TANC2/KRT8/ZNF804A/ALCAM/NLGN1/CHRNA5/RAB3B/NSG1/KIF5C/ATCAY/TUBA1A/CACNB3/SAMD14/MAP1A/TSC22D4/GABRB3/RAB8B/SVOP/SLC18A2/LRFN5/ALDH1A1/BAALC/ADCY1/STEAP1/ITGA2/ANXA5/GRM2/CAMKV/BSN/CAMK2N2/GRIK3/SYNPR/CADPS/NFASC/CLDN1/FZD5/S100A11/CADM3/NEXN/NFIA/CAMK2N1/PDPN/PLPP3/GNG3/SHANK2/CHRNB2/BRSK1/SPTBN4/ATP6V0D1/SV2A/EPB41/DMTN/KCNB1/WASF2/CABP1/DGKI/FZD1/MMP14/LRP8/SLC6A1/NMNAT2/SST/KIF5A/ADCY8/GRIA1/PTPRN2/EPHB1/RAB6B/CXADR/PGM5/THY1/DAB2/RAB3C/CNTNAP4/UTRN/GJA1/SCHIP1/GABRA2/AKAP6/ANK3/DIXDC1/DLG2/LYPD1/KIRREL3/DRD2/CAPN5/RGS10/INA/ADD3/CACNA1B/NTRK2/MAL2/CHRNB3/EGFR/PSD2/CPLX2/USP53/TMEM108/ARL8A/RAB13/CGN/ILDR2/HSPG2/WTIP/CACNA1A/ERBB2/SLC16A3/CDH11/RTN1/PPFIA2/SHROOM3/MYOF/ADAM10/KIF23/FXYD6/YAP1/TUBB2B/GABBR2/STXBP1/TNS3/RGS8/STX6/KCNK1/MICAL1/FAIM2/ANXA1/PDGFRA/DDB2/LRP4/CRB1/CNTN6/SPART/DCLK1/CHRM3/SYT4/SYT11/SNAP25/MAP1B/ANO1/C1QL1/LAMA5/OLFM1/UNC13A/NCAN/APOE/SYT5/AJUBA/KCNC1/TMOD2/GAD1/VGF/YWHAH/FGFRL1/AIF1L/RRAS/FLRT3/NAPB/EFNB2/AHNAK/PARD6B/SDC4/OBSL1/LDB3/SV2C/CXCR4/MAPK8IP1/PDZRN3/SORBS3/IQSEC3/GRIA2/OLFM3/CNR1/FILIP1/SLC2A1/SSX2IP/RIMS3/ARHGEF2/DLGAP3/TNR/PARD3B/EPHA4/ATP6V1B1/APC2/ECT2/WNT5A/PDGFRB/DPYSL3/CDH6/MDGA1/NEDD9/CDCA3/KRT18/LIN7A/ASIC1/PTPN5/CCND1/P2RX3/CRYAB/MPP2/CYTH1/SYNGR2/NCS1/NPTX2/HSPB1/STX1A/PALS2/LSR/RAB3A/ATP1A3/NAPA/NEFM/DMXL2/HOMER2/AP3B2/CORO2B/SYP/CELF4/SYNDIG1/MAP1LC3A/KIF3B/PAK5/SNPH/EEF1A2/CHRNA4/ARFGAP1/RIMS4/SEPTIN3/ARVCF/CBARP/STX1B/PALMD/NRP1/SNAP23/RGS17/SLC17A6/RAPGEF4/ITGA6/AURKA/ACHE/TRIP6/MTMR2/B4GALT1/FAT1/CDH7/IGSF9B/CHRNA3/RIMS1/PAK3/CTTNBP2/GPC4/REXO2/PLD1/CACNG4/ADD2/KCNQ2/SNCB/ADAM11/CLCN4/RPS6KA2/MAP4K4/CAMK2A/CHAT/SDK2/FGFR3/CACNB1/CTNNA2/CNN2/LZTS1/YBX3/PSD/CYFIP2/PTPRN/DSG2/VCAN/VIM/NRXN3/ATP1A2/CNTN1/CLDN11/GABRA3/SYT7/MRC2/FYN/CD9/MAPK8IP2/SYPL1/SYN1/ABCC8/PRKAR2B
GO:0030061	mitochondrial crista	1	1/1674	LYN
GO:0030312	external encapsulating structure	93	93/1674	GPC2/COL5A2/TGM2/L1CAM/LRRTM3/SMOC1/MMP17/COL4A6/SSPOP/ANXA6/COL27A1/VWC2/COL25A1/COL4A5/COL4A1/BCAM/RTN4RL2/FLRT2/EFNA5/GPC6/EFEMP2/LAMB2/LINGO1/SDC2/COL22A1/LTBP3/MFAP4/FBN1/HTRA1/COL1A2/ANXA5/ADAMTS9/IGFBP7/SDC3/COLEC12/MMP14/ADAMTS1/SERPINH1/SERPING1/ADAMTS19/SFRP2/LEFTY2/CCN1/HSPG2/GFOD2/MFGE8/LUM/LRIG3/COL2A1/FBN2/THBS1/SULF1/IGFBPL1/LAMC1/ANXA1/COL4A2/SERPINF1/LAMA5/COL5A1/NCAN/APOE/LRRC17/FLRT3/ANXA11/LTBP2/CCN2/TNR/FN1/WNT5A/SPARC/COL9A1/MDK/COL1A1/ACTA2/SPOCK2/AEBP1/APLP1/TIMP1/COL20A1/BMP7/TGFB2/COL9A3/P3H2/LTBP4/ACHE/FBLN1/GPC4/ADAM11/CDON/COL23A1/COL9A2/VCAN/ANOS1
GO:0030315	T-tubule	8	8/1674	CACNB3/AKAP6/ANK3/RTN2/AHNAK/CACNG4/CACNB1/ATP1A2
GO:0030427	site of polarized growth	43	43/1674	NEFL/TUBB3/L1CAM/MYO5A/STMN3/FLNA/ERC2/DCC/CIB1/PCDH9/UNC5C/BASP1/CDK5R1/HAP1/GAP43/CDK5R2/ZNF804A/GPRIN1/SCN11A/KIF5C/ATCAY/OTX2/SHANK2/CXADR/THY1/NRSN1/FEZ1/BOC/SNAP25/MAP1B/ACAP3/OLFM1/FLRT3/CNR1/KIF21B/EPHA4/DPYSL3/STMN2/CBARP/MAP2/FRY/CRMP1/STMN4
GO:0030428	cell septum	0	0/1674	
GO:0030478	actin cap	0	0/1674	
GO:0030486	smooth muscle dense body	0	0/1674	
GO:0030496	midbody	32	32/1674	PDXP/GDI1/PRC1/AURKB/DCDC1/CDK1/PLK1/ARL8A/CENPE/KIF23/MICAL1/AGAP2/PSRC1/SPART/RAB11FIP4/ANXA11/KIF14/CENPF/NEK2/SLC2A1/APC2/ECT2/KIF20A/KIF3B/EXOC1/KIF4A/BIRC5/AURKA/SPAG5/CRMP1/ASPM/ANLN
GO:0030694	bacterial-type flagellum basal body, rod	0	0/1674	
GO:0030874	nucleolar chromatin	0	0/1674	
GO:0030875	rDNA protrusion	0	0/1674	
GO:0031252	cell leading edge	60	60/1674	SRGAP2/TUBB3/STON1/PDXP/DCTN1/LAYN/PARVA/MYO5A/P4HB/CIB1/UNC5C/FAM89B/MYO1D/ABLIM3/MTSS1/INPPL1/CLRN1/S100A11/PDPN/KCNB1/WASF2/GRIA1/THY1/PLEKHH2/GABRA2/EGFR/PSD2/IQGAP2/MYO10/RAB13/SH3BGRL3/ERBB2/TPM1/MTMR6/PLCE1/SPRY2/SWAP70/SNAP25/EPS8L1/AJUBA/KCNC1/AIF1L/CXCR4/KIF18A/SSX2IP/ARHGEF2/APC2/DPYSL3/RIPOR2/NEDD9/MPP2/ACTA2/CDK6/STMN2/SH2D3C/FAT1/CARMIL1/PSD/VIM/GABRA3
GO:0031254	cell trailing edge	1	1/1674	PIP5K1B
GO:0031256	leading edge membrane	25	25/1674	PDXP/CIB1/MYO1D/PDPN/KCNB1/GRIA1/THY1/GABRA2/EGFR/PSD2/SH3BGRL3/ERBB2/TPM1/MTMR6/SPRY2/EPS8L1/KCNC1/AIF1L/ARHGEF2/APC2/RIPOR2/MPP2/SH2D3C/PSD/GABRA3
GO:0031257	cell trailing edge membrane	0	0/1674	
GO:0031430	M band	2	2/1674	OBSL1/CRYAB
GO:0031592	centrosomal corona	0	0/1674	
GO:0031672	A band	3	3/1674	OBSL1/KAT2B/CRYAB
GO:0031673	H zone	0	0/1674	
GO:0031674	I band	21	21/1674	DMD/PARVA/FLNA/PDE4B/PRKD1/KRT19/KRT8/SCN3B/NEXN/PGM5/ANK3/ANKRD1/HRC/RTN2/OBSL1/LDB3/SLC2A1/KAT2B/CRYAB/HSPB1/MYL9
GO:0031910	cytostome	0	0/1674	
GO:0031911	cytoproct	0	0/1674	
GO:0031912	oral apparatus	0	0/1674	
GO:0031974	membrane-enclosed lumen	434	434/1674	H3C2/SELENOP/PNMA2/ERCC6/SH3D21/GPC2/MLLT11/DPF3/COL5A2/FANK1/RORB/PRC1/COLGALT2/ECI2/CALM1/RPL23A/HMGN5/FAM114A1/COL4A6/BLM/FLNA/ADA/COL27A1/XRCC2/GREB1/LITAF/FBLL1/COL25A1/H2AX/COL4A5/FANCM/COL4A1/MITF/KIF18B/POU3F1/PBX1/P4HB/PDIA2/PRKG1/CIB1/SIVA1/CDCA2/PROS1/H1-5/MEX3B/GPC6/TCEAL7/FIGN/RAD51B/CREB3L2/PLAG1/FANCB/SOX2/NRXN1/AURKB/ZHX2/ERBB4/POGLUT3/NAALADL2/PNPLA2/PGBD5/NR2C2/TGIF1/ZBTB38/TCIM/TYMS/BASP1/CDK5R1/LMNB2/NR2F1/RMI2/FOSL1/UBE2C/PLK3/HAP1/INSM1/CKS1B/BNC2/AFF1/SUCLG2/LAMB2/SCG2/ENC1/CXXC5/S1PR1/CDCA4/KRT8/SMAD1/CDK1/CRTAP/NSG2/BUB1/CCDC8/SDC2/COL22A1/PARM1/IRS1/NSG1/CDT1/IGF2/GPRC5B/CERCAM/ACSF2/SMAD3/STAT6/PLK1/TERF2IP/PCLAF/FAM111A/FBN1/SPRED1/CASP7/INPPL1/BAALC/COL1A2/CDCA7L/CITED2/CASP3/GPX8/MAD2L1/HMGB2/SERPINI1/SGO2/IGFBP7/FSTL1/PBXIP1/S100A11/ACP6/ATF3/PEA15/NFIA/SDC3/SPC24/ZNF385A/BRSK1/SPTBN4/FAM131B/CELF3/EPB41/ELK4/CDC25C/MMP14/ATAD2/LSM11/PDIA4/CXADR/UCHL1/CMIP/DAB2/CENPH/ZIC1/UTRN/PRDM8/GJA1/MBNL1/PLEKHH2/PDK1/PTPN14/CENPU/POU4F2/NEK7/NPAS3/FOXO1/VEGFC/ARID5B/HMGA2/SERPINH1/SERPING1/RGS10/MKI67/TCF7L2/ADD3/ANKRD1/POLR3A/NFIB/DIAPH2/NCAPG2/CDCA5/EGFR/DYNLT1/MMS22L/TTBK1/SKP2/MYO10/PDGFC/SETD7/CCNA2/MANF/CTDSP1/FANCD2/AFF3/LEFTY2/C1orf131/ATP8B2/SELENBP1/ANP32E/NUF2/CREG1/CCN1/HSPG2/SH3BGRL3/PRDM16/NFIC/FKBP10/ERBB2/P3H4/MFGE8/MBNL2/BRCA2/NEDD1/LUM/PHLDA1/COL2A1/ETV6/COX17/ITPRID2/TACC2/CENPO/GCHFR/ADAM10/SMAD6/UACA/KIF23/NUSAP1/THBS1/YAP1/TFAP2A/DSCC1/STXBP1/BRIP1/LAMC1/STX6/AGAP2/GDF11/MDFIC/ANXA1/COL4A2/PDGFRA/PHC2/DDB2/CDC73/MYCN/NOTCH2/PSRC1/BHLHE40/CCNB1/E2F5/RFC3/PCNA/RIDA/RPA1/TRIM22/TRIM5/TOP2A/ANO1/ACLY/SH3BP5/ASS1/COL5A1/HRC/FCHO1/NCAN/APOE/MIS18BP1/AJUBA/CDKN2D/PIMREG/MINDY2/VGF/DOCK4/CHTF18/ID1/PCSK2/SLC2A4RG/BMP4/RIOK1/RREB1/GLO1/HIF3A/SDC4/HJURP/STIL/CDK2/OPTN/CENPK/NLN/ZWINT/ARL4A/ANXA11/NCAPH/TRIM25/ADRA1A/DUSP4/IQSEC3/NPC2/ONECUT2/ELL2/TGIF2/SGK1/FILIP1/CENPF/PROX1/NEK2/PRDX6/CDC20/RGS2/GADD45A/IGFBP5/FN1/EVA1A/CYTIP/ABHD14B/MAPKAPK3/PODXL2/PLXNA1/ECT2/HES1/WNT5A/BCHE/KAT2B/BCL6/SMC4/STC2/PDGFRB/LNPEP/CDH6/SPARC/APBB3/MRPS27/KIF20A/COL9A1/MCM3/SASH1/NEDD9/TIMELESS/RAD51AP1/FOXM1/ACSS3/KRT18/PTPN5/CCND1/CRYAB/UGDH/NEIL3/HLF/COL1A1/GATA3/GCK/GLI3/AHR/GARS1/TFEC/CDK6/ERF/PLA2G4C/ETFB/APLP1/MED25/MCM4/SCG3/CEP152/KLF5/TIMP1/CELF4/PAK5/COL20A1/GINS1/PRORP/LGMN/POLE2/RBFOX2/MCM5/CENPM/ACOT7/ADA2/TGFB2/COL9A3/SNAP23/KIF4A/P3H2/BLVRB/RCOR1/BIRC5/CHGB/TPX2/PIR/AURKA/PHACTR3/REST/NDC80/CHRNA3/CARMIL1/KIF22/CDC14A/RUNX1T1/JADE1/ACTL6B/GPC4/SPAG5/REXO2/MCM6/CELSR1/GTSE1/TEAD2/NOTCH3/GLI2/MCM2/RPS6KA2/CAMK2A/POLB/SLC44A1/CNN2/MTA3/COL23A1/H6PD/COL9A2/HDAC9/ZIC2/MYO16/VCAN/GRN/TBPL1/POU2F2/RNASET2/VIM/SNAPC1/WWTR1/ANLN/PTBP1/NCAPD2/SYN1/TMEM132A/LAMP2/LIG3
GO:0031975	envelope	62	62/1674	LYN/TMEM14EP/DCTN1/DISP3/IMMP2L/NRXN1/TYMS/LMNB2/BCL2/SMAD1/ATCAY/SMAD3/NEMP1/MAD2L1/CDC25C/ACSL1/AKAP6/EGFR/FKBP10/SLC16A3/MAP1LC3B/MTMR6/COX17/MYOF/GCHFR/PARP6/CCDC90B/DNAJC1/BRIP1/SPART/RAP1GAP2/ASS1/IFI6/CDK2/NLN/ANXA11/MAPK8IP1/ADRA1A/CNR1/CENPF/EPHA4/EFHD1/GPD2/BCHE/MRPS27/COX7A2/TMEM109/CCND1/SFXN3/STX1A/PLA2G4C/GDAP1/PAK5/NRP1/TMEM14A/REXO2/SLC44A1/VRK2/AGPAT4/RNASET2/BID/MGST1
GO:0031977	thylakoid lumen	0	0/1674	
GO:0031984	organelle subcompartment	108	108/1674	DISP3/OSTC/SCAMP5/ATL1/CHSY3/FLNA/SULF2/PMEL/FLRT2/PROS1/PRKD1/BACE2/CREB3L2/SHISA2/AGTRAP/PNPLA2/RAB6A/CLTB/SEZ6L2/CNIH2/PLK3/BCL2/HAS2/CDK1/NSG2/NSG1/RAB31/SCARA3/BSCL2/HID1/SEC11C/DHRS3/PLPP3/SLC37A1/EDA/NMNAT2/GRIA1/RHOC/UCHL1/PLOD2/GJA1/ACSL1/AKAP6/SEC24D/EGFR/MARCHF4/SLC39A1/RAB13/ATP8B2/ILDR2/DOP1B/RTN1/CYP1B1/PARP6/SULF1/DNAJC1/STX6/PDGFRA/TMEM106C/NOTCH2/PTGFRN/CHRM3/SYT11/SNAP25/HRC/RAB2B/TMEM35A/IFI6/FLRT3/RTN2/RAB38/OPTN/MAPK8IP1/RDH10/GRIA2/SGK1/ELAPOR1/EVA1A/RASGRF2/MAN2A1/SERINC1/MLEC/PTPN5/TMEM109/B3GAT1/STIM2/PLA2G4C/SMPD3/NDRG4/MAGT1/CABP7/SEZ6L/TMEM14A/JPH4/HSD17B2/B4GALT1/PLOD1/PLD1/NOTCH3/CLCN4/ATP2C2/SOAT1/ATP9A/GRN/VRK2/AGPAT4/MGST1/TMEM132A
GO:0032123	deep fiber	0	0/1674	
GO:0032126	eisosome	0	0/1674	
GO:0032153	cell division site	10	10/1674	PDXP/SEPTIN5/RHOC/PSD2/RAB11FIP4/ECT2/FSD1/SEPTIN3/PSD/ANLN
GO:0032158	septin band	0	0/1674	
GO:0032161	cleavage apparatus septin structure	0	0/1674	
GO:0032178	medial membrane band	0	0/1674	
GO:0032179	germ tube	0	0/1674	
GO:0032426	stereocilium tip	4	4/1674	LHFPL5/HOMER2/MYO3A/CDC14A
