ID	Description	Count	GeneRatio	geneID
GO:0045321	leukocyte activation	79	79/1674	CD24/LYN/MIR17HG/NRARP/ADA/ZFP36L1/PBX1/SOCS3/PAWR/SPHK1/BCL2/PIK3CD/PTGER4/ONECUT1/SCN11A/AXL/IGF2/SMAD3/STAT6/SLC18A2/LRFN5/CASP3/FZD5/CHRNB2/MMP14/FZD7/EPHB1/CXADR/THY1/MERTK/ZFP36L2/TTBK1/CPLX2/FANCD2/ILDR2/ERBB2/SLC7A1/ADAM10/THBS1/STXBP1/ANXA1/NOTCH2/SWAP70/SYT11/FCHO1/BST2/BMP4/EFNB2/SDC4/MAPK8IP1/TMEM131L/HELLS/CNR1/FN1/HES1/WNT5A/BCL6/RIPOR2/NEDD9/MDK/MAP3K8/GATA3/GLI3/AHR/CDK6/CHRNA4/MFNG/DHPS/SNAP23/CD200/ACTL6B/TPD52/GLI2/PRKCQ/HDAC9/GAB2/GRN/BID/FYN
GO:0050900	leukocyte migration	39	39/1674	LYN/ADA/PDE4B/SPNS2/SCG2/PIK3CD/PTGER4/S1PR1/ITGA2/IL17RC/NBL1/MMP14/CXADR/THY1/VEGFC/SLIT2/ADAM10/THBS1/ANXA1/SWAP70/CXCR4/DUSP1/PODXL2/WNT5A/RIPOR2/NEDD9/MDK/GATA3/SMPD3/LGMN/TGFB2/CD200/ITGA6/B4GALT1/ADD2/CNN2/SLC12A2/FYN/CD9
GO:0090713	immunological memory process	1	1/1674	BCL6
GO:0006116	NADH oxidation	2	2/1674	NQO1/GPD2
GO:0006735	NADH regeneration	1	1/1674	GCK
GO:0006807	nitrogen compound metabolic process	636	636/1674	CD24/TXNIP/LYN/PDXP/ERCC6/TMEM14EP/SCRT2/LBH/MXD3/MLLT11/MIR125B1/OLIG2/ONECUT3/DPF3/CFI/FANK1/RORB/TGM2/DMD/OSTC/LRRTM3/CALM1/MMP17/NRARP/RPL23A/SULT1C2/HMGN5/CHSY3/ZNF71/SLC2A10/DIO3/BLM/FLNA/ADA/XRCC2/SULF2/EPHB4/MATCAP1/LITAF/FBLL1/H2AX/SBK1/DNER/EIF4EBP1/H1-2/FANCM/SAMD11/AKR1C1/MITF/MYT1L/ZNRF1/POU3F1/ZFP36L1/PBX1/P4HB/PDIA2/CIB1/IMMP2L/CDCA2/PDE4B/SOCS3/H1-5/EFNA5/PRKD1/CNTN2/PCBP3/MEX3B/SPNS2/TCEAL7/BACE2/RAD51B/CREB3L2/CHST15/RTKN2/DIPK2A/PLAG1/FANCB/SOX2/ZNF467/PJA1/NQO1/GAS1/MTURN/FZD2/TH/ATOH7/AURKB/ZHX2/MAF/ERBB4/POGLUT3/PGBD5/NHLH2/ST8SIA3/NR2C2/TGIF1/PAWR/ZBTB38/TCIM/TYMS/WSB2/BASP1/CDK5R1/RNF152/SPHK1/NR2F1/RMI2/CCDC85B/FOSL1/RAB6A/UBE2C/MSRB3/PLK3/HAP1/NUDT4/INSM1/ABLIM3/CKS1B/PARP14/BNC2/GXYLT2/CARNS1/SUCLG2/RRM2/BCL2/NHLH1/ENC1/PIK3CD/CXXC5/ECEL1/CDK5R2/PDE7B/PKIA/S1PR1/HAS2/TRH/SMAD1/CDK1/CRTAP/TRIM56/ONECUT1/PARM1/NSG1/PBK/TK1/MGAT5B/NUDT8/CHAF1A/ATCAY/CDT1/RBFOX3/IGF2/GPRC5B/ACSF2/MAP1A/SMAD3/TSC22D4/STAT6/PLK1/TERF2IP/PCLAF/FAM111A/SEC11C/SPRED1/HTRA1/PACSIN3/CASP7/OTX2/MELK/ALDH1A1/ADCY1/CDCA7L/PTTG1/CITED2/EBF1/CASP3/ITGA2/MAD2L1/HMGB2/CAMKV/BDH2/CAMK2N2/PLB1/ADAMTS9/RPL22L1/SERPINI1/PBXIP1/FZD5/S100A11/PKDCC/ATF3/NFIA/CAMK2N1/PLPP3/BEND5/FGF19/ZNF385A/ZNF382/CELF5/CHRNB2/BRSK1/SPTBN4/CELF3/BTG2/DMTN/EDA/ELK4/CDC25C/RHPN1/GALNT14/LDLRAP1/CCNB2/FZD1/MMP14/LRP8/NMNAT2/ATAD2/ADCY8/LSM11/FZD7/PDIA4/MOV10/USP25/PTPRN2/EPHB1/ADAMTS1/UCHL1/LRRK1/THY1/DDAH1/CNKSR3/MERTK/DAB2/ZIC1/PLOD2/ZNF117/PRDM8/GPD1L/MBNL1/ZFP36L2/PDK1/PTPN14/SACS/ACSL1/WWC2/AKR1C2/POU4F2/NEK7/NPAS3/GXYLT1/FOXO1/DLG2/VEGFC/PDCD4/LATS2/ARID5B/HMGA2/DRD2/CAPN5/SERPINH1/SERPING1/TCF7L2/ANKRD1/POLR3A/NTRK2/NFIB/SLC26A7/NCAPG2/CDCA5/EGFR/CREB5/MMS22L/TTBK1/ADAMTS19/PLK2/SKP2/PDGFC/SFRP2/SETD7/CCNA2/EPHA5/SLIT2/MED12L/TAGLN3/CSRNP1/MARCHF4/CTDSP1/FANCD2/ABCA12/SPOPL/AFF3/CALM2/VASH2/ANP32E/ILDR2/CREG1/ALDH9A1/BARHL2/CCN1/PRDM16/WTIP/NFIC/FKBP10/ERBB2/P3H4/ARK2C/SLC16A3/ADCYAP1/ASXL3/RHBDL3/MYOCD/RTN1/MBNL2/SRRM4/CSAD/BRCA2/MTMR6/FOXN4/GLTP/LUM/PHLDA1/COL2A1/ETV6/CENPE/BMPR1B/PLCE1/CYP1B1/SLC44A5/TTLL7/GCHFR/ADAM10/SMAD6/UACA/PARP6/THBS1/YAP1/SULF1/TFAP2A/DNAJB5/DSCC1/DNAJC1/BRIP1/SPRY2/CKAP2/NIBAN1/MICAL1/B4GALNT1/AGAP2/MDFIC/ANXA1/COL4A2/PDGFRA/PHC2/STK26/DDB2/LRP4/CDC73/FST/MYCN/NOTCH2/PSRC1/MEIS2/BHLHE40/CCNB1/SWAP70/E2F5/BEX1/BEX2/RFC3/DCLK1/CHRM3/PCNA/RIDA/SERPINF1/RPA1/TRIM22/TRIM5/ENOSF1/TOP2A/ACLY/SH3BP5/ASS1/HRC/DPP6/APOE/AJUBA/CDKN2D/MINDY2/GAD1/SMO/YWHAH/CHTF18/FBXL16/DACH2/IFI6/ID1/MGME1/PCSK2/BMP2/DTD1/RTN2/SLC2A4RG/BMP4/AHNAK/RIOK1/RREB1/GLO1/HIF3A/NAGK/CKS2/RAB38/CDK2/NLN/CPXM2/MAPK8IP1/PDZRN3/SCPEP1/TRIM25/SORBS3/DUSP1/HELLS/VSX2/ONECUT2/TRIM67/ELL2/TGIF2/CCN2/SGK1/KIF14/CENPF/PROX1/NEK2/PRDX6/SLC19A2/CDC20/CDK18/RGS2/GADD45A/ARHGEF2/EPHA4/ATP6V1B1/DLX2/IGFBP5/FN1/APC2/ABHD14B/MAPKAPK3/ECT2/HES1/WNT5A/BCHE/KAT2B/BCL6/PDGFRB/LNPEP/APBB3/MRPS27/DAP/MAN2A1/TTK/DNPH1/MDFI/MCM3/UST/SASH1/TPD52L1/SERINC1/NEDD9/ST8SIA1/CDCA3/TIMELESS/RAD51AP1/PRMT8/FOXM1/MLEC/PTPN5/MDK/GALNT18/CCND1/B3GAT1/CRYAB/UGDH/NEIL3/CPZ/MMD/HLF/COL1A1/EBF3/MAP3K8/SPOCK2/GATA3/GLIS3/ELAVL2/AK1/LHX2/GCK/AEBP1/GLI3/AHR/HSPB1/GARS1/STX1A/MET/TFEC/CDK6/ERF/MAST1/HAS1/PLA2G4C/ETFB/APLP1/MED25/NOVA2/MCM4/STK3/QPRT/SLC7A6/SMPD3/FGF9/KLF5/TIMP1/MAGT1/ATG4A/CELF4/FAM83D/PAK5/EEF1A2/CHRNA4/BMP7/GINS1/PRORP/LGMN/POLE2/RBFOX2/MCM5/ARVCF/NRP1/ACOT7/TMEM14A/MYO3A/BAMBI/SH2D3C/DHPS/ADA2/TGFB2/DPYSL2/CD200/MAP3K20/ITGA6/P3H2/PCBP4/BLVRB/LTBP4/RCOR1/BIRC5/CPXM1/TPX2/PIR/AURKA/ACHE/MTMR2/B4GALT1/REST/PLOD1/CHRNA3/CARMIL1/KIF22/RUNX1T1/FBLN1/FGFR1/JADE1/PAK3/ACTL6B/REXO2/MCM6/PLD1/RASAL2/SNCB/TEAD2/NOTCH3/GLI2/FRY/MAP3K13/ADAM11/MCM2/CRMP1/HMMR/RPS6KA2/MAP4K4/EPHA8/CAMK2A/CHAT/POLB/SLC44A1/PPP2R5B/FGFR3/PDZD4/PRKCQ/CDON/YBX3/MTA3/SOAT1/CYFIP2/KCNH2/PTPRN/DKK3/H6PD/HDAC9/ZIC2/SARS1/GRN/TBPL1/POU2F2/VRK2/RNASET2/VIM/DEPDC1/SNAPC1/PRDM11/ATP1A2/WWTR1/ISL1/BID/PTBP1/FYN/CRY1/TFAP2D/ETV1/TMEM132A/LAMP2/ZNF195/PRKAR2B/LIG3/MTMR7/DBNDD1/HECW1
GO:0009056	catabolic process	153	153/1674	PDXP/MTCL3/MIR125B1/ECI2/CALM1/MMP17/DIO3/FLNA/ADA/ZNRF1/ZFP36L1/PDE4B/PRKD1/PJA1/NQO1/ZHX2/PNPLA2/CDK5R1/RNF152/SPHK1/UBE2C/PLK3/HAP1/NUDT4/CARNS1/SUCLG2/BCL2/ENC1/PDE7B/ATP6V0E2/IRS1/PBK/BSCL2/NUDT8/MAP1A/SMAD3/PLK1/PACSIN3/CASP7/CRYL1/ALDH1A1/CASP3/MAD2L1/BDH2/FYCO1/PLB1/FZD5/SNX7/ATP6V0D1/BTG2/MMP14/MOV10/USP25/UCHL1/DDAH1/DAB2/GPD1L/ZFP36L2/ACSL1/FOXO1/FEZ1/DRD2/SESN3/EGFR/PLK2/SKP2/SPOPL/CREG1/ARK2C/SLC16A3/MAP1LC3B/CSAD/GABARAPL1/PLCE1/CYP1B1/ADAM10/AGAP2/LRP4/SYT11/RIDA/TRIM22/TRIM5/ENOSF1/APOE/GAD1/YWHAH/FBXL16/NAGK/CDK2/OPTN/TRIM25/ADRA1A/TRIM67/CNR1/KIF14/PRDX6/CDC20/ELAPOR1/EPHA4/ATP6V1B1/EVA1A/APC2/GPD2/PLCH1/WNT5A/BCHE/KAT2B/LNPEP/DAP/DNPH1/CRYBA1/GCK/HSPB1/MET/PON2/PLA2G4C/ETFB/STK3/QPRT/SLC7A5/SMPD3/TIMP1/ATG4A/MAP1LC3A/FAM83D/EEF1A2/LGMN/ACOT7/DHPS/ADA2/EXOC1/PCBP4/BLVRB/KIF16B/AURKA/ACHE/HSD17B14/MTMR2/SLC4A4/PAFAH1B3/PLD1/HMMR/SLC44A1/LZTS1/YBX3/RNASET2/VIM/WWTR1/MRC2/FYN/CRY1/TMEM132A/LAMP2
GO:0009058	biosynthetic process	496	496/1674	H3C2/CD24/TXNIP/LYN/ERCC6/MIAT/TMEM14EP/MIR17HG/SCRT2/LBH/MXD3/MLLT11/MIR125B1/OLIG2/ONECUT3/DPF3/ADGRG1/FANK1/RORB/TGM2/DMD/OSTC/SCAMP5/NRARP/RPL23A/HMGN5/CHSY3/ZNF71/SLC2A10/DIO3/BLM/FLNA/ADA/SULF2/LITAF/FBLL1/EIF4EBP1/H1-2/SAMD11/MITF/MYT1L/POU3F1/PMEL/ZFP36L1/PBX1/P4HB/PDIA2/PRKG1/CIB1/IMMP2L/PDE4B/SOCS3/H1-5/SLIT3/PRKD1/CNTN2/PCBP3/SPNS2/TCEAL7/BACE2/CREB3L2/CHST15/RTKN2/PLAG1/SOX2/ZNF467/NQO1/GAS1/MTURN/FZD2/TH/ATOH7/AURKB/ZHX2/MAF/ERBB4/POGLUT3/PNPLA2/NHLH2/ST8SIA3/NR2C2/TGIF1/PAWR/ZBTB38/TCIM/TYMS/BASP1/CDK5R1/LMNB2/SPHK1/NR2F1/CCDC85B/FOSL1/PLK3/INSM1/ABLIM3/CKS1B/PARP14/BNC2/GXYLT2/CARNS1/AFF1/RRM2/BCL2/NHLH1/ENC1/PIK3CD/CXXC5/ECEL1/PTGER4/PKIA/S1PR1/HAS2/ZNF804A/SMAD1/CDK1/CRTAP/TRIM56/ONECUT1/PARM1/IRS1/TK1/MGAT5B/AXL/TUBA1A/RBFOX3/IGF2/GPRC5B/SMAD3/TSC22D4/STAT6/PLK1/TERF2IP/PCLAF/FAM111A/SEC11C/CASP7/SLC18A2/OTX2/CRYL1/INPPL1/ALDH1A1/ADCY1/CDCA7L/CITED2/EBF1/CASP3/STARD4/ITGA2/HMGB2/GRM2/BDH2/IL17RC/RPL22L1/IGFBP7/PBXIP1/FZD5/ACP6/ATF3/NFIA/PLPP3/BEND5/FGF19/ZNF385A/ZNF382/CELF5/CELF3/BTG2/EDA/ELK4/GALNT14/FZD1/MMP14/LRP8/NMNAT2/ATAD2/ADCY8/LSM11/FZD7/PDIA4/GRIA1/MOV10/DDAH1/MERTK/DAB2/ZIC1/PLOD2/ZNF117/PRDM8/GJA1/MBNL1/ZFP36L2/PDK1/PTPN14/SACS/ACSL1/WWC2/POU4F2/NEK7/NPAS3/GXYLT1/ANK3/FOXO1/PDCD4/ARID5B/HMGA2/DRD2/SERPINH1/TCF7L2/ANKRD1/POLR3A/NTRK2/NFIB/NCAPG2/EGFR/CREB5/TTBK1/SFRP2/SETD7/CCNA2/EPHA5/MED12L/TAGLN3/CSRNP1/CTDSP1/TMEFF2/AFF3/ANP32E/ILDR2/CREG1/ALDH9A1/BARHL2/CCN1/PRDM16/WTIP/NFIC/FKBP10/ERBB2/P3H4/ADCYAP1/ASXL3/MYOCD/MBNL2/SRRM4/CSAD/BRCA2/MTMR6/FOXN4/LUM/PHLDA1/COL2A1/ETV6/BMPR1B/PLCE1/CYP1B1/LHCGR/SLC44A5/GCHFR/ADAM10/SMAD6/THBS1/YAP1/SULF1/TFAP2A/DNAJB5/DSCC1/DNAJC1/BRIP1/SPRY2/CKAP2/NIBAN1/B4GALNT1/MDFIC/ANXA1/COL4A2/PDGFRA/PHC2/CRB1/CDC73/FST/MYCN/NOTCH2/PSRC1/MEIS2/BHLHE40/SWAP70/E2F5/BEX1/RFC3/SYT11/PCNA/RIDA/SERPINF1/RPA1/TRIM22/TRIM5/TOP2A/ACLY/ASS1/COL5A1/OLFM1/BST2/APOE/AJUBA/RAB2B/CDKN2D/GAD1/SMO/YWHAH/CHTF18/DACH2/ID1/PCSK2/BMP2/RTN2/SLC2A4RG/BMP4/AHNAK/RIOK1/RREB1/GLO1/HIF3A/CKS2/RAB38/CDK2/NLN/CPXM2/MAPK8IP1/TRIM25/RDH10/SORBS3/HELLS/NPC2/VSX2/ONECUT2/ELL2/TGIF2/CCN2/SGK1/CENPF/PROX1/NEK2/PRDX6/SLC19A2/CDK18/RGS2/GADD45A/ARHGEF2/EPHA4/ATP6V1B1/DLX2/IGFBP5/FN1/ABHD14B/HES1/WNT5A/BCHE/KAT2B/BCL6/STC2/PDGFRB/APBB3/MRPS27/DAP/MDFI/UST/SERINC1/ST8SIA1/TIMELESS/FOXM1/ACSS3/MLEC/MDK/GALNT18/CCND1/B3GAT1/CRYAB/UGDH/CPZ/HLF/COL1A1/CRYBA1/EBF3/ACTA2/GATA3/GLIS3/PIP5K1B/ELAVL2/AK1/LHX2/GCK/AEBP1/GLI3/AHR/HSPB1/GARS1/MET/TFEC/CDK6/ERF/ISYNA1/HAS1/PLA2G4C/APLP1/MED25/NOVA2/STK3/HOMER2/QPRT/SLC7A5/SLC7A6/SMPD3/FGF9/KLF5/MAGT1/CELF4/EEF1A2/BMP7/PRORP/LGMN/POLE2/RBFOX2/ARVCF/STX1B/ACOT7/TMEM14A/BAMBI/DHPS/ADA2/TGFB2/JPH4/CD200/ITGA6/PITPNM2/PCBP4/LTBP4/RCOR1/BIRC5/CPXM1/PIR/AURKA/MTMR2/HSD17B2/B4GALT1/REST/RIMS1/RUNX1T1/FBLN1/JADE1/ACTL6B/PLD1/RASAL2/TEAD2/NOTCH3/GLI2/MAP3K13/RPS6KA2/CAMK2A/CHAT/POLB/SLC44A1/PPP2R5B/PRKCQ/CNN2/CDON/YBX3/MTA3/SOAT1/CYFIP2/KCNH2/PTPRN/DKK3/H6PD/HDAC9/ZIC2/SARS1/GRN/TBPL1/POU2F2/AGPAT4/VIM/DEPDC1/SNAPC1/PRDM11/WWTR1/CNTN1/ISL1/PTBP1/FYN/CRY1/TFAP2D/ETV1/ABCC8/ZNF195/LIG3/MTMR7
GO:0009892	negative regulation of metabolic process	274	274/1674	CD24/TXNIP/LYN/ERCC6/MIAT/MIR17HG/SCRT2/LBH/MXD3/MIR125B1/OLIG2/RORB/DMD/CALM1/NRARP/SLC2A10/BLM/FLNA/FBLL1/EIF4EBP1/H1-2/SAMD11/MITF/MYT1L/ZFP36L1/PRKG1/CIB1/SOCS3/H1-5/SLIT3/PCBP3/TCEAL7/BACE2/PLAG1/FANCB/SOX2/NQO1/GAS1/AURKB/ZHX2/MAF/NR2C2/TGIF1/PAWR/ZBTB38/TYMS/BASP1/CDK5R1/LMNB2/SPHK1/NR2F1/RMI2/CCDC85B/PLK3/HAP1/INSM1/PARP14/BCL2/ENC1/CXXC5/PTGER4/PKIA/SMAD1/CDK1/CRTAP/PBK/BSCL2/ATCAY/AXL/CDT1/IGF2/MAP1A/SMAD3/TSC22D4/STAT6/PLK1/TERF2IP/SPRED1/SLC18A2/INPPL1/ALDH1A1/CITED2/CASP3/MAD2L1/HMGB2/CAMK2N2/SERPINI1/PBXIP1/S100A11/ATF3/CAMK2N1/PLPP3/BEND5/FGF19/BTG2/DMTN/ELK4/FZD1/NMNAT2/MOV10/USP25/UCHL1/LRRK1/THY1/CNKSR3/MERTK/DAB2/PRDM8/GPD1L/ZFP36L2/WWC2/POU4F2/FOXO1/PDCD4/LATS2/ARID5B/HMGA2/FEZ1/DRD2/SERPINH1/SERPING1/TCF7L2/ANKRD1/NTRK2/NFIB/EGFR/TTBK1/PLK2/SFRP2/SLIT2/TAGLN3/CTDSP1/TMEFF2/SPOPL/CALM2/CREG1/PRDM16/WTIP/NFIC/ASXL3/MYOCD/RTN1/ETV6/GCHFR/ADAM10/THBS1/YAP1/TFAP2A/DNAJC1/BRIP1/SPRY2/NIBAN1/MICAL1/AGAP2/MDFIC/ANXA1/PHC2/CDC73/FST/MYCN/NOTCH2/MEIS2/BHLHE40/SWAP70/BEX1/BEX2/SYT11/PCNA/RIDA/SERPINF1/TRIM22/SH3BP5/OLFM1/BST2/APOE/AJUBA/CDKN2D/SMO/IFI6/ID1/BMP2/RTN2/BMP4/RREB1/CDK2/OPTN/MAPK8IP1/ADRA1A/SORBS3/DUSP1/HELLS/VSX2/TGIF2/CCN2/CNR1/CENPF/PROX1/RGS2/GADD45A/EPHA4/DLX2/IGFBP5/FN1/HES1/WNT5A/KAT2B/BCL6/STC2/LNPEP/DAP/MDFI/TIMELESS/FOXM1/CCND1/CRYAB/CRYBA1/SPOCK2/GATA3/GLIS3/LHX2/GCK/AEBP1/GLI3/AHR/HSPB1/MET/TFEC/CDK6/ERF/MED25/NOVA2/HOMER2/SLC7A5/SMPD3/FGF9/KLF5/TIMP1/CELF4/BMP7/LGMN/RBFOX2/TGFB2/CD200/PCBP4/RCOR1/BIRC5/AURKA/MTMR2/REST/RUNX1T1/FBLN1/NOTCH3/GLI2/FRY/LZTS1/YBX3/MTA3/DKK3/HDAC9/ZIC2/SARS1/GRN/VIM/DEPDC1/PRDM11/WWTR1/ISL1/PTBP1/FYN/CRY1/TMEM132A/PRKAR2B/LIG3/DBNDD1
GO:0009893	positive regulation of metabolic process	313	313/1674	CD24/LYN/ERCC6/LBH/MLLT11/MIR125B1/OLIG2/ONECUT3/DPF3/DISP3/FANK1/RORB/SCAMP5/LRRTM3/CALM1/HMGN5/ZNF71/SLC2A10/BLM/SULF2/EPHB4/LITAF/H2AX/FANCM/AKR1C1/MITF/POU3F1/PMEL/ZFP36L1/PBX1/CIB1/CDCA2/PDE4B/EFNA5/PRKD1/CNTN2/CREB3L2/DIPK2A/PLAG1/FANCB/SOX2/FZD2/ATOH7/AURKB/MAF/ERBB4/PNPLA2/NHLH2/NR2C2/PAWR/ZBTB38/TCIM/RNF152/SPHK1/NR2F1/FOSL1/UBE2C/PLK3/ABLIM3/PARP14/BCL2/NHLH1/PIK3CD/PTGER4/S1PR1/HAS2/ZNF804A/SMAD1/CDK1/TRIM56/ONECUT1/PARM1/IRS1/NSG1/BSCL2/AXL/CDT1/IGF2/GPRC5B/SMAD3/STAT6/PLK1/TERF2IP/PACSIN3/OTX2/CITED2/CASP3/STARD4/ITGA2/HMGB2/FYCO1/IL17RC/PBXIP1/FZD5/ATF3/SNX7/NFIA/PLPP3/FGF19/CELF3/BTG2/EDA/ELK4/LDLRAP1/FZD1/MMP14/LRP8/ATAD2/ADCY8/FZD7/GRIA1/MOV10/LRRK1/DDAH1/MERTK/DAB2/ZIC1/GJA1/ZFP36L2/ACSL1/POU4F2/NEK7/NPAS3/ANK3/FOXO1/VEGFC/ARID5B/HMGA2/DRD2/SESN3/TCF7L2/ANKRD1/POLR3A/NTRK2/NFIB/EGFR/CREB5/TTBK1/PLK2/SKP2/PDGFC/SFRP2/SETD7/CCNA2/MED12L/CSRNP1/CALM2/BARHL2/CCN1/PRDM16/NFIC/ERBB2/ADCYAP1/ASXL3/MYOCD/BRCA2/FOXN4/LUM/ETV6/CENPE/BMPR1B/CYP1B1/LHCGR/SMAD6/UACA/THBS1/YAP1/SULF1/TFAP2A/DSCC1/SPRY2/CKAP2/NIBAN1/AGAP2/MDFIC/ANXA1/PDGFRA/LRP4/CDC73/MYCN/PSRC1/MEIS2/CCNB1/E2F5/BEX1/RFC3/PCNA/RIDA/TRIM22/TRIM5/TOP2A/ASS1/OLFM1/APOE/AJUBA/RAB2B/SMO/YWHAH/CHTF18/BMP2/BMP4/RIOK1/RREB1/RAB38/CDK2/OPTN/CXCR4/TRIM25/RDH10/ONECUT2/TRIM67/ELL2/KIF14/PROX1/NEK2/PRDX6/CDC20/GADD45A/ARHGEF2/ELAPOR1/EPHA4/DLX2/FN1/APC2/ABHD14B/ECT2/HES1/WNT5A/KAT2B/PDGFRB/MRPS27/DAP/SASH1/TPD52L1/NEDD9/TIMELESS/RAD51AP1/FOXM1/MDK/CCND1/MMD/HLF/COL1A1/EBF3/ACTA2/GATA3/GLIS3/LHX2/GCK/GLI3/AHR/HSPB1/MET/TFEC/CDK6/MED25/SLC7A5/FGF9/KLF5/CELF4/EEF1A2/BMP7/LGMN/NRP1/BAMBI/SH2D3C/TGFB2/CD200/ITGA6/BIRC5/TPX2/AURKA/ACHE/REST/CHRNA3/SLC4A4/RIMS1/FGFR1/JADE1/ACTL6B/PLD1/TEAD2/NOTCH3/GLI2/MAP3K13/RPS6KA2/EPHA8/PPP2R5B/FGFR3/PRKCQ/CNN2/CDON/YBX3/MTA3/SOAT1/CYFIP2/KCNH2/PTPRN/ZIC2/GRN/POU2F2/VIM/PRDM11/WWTR1/CNTN1/ISL1/BID/PTBP1/FYN/CRY1/TFAP2D/ETV1/ABCC8
GO:0016999	antibiotic metabolic process	0	0/1674	
GO:0018933	nicotine metabolic process	0	0/1674	
