ID	Description	Count	GeneRatio	geneID
GO:0016020	membrane	798	798/1674	NOTCH3/FNDC3B/CHRNA4/NDRG4/P2RX3/RIPOR2/WNT5A/ATP6V1B1/CNR1/CCN2/RDH10/DPP6/PRPH/MICAL1/YAP1/RTN1/MFGE8/IFITM3/CGN/CPLX2/MKI67/DRD2/NMNAT2/GNG3/GPX8/SLC18A2/LRATD2/LINGO1/GAP43/UBE2C/GAS1/SHISA2/IFITM2/IFITM1/FAT4/DISP3/ADGRG1/VIM/SEL1L3/APOE/TSPAN7/CPAMD8/CACNA1E/SH2D3C/SPARC/PDPN/NSG2/GNG2/RAB6B/CCND1/SERPINH1/KIF5A/NRSN1/PLPP3/L1CAM/MYO16/NOTCH2/GNAO1/AJUBA/KCTD16/PCDH18/PAK5/CORO2B/GDAP1/KIF11/EFHD2/SYT14/LYPD1/GJA1/RAB13/PRMT8/B4GALNT1/CRYAB/PDGFRA/FZD5/KCNH7/AXL/FZD2/PDE4B/ASIC4/COLEC12/CDH7/CDH6/RGS8/SLCO5A1/DNER/CFI/EVA1B/SDC4/CYP1B1/FKBP10/GXYLT2/COL25A1/MRC2/DHRS3/ANOS1/HIF3A/RIMS3/LYPD6B/SEC24D/SHANK2/SMAD3/STMN2/CACNA1A/RAB3B/ADD2/EEF1A2/FSD1/HSPG2/CHRNB3/DMD/RTN4RL2/CCNB1/CELSR3/SYT7/RAB3A/TMEM59L/MAN2A1/ADRA1A/SULF1/EGFR/GRIK3/BAALC/GPRIN1/SYN3/EPHB4/AP3B2/JAKMIP1/SYPL1/MCM3/RAB3C/HAS2/WWTR1/MTMR2/RGS16/NSG1/ST8SIA3/DNM3/HAS1/TMEM117/MAP6/ASPHD1/RGS10/PARP14/SRGAP2/SEPTIN5/APC2/CPNE8/SCN3B/GTSE1/NKAIN1/MFNG/NLN/DNAJC1/STXBP1/PLCE1/FRMPD3/SPRED1/ATCAY/FAM241B/PRKD1/FAT1/MDGA1/TTK/SYT11/AKAP6/FGFR3/SEZ6L/NRP1/PCNX2/CNTN6/ADCY1/KCNA4/LITAF/CDK1/SLC17A6/RTN2/PGM5/DMTN/CEND1/STON1/CNKSR3/RTKN2/NUF2/SNAP25/MGST1/NRXN3/PTPRN/MAGT1/STX1A/KIF14/IFI6/AGAP2/SHROOM3/MARCHF4/GRM2/TUBA1C/TYMS/LRRC26/DCBLD2/CAMK2A/CACNA1B/SV2A/FNDC5/SERTM2/PLA2G4C/LRIG3/BOC/MGAT5B/PALMD/PIP5K1B/MPP2/PTGFRN/XKR7/VCAN/FLRT3/CNTN1/HOMER2/MYO5B/PARVA/SCAMP5/EPHA5/UCHL1/PAWR/SORCS1/CAMKV/KIF2C/SLC2A1/DISP2/MAP1B/EPS8L1/UNC13A/BASP1/IL13RA1/TMEM169/RPRM/VRK2/HID1/CASP3/C14orf132/GPR162/KIF4A/MTMR7/RASGRF2/PRR11/PROM1/INPPL1/IQGAP2/THY1/RIMS4/ATP1A3/NDC80/AURKA/CBARP/NCS1/UST/PLCH1/TMEM35A/MDFIC/BMPR1B/CENPE/REM2/PSD2/NCAPG2/SCN3A/CLDN1/CERCAM/CACNB3/SCARA3/SPHK1/CREB3L2/LHFPL5/LRP4/HSD17B2/SDC2/CA14/MYO10/LRFN5/PON2/PBXIP1/CHRNA5/BCL2/SCG3/SLC43A3/ASIC1/MAPK8IP1/MAP7D3/EMP3/UTRN/RAB11FIP4/LHCGR/TMEM14EP/B4GALT1/CXCR4/HRC/ADD3/CALHM4/BLCAP/RNF152/BSN/LDLRAD4/CD164/PPFIA2/CNTNAP4/PDGFC/IGSF9B/B3GAT1/MCEMP1/DCC/BLVRB/FAXC/CADPS/CD24/TMEM271/SLC26A7/CADM3/LEMD1/MYOF/SGK1/BSCL2/ZNF804A/SYT5/SOCS3/SYN1/BMP2/LRRC1/ANK3/CPNE7/TMEM109/GABRA2/ARHGEF2/TNR/ATP6V0E2/SEZ6L2/RAPGEF1/PCSK2/SYNPR/BUB1/PKD2L2/STX1B/KRT8/NEDD9/ETV6/CCDC8/DIRAS1/RALGDS/ARHGDIG/TUBA1A/CHSY3/CCDC90B/CELSR1/S1PR1/PARD3B/CNIH2/DYNC1LI1/PDGFRB/SDC3/ASPM/CHRNB2/IRS4/EFNA4/FAIM2/SPNS2/CABP1/GABRB3/TMEM130/TSPAN6/AMER3/RFTN2/KCNB1/SUCLG2/CACNG4/LZTS1/ATP1A2/SLC4A4/GAD1/CD200/RAB37/BST2/TMEM63C/HTRA1/MTCL3/NECAP1/GREB1/NCAPH/FZD1/NFASC/NECTIN3/FILIP1/KCNH2/GALNT18/RGS2/DCLK1/DLG2/SVOP/DLGAP3/ANXA1/ERBB4/CTNNA2/SMAD1/ZNF593OS/NIBAN1/PALS2/SLC7A8/EFNB2/CLCN4/SLC7A6/MELK/PLOD2/KCNJ12/KCND3/MAP3K13/SLC44A1/CARMIL1/KIF3B/COL23A1/RHBDL3/PLXNA3/ATP8B2/RAP1GAP2/ACHE/LSR/NAPB/CNRIP1/ARVCF/KIF18A/CHRNA3/PAK3/CD82/SYNGR2/SCN9A/TMEM63A/CNN2/SDK2/PLXDC2/GRN/GAB2/LIN7A/BCAM/MAST1/KCNC1/SULF2/DAB2/BACE2/FCHO1/OLFM3/SYBU/ISLR2/ALCAM/ORAI3/MYO1D/ADA/RHOJ/SSPOP/LAYN/CYBRD1/PITPNM2/TBC1D30/STMN1/CABP7/TMEFF1/LDLRAP1/EPB41/AHNAK/RRAS/DOP1B/ARL8A/NEXN/PSD/FXYD7/NKAIN2/SMO/RNF24/STIM2/GRIA2/MTMR6/SLC7A1/ADCY8/KRT19/GNG12/NEMP1/CNTN2/TMEM196/GPD1L/IRS1/TCIM/PROS1/CENPF/ELAPOR1/SLC44A5/CHTF18/IGDCC4/CDH11/SCUBE3/DOCK4/GABARAPL1/FCGRT/CYFIP2/RAB31/GRIA1/FZD7/EPHA8/PLXNA2/GXYLT1/TMEM178B/PLIN3/BRIP1/SELENBP1/MAL2/ITGA6/PLB1/AGTRAP/SOAT1/AIF1L/NAALADL2/HMMR/SWAP70/MCM4/CDK5R1/ITPRID2/SH3BP5/RIMS1/PLEKHA4/HSPB1/TH/EVA1A/SLC37A1/OPTN/ADAM10/PCDH11X/PMEL/SPTBN4/LHFPL6/LRRTM3/BLOC1S2/HSDL2/UNC5D/DIO3/RGL3/DCTN1/TP53I13/PAFAH1B3/CHST15/KCNS2/KCNH8/POLR3A/THBS1/EFNA5/FGFR1/PTPN5/MICALL1/CALM1/PRC1/ADAM11/SYTL5/NCAPD2/FXYD6/STX6/STEAP1/MYO5A/SGTB/NLGN1/STK26/GREB1L/TSPAN13/RGS7BP/ECT2/TPM1/P4HB/ZNRF1/TMEM123/TMEM132A/ATP2C2/TMEM175/OSTC/LPAR1/LNPEP/DSCAML1/TMEM269/ACSL1/CLRN1/GPC6/LAMP2/KCNK1/GABBR2/DAAM1/SCHIP1/IMMP2L/ANXA11/PCDH9/TLCD4/CLIC6/PCDHGC3/MCM5/APBB3/TENM4/EXOC1/FGFRL1/CIP2A/HEPH/MYO1F/MERTK/FLRT2/MMP14/PLPPR3/SPRY2/BCHE/PRDX6/KNTC1/C2orf88/DPYSL2/BAMBI/EFHD1/AGPAT4/RAB33A/ILDR2/ANXA5/ASS1/MAP1LC3A/NTRK2/MMP17/CDK5R2/GALNT14/LMOD1/CPNE4/SV2C/ERC2/KCNQ2/VEGFC/RHOC/SLC19A2/SMIM17/IQSEC3/NTM/SH3D21/FRRS1L/PRKAR2B/PARM1/PTBP1/GPR137C/ANO1/CACNB1/PLXNA1/EVA1C/LYN/SPART/IGSF8/PACSIN3/VWC2/ATL1/PLD1/SEC11C/SLITRK6/APLP1/ACLY/PTGER4/ECI2/TMEM151B/MMD/ST8SIA1/FRMD5/SYNDIG1/RAB38/DIPK2A/CCNB2/SLC12A2/TMEM14A/YWHAH/PLS3/TMEM145/TRIP6/JADE1/PLEKHH2/ECEL1/CLTB/PNPLA2/GPC4/ATP9A/PRKCQ/FN1/MITF/BID/PLOD1/SLIT2/GPRC5B/PCDH7/SLC6A1/UNC5C/RGS17/B9D1/SYT4/PTPRN2/CD9/EDA/SLC22A15/SLC7A5/CA2/SH3BGRL3/NRXN1/CIB1/NAPA/COX7A2/FLNA/LMNB2/ACKR3/SLC2A10/SNPH/GPD2/TMEM131L/PHLPP1/GPM6B/JPH4/SHC2/MAP1LC3B/XPR1/EPHB1/TP53I11/PRKG1/GPC2/SLC39A1/DSG2/RND2/MCHR1/PIEZO2/CDCA4/RAB8B/GCHFR/TMEFF2/WASF2/FAM171B/CALM2/GLO1/GABRA3/GASK1B/SFXN3/ARL4A/SCUBE1/MARVELD1/GFRA2/SSTR2/ABCC8/ANXA6/ARHGAP19/SYT13/DGKI/CHRM3/ERBB2/ABCA12/SNX7/CRB1/LRP8/SMPD3/IL17RC/PLIN2/SYP/EPHA4/RAB2B/CLDN11/MRPS27/CNTN4/PDXP/SCN11A/KIRREL3/ARFGEF3/TACC2/KCNAB1/RAPGEF4/FOSL1/TMEM106C/SLC16A3/MET/FRMD3/PARD6B/FYN/CYTH1/APCDD1/TMEM108/TGM2/FEZ1/MLEC/SSC4D/KIF16B/DMXL2/ITGA2/NKAIN3/ARFGAP1/SERINC1/PIK3CD/RAB6A/GRB14/ATP6V0D1/SNAP23/PODXL2/FYCO1/CDON/CXADR/TVP23C/H3C2
GO:0016328	lateral plasma membrane	13	13/1674	ATP6V1B1/DRD2/RAB13/DMD/NSG1/CLDN1/SLC26A7/ANK3/KCNB1/ANXA1/SLC12A2/DSG2/SLC16A3
GO:0016363	nuclear matrix	15	15/1674	HES1/VIM/KRT18/SPARC/ACTL6B/BASP1/KIF4A/KRT8/FIGN/PHACTR3/CENPF/SPTBN4/ENC1/BLM/RUNX1T1
GO:0016604	nuclear body	57	57/1674	MKI67/POU4F2/AFF3/GLI3/CELF3/FBLL1/SOX2/RREB1/HIF3A/WWTR1/RGS10/BCL6/H2AX/TCF7L2/BASP1/LSM11/KIF22/INPPL1/NCAPG2/TERF2IP/FANCD2/SGK1/BHLHE40/PLAG1/CENPO/CDK2/ZWINT/CARMIL1/TRIM22/KIF18B/CHRNA3/CDT1/PCNA/EPB41/PRDM8/TCIM/SMAD6/SLC2A4RG/SH3BP5/SPTBN4/GADD45A/ECT2/APBB3/SMC4/BLM/JADE1/POLE2/PLEKHH2/ZIC2/SH3BGRL3/PIR/RMI2/RPA1/SGO2/SPAG5/CDC14A/TRIM25
GO:0018995	host cellular component	1	1/1674	DYNLT1
GO:0019898	extrinsic component of membrane	21	21/1674	ATP6V1B1/GNG3/GNG2/GNAO1/CDH7/CDH6/SYN3/APC2/STXBP1/SNAP25/SOCS3/SYN1/CTNNA2/GNG12/CDH11/PLEKHA4/LYN/GFRA2/KCNAB1/FYN/PIK3CD
GO:0020007	apical complex	0	0/1674	
GO:0020008	rhoptry	0	0/1674	
GO:0020010	conoid	0	0/1674	
GO:0020016	ciliary pocket	0	0/1674	
GO:0020023	kinetoplast	0	0/1674	
GO:0020031	polar ring of apical complex	0	0/1674	
GO:0020032	basal ring of apical complex	0	0/1674	
GO:0020038	subpellicular network	0	0/1674	
GO:0020039	pellicle	0	0/1674	
GO:0030017	sarcomere	27	27/1674	MYL9/CRYAB/PDE4B/DMD/TMOD2/LDB3/SCN3B/PRKD1/RTN2/PGM5/TPM2/PARVA/SLC2A1/ANKRD1/KAT2B/HRC/ANK3/KRT8/NEXN/KRT19/OBSL1/HSPB1/CALM1/TPM1/LMOD1/FLNA/CALM2
GO:0030018	Z disc	19	19/1674	MYL9/CRYAB/PDE4B/DMD/LDB3/SCN3B/PRKD1/RTN2/PGM5/PARVA/SLC2A1/HRC/ANK3/KRT8/NEXN/KRT19/OBSL1/HSPB1/FLNA
GO:0030054	cell junction	353	353/1674	CHRNA4/CELF4/NEFM/P2RX3/WNT5A/ATP6V1B1/CNR1/NCAN/MICAL1/YAP1/RTN1/CGN/CPLX2/DRD2/NMNAT2/GNG3/SLC18A2/GAP43/NEFL/VIM/APOE/CACNA1E/KRT18/PDPN/SNCG/RAB6B/CCND1/KIF5A/ALDH1A1/PLPP3/CAMK2N1/L1CAM/AJUBA/C1QL1/KCTD16/SEPTIN3/PAK5/CORO2B/LYPD1/GJA1/LAMB2/RAB13/CRYAB/PDGFRA/FZD5/FZD2/PDE4B/CDH7/CDH6/RGS8/SDC4/COL4A5/MRC2/RIMS3/SHANK2/CACNA1A/RAB3B/ADD2/EEF1A2/HSPG2/CHRNB3/DMD/SYT7/RAB3A/TMOD2/WTIP/EGFR/GRIK3/BAALC/SYN3/AP3B2/SYPL1/RAB3C/S100A11/MTMR2/NSG1/DNM3/RGS10/SRGAP2/LDB3/SEPTIN5/NFIA/APC2/STXBP1/ATCAY/ABLIM3/PRKD1/FAT1/MDGA1/SYT11/AKAP6/FGFR3/NRP1/PDE7B/CNTN6/ADCY1/KCNA4/SLC17A6/PGM5/DMTN/KIF23/STON1/SNAP25/NRXN3/PTPRN/STX1A/SHROOM3/INA/GRM2/PPFIA3/CAMK2A/CACNA1B/SV2A/PALMD/MPP2/LAMA5/VCAN/FLRT3/BRSK1/CNTN1/SNCB/HOMER2/PARVA/SCAMP5/CAMKV/SLC2A1/MAP1B/UNC13A/BASP1/DPYSL3/TUBB2B/MAPK8IP2/THY1/RIMS4/ATP1A3/AURKA/CBARP/NCS1/PSD2/CLDN1/CACNB3/SPHK1/LRP4/LRFN5/CHRNA5/DDB2/ASIC1/MAPK8IP1/UTRN/B4GALT1/CXCR4/ADD3/BSN/PPFIA2/CNTNAP4/TNS3/IGSF9B/DCC/CADPS/CADM3/MYOF/ZNF804A/SYT5/SYN1/ANK3/GABRA2/ARHGEF2/TNR/ATP6V0E2/SYNPR/KIF5C/STX1B/KRT8/NEDD9/TUBA1A/VGF/PARD3B/CNIH2/PDGFRB/CHRNB2/FAIM2/CABP1/CAMK2N2/GABRB3/KCNB1/CACNG4/LZTS1/ATP1A2/GAD1/SST/OLFM1/FZD1/NFASC/NECTIN3/FILIP1/DCLK1/DLG2/SVOP/DLGAP3/ANXA1/ERBB4/CTNNA2/NPTX2/PALS2/EFNB2/CLCN4/MAP4K4/KCND3/KIF3B/CTTNBP2/ACHE/LSR/NAPB/ARVCF/CHRNA3/CAPN5/PAK3/SYNGR2/CNN2/SDK2/LIN7A/KCNC1/GDI1/YBX3/DAB2/OLFM3/ALCAM/ADA/LAYN/EPB41/AHNAK/RRAS/ARL8A/NEXN/PSD/GRIA2/ADCY8/CNTN2/OBSL1/CDH11/NQO1/CYFIP2/GRIA1/MAL2/ITGA6/AIF1L/CHAT/CDK5R1/CDCA3/RIMS1/HSPB1/TH/ADAM10/SPTBN4/LRRTM3/USP53/EFNA5/PTPN5/ADAM11/FXYD6/STX6/STEAP1/NLGN1/SSX2IP/SAMD14/RGS7BP/ECT2/P4HB/ZNRF1/TSC22D4/LPAR1/DSCAML1/GPC6/KCNK1/GABBR2/SCHIP1/PCDH9/TANC2/PDZRN3/FGFRL1/FLRT2/MMP14/ILDR2/ANXA5/MAP1LC3A/NTRK2/MAP1A/SV2C/ERC2/KCNQ2/IQSEC3/FRRS1L/PRKAR2B/ANO1/CACNB1/LYN/SPART/VWC2/SORBS3/PLD1/FRMD5/HAP1/SYNDIG1/YWHAH/TRIP6/CLTB/GPC4/SLC6A1/UNC5C/RGS17/SYT4/PTPRN2/CD9/NRXN1/NAPA/REXO2/FLNA/SNPH/EPHB1/GPC2/DSG2/RPS6KA2/RAB8B/WASF2/GABRA3/ABCC8/ANXA6/DGKI/CHRM3/ERBB2/CRB1/LRP8/SYP/EPHA4/CLDN11/PDXP/KIRREL3/RAPGEF4/FOSL1/SLC16A3/PARD6B/FYN/CYTH1/DIXDC1/TMEM108/TGM2/DMXL2/ITGA2/CCDC85B/ARFGAP1/ATP6V0D1/SNAP23/CXADR
GO:0030061	mitochondrial crista	1	1/1674	LYN
GO:0030312	external encapsulating structure	93	93/1674	P3H2/WNT5A/CCN2/NCAN/MFGE8/LEFTY2/ADAMTS19/LINGO1/SMOC1/APOE/SFRP2/SPARC/COL2A1/CCN1/SERPINH1/L1CAM/COL5A1/COL1A2/LAMB2/COL4A6/COLEC12/COL4A5/COL25A1/ANOS1/ACTA2/HSPG2/RTN4RL2/COL4A2/SULF1/COL4A1/FBLN1/LTBP4/LRIG3/COL27A1/LAMA5/VCAN/FLRT3/BMP7/COL1A1/LRRC17/COL9A2/LTBP3/SDC2/TGFB2/COL5A2/COL9A1/EFEMP2/ADAMTS1/TNR/SPOCK2/ADAMTS9/MFAP4/SDC3/SERPINF1/TIMP1/IGFBPL1/HTRA1/ANXA1/FBN1/COL23A1/ACHE/GFOD2/MDK/BCAM/COL9A3/SSPOP/COL22A1/LRRTM3/LAMC1/THBS1/EFNA5/ADAM11/IGFBP7/GPC6/SERPING1/ANXA11/FLRT2/MMP14/ANXA5/MMP17/LUM/VWC2/APLP1/GPC4/FBN2/FN1/AEBP1/GPC2/ANXA6/COL20A1/TGM2/LTBP2/CDON
GO:0030315	T-tubule	8	8/1674	AKAP6/RTN2/CACNB3/ANK3/CACNG4/ATP1A2/AHNAK/CACNB1
GO:0030427	site of polarized growth	43	43/1674	STMN4/CNR1/GAP43/NEFL/NRSN1/L1CAM/SHANK2/STMN2/CRMP1/GPRIN1/ATCAY/SNAP25/BOC/FLRT3/FRY/TUBB3/MAP1B/BASP1/DPYSL3/THY1/CBARP/KIF21B/STMN3/DCC/ZNF804A/KIF5C/MAP2/OLFM1/ACAP3/CDK5R1/OTX2/MYO5A/PCDH9/CDK5R2/ERC2/HAP1/UNC5C/CIB1/FLNA/EPHA4/SCN11A/FEZ1/CXADR
GO:0030428	cell septum	0	0/1674	
GO:0030478	actin cap	0	0/1674	
GO:0030486	smooth muscle dense body	0	0/1674	
GO:0030496	midbody	32	32/1674	BIRC5/MICAL1/AURKB/KIF20A/ANLN/NEK2/CRMP1/APC2/CDK1/KIF23/KIF14/AGAP2/SLC2A1/KIF4A/AURKA/CENPE/RAB11FIP4/PSRC1/ASPM/KIF3B/GDI1/ARL8A/CENPF/PRC1/PLK1/ECT2/ANXA11/EXOC1/SPART/DCDC1/SPAG5/PDXP
GO:0030694	bacterial-type flagellum basal body, rod	0	0/1674	
GO:0030874	nucleolar chromatin	0	0/1674	
GO:0030875	rDNA protrusion	0	0/1674	
GO:0031252	cell leading edge	60	60/1674	RIPOR2/VIM/SH2D3C/PDPN/MTSS1/AJUBA/RAB13/ACTA2/STMN2/EGFR/S100A11/SRGAP2/APC2/PLCE1/ABLIM3/FAT1/STON1/SNAP25/MPP2/PARVA/TUBB3/EPS8L1/DPYSL3/INPPL1/IQGAP2/THY1/PSD2/MYO10/CXCR4/GABRA2/ARHGEF2/NEDD9/KCNB1/CARMIL1/KIF18A/KCNC1/MYO1D/LAYN/PSD/MTMR6/GRIA1/CDK6/AIF1L/SWAP70/DCTN1/MYO5A/SSX2IP/TPM1/P4HB/CLRN1/SPRY2/PLEKHH2/UNC5C/SH3BGRL3/CIB1/FAM89B/WASF2/GABRA3/ERBB2/PDXP
GO:0031254	cell trailing edge	1	1/1674	PIP5K1B
GO:0031256	leading edge membrane	25	25/1674	RIPOR2/SH2D3C/PDPN/EGFR/APC2/MPP2/EPS8L1/THY1/PSD2/GABRA2/ARHGEF2/KCNB1/KCNC1/MYO1D/PSD/MTMR6/GRIA1/AIF1L/TPM1/SPRY2/SH3BGRL3/CIB1/GABRA3/ERBB2/PDXP
GO:0031257	cell trailing edge membrane	0	0/1674	
GO:0031430	M band	2	2/1674	CRYAB/OBSL1
GO:0031592	centrosomal corona	0	0/1674	
GO:0031672	A band	3	3/1674	CRYAB/KAT2B/OBSL1
GO:0031673	H zone	0	0/1674	
GO:0031674	I band	21	21/1674	MYL9/CRYAB/PDE4B/DMD/LDB3/SCN3B/PRKD1/RTN2/PGM5/PARVA/SLC2A1/ANKRD1/KAT2B/HRC/ANK3/KRT8/NEXN/KRT19/OBSL1/HSPB1/FLNA
GO:0031910	cytostome	0	0/1674	
GO:0031911	cytoproct	0	0/1674	
GO:0031912	oral apparatus	0	0/1674	
GO:0031974	membrane-enclosed lumen	434	434/1674	NOTCH3/REST/TPX2/BIRC5/P3H2/CELF4/WNT5A/HES1/ONECUT2/NCAN/YAP1/MFGE8/LEFTY2/MKI67/POU4F2/ZIC1/GPX8/PCLAF/BNC2/UBE2C/AURKB/VIM/APOE/KRT18/SPARC/NUSAP1/COL2A1/CCN1/NSG2/SELENOP/CCND1/SERPINH1/KIF20A/AFF3/MYO16/NOTCH2/AJUBA/COL5A1/COL1A2/PAK5/GLI3/NPC2/DUSP4/GJA1/CELF3/LAMB2/COL4A6/CDC25C/IGF2/CRYAB/PDGFRA/POU3F1/FBLL1/MLLT11/ANLN/SERPINI1/CDH6/SOX2/SDC4/RREB1/P3H4/FKBP10/FOXO1/TGIF1/COL4A5/COL25A1/INSM1/HIF3A/SMAD3/HLF/RAD51AP1/NEK2/HSPG2/ATAD2/ZHX2/CCNB1/ADRA1A/COL4A2/EGFR/SPC24/BAALC/GLI2/CTDSP1/MCM3/TRIM5/S100A11/UACA/WWTR1/TOP2A/NSG1/TTBK1/COL4A1/RGS10/NFIA/ACTL6B/CCNA2/HJURP/DIAPH2/GTSE1/BCL6/NLN/STXBP1/SPRED1/CKS1B/RORB/CENPK/HMGB2/SCG2/CDC20/LITAF/CDK1/KIF23/CENPH/HMGA2/NUF2/AGAP2/TYMS/H2AX/COLGALT2/CAMK2A/TCEAL7/PLA2G4C/COL27A1/VCAN/BRSK1/UCHL1/COL1A1/TCF7L2/BASP1/ID1/MCM2/LSM11/CASP3/KIF4A/KIF22/RAD51B/INPPL1/FAM114A1/COL9A2/TEAD2/NDC80/AURKA/TGIF2/MDFIC/NCAPG2/ANKRD1/CERCAM/CREB3L2/SDC2/CDCA5/MYO10/PBXIP1/SCG3/DDB2/NPAS3/KAT2B/TERF2IP/UTRN/POGLUT3/FANCD2/TGFB2/HRC/CREG1/ADD3/COL5A2/PDGFC/TFAP2A/BLVRB/COL9A1/ADA2/SGK1/BHLHE40/SYN1/H1-5/HMGN5/PROX1/PCSK2/PLAG1/BUB1/PSRC1/KRT8/NEDD9/ETV6/CCDC8/CENPO/ATF3/VGF/CELSR1/TIMELESS/S1PR1/GARS1/PDGFRB/PNMA2/SDC3/ERF/RFC3/GINS1/ETFB/CDK2/FAM131B/H6PD/SUCLG2/FIGN/STIL/TIMP1/PIMREG/GREB1/ABHD14B/NCAPH/FILIP1/RGS2/GCK/ANXA1/ERBB4/MBNL1/ZWINT/NEDD1/FBN1/SMAD1/MYCN/NR2F1/CHGB/SLC44A1/MAD2L1/CARMIL1/COL23A1/ATP8B2/TRIM22/FANK1/PHACTR3/KIF18B/CHRNA3/TFEC/CNN2/GRN/CDCA7L/CDCA2/RIDA/CENPU/COL9A3/RNASET2/DAB2/FCHO1/COX17/CDT1/ADA/PCNA/SASH1/ERCC6/EPB41/ACOT7/MIS18BP1/POU2F2/SETD7/PRDM8/CDC73/PRORP/IRS1/TCIM/PROS1/IGFBP5/CENPF/PTPN14/CHTF18/ZNF385A/POLB/DOCK4/MTA3/MINDY2/CRTAP/SIVA1/CDK6/SMAD6/PGBD5/CDKN2D/BRIP1/SELENBP1/NAALADL2/SLC2A4RG/MCM4/CDK5R1/ITPRID2/SH3BP5/E2F5/NEK7/CASP7/COL22A1/EVA1A/OPTN/ADAM10/C1orf131/RCOR1/RBFOX2/SPTBN4/LAMC1/CYTIP/POLR3A/THBS1/MMS22L/CITED2/PTPN5/CALM1/PRC1/MANF/FAM111A/NCAPD2/PLK1/GADD45A/ARID5B/STX6/FSTL1/FANCB/PLK3/ECT2/DYNLT1/P4HB/TMEM132A/IGFBP7/CENPM/LNPEP/PEA15/BRCA2/GPC6/RPL23A/LAMP2/AHR/SERPING1/ANXA11/FOXM1/MCM5/APBB3/HDAC9/ZBTB38/ELK4/SKP2/MMP14/BCHE/PRDX6/SMC4/ENC1/NEIL3/ELL2/ASS1/VEGFC/PDIA4/BLM/LUM/UGDH/IQSEC3/NFIC/SH3D21/PARM1/PTBP1/ANO1/PLXNA1/GATA3/CEP152/APLP1/ACLY/ECI2/HAP1/ANP32E/STAT6/DPF3/MAPKAPK3/JADE1/POLE2/PLEKHH2/PNPLA2/GPC4/FN1/MITF/TBPL1/ZIC2/ACSS3/GPRC5B/SH3BGRL3/NRXN1/CIB1/CXXC5/MBNL2/REXO2/FLNA/PIR/LMNB2/PHC2/BMP4/RMI2/PRKG1/PBX1/GPC2/RPA1/CMIP/RPS6KA2/CDCA4/GDF11/GCHFR/PDK1/STC2/GLO1/PRDM16/ARL4A/FANCM/ACSF2/SGO2/MED25/ERBB2/AFF1/SNAPC1/MCM6/SPAG5/CDC14A/COL20A1/MRPS27/RUNX1T1/RIOK1/NFIB/PHLDA1/DSCC1/XRCC2/TACC2/ACP6/FOSL1/LGMN/TRIM25/PDIA2/MEX3B/NR2C2/LIG3/SNAP23/KLF5/PODXL2/CXADR/H3C2
GO:0031975	envelope	62	62/1674	CNR1/DISP3/CCND1/PAK5/GDAP1/CDC25C/FKBP10/SMAD3/ADRA1A/EGFR/NLN/DNAJC1/ATCAY/AKAP6/NRP1/MGST1/STX1A/IFI6/TYMS/PLA2G4C/VRK2/BCL2/MAPK8IP1/TMEM14EP/MYOF/TMEM109/CCDC90B/CDK2/PARP6/SMAD1/SLC44A1/MAD2L1/RAP1GAP2/RNASET2/COX17/MTMR6/NEMP1/CENPF/BRIP1/DCTN1/ACSL1/IMMP2L/ANXA11/BCHE/EFHD1/AGPAT4/ASS1/LYN/SPART/TMEM14A/BID/NRXN1/COX7A2/REXO2/LMNB2/GPD2/MAP1LC3B/GCHFR/SFXN3/EPHA4/MRPS27/SLC16A3
GO:0031977	thylakoid lumen	0	0/1674	
GO:0031984	organelle subcompartment	108	108/1674	NOTCH3/NDRG4/RDH10/RTN1/NMNAT2/SHISA2/DISP3/NSG2/PLPP3/NOTCH2/GJA1/RAB13/PDGFRA/CYP1B1/DHRS3/SEC24D/MAN2A1/SULF1/EGFR/HAS2/NSG1/DNAJC1/PRKD1/SYT11/AKAP6/SEZ6L/CDK1/RTN2/SNAP25/MGST1/MAGT1/IFI6/MARCHF4/PLA2G4C/PTGFRN/FLRT3/SCAMP5/UCHL1/VRK2/HID1/RASGRF2/TMEM35A/SCARA3/CREB3L2/HSD17B2/BCL2/MAPK8IP1/B4GALT1/HRC/B3GAT1/SGK1/BSCL2/TMEM109/SEZ6L2/CHSY3/CNIH2/PARP6/CLCN4/PLOD2/ATP8B2/GRN/SULF2/BACE2/CABP7/DOP1B/STIM2/GRIA2/PROS1/ELAPOR1/RAB31/GRIA1/AGTRAP/SOAT1/EVA1A/SLC37A1/OPTN/PMEL/PTPN5/STX6/PLK3/TMEM132A/ATP2C2/OSTC/ACSL1/FLRT2/AGPAT4/ILDR2/RHOC/ATL1/PLD1/SEC11C/RAB38/TMEM14A/CLTB/PNPLA2/ATP9A/PLOD1/EDA/FLNA/JPH4/SLC39A1/CHRM3/SMPD3/RAB2B/TMEM106C/MLEC/SERINC1/RAB6A
GO:0032123	deep fiber	0	0/1674	
GO:0032126	eisosome	0	0/1674	
GO:0032153	cell division site	10	10/1674	SEPTIN3/ANLN/FSD1/SEPTIN5/PSD2/RAB11FIP4/PSD/ECT2/RHOC/PDXP
GO:0032158	septin band	0	0/1674	
GO:0032161	cleavage apparatus septin structure	0	0/1674	
GO:0032178	medial membrane band	0	0/1674	
GO:0032179	germ tube	0	0/1674	
GO:0032426	stereocilium tip	4	4/1674	HOMER2/LHFPL5/MYO3A/CDC14A
