isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000306315	1	124638782	124638823	ENSG00000168916	ZNF608	124638503,124638974,124639344,124639463,124639482,124639484,124640423,124640579,124640866,124641561,124642597,124643036,124644325,124645469,124647355,124647623,124648653,124653506,124660216,124663409,124664784,124666173,124667127,124671132,124672497,124672499,124673054,124676836,124679226,124679831,124685500,124687954,124687956,124690457,124691678,124691680,124700839,124701898,124702342,124702720,124703099,124703893,124703895,124705622,124705860,124706836,124706860,124709208,124709915,124710067,124710853,124710855,124711493,124715606,124716950,124717629,124717786,124717795,124718905,124724756,124726770,124728585,124732278,124734032,124741328,124741330,124741751,124742124,124743728,124745845,124748478
ENST00000351487	1	114286302	114286400	ENSG00000169062	UPF3A	114283526,114288150,114289772,114296449,114297074,114298569,114299289,114302079
ENST00000395218	5	140669727;140702570;140762368;140920814;140984078	140669735;140702707;140762388;140921219;140984155	ENSG00000169398	PTK2	140660013,140660075,140660091,140660817,140661406,140661434,140661442,140664523,140665867,140666206,140667919,140669664,140669964,140670001,140673252,140676512,140678498,140679543,140683038,140685926,140685928,140688914,140690404,140690555,140690815,140693051,140693053,140694512,140698759,140699531,140700628,140704562,140706426,140709149,140711799,140711801,140711803,140713723,140713963,140718002,140720353,140720898,140725696,140731771,140733613,140734504,140735426,140736287,140739906,140745721,140746200,140750718,140752348,140752503,140755632,140758507,140759213,140762925,140766355,140768704,140769007,140769609,140770359,140770468,140773527,140781071,140781988,140783473,140783791,140785370,140786299,140791496,140791768,140792266,140792284,140792464,140793811,140795655,140795657,140795659,140795754,140799224,140804068,140804606,140804686,140805144,140805884,140806385,140806387,140807639,140809909,140812644,140815196,140819022,140819485,140822023,140822737,140823255,140830068,140830163,140832461,140834246,140834961,140835817,140835886,140838397,140840694,140842905,140845440,140848134,140849139,140851968,140853656,140856564,140860456,140865126,140867070,140867225,140867425,140867427,140872348,140872577,140873813,140874025,140874862,140877004,140878985,140879407,140883232,140883234,140885851,140888685,140890165,140891325,140896537,140901148,140901899,140902428,140902691,140902962,140914901,140916978,140917952,140924299,140925246,140926123,140926533,140927273,140929635,140930745,140931251,140932157,140936044,140936973,140938120,140938772,140938876,140941079,140944780,140946135,140950391,140950393,140952838,140953560,140953889,140957640,140957642,140957826,140960354,140964178,140965036,140965038,140965446,140965469,140966032,140966264,140966454,140966491,140966776,140967499,140971190,140973649,140974563,140975802,140977951,140978803,140983341,140989776,140991684,140995677
ENST00000700753	1	7886197	7886333	ENSG00000170004	CHD3	7893613,7896749,7899848,7900620,7900723,7901870,7907494,7908141,7908526,7909633,7912094,7912605
ENST00000682613	1	158700875	158700919	ENSG00000171503	ETFDH	158673646,158675637,158676446,158678894,158685736,158686919,158689279,158694931,158701827,158702133,158704561,158705166,158705168,158707174
ENST00000536444	1	14385064	14385400	ENSG00000171681	ATF7IP	14365964,14366873,14368351,14372276,14379268,14379605,14379634,14385383,14386533,14389772,14390817,14393195,14393402,14395515,14395946,14400246,14407705,14410934,14411996,14414177,14420545,14421539,14422704,14428525,14433067,14434427,14439701,14445596,14448425,14452186,14453565,14454668,14460302,14460690,14461850,14463259,14470694,14472946,14476300,14478595,14479042,14481447,14481932,14481934,14483019,14483325,14484453,14484842,14488199,14488908,14490845,14493443,14493733,14496035,14498138,14499213,14499215,14499693,14500537,14501907
ENST00000379440	1	4686543	4686736	ENSG00000171867	PRNP	4690511,4693237,4694778,4695327,4695574,4696538,4697281,4699679,4701474,4701508
ENST00000305747	1	168766322	168766345	ENSG00000172292	CERS6	168457384,168457494,168457927,168458864,168460339,168461208,168462894,168465770,168466232,168466465,168467454,168475304,168475922,168476293,168476295,168476403,168477321,168478644,168479371,168479526,168481009,168482245,168482554,168482966,168483573,168485875,168485982,168488104,168490183,168490185,168490187,168492085,168495038,168495723,168496003,168496040,168496042,168497489,168499671,168502924,168505250,168507053,168507316,168511939,168511941,168515011,168519419,168519627,168524234,168526167,168530490,168532186,168533747,168533944,168539582,168539610,168539632,168541497,168541528,168545594,168546855,168547184,168550803,168553891,168559416,168559519,168561950,168562564,168565673,168567460,168568082,168568438,168568816,168573696,168577326,168577885,168585097,168589554,168589556,168592529,168597264,168601386,168601907,168601909,168602629,168602631,168613936,168614531,168614622,168616549,168617090,168617967,168619383,168621277,168622344,168628888,168629362,168632023,168637692,168640303,168641479,168642901,168642984,168643092,168643094,168644607,168646004,168646006,168648789,168651177,168652808,168654062,168654989,168655634,168655873,168659278,168661653,168666244,168666757,168666759,168667879,168668904,168670258,168671105,168671266,168675454,168676337,168676768,168677261,168677484,168677642,168679347,168679349,168681046,168682542,168682544,168682777,168686833,168688104,168688673,168688858,168689214,168689823,168690564,168695085,168697619,168699473,168700315,168702643,168702661,168702663,168705396,168708266,168711292,168713741,168717710,168717801,168718192,168718496,168719744,168720560,168721201,168727771,168730515,168730801,168731656,168731702,168734158,168734563,168736788,168737553,168742125,168742259,168742557,168746171,168746396,168747154,168747921,168747923,168751847,168752405,168752407,168758563,168758973,168759173,168759391,168759393,168766560,168767036,168767376,168769030,168769435,168774268
ENST00000361727	1	148339461	148339633	ENSG00000174469	CNTNAP2	146117807,146117824,146120800,146120971,146123944,146124014,146125147,146127710,146127712,146128153,146129550,146130750,146132112,146132878,146136708,146136961,146137592,146137594,146140344,146140707,146142188,146145611,146149141,146151124,146152623,146152803,146157593,146159502,146165941,146171636,146172823,146173762,146177089,146179695,146181204,146181870,146182564,146185834,146185836,146189417,146193374,146196127,146197902,146204840,146209321,146209323,146210448,146214483,146217399,146217425,146219685,146220281,146221088,146222601,146227293,146227783,146227792,146228021,146228974,146230511,146231934,146232326,146233931,146237596,146237598,146239617,146241553,146241577,146244324,146244326,146246181,146250261,146250893,146250998,146253930,146254981,146255580,146256096,146256098,146256100,146259177,146261437,146262241,146263054,146263056,146265603,146280659,146280661,146280910,146284740,146289607,146291385,146292223,146296628,146298704,146299537,146300937,146300939,146301712,146303069,146303111,146304166,146305080,146308520,146308937,146309537,146309539,146314699,146317418,146319236,146322192,146322194,146322383,146325609,146326187,146330167,146332060,146332454,146332847,146333548,146334580,146334609,146334911,146335751,146337832,146339266,146339268,146340539,146341302,146341468,146341470,146342123,146342536,146345926,146346354,146346356,146346550,146346872,146348953,146350721,146355580,146357291,146359815,146359817,146362019,146362053,146364823,146365164,146366157,146366738,146367113,146367355,146376575,146376689,146377516,146377864,146378067,146382144,146383334,146388001,146388303,146388532,146393872,146394794,146402326,146404332,146405410,146406348,146406552,146406834,146408539,146411301,146411981,146413259,146413712,146414167,146414169,146416086,146416555,146417361,146417398,146418838,146422141,146422143,146423661,146428009,146430251,146431290,146433770,146434380,146437141,146438219,146441505,146441507,146441588,146447349,146448609,146448643,146449368,146452673,146452675,146453013,146455168,146456009,146456827,146457351,146458335,146458461,146459157,146459462,146459549,146460751,146460904,146463593,146463664,146463672,146465685,146467916,146468236,146468379,146468604,146477004,146478336,146478695,146478715,146478717,146478719,146482424,146483365,146485971,146487013,146493818,146497129,146503313,146503748,146505941,146506216,146507346,146507709,146508023,146508136,146508401,146509243,146509776,146509879,146510277,146511754,146515381,146516319,146517792,146518523,146518707,146518709,146518907,146518923,146526177,146527443,146527593,146530870,146532234,146532315,146533797,146534785,146534954,146534956,146536029,146538401,146540722,146541850,146544279,146545871,146547571,146547916,146547918,146549071,146552819,146552860,146555318,146556456,146558327,146562650,146562901,146565993,146567094,146569950,146571587,146573907,146574373,146578403,146578405,146582260,146582262,146583748,146586628,146587163,146589291,146589515,146590741,146590759,146591116,146592886,146592888,146593436,146597562,146597914,146598118,146602437,146604616,146607621,146607623,146609034,146609212,146609750,146610377,146611902,146612289,146614664,146615674,146615676,146616864,146623586,146627789,146628182,146629761,146630449,146633538,146634668,146635622,146637382,146637693,146639897,146640694,146641704,146642505,146642624,146645333,146646780,146651830,146654128,146656158,146657040,146657573,146657996,146658506,146660343,146663146,146664873,146672467,146672469,146673116,146674113,146677349,146679323,146682870,146683322,146685290,146685363,146685397,146686877,146687043,146687900,146688892,146688894,146689822,146691061,146691367,146693848,146695539,146696646,146699188,146702018,146707919,146709310,146709844,146718427,146718891,146725682,146725684,146725937,146726580,146726638,146733903,146738139,146739440,146739983,146740541,146741754,146743621,146744674,146745897,146747147,146749579,146751867,146752091,146753864,146756015,146758338,146760915,146763910,146764388,146764692,146765553,146767254,146769498,146769833,146770915,146773540,146776375,146779573,146780787,146780917,146783736,146786447,146789424,146791297,146791406,146792593,146792634,146792978,146799533,146800894,146803748,146803750,146803752,146805936,146808297,146810059,146810160,146815938,146818271,146822014,146823918,146823998,146824353,146825442,146826628,146827653,146828584,146830496,146833328,146833841,146837188,146837811,146844461,146846088,146848750,146848917,146851825,146852632,146853565,146853945,146854801,146855080,146856727,146859525,146862954,146866211,146867486,146867807,146872012,146872463,146872628,146872831,146873005,146873529,146876165,146876877,146881871,146882277,146882606,146883467,146885021,146889012,146889567,146891362,146892583,146892679,146895022,146898775,146899493,146899495,146901492,146902977,146903184,146903399,146907912,146911348,146912019,146912351,146913242,146915435,146915437,146916610,146917118,146917498,146918025,146921124,146922111,146922960,146923042,146923056,146923271,146924938,146927610,146927612,146927614,146929097,146930697,146934133,146940582,146941003,146942667,146943068,146943360,146945153,146948230,146949269,146950759,146954925,146956272,146956759,146957724,146958825,146960697,146964275,146965094,146966205,146967272,146970753,146982116,146984846,146993275,146994608,146997280,147000977,147003608,147006093,147006102,147006108,147006110,147011970,147014306,147018701,147019330,147019642,147021007,147021122,147021124,147023222,147023895,147024749,147025814,147035886,147037606,147038234,147039636,147039638,147039640,147040607,147044234,147047185,147050111,147050113,147057846,147061561,147062395,147062397,147063279,147072723,147073751,147077405,147079127,147079383,147079555,147085435,147086578,147087498,147090139,147090141,147092894,147095164,147096432,147098210,147100113,147101381,147103397,147104737,147110394,147110841,147113121,147114706,147115739,147116750,147117219,147117955,147117957,147118842,147119131,147120302,147121109,147124161,147126618,147127917,147128759,147129815,147130320,147130322,147130324,147139072,147139868,147142713,147142801,147143954,147144575,147144897,147144899,147145478,147148078,147151428,147151886,147155981,147157203,147157279,147158442,147158793,147159652,147161226,147162859,147163005,147163596,147165828,147166863,147167113,147167186,147167999,147168148,147168219,147169341,147170801,147171138,147177463,147177978,147181082,147181993,147190335,147192472,147194173,147196593,147197984,147200730,147200913,147202291,147202368,147202385,147209695,147210377,147212283,147213050,147213052,147213081,147214750,147216267,147221374,147221923,147222475,147222477,147223446,147223448,147227217,147228704,147228898,147230062,147230402,147235854,147237527,147237700,147241494,147241867,147242019,147242367,147245956,147245958,147246401,147249307,147253733,147255366,147258866,147259643,147260524,147263914,147263916,147268620,147270382,147271483,147272351,147274679,147276081,147276095,147276097,147277212,147277214,147277968,147277970,147278123,147290837,147290839,147291282,147291284,147291759,147292003,147292497,147292914,147293402,147295264,147296258,147296442,147297578,147299550,147302771,147314087,147320071,147320862,147324259,147324261,147324371,147324926,147326436,147326962,147328745,147332962,147334758,147335133,147337091,147337918,147338117,147340260,147341204,147341398,147342263,147342870,147343734,147346585,147346953,147350003,147354761,147357485,147358075,147360034,147360142,147361364,147361887,147362277,147363838,147368687,147368689,147370136,147370192,147371013,147371770,147383747,147385533,147385615,147385933,147389695,147394675,147395668,147395670,147398625,147399106,147405027,147408859,147410097,147411918,147415865,147423336,147424346,147424789,147425184,147427748,147431993,147432848,147433954,147439372,147440849,147441137,147447213,147447236,147448007,147449309,147451007,147456620,147458337,147458597,147458918,147458920,147460827,147462319,147464749,147465047,147465288,147467899,147469428,147470061,147472133,147474911,147475338,147479132,147479331,147482082,147483450,147486077,147486628,147491276,147492229,147493269,147495987,147496007,147498041,147498823,147500967,147503963,147504937,147504953,147505426,147506400,147507035,147508646,147510331,147511988,147512200,147512202,147513376,147515167,147520520,147521874,147521955,147524636,147528294,147528524,147528548,147530987,147537899,147543679,147545585,147546885,147546887,147546889,147547677,147548071,147554951,147556030,147557310,147557666,147558556,147561128,147561686,147562610,147567003,147569413,147570631,147573813,147576948,147577786,147578141,147578541,147580093,147580095,147582216,147582957,147585914,147585916,147586833,147587403,147587449,147589292,147589294,147589778,147594401,147595348,147595350,147600102,147602955,147605327,147605471,147605497,147606868,147611884,147612545,147612793,147617434,147618835,147621948,147625334,147625537,147626336,147628789,147634688,147635528,147636553,147636555,147639840,147644490,147645568,147646088,147646323,147646601,147646658,147648014,147649024,147649405,147651987,147659562,147663320,147665713,147669695,147671004,147671723,147674897,147676750,147681581,147683673,147683871,147685684,147688395,147688397,147695670,147696845,147701948,147703628,147703859,147703950,147704231,147708282,147708369,147708627,147708916,147710161,147711356,147712438,147713187,147713241,147713243,147713396,147714001,147715153,147718396,147722198,147726024,147728607,147729403,147731446,147731593,147731595,147732502,147741210,147742308,147745780,147747600,147748345,147748916,147753318,147754889,147757961,147759727,147761935,147761937,147769439,147771344,147773117,147774500,147775772,147776476,147779071,147780883,147781715,147783636,147784106,147786310,147789049,147790649,147791664,147793396,147795176,147796638,147798218,147799019,147799389,147799711,147801217,147801267,147803452,147804698,147807431,147807451,147813736,147814690,147815446,147820291,147824074,147827299,147830036,147831517,147833688,147836461,147837937,147843058,147849616,147851464,147855299,147856558,147858805,147862404,147863395,147863909,147866845,147867756,147867758,147868319,147873918,147876417,147877798,147879677,147885913,147887526,147887637,147887891,147888572,147891140,147892089,147896294,147896746,147897226,147899753,147902455,147904061,147906043,147908199,147908425,147912373,147914890,147915313,147915541,147917387,147917389,147918065,147918544,147922536,147923139,147923658,147924428,147928424,147930037,147932030,147933974,147934105,147935901,147937477,147939952,147944078,147947496,147948390,147949667,147951815,147952718,147953495,147954205,147955835,147956579,147957943,147960197,147960919,147960921,147961805,147967130,147967332,147967505,147967663,147968448,147969452,147972236,147973025,147974992,147975225,147975725,147977545,147979085,147981724,147983352,147984686,147987970,147987972,147990229,147991369,147994033,147994059,147994983,147995178,147996314,148002114,148004151,148005780,148007104,148010808,148010981,148013246,148015728,148015730,148016261,148016486,148017183,148019601,148024414,148030314,148032391,148034320,148034746,148035067,148036242,148039057,148039742,148039744,148039746,148040551,148040611,148040613,148040635,148041346,148041637,148041973,148043742,148045408,148045417,148047326,148048299,148049978,148050975,148051042,148052612,148054556,148054747,148055713,148056320,148056407,148057931,148058588,148059459,148059999,148061809,148063941,148065090,148065631,148067555,148071352,148072482,148076934,148077493,148078208,148081040,148083622,148088083,148092835,148094646,148095349,148096035,148096268,148096270,148096272,148096274,148096276,148097294,148100416,148100694,148100822,148101912,148102276,148102278,148105399,148105540,148106718,148107669,148107671,148108623,148108625,148109529,148110787,148113741,148114166,148125318,148133171,148133487,148138249,148140210,148141229,148144378,148149696,148151791,148153882,148153910,148163570,148163604,148163786,148165893,148166740,148167284,148168254,148168994,148173169,148173314,148174500,148174644,148174788,148175221,148175614,148176675,148179988,148182440,148183185,148185254,148188000,148189129,148190189,148190609,148190909,148191091,148192168,148192170,148192172,148192562,148194115,148200539,148201252,148202784,148205893,148208253,148210359,148210990,148211039,148211041,148211460,148215207,148215226,148216013,148217776,148217797,148219278,148220718,148221244,148221326,148222994,148225375,148226561,148226686,148226688,148226724,148230763,148231611,148232275,148233142,148237694,148241425,148241915,148247463,148247987,148247989,148248634,148249126,148250886,148251589,148253892,148254498,148257335,148257719,148262404,148265631,148265698,148267511,148267513,148269130,148270338,148272954,148273365,148274103,148277181,148277201,148285027,148286198,148290935,148292883,148293180,148295975,148302366,148303309,148308818,148309042,148310655,148311289,148312133,148312135,148312846,148315566,148319685,148320528,148323407,148324378,148325505,148332551,148334547,148334777,148337734,148341058,148341890,148342546,148343972,148344866,148350364,148352403,148352796,148355146,148357243,148358451,148360256,148360623,148361786,148365785,148365795,148365797,148365807,148365817,148365819,148365829,148365839,148365841,148365851,148365873,148365895,148365915,148365935,148365955,148365975,148365995,148366003,148366015,148366023,148366037,148366045,148366059,148366067,148366081,148366103,148366111,148366125,148366133,148366147,148366155,148366169,148366191,148366217,148366243,148366723,148367099,148368793,148368795,148370621,148371649,148372670,148372672,148380958,148386976,148389657,148392429,148393270,148396065,148397066,148399229,148400229,148400231,148403812,148405591,148407572,148409027,148409311,148412017,148414893,148416247,148419029,148420105,148420339
ENST00000352551	1	45814384	45814470	ENSG00000175063	UBE2C	45813973,45815773
ENST00000265272	1	147601741	147601811	ENSG00000176049	JAKMIP2	147585864,147585866,147589631,147590242,147594322,147596157,147597464,147598632,147599233,147600813,147602189,147602244,147605067,147609986,147610369,147611244,147612531,147615426,147615660,147616642,147617755,147619659,147620240,147620391,147620393,147620555,147630713,147632628,147633334,147633748,147634761,147636027,147636890,147638565,147640290,147644492,147647982,147651758,147652644,147652821,147652949,147656582,147657730,147662662,147665964,147668351,147671368,147671522,147671618,147674542,147676565,147678384,147678752,147679125,147680720,147681344,147683138,147687230,147687617,147687916,147688038,147690626,147690786,147691548,147691807,147691873,147692485,147694989,147696415,147696482,147698196,147700500,147703287,147704062,147704064,147706146,147707680,147709293,147709718,147709961,147714233,147714235,147716310,147719745,147722625,147728348,147729069,147729207,147732096,147732668,147733512,147733706,147734742,147736317,147736924,147736926,147739513,147740460,147746153,147746155,147747000,147748734,147749305,147752300,147752619,147757075,147757077,147757079,147757994,147758805,147758807,147759376,147760131,147760284,147762158,147766434,147767722,147767747,147768105,147771741,147774992,147777341,147777464,147780413,147780664,147781735,147781753
ENST00000320476	1	143791666	143791740	ENSG00000180900	SCRIB	143791640,143795992,143799867,143807638,143808826,143810024,143814030
ENST00000435907	1	124092324	124092454	ENSG00000182022	CHST15	124008152,124012359,124012382,124013319,124014093,124015483,124015814,124015816,124017063,124018481,124020136,124020451,124021313,124021452,124023808,124027675,124027677,124027679,124036534,124038909,124041487,124042649,124042651,124042825,124043662,124044398,124045666,124047081,124051087,124054411,124056066,124056662,124060109,124060171,124061167,124061805,124061807,124062154,124062939,124062941,124066762,124067047,124067535,124070000,124072367,124072679,124072681,124073401,124073551,124079873,124081337,124081339,124081341,124081351,124081359,124081369,124081377,124081763,124083194,124083196,124085026,124086886,124088060,124088372,124089921,124090868
ENST00000605997	1	92118849	92118966	ENSG00000183648	NDUFB1	92119658,92119660,92121551
ENST00000427177	1	77373190	77373552	ENSG00000184640	SEPTIN9	77282872,77284575,77291017,77292925,77292927,77293691,77294667,77295249,77296721,77297553,77297676,77297749,77298774,77299768,77301569,77302546,77308868,77308952,77309183,77311787,77318245,77318809,77320428,77320605,77320890,77323497,77325315,77327391,77332337,77336467,77346555,77348862,77350406,77350644,77353259,77353887,77353915,77354202,77354582,77355610,77356690,77356858,77357109,77357289,77359292,77360401,77361351,77363973,77364313,77364315,77367254,77371439,77372222,77375819,77375835,77379387,77381374,77384340,77386088,77393483,77393731,77394630,77395017,77399793,77399795,77402838,77403071,77405890,77418850,77420347,77425058,77426356,77426834,77430014,77430381,77433291,77436040,77436314,77437993,77437995,77439138,77444299,77445294,77445509,77450028,77452202,77452300,77455300,77455498,77457319,77458741,77467110,77469323,77469664,77470858,77471104,77477680,77481003,77481011,77482350,77482486,77482488,77482490,77486635,77488617,77489412,77489580,77498269,77498529,77500183
ENST00000547157	1	94994170	94995678	ENSG00000184752	NDUFA12	94895591,94896189,94896900,94896934,94897501,94898179,94899187,94900981,94900983,94901304,94905231,94907002,94907004,94907006,94907038,94907828,94909593,94910885,94912446,94912702,94912862,94913743,94913757,94916962,94919009,94922061,94923343,94924511,94929024,94931411,94934443,94935690,94942590,94950745,94953073,94953108,94957190,94957316,94960694,94965079,94965243,94965342,94966612,94967103,94967368,94967370,94969632,94971412,94973765,94974759,94975094,94977340,94978093,94978095,94979881,94980928,94982223,94990119,94992220,94997251,95000017,95000735,95001174
ENST00000367897	2	164812728;164831471	164820184;164831483	ENSG00000185630	PBX1	164557355,164558163,164558424,164561341,164562264,164562862,164564364,164565700,164566164,164566279,164570673,164572420,164575721,164575723,164576961,164576963,164577452,164578220,164578747,164579646,164582011,164582110,164582400,164584046,164586256,164586374,164586786,164587017,164587568,164588081,164588089,164590347,164590814,164593829,164594776,164596329,164596362,164597004,164597006,164601535,164601942,164606724,164606780,164610801,164616696,164616758,164617303,164620457,164623928,164624464,164624572,164624621,164627434,164628316,164629343,164630554,164632586,164633865,164636369,164636391,164638345,164638531,164638851,164639182,164639807,164641841,164641989,164646796,164648831,164649741,164657569,164657843,164657852,164658777,164662807,164662809,164662811,164667250,164669663,164671010,164671445,164671447,164671449,164671475,164672002,164672214,164675632,164675868,164681807,164683143,164688121,164690032,164690119,164690433,164691159,164700617,164701971,164703737,164703739,164705635,164706349,164706574,164706869,164707954,164710556,164713665,164716789,164719543,164719800,164721186,164722547,164723562,164723972,164723974,164724167,164725511,164725643,164726406,164727628,164728877,164730924,164730948,164731094,164731096,164731098,164731100,164731578,164733183,164733995,164733997,164734115,164734760,164736767,164738525,164739750,164743476,164746199,164746838,164747972,164749748,164750185,164750247,164751183,164752947,164755294,164758312,164758885,164759082,164759084,164761080,164761297,164766065,164766234,164767324,164769454,164770799,164772824,164773684,164775848,164780990,164784441,164787152,164788005,164788242,164788499,164789711,164801086,164801374,164802024,164805744,164806491,164808500,164812579,164813297,164813299,164816297,164816299,164818592,164818594,164819361,164819568,164819984,164821271,164821820,164821865,164823360,164825403,164825859,164825861,164825898,164827789,164830844,164832776,164837531,164838156,164838158,164838559,164841460,164844554,164847630,164850724,164850997,164852579,164852929,164854050,164854359,164854777,164855093,164860218,164860287,164860647,164861825,164863228,164864805,164864807,164864879,164865427,164866035,164867404,164867486,164869125,164871233,164872414,164872935,164874446,164874844,164875784,164876459,164877531,164879617,164879823,164882077,164884029,164884952,164887250,164887763,164892353,164892695,164893011,164893190,164895662,164895664,164896009,164896011,164896836,164897178
ENST00000446176	1	129919159	129919242	ENSG00000187239	FNBP1	129888257,129888423,129891238,129892744,129895467,129903196,129904093,129904136,129904739,129907159,129909097,129909163,129909165,129909587,129910064,129915888,129915942,129915944,129917383,129918942,129919677,129919913,129921183,129923226,129923795,129924276,129924501,129925197,129928959,129930404,129932871,129933212,129941247,129946858,129946860,129948131,129949253,129957696,129958075,129960476,129961992,129962164,129965509,129970350,129973955,129977231,129982610,129982967,129984693,129988045,129989246,129989248,129992267,129993362,129998064,130002555,130004922,130004924,130009321,130010026,130012091,130013634,130016777,130017108,130018436,130024503,130029610,130032315,130035184,130040028
ENST00000379370	2	1034106;1051032	1034703;1051043	ENSG00000188157	AGRN	1023335,1026472,1027231,1028468,1029607,1029649,1029691,1029724,1029760,1029801,1029841,1029877,1029915,1030001,1030037,1030121,1030165,1030201,1030239,1030277,1030317,1030397,1030435,1030475,1030583,1030621,1030663,1030699,1030791,1030827,1030865,1030905,1030943,1030985,1031025,1031066,1031107,1031141,1031174,1031214,1031257,1031305,1031915,1033153,1033168,1038897,1042896,1042898,1043666,1045126,1052263,1052265,1052267,1052305,1052380,1052461,1052498,1052634,1052636,1052658,1052750,1052901,1053066,1053068,1053076,1053078,1053212,1054647
ENST00000338382	1	20694520	20694564	ENSG00000188352	FOCAD	20658647,20658649,20659568,20663312,20663460,20663468,20666438,20670419,20679775,20682418,20684378,20685055,20685497,20686729,20687786,20695945,20696028,20698335,20701231,20701323,20707444,20708643,20709317,20712001,20714597,20717630,20719916,20720479,20726278,20728400,20732071,20734504,20735411,20735949,20736098,20737385,20738273,20741015,20743314,20745722,20746248,20747097,20747725,20748486,20749673,20749953,20749997,20754845,20754847,20755363,20756909,20760224,20760672,20761150,20761952,20763146,20764063,20764398,20764880,20767290,20768691,20770266,20770355,20770886,20770970,20771628,20774050,20776300,20776864,20776947,20778975,20785198,20785274,20787768,20790112,20790639,20791214,20791216,20791483,20793277,20796280,20798270,20799744,20804492,20804494,20804496,20804836,20805026,20805028,20805192,20805232,20806362,20806655,20809214,20809216,20811904,20812630,20812981,20814673,20815278,20816523,20818574,20819027,20820445,20821679,20823095,20830821,20832448,20838052,20845200,20845322,20847378,20847494,20848315,20850618,20850889,20859250,20863205,20866861,20867131,20868051,20868908,20872551,20873085,20873146,20875463,20880809,20882543,20889342,20892801,20893954,20894183,20897085,20897087,20898072,20899968,20900250,20906564,20908684,20910966,20920505,20922678,20925104,20925560,20926154,20930828,20933169,20933674,20933676,20934191,20935367,20936372,20937677,20938272,20939309,20940937,20941321,20942516,20944258,20945591,20946308,20949531,20949848,20950456,20954956,20954958,20955431,20956575,20956837,20963033,20963268,20965451,20965897,20966725,20966951,20968326,20971213,20971584,20972596,20977479,20980586,20981252,20985222,20985224,20987696,20988923,20989527,20990164
