isoform_id	ATSS	ATSS_genomic_start	ATSS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000352551	1	45812644	45812674	ENSG00000175063	UBE2C	45813973,45815773
ENST00000524625	1	46617553	46617577	ENSG00000175224	ATG13	46618715,46618958,46619101,46620804,46621560,46622503,46629455,46630172,46630715,46630846,46631916,46634240,46634539,46638050,46638672,46645843,46646904,46649597,46653318,46655882,46657602,46663480,46667998,46671062,46672280,46672393,46673887,46674164
ENST00000651982	1	165469647	165469698	ENSG00000178662	CSRNP3	165473829,165474009,165474011,165474739,165475801,165475877,165476298,165476555,165478168,165480677,165482004,165482041,165484237,165491492,165494374,165494640,165494972,165495680,165495956,165499488,165500111,165504977,165506516,165507718,165507979,165509666,165514920,165519677,165520505,165520968,165521246,165522823,165523521,165524753,165525913,165526890,165527015,165527532,165527587,165528538,165528831,165529626,165529638,165529640,165531463,165540116,165540598,165542393,165543328,165544763,165550199,165554122,165554124,165554781,165556560,165558721,165558723,165563961,165565069,165565653,165566564,165567647,165569344,165569881,165575166,165578283,165582755,165583393,165583395,165585966,165587683,165589811,165590118,165590283,165591993,165592239,165593802,165594529,165595941,165597072,165598344,165599106,165599410,165600399,165602449,165605914,165610484,165612259,165613712,165615680,165617610,165617612,165617958,165618109,165623367,165623369,165624793,165624795,165625029,165626603,165627601,165627810,165631178,165632048,165635576,165635835,165635846,165636303,165639468,165640594,165641111,165642948,165645202,165646200,165648825,165649009,165649071,165649073,165649595,165651165,165651167,165655271,165660065,165661456,165661491,165662077,165664525,165665626,165669024,165669800,165669889,165670068,165671191,165672613,165673756,165673758,165674404,165678075,165678141,165679259,165679704,165681106,165682442,165682810,165684074
ENST00000346246	1	74541206	74541220	ENSG00000179361	ARID3B	74546534,74548380,74548426,74549404,74549703,74550799,74550969,74553968,74557064,74557375,74559095,74561818,74563892,74564279,74567960,74568903,74568905,74570986,74571417,74574365,74574690,74575492,74576526,74578002,74582613,74590764,74593531,74596930
ENST00000379919	1	35476689;35478384	35476998;35478764	ENSG00000180660	MAB21L1	35477156
ENST00000320476	1	143815379	143815773	ENSG00000180900	SCRIB	143791640,143795992,143799867,143807638,143808826,143810024,143814030
ENST00000346248	1	124093469	124093598	ENSG00000182022	CHST15	124008152,124012359,124012382,124013319,124014093,124015483,124015814,124015816,124017063,124018481,124020136,124020451,124021313,124021452,124023808,124027675,124027677,124027679,124036534,124038909,124041487,124042649,124042651,124042825,124043662,124044398,124045666,124047081,124051087,124054411,124056066,124056662,124060109,124060171,124061167,124061805,124061807,124062154,124062939,124062941,124066762,124067047,124067535,124070000,124072367,124072679,124072681,124073401,124073551,124079873,124081337,124081339,124081341,124081351,124081359,124081369,124081377,124081763,124083194,124083196,124085026,124086886,124088060,124088372,124089921,124090868
ENST00000329908	1	71894719;71895493	71894858;71895543	ENSG00000182149	IST1	71849082,71850465,71851711,71852786,71854084,71854420,71856114,71860328,71861380,71861382,71861662,71864787,71865084,71867830,71870820,71875047,71877493,71877788,71878951,71878953,71880877,71882138,71885504,71888483,71888485,71888586,71889443,71889541,71908918,71910913,71913482,71913645,71914536,71918017,71921309,71924137,71924459,71924926,71928759,71929479
ENST00000414183	1	29268268	29268316	ENSG00000182944	EWSR1	29271389,29271826,29274305,29274594,29274633,29276935,29281248,29282516,29283294,29283493,29290731,29290733,29292232,29297093,29298374
ENST00000605997	1	92121706	92121917	ENSG00000183648	NDUFB1	92119658,92119660,92121551
ENST00000618156	1	195543325	195543386	ENSG00000184203	PPP1R2	195514817,195515078,195515733,195517017,195517019,195526489,195526491,195529419,195531154,195532915,195535204,195540467
ENST00000547157	1	95003700	95003713	ENSG00000184752	NDUFA12	94895591,94896189,94896900,94896934,94897501,94898179,94899187,94900981,94900983,94901304,94905231,94907002,94907004,94907006,94907038,94907828,94909593,94910885,94912446,94912702,94912862,94913743,94913757,94916962,94919009,94922061,94923343,94924511,94929024,94931411,94934443,94935690,94942590,94950745,94953073,94953108,94957190,94957316,94960694,94965079,94965243,94965342,94966612,94967103,94967368,94967370,94969632,94971412,94973765,94974759,94975094,94977340,94978093,94978095,94979881,94980928,94982223,94990119,94992220,94997251,95000017,95000735,95001174
ENST00000367897	1	164559184	164559823	ENSG00000185630	PBX1	164557355,164558163,164558424,164561341,164562264,164562862,164564364,164565700,164566164,164566279,164570673,164572420,164575721,164575723,164576961,164576963,164577452,164578220,164578747,164579646,164582011,164582110,164582400,164584046,164586256,164586374,164586786,164587017,164587568,164588081,164588089,164590347,164590814,164593829,164594776,164596329,164596362,164597004,164597006,164601535,164601942,164606724,164606780,164610801,164616696,164616758,164617303,164620457,164623928,164624464,164624572,164624621,164627434,164628316,164629343,164630554,164632586,164633865,164636369,164636391,164638345,164638531,164638851,164639182,164639807,164641841,164641989,164646796,164648831,164649741,164657569,164657843,164657852,164658777,164662807,164662809,164662811,164667250,164669663,164671010,164671445,164671447,164671449,164671475,164672002,164672214,164675632,164675868,164681807,164683143,164688121,164690032,164690119,164690433,164691159,164700617,164701971,164703737,164703739,164705635,164706349,164706574,164706869,164707954,164710556,164713665,164716789,164719543,164719800,164721186,164722547,164723562,164723972,164723974,164724167,164725511,164725643,164726406,164727628,164728877,164730924,164730948,164731094,164731096,164731098,164731100,164731578,164733183,164733995,164733997,164734115,164734760,164736767,164738525,164739750,164743476,164746199,164746838,164747972,164749748,164750185,164750247,164751183,164752947,164755294,164758312,164758885,164759082,164759084,164761080,164761297,164766065,164766234,164767324,164769454,164770799,164772824,164773684,164775848,164780990,164784441,164787152,164788005,164788242,164788499,164789711,164801086,164801374,164802024,164805744,164806491,164808500,164812579,164813297,164813299,164816297,164816299,164818592,164818594,164819361,164819568,164819984,164821271,164821820,164821865,164823360,164825403,164825859,164825861,164825898,164827789,164830844,164832776,164837531,164838156,164838158,164838559,164841460,164844554,164847630,164850724,164850997,164852579,164852929,164854050,164854359,164854777,164855093,164860218,164860287,164860647,164861825,164863228,164864805,164864807,164864879,164865427,164866035,164867404,164867486,164869125,164871233,164872414,164872935,164874446,164874844,164875784,164876459,164877531,164879617,164879823,164882077,164884029,164884952,164887250,164887763,164892353,164892695,164893011,164893190,164895662,164895664,164896009,164896011,164896836,164897178
ENST00000481905	1	149604661;149623103;149632759;149638386;149648469	149604782;149623283;149632916;149638592;149648751	ENSG00000186625	KATNA1	149596403,149598365,149602473,149602571,149602628,149603093,149605295,149608685,149612864,149619954,149627057,149627434,149631817,149633826,149639899,149640692,149641711,149642354,149646099,149646392
ENST00000446361	1	45894527	45894674	ENSG00000186868	MAPT	45900431,45900688,45901235,45902518,45904761,45906055,45907013,45912725,45914561,45915040,45915397,45915563,45917396,45919781,45921553,45922157,45923587,45923623,45923842,45925533,45925862,45930275,45931043,45934986,45935543,45936412,45936899,45938299,45940185,45942245,45942282,45942983,45944127,45947460,45947462,45951352,45952170,45953087,45953512,45955370,45956644,45957063,45958018,45962427,45962484,45962793,45963666,45964552,45967255,45967681,45969133,45969254,45969408,45970169,45971033,45973826,45974953,45976115,45976478,45977463,45978155,45979833,45980990,45981888,45984149,45986785,45987926,45987928,45987930,45987932,45987934,45994972,45995603,45995671,45996784,45998934,45999067,45999305,45999943,46001874,46002382,46006492,46007540,46007742,46008424,46011908,46015985,46023181,46023709,46025866
ENST00000338382	1	20658309;20658691	20658459;20658826	ENSG00000188352	FOCAD	20658647,20658649,20659568,20663312,20663460,20663468,20666438,20670419,20679775,20682418,20684378,20685055,20685497,20686729,20687786,20695945,20696028,20698335,20701231,20701323,20707444,20708643,20709317,20712001,20714597,20717630,20719916,20720479,20726278,20728400,20732071,20734504,20735411,20735949,20736098,20737385,20738273,20741015,20743314,20745722,20746248,20747097,20747725,20748486,20749673,20749953,20749997,20754845,20754847,20755363,20756909,20760224,20760672,20761150,20761952,20763146,20764063,20764398,20764880,20767290,20768691,20770266,20770355,20770886,20770970,20771628,20774050,20776300,20776864,20776947,20778975,20785198,20785274,20787768,20790112,20790639,20791214,20791216,20791483,20793277,20796280,20798270,20799744,20804492,20804494,20804496,20804836,20805026,20805028,20805192,20805232,20806362,20806655,20809214,20809216,20811904,20812630,20812981,20814673,20815278,20816523,20818574,20819027,20820445,20821679,20823095,20830821,20832448,20838052,20845200,20845322,20847378,20847494,20848315,20850618,20850889,20859250,20863205,20866861,20867131,20868051,20868908,20872551,20873085,20873146,20875463,20880809,20882543,20889342,20892801,20893954,20894183,20897085,20897087,20898072,20899968,20900250,20906564,20908684,20910966,20920505,20922678,20925104,20925560,20926154,20930828,20933169,20933674,20933676,20934191,20935367,20936372,20937677,20938272,20939309,20940937,20941321,20942516,20944258,20945591,20946308,20949531,20949848,20950456,20954956,20954958,20955431,20956575,20956837,20963033,20963268,20965451,20965897,20966725,20966951,20968326,20971213,20971584,20972596,20977479,20980586,20981252,20985222,20985224,20987696,20988923,20989527,20990164
ENST00000476133	1	153627505;153628121	153627598;153628248	ENSG00000189171	S100A13	153622892,153625831,153626201
ENST00000361144	1	14598685	14599223	ENSG00000189337	KAZN	13893407,13894702,13898545,13898684,13898721,13900406,13901270,13902427,13902793,13904218,13905283,13907190,13910376,13910988,13912078,13912916,13912993,13913640,13915104,13915106,13915152,13916299,13917101,13917103,13917105,13917107,13919718,13923809,13925252,13926686,13927024,13928675,13930305,13931465,13931481,13931483,13931485,13936241,13936617,13943642,13944067,13947220,13947360,13948959,13949496,13950131,13954045,13954406,13954487,13954489,13954574,13954576,13954692,13954735,13956537,13958039,13959607,13961318,13962064,13963649,13968862,13969378,13970456,13971467,13971469,13974008,13975475,13980586,13981012,13981609,13983783,13987189,13987282,13989217,13994831,13995334,13997650,13997844,14003694,14006552,14008176,14008257,14011443,14017089,14020088,14020106,14020108,14020612,14021425,14022178,14022180,14022182,14023610,14025195,14026438,14026440,14027470,14027810,14028426,14028939,14031092,14032252,14032617,14032619,14033852,14036116,14036457,14037247,14037294,14039686,14039688,14039760,14039940,14041801,14042811,14043715,14043996,14049007,14050018,14050028,14050030,14050066,14050095,14050121,14050123,14050213,14050215,14051493,14051708,14052445,14053780,14055382,14055398,14057101,14057598,14057600,14058553,14058834,14068534,14069409,14071556,14073312,14073314,14075619,14075621,14080686,14082312,14083686,14084410,14084949,14084951,14088822,14088979,14089095,14089610,14090244,14091193,14092512,14092950,14098504,14098746,14102567,14102759,14104313,14105392,14106874,14106876,14108772,14109438,14110586,14111283,14111596,14113163,14113835,14114145,14114237,14116935,14118057,14120742,14124400,14127687,14130480,14132466,14132612,14134146,14134950,14134952,14134954,14135012,14135427,14136854,14140470,14141816,14141851,14142287,14142289,14145019,14146173,14146175,14150566,14150643,14150645,14151299,14152429,14153645,14156318,14157794,14159399,14163400,14164214,14164685,14165502,14165504,14165828,14168470,14168865,14168867,14171107,14171625,14175745,14176639,14179344,14186778,14188735,14190173,14193426,14193428,14194450,14199604,14200066,14200068,14201030,14201813,14204169,14205025,14205754,14205982,14206067,14206292,14206294,14209790,14210545,14213278,14214058,14215723,14216529,14219502,14226593,14226702,14230917,14231870,14234091,14234320,14235928,14236510,14237440,14237861,14239000,14239094,14243989,14245456,14245871,14245873,14245875,14246217,14249173,14251793,14251795,14253974,14253976,14254571,14259165,14259167,14260913,14263006,14263121,14265451,14266758,14266934,14267451,14270468,14272501,14272503,14272505,14272515,14274390,14275230,14278839,14284331,14285519,14291956,14292438,14292723,14293026,14293028,14293964,14294194,14295399,14295481,14295548,14295639,14295673,14295904,14296222,14296995,14298516,14298558,14299371,14301419,14301658,14304200,14308938,14312770,14313060,14320769,14321477,14323257,14324494,14325210,14325512,14328397,14329940,14329984,14330943,14331192,14331270,14331966,14333000,14333344,14335736,14337504,14342024,14346319,14346750,14348396,14355896,14362068,14362266,14363936,14364215,14364407,14364850,14367812,14368705,14369371,14369765,14369958,14370009,14371938,14374811,14374813,14375585,14376201,14376215,14377675,14378925,14378927,14381523,14382784,14389939,14390517,14396785,14397538,14400896,14402971,14404520,14404522,14404586,14407703,14408215,14409632,14410495,14411439,14411658,14414484,14414600,14414602,14415659,14415994,14416808,14417234,14417932,14420479,14421959,14423547,14425552,14425650,14426215,14426989,14432681,14432683,14433138,14433161,14433915,14434073,14436910,14436912,14437132,14437721,14437774,14440141,14442979,14444716,14445886,14450061,14450504,14450631,14451127,14455574,14456099,14457292,14457517,14457743,14460942,14461797,14463092,14464327,14466271,14466450,14470091,14470929,14474211,14476528,14476530,14477733,14477970,14479020,14481901,14481938,14482090,14482105,14483294,14484076,14491697,14492650,14492881,14496395,14496774,14497110,14502798,14505653,14506751,14509909,14510460,14511138,14512069,14512518,14515851,14518944,14520446,14520988,14521565,14524166,14525151,14525153,14525155,14525157,14525159,14525524,14526380,14529411,14532711,14532936,14533389,14534323,14534973,14535724,14536098,14536750,14537258,14537909,14540747,14540867,14540869,14543302,14543500,14544281,14547907,14548137,14552644,14553439,14553570,14556670,14556882,14557160,14557813,14558354,14559201,14559280,14565588,14571312,14573089,14573091,14573621,14574746,14576498,14578651,14583402,14583404,14584137,14584789,14585051,14585067,14587304,14591800,14591802,14592884,14593460,14593462,14597766,14598950,14601895,14603933,14605313,14607518,14608448,14610745,14612626,14613663,14615600,14616744,14617459,14617627,14617974,14619168,14619781,14623164,14623166,14623168,14623260,14624628,14624630,14625206,14626864,14628198,14628200,14629511,14631673,14634106,14636660,14641445,14643635,14644719,14647211,14649557,14650750,14650941,14652606,14652702,14654502,14662706,14665430,14666459,14668240,14668770,14668814,14668947,14670703,14673473,14673475,14674057,14674540,14677894,14680009,14686798,14688022,14688430,14689864,14690192,14690970,14691341,14691414,14691416,14691418,14692599,14693958,14696555,14697197,14697440,14698206,14699690,14699692,14706089,14706091,14708243,14708545,14708995,14711240,14712186,14714004,14714440,14716150,14716405,14717133,14719870,14722023,14722673,14726768,14726853,14727611,14730008,14730717,14733003,14734448,14734759,14737233,14738000,14738002,14738140,14740385,14741189,14744233,14744761,14747421,14749523,14750029,14750031,14750703,14751304,14753168,14753179,14754740,14758850,14763199,14764220,14765148,14766033,14766035,14770807,14772352,14773133,14774615,14778847,14779463,14783264,14783375,14787543,14788162,14788584,14792373,14793346,14793397,14794662,14795574,14795692,14796603,14798069,14800377,14800732,14800734,14803384,14806980,14807490,14807492,14809757,14811770,14812658,14813777,14814872,14815562,14818510,14820549,14822307,14823281,14826634,14826636,14826733,14827163,14827305,14828488,14829619,14835078,14836163,14839055,14840823,14841003,14841568,14842267,14842779,14843594,14845624,14846964,14848073,14848925,14849496,14851473,14853433,14853651,14854037,14854231,14855344,14858049,14858159,14859767,14860987,14861782,14861784,14861968,14863875,14863877,14863961,14864914,14866416,14868666,14869417,14870486,14872733,14875199,14877371,14877414,14877425,14880104,14882201,14882236,14883790,14884636,14886291,14886661,14886663,14886809,14887585,14888052,14889097,14892921,14895280,14895725,14902921,14904200,14905530,14909756,14915055,14915646,14917549,14920028,14921148,14925460,14925517,14926067,14929570,14932476,14937909,14937911,14938752,14941289,14941626,14943134,14944578,14946245,14949815,14950396,14950985,14951061,14951951,14953044,14954113,14957346,14958751,14960942,14964327,14965348,14968033,14974752,14975619,14975621,14979585,14981536,14981538,14982016,14984596,14986986,14988891,14989861,14991639,14993927,14994265,14994267,14996115,14996821,14997163,14998948,15003236,15005762,15006364,15006366,15009581,15012075,15013851,15014943,15019765,15022134,15022182,15022353,15022794,15023466,15023495,15024504,15026330,15026373,15027657,15028147,15028149,15028363,15028886,15030120,15031748,15031958,15033227,15033539,15034273,15036073,15036703,15036946,15039402,15040244,15041482,15042554,15043081,15043481,15047145,15047904,15050737,15052126,15052560,15052573,15052589,15052621,15052655,15053083,15053495,15057753,15058007,15062449,15062451,15064873,15066844,15066846,15069188,15069833,15071396,15079051,15079060,15079605,15081529,15082629,15084293,15087537,15088386,15089964,15093589,15096404,15098423,15103510,15103545,15103568,15104480,15104745,15105446,15105745,15107997,15109876,15112792
ENST00000400798	1	14598685;14924130	14599223;14924572	ENSG00000189337	KAZN	13893407,13894702,13898545,13898684,13898721,13900406,13901270,13902427,13902793,13904218,13905283,13907190,13910376,13910988,13912078,13912916,13912993,13913640,13915104,13915106,13915152,13916299,13917101,13917103,13917105,13917107,13919718,13923809,13925252,13926686,13927024,13928675,13930305,13931465,13931481,13931483,13931485,13936241,13936617,13943642,13944067,13947220,13947360,13948959,13949496,13950131,13954045,13954406,13954487,13954489,13954574,13954576,13954692,13954735,13956537,13958039,13959607,13961318,13962064,13963649,13968862,13969378,13970456,13971467,13971469,13974008,13975475,13980586,13981012,13981609,13983783,13987189,13987282,13989217,13994831,13995334,13997650,13997844,14003694,14006552,14008176,14008257,14011443,14017089,14020088,14020106,14020108,14020612,14021425,14022178,14022180,14022182,14023610,14025195,14026438,14026440,14027470,14027810,14028426,14028939,14031092,14032252,14032617,14032619,14033852,14036116,14036457,14037247,14037294,14039686,14039688,14039760,14039940,14041801,14042811,14043715,14043996,14049007,14050018,14050028,14050030,14050066,14050095,14050121,14050123,14050213,14050215,14051493,14051708,14052445,14053780,14055382,14055398,14057101,14057598,14057600,14058553,14058834,14068534,14069409,14071556,14073312,14073314,14075619,14075621,14080686,14082312,14083686,14084410,14084949,14084951,14088822,14088979,14089095,14089610,14090244,14091193,14092512,14092950,14098504,14098746,14102567,14102759,14104313,14105392,14106874,14106876,14108772,14109438,14110586,14111283,14111596,14113163,14113835,14114145,14114237,14116935,14118057,14120742,14124400,14127687,14130480,14132466,14132612,14134146,14134950,14134952,14134954,14135012,14135427,14136854,14140470,14141816,14141851,14142287,14142289,14145019,14146173,14146175,14150566,14150643,14150645,14151299,14152429,14153645,14156318,14157794,14159399,14163400,14164214,14164685,14165502,14165504,14165828,14168470,14168865,14168867,14171107,14171625,14175745,14176639,14179344,14186778,14188735,14190173,14193426,14193428,14194450,14199604,14200066,14200068,14201030,14201813,14204169,14205025,14205754,14205982,14206067,14206292,14206294,14209790,14210545,14213278,14214058,14215723,14216529,14219502,14226593,14226702,14230917,14231870,14234091,14234320,14235928,14236510,14237440,14237861,14239000,14239094,14243989,14245456,14245871,14245873,14245875,14246217,14249173,14251793,14251795,14253974,14253976,14254571,14259165,14259167,14260913,14263006,14263121,14265451,14266758,14266934,14267451,14270468,14272501,14272503,14272505,14272515,14274390,14275230,14278839,14284331,14285519,14291956,14292438,14292723,14293026,14293028,14293964,14294194,14295399,14295481,14295548,14295639,14295673,14295904,14296222,14296995,14298516,14298558,14299371,14301419,14301658,14304200,14308938,14312770,14313060,14320769,14321477,14323257,14324494,14325210,14325512,14328397,14329940,14329984,14330943,14331192,14331270,14331966,14333000,14333344,14335736,14337504,14342024,14346319,14346750,14348396,14355896,14362068,14362266,14363936,14364215,14364407,14364850,14367812,14368705,14369371,14369765,14369958,14370009,14371938,14374811,14374813,14375585,14376201,14376215,14377675,14378925,14378927,14381523,14382784,14389939,14390517,14396785,14397538,14400896,14402971,14404520,14404522,14404586,14407703,14408215,14409632,14410495,14411439,14411658,14414484,14414600,14414602,14415659,14415994,14416808,14417234,14417932,14420479,14421959,14423547,14425552,14425650,14426215,14426989,14432681,14432683,14433138,14433161,14433915,14434073,14436910,14436912,14437132,14437721,14437774,14440141,14442979,14444716,14445886,14450061,14450504,14450631,14451127,14455574,14456099,14457292,14457517,14457743,14460942,14461797,14463092,14464327,14466271,14466450,14470091,14470929,14474211,14476528,14476530,14477733,14477970,14479020,14481901,14481938,14482090,14482105,14483294,14484076,14491697,14492650,14492881,14496395,14496774,14497110,14502798,14505653,14506751,14509909,14510460,14511138,14512069,14512518,14515851,14518944,14520446,14520988,14521565,14524166,14525151,14525153,14525155,14525157,14525159,14525524,14526380,14529411,14532711,14532936,14533389,14534323,14534973,14535724,14536098,14536750,14537258,14537909,14540747,14540867,14540869,14543302,14543500,14544281,14547907,14548137,14552644,14553439,14553570,14556670,14556882,14557160,14557813,14558354,14559201,14559280,14565588,14571312,14573089,14573091,14573621,14574746,14576498,14578651,14583402,14583404,14584137,14584789,14585051,14585067,14587304,14591800,14591802,14592884,14593460,14593462,14597766,14598950,14601895,14603933,14605313,14607518,14608448,14610745,14612626,14613663,14615600,14616744,14617459,14617627,14617974,14619168,14619781,14623164,14623166,14623168,14623260,14624628,14624630,14625206,14626864,14628198,14628200,14629511,14631673,14634106,14636660,14641445,14643635,14644719,14647211,14649557,14650750,14650941,14652606,14652702,14654502,14662706,14665430,14666459,14668240,14668770,14668814,14668947,14670703,14673473,14673475,14674057,14674540,14677894,14680009,14686798,14688022,14688430,14689864,14690192,14690970,14691341,14691414,14691416,14691418,14692599,14693958,14696555,14697197,14697440,14698206,14699690,14699692,14706089,14706091,14708243,14708545,14708995,14711240,14712186,14714004,14714440,14716150,14716405,14717133,14719870,14722023,14722673,14726768,14726853,14727611,14730008,14730717,14733003,14734448,14734759,14737233,14738000,14738002,14738140,14740385,14741189,14744233,14744761,14747421,14749523,14750029,14750031,14750703,14751304,14753168,14753179,14754740,14758850,14763199,14764220,14765148,14766033,14766035,14770807,14772352,14773133,14774615,14778847,14779463,14783264,14783375,14787543,14788162,14788584,14792373,14793346,14793397,14794662,14795574,14795692,14796603,14798069,14800377,14800732,14800734,14803384,14806980,14807490,14807492,14809757,14811770,14812658,14813777,14814872,14815562,14818510,14820549,14822307,14823281,14826634,14826636,14826733,14827163,14827305,14828488,14829619,14835078,14836163,14839055,14840823,14841003,14841568,14842267,14842779,14843594,14845624,14846964,14848073,14848925,14849496,14851473,14853433,14853651,14854037,14854231,14855344,14858049,14858159,14859767,14860987,14861782,14861784,14861968,14863875,14863877,14863961,14864914,14866416,14868666,14869417,14870486,14872733,14875199,14877371,14877414,14877425,14880104,14882201,14882236,14883790,14884636,14886291,14886661,14886663,14886809,14887585,14888052,14889097,14892921,14895280,14895725,14902921,14904200,14905530,14909756,14915055,14915646,14917549,14920028,14921148,14925460,14925517,14926067,14929570,14932476,14937909,14937911,14938752,14941289,14941626,14943134,14944578,14946245,14949815,14950396,14950985,14951061,14951951,14953044,14954113,14957346,14958751,14960942,14964327,14965348,14968033,14974752,14975619,14975621,14979585,14981536,14981538,14982016,14984596,14986986,14988891,14989861,14991639,14993927,14994265,14994267,14996115,14996821,14997163,14998948,15003236,15005762,15006364,15006366,15009581,15012075,15013851,15014943,15019765,15022134,15022182,15022353,15022794,15023466,15023495,15024504,15026330,15026373,15027657,15028147,15028149,15028363,15028886,15030120,15031748,15031958,15033227,15033539,15034273,15036073,15036703,15036946,15039402,15040244,15041482,15042554,15043081,15043481,15047145,15047904,15050737,15052126,15052560,15052573,15052589,15052621,15052655,15053083,15053495,15057753,15058007,15062449,15062451,15064873,15066844,15066846,15069188,15069833,15071396,15079051,15079060,15079605,15081529,15082629,15084293,15087537,15088386,15089964,15093589,15096404,15098423,15103510,15103545,15103568,15104480,15104745,15105446,15105745,15107997,15109876,15112792
ENST00000456197	1	98878490	98878532	ENSG00000196367	TRRAP	98879775,98880565,98881778,98881780,98883135,98883658,98887045,98887288,98888645,98889395,98891356,98893597,98900220,98901693,98902109,98902290,98906188,98908427,98909168,98909755,98910402,98913433,98914932,98917673,98919736,98920334,98921276,98923628,98923959,98924407,98925597,98925692,98926116,98928106,98930677,98931593,98934497,98937397,98939770,98943671,98946426,98946491,98946508,98946539,98946556,98946620,98946653,98946670,98946687,98947255,98948471,98950588,98950590,98952889,98954858,98956086,98956088,98956193,98956692,98961390,98962682,98965030,98965129,98965139,98967228,98967339,98973841,98974828,98978350,98979331,98980234,98980236,98983479,98984161,98984350,98984352,98985630,98985718,98986180,98986908,98991912,98992862,98993641,98993647,98994409,98995084,98995740,98995994,98996683,98999233,99001734,99001901,99002258,99005949,99008232,99009038,99010388,99014914,99026040,99036652,99036654,99038295,99043342,99043756,99045301,99045557,99046855
ENST00000550550	1	56152256;56153809;56154813;56155055;56155419	56152631;56154092;56154840;56155198;56155592	ENSG00000196465	NA	NA
ENST00000495910	1	31094927;31155983	31095369;31156041	ENSG00000196712	NF1	31098611,31099106,31101549,31101551,31107409,31108001,31108950,31111012,31113508,31114905,31116098,31118532,31118637,31125426,31126056,31130480,31134052,31136495,31139580,31142241,31144652,31145173,31147513,31150903,31163285,31165106,31168196,31168388,31172538,31175233,31175400,31175574,31175988,31178624,31182501,31183018,31184831,31184860,31186810,31187072,31187074,31187999,31188243,31188315,31189292,31191899,31193452,31196749,31198759,31200991,31203186,31203188,31203248,31205994,31206121,31207171,31210043,31211829,31212578,31213444,31213785,31213787,31214559,31218139,31223136,31227538,31230288,31232611,31232868,31235712,31236092,31236307,31236337,31236339,31237419,31237429,31239040,31248425,31255210,31256817,31257024,31258045,31259789,31265080,31269265,31269595,31269939,31273653,31275446,31277736,31284246,31289169,31289307,31294301,31296392,31297045,31297047,31297462,31301145,31301630,31302087,31303782,31308079,31309471,31313012,31313014,31315758,31317040,31322348,31322441,31324388,31327666,31328357,31331337,31333412,31334355,31335216,31337705,31337820,31337822,31341392,31341712,31348964,31353780,31355383,31355972,31359604,31360018,31360254,31361754,31365153,31367256,31369443,31369461,31370823,31371079,31372884
ENST00000355354	1	108091025	108091031	ENSG00000196776	CD47	108045985,108046203,108046283,108048357,108051797,108051808,108052822,108052835,108056942,108057552,108058750,108063784,108064389,108064999,108065534,108065536,108066564,108067998,108068865,108071644,108071903,108075629,108080592,108080630,108083570,108084270,108084553,108088859
ENST00000360319	1	154371283;154374506	154371361;154374634	ENSG00000196924	FLNA	154350490,154350534,154353160,154353653,154354159,154356784,154358969,154359128,154359340,154361930,154365604,154367672,154370019,154372215,154372217,154374190
ENST00000358161	1	128552558	128552593	ENSG00000197694	SPTAN1	128553241,128553377,128555412,128555518,128555706,128558751,128568955,128577481,128580762,128580994,128583308,128583310,128583934,128584102,128584592,128586580,128586664,128589019,128590056,128592952,128593845,128599663,128601128,128606628,128611338,128611751,128612386,128612517,128614889,128614907,128614909,128621053,128623940,128627692,128627740,128632288,128633385
ENST00000599328	1	53241803;53241924;53243556;53251536;53253086;53254599;53254834	53241865;53242440;53243897;53251630;53253156;53254831;53254879	ENSG00000197928	ZNF677	53239150,53241717,53244558,53247474,53247807,53248485,53249698,53250355,53250590,53250858,53252260
ENST00000356457	1	61714596	61714640	ENSG00000198363	ASPH	61500731,61501944,61501981,61503345,61504624,61505624,61505801,61514138,61517224,61517642,61518461,61518463,61519194,61519282,61519555,61521000,61521102,61521467,61521905,61525567,61531082,61531855,61532780,61533676,61533919,61534092,61534985,61535009,61541780,61543644,61543658,61549008,61549010,61550716,61551365,61553050,61554382,61555831,61555833,61556790,61556796,61558184,61558734,61558857,61564684,61572208,61574390,61576613,61578720,61579970,61580951,61581484,61583111,61586876,61587256,61588814,61588816,61590381,61590453,61591191,61591193,61594155,61595912,61595914,61596105,61596221,61598027,61602559,61603785,61605297,61606945,61610881,61612333,61615139,61616544,61622007,61623177,61624949,61625529,61626047,61627519,61631879,61637484,61639939,61639941,61640303,61641387,61642288,61643262,61644349,61647527,61647529,61647878,61648044,61649796,61651244,61654482,61657573,61658114,61658463,61660043,61662546,61664583,61665868,61667231,61668174,61670005,61671285,61671865,61672175,61672626,61678092,61679072,61680513,61681114,61682485,61682487,61682489,61682842,61687334,61687336,61689781,61689783,61691241,61691776,61693623,61695698,61697935,61703444,61705347,61706291,61706538,61707621,61710022,61711398,61711686,61712463,61713409
