isoform_id	ATTS	ATTS_genomic_start	ATTS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000301332	1	144474115	144474202	ENSG00000167702	KIFC2	144468044,144468633,144472091
ENST00000568194	1	2209397	2209453	ENSG00000167965	MLST8	2205074,2208111,2208929
ENST00000368932	1	110232223	110232232	ENSG00000168438	CDC40	110180555,110180774,110181261,110183395,110183684,110185931,110186092,110187203,110187237,110194847,110208172,110216677,110217125,110224146,110227938,110228274,110230490,110233984,110236350,110239093,110241655,110241950,110245806,110247796,110248598,110249423,110251795,110252370,110252372,110252790,110253289,110253715
ENST00000306315	1	124636913	124636917	ENSG00000168916	ZNF608	124638503,124638974,124639344,124639463,124639482,124639484,124640423,124640579,124640866,124641561,124642597,124643036,124644325,124645469,124647355,124647623,124648653,124653506,124660216,124663409,124664784,124666173,124667127,124671132,124672497,124672499,124673054,124676836,124679226,124679831,124685500,124687954,124687956,124690457,124691678,124691680,124700839,124701898,124702342,124702720,124703099,124703893,124703895,124705622,124705860,124706836,124706860,124709208,124709915,124710067,124710853,124710855,124711493,124715606,124716950,124717629,124717786,124717795,124718905,124724756,124726770,124728585,124732278,124734032,124741328,124741330,124741751,124742124,124743728,124745845,124748478
ENST00000351487	1	114305808	114305817	ENSG00000169062	UPF3A	114283526,114288150,114289772,114296449,114297074,114298569,114299289,114302079
ENST00000395218	1	140657900	140658382	ENSG00000169398	PTK2	140660013,140660075,140660091,140660817,140661406,140661434,140661442,140664523,140665867,140666206,140667919,140669664,140669964,140670001,140673252,140676512,140678498,140679543,140683038,140685926,140685928,140688914,140690404,140690555,140690815,140693051,140693053,140694512,140698759,140699531,140700628,140704562,140706426,140709149,140711799,140711801,140711803,140713723,140713963,140718002,140720353,140720898,140725696,140731771,140733613,140734504,140735426,140736287,140739906,140745721,140746200,140750718,140752348,140752503,140755632,140758507,140759213,140762925,140766355,140768704,140769007,140769609,140770359,140770468,140773527,140781071,140781988,140783473,140783791,140785370,140786299,140791496,140791768,140792266,140792284,140792464,140793811,140795655,140795657,140795659,140795754,140799224,140804068,140804606,140804686,140805144,140805884,140806385,140806387,140807639,140809909,140812644,140815196,140819022,140819485,140822023,140822737,140823255,140830068,140830163,140832461,140834246,140834961,140835817,140835886,140838397,140840694,140842905,140845440,140848134,140849139,140851968,140853656,140856564,140860456,140865126,140867070,140867225,140867425,140867427,140872348,140872577,140873813,140874025,140874862,140877004,140878985,140879407,140883232,140883234,140885851,140888685,140890165,140891325,140896537,140901148,140901899,140902428,140902691,140902962,140914901,140916978,140917952,140924299,140925246,140926123,140926533,140927273,140929635,140930745,140931251,140932157,140936044,140936973,140938120,140938772,140938876,140941079,140944780,140946135,140950391,140950393,140952838,140953560,140953889,140957640,140957642,140957826,140960354,140964178,140965036,140965038,140965446,140965469,140966032,140966264,140966454,140966491,140966776,140967499,140971190,140973649,140974563,140975802,140977951,140978803,140983341,140989776,140991684,140995677
ENST00000354321	1	82057506	82057872	ENSG00000169718	DUS1L	82059574,82059746,82061580,82062228,82062247,82064909
ENST00000700753	1	7912736	7912760	ENSG00000170004	CHD3	7893613,7896749,7899848,7900620,7900723,7901870,7907494,7908141,7908526,7909633,7912094,7912605
ENST00000682613	1	158710716	158710741	ENSG00000171503	ETFDH	158673646,158675637,158676446,158678894,158685736,158686919,158689279,158694931,158701827,158702133,158704561,158705166,158705168,158707174
ENST00000379440	1	4701588	4701590	ENSG00000171867	PRNP	4690511,4693237,4694778,4695327,4695574,4696538,4697281,4699679,4701474,4701508
ENST00000525451	1	65854673	65854675	ENSG00000172757	CFL1	65827626,65829678,65830257,65834246,65834505,65834537,65834625,65834633,65834863,65835751,65836596,65836945,65838985,65840023,65841210,65841820,65848309,65848666,65848829,65849789,65849850,65849987,65851286,65851888,65853040,65853078,65858349,65858690
ENST00000524657	1	67257670	67258082	ENSG00000173120	KDM2A	67123348,67127236,67127238,67127851,67134445,67137089,67137595,67140961,67143421,67144397,67146752,67146780,67149641,67150998,67151000,67153298,67153479,67155113,67161524,67171057,67177726,67178012,67180043,67180360,67180362,67183977,67187468,67188076,67190627,67192251,67192265,67192589,67193348,67198923,67202407,67203623,67205865,67208637,67209084,67209928,67213179,67218471,67219426,67220168,67220944,67221803,67222857,67227429,67231101,67232083,67235449,67240069,67241173,67246410,67247572,67250870,67251692,67253907,67253978,67257265
ENST00000356455	1	45816952	45816957	ENSG00000175063	UBE2C	45813973,45815773
ENST00000524625	1	46674520	46674818	ENSG00000175224	ATG13	46618715,46618958,46619101,46620804,46621560,46622503,46629455,46630172,46630715,46630846,46631916,46634240,46634539,46638050,46638672,46645843,46646904,46649597,46653318,46655882,46657602,46663480,46667998,46671062,46672280,46672393,46673887,46674164
ENST00000265272	1	147585438	147588566	ENSG00000176049	JAKMIP2	147585864,147585866,147589631,147590242,147594322,147596157,147597464,147598632,147599233,147600813,147602189,147602244,147605067,147609986,147610369,147611244,147612531,147615426,147615660,147616642,147617755,147619659,147620240,147620391,147620393,147620555,147630713,147632628,147633334,147633748,147634761,147636027,147636890,147638565,147640290,147644492,147647982,147651758,147652644,147652821,147652949,147656582,147657730,147662662,147665964,147668351,147671368,147671522,147671618,147674542,147676565,147678384,147678752,147679125,147680720,147681344,147683138,147687230,147687617,147687916,147688038,147690626,147690786,147691548,147691807,147691873,147692485,147694989,147696415,147696482,147698196,147700500,147703287,147704062,147704064,147706146,147707680,147709293,147709718,147709961,147714233,147714235,147716310,147719745,147722625,147728348,147729069,147729207,147732096,147732668,147733512,147733706,147734742,147736317,147736924,147736926,147739513,147740460,147746153,147746155,147747000,147748734,147749305,147752300,147752619,147757075,147757077,147757079,147757994,147758805,147758807,147759376,147760131,147760284,147762158,147766434,147767722,147767747,147768105,147771741,147774992,147777341,147777464,147780413,147780664,147781735,147781753
ENST00000622429	1	74598129	74598131	ENSG00000179361	ARID3B	74546534,74548380,74548426,74549404,74549703,74550799,74550969,74553968,74557064,74557375,74559095,74561818,74563892,74564279,74567960,74568903,74568905,74570986,74571417,74574365,74574690,74575492,74576526,74578002,74582613,74590764,74593531,74596930
ENST00000379919	1	35473419	35473789	ENSG00000180660	MAB21L1	35477156
ENST00000329908	1	71929010	71931199	ENSG00000182149	IST1	71849082,71850465,71851711,71852786,71854084,71854420,71856114,71860328,71861380,71861382,71861662,71864787,71865084,71867830,71870820,71875047,71877493,71877788,71878951,71878953,71880877,71882138,71885504,71888483,71888485,71888586,71889443,71889541,71908918,71910913,71913482,71913645,71914536,71918017,71921309,71924137,71924459,71924926,71928759,71929479
ENST00000414183	1	29300343	29300525	ENSG00000182944	EWSR1	29271389,29271826,29274305,29274594,29274633,29276935,29281248,29282516,29283294,29283493,29290731,29290733,29292232,29297093,29298374
ENST00000605997	1	92116122	92116123	ENSG00000183648	NDUFB1	92119658,92119660,92121551
ENST00000462906	1	195514428;195519018;195523692;195524819	195516942;195519185;195523786;195524896	ENSG00000184203	PPP1R2	195514817,195515078,195515733,195517017,195517019,195526489,195526491,195529419,195531154,195532915,195535204,195540467
ENST00000427177	1	77500593	77500594	ENSG00000184640	SEPTIN9	77282872,77284575,77291017,77292925,77292927,77293691,77294667,77295249,77296721,77297553,77297676,77297749,77298774,77299768,77301569,77302546,77308868,77308952,77309183,77311787,77318245,77318809,77320428,77320605,77320890,77323497,77325315,77327391,77332337,77336467,77346555,77348862,77350406,77350644,77353259,77353887,77353915,77354202,77354582,77355610,77356690,77356858,77357109,77357289,77359292,77360401,77361351,77363973,77364313,77364315,77367254,77371439,77372222,77375819,77375835,77379387,77381374,77384340,77386088,77393483,77393731,77394630,77395017,77399793,77399795,77402838,77403071,77405890,77418850,77420347,77425058,77426356,77426834,77430014,77430381,77433291,77436040,77436314,77437993,77437995,77439138,77444299,77445294,77445509,77450028,77452202,77452300,77455300,77455498,77457319,77458741,77467110,77469323,77469664,77470858,77471104,77477680,77481003,77481011,77482350,77482486,77482488,77482490,77486635,77488617,77489412,77489580,77498269,77498529,77500183
ENST00000367897	1	164846955;164899188	164851831;164899296	ENSG00000185630	PBX1	164557355,164558163,164558424,164561341,164562264,164562862,164564364,164565700,164566164,164566279,164570673,164572420,164575721,164575723,164576961,164576963,164577452,164578220,164578747,164579646,164582011,164582110,164582400,164584046,164586256,164586374,164586786,164587017,164587568,164588081,164588089,164590347,164590814,164593829,164594776,164596329,164596362,164597004,164597006,164601535,164601942,164606724,164606780,164610801,164616696,164616758,164617303,164620457,164623928,164624464,164624572,164624621,164627434,164628316,164629343,164630554,164632586,164633865,164636369,164636391,164638345,164638531,164638851,164639182,164639807,164641841,164641989,164646796,164648831,164649741,164657569,164657843,164657852,164658777,164662807,164662809,164662811,164667250,164669663,164671010,164671445,164671447,164671449,164671475,164672002,164672214,164675632,164675868,164681807,164683143,164688121,164690032,164690119,164690433,164691159,164700617,164701971,164703737,164703739,164705635,164706349,164706574,164706869,164707954,164710556,164713665,164716789,164719543,164719800,164721186,164722547,164723562,164723972,164723974,164724167,164725511,164725643,164726406,164727628,164728877,164730924,164730948,164731094,164731096,164731098,164731100,164731578,164733183,164733995,164733997,164734115,164734760,164736767,164738525,164739750,164743476,164746199,164746838,164747972,164749748,164750185,164750247,164751183,164752947,164755294,164758312,164758885,164759082,164759084,164761080,164761297,164766065,164766234,164767324,164769454,164770799,164772824,164773684,164775848,164780990,164784441,164787152,164788005,164788242,164788499,164789711,164801086,164801374,164802024,164805744,164806491,164808500,164812579,164813297,164813299,164816297,164816299,164818592,164818594,164819361,164819568,164819984,164821271,164821820,164821865,164823360,164825403,164825859,164825861,164825898,164827789,164830844,164832776,164837531,164838156,164838158,164838559,164841460,164844554,164847630,164850724,164850997,164852579,164852929,164854050,164854359,164854777,164855093,164860218,164860287,164860647,164861825,164863228,164864805,164864807,164864879,164865427,164866035,164867404,164867486,164869125,164871233,164872414,164872935,164874446,164874844,164875784,164876459,164877531,164879617,164879823,164882077,164884029,164884952,164887250,164887763,164892353,164892695,164893011,164893190,164895662,164895664,164896009,164896011,164896836,164897178
ENST00000481905	1	149594873;149597063;149597507	149595234;149597189;149597641	ENSG00000186625	KATNA1	149596403,149598365,149602473,149602571,149602628,149603093,149605295,149608685,149612864,149619954,149627057,149627434,149631817,149633826,149639899,149640692,149641711,149642354,149646099,149646392
ENST00000379370	1	1056116	1056118	ENSG00000188157	AGRN	1023335,1026472,1027231,1028468,1029607,1029649,1029691,1029724,1029760,1029801,1029841,1029877,1029915,1030001,1030037,1030121,1030165,1030201,1030239,1030277,1030317,1030397,1030435,1030475,1030583,1030621,1030663,1030699,1030791,1030827,1030865,1030905,1030943,1030985,1031025,1031066,1031107,1031141,1031174,1031214,1031257,1031305,1031915,1033153,1033168,1038897,1042896,1042898,1043666,1045126,1052263,1052265,1052267,1052305,1052380,1052461,1052498,1052634,1052636,1052658,1052750,1052901,1053066,1053068,1053076,1053078,1053212,1054647
ENST00000338382	1	20995950	20995955	ENSG00000188352	FOCAD	20658647,20658649,20659568,20663312,20663460,20663468,20666438,20670419,20679775,20682418,20684378,20685055,20685497,20686729,20687786,20695945,20696028,20698335,20701231,20701323,20707444,20708643,20709317,20712001,20714597,20717630,20719916,20720479,20726278,20728400,20732071,20734504,20735411,20735949,20736098,20737385,20738273,20741015,20743314,20745722,20746248,20747097,20747725,20748486,20749673,20749953,20749997,20754845,20754847,20755363,20756909,20760224,20760672,20761150,20761952,20763146,20764063,20764398,20764880,20767290,20768691,20770266,20770355,20770886,20770970,20771628,20774050,20776300,20776864,20776947,20778975,20785198,20785274,20787768,20790112,20790639,20791214,20791216,20791483,20793277,20796280,20798270,20799744,20804492,20804494,20804496,20804836,20805026,20805028,20805192,20805232,20806362,20806655,20809214,20809216,20811904,20812630,20812981,20814673,20815278,20816523,20818574,20819027,20820445,20821679,20823095,20830821,20832448,20838052,20845200,20845322,20847378,20847494,20848315,20850618,20850889,20859250,20863205,20866861,20867131,20868051,20868908,20872551,20873085,20873146,20875463,20880809,20882543,20889342,20892801,20893954,20894183,20897085,20897087,20898072,20899968,20900250,20906564,20908684,20910966,20920505,20922678,20925104,20925560,20926154,20930828,20933169,20933674,20933676,20934191,20935367,20936372,20937677,20938272,20939309,20940937,20941321,20942516,20944258,20945591,20946308,20949531,20949848,20950456,20954956,20954958,20955431,20956575,20956837,20963033,20963268,20965451,20965897,20966725,20966951,20968326,20971213,20971584,20972596,20977479,20980586,20981252,20985222,20985224,20987696,20988923,20989527,20990164
ENST00000476133	1	153618787	153618799	ENSG00000189171	S100A13	153622892,153625831,153626201
ENST00000361144	1	15068152;15094180;15094815;15101543;15103359;15104023;15112427;15114471	15068155;15094385;15094933;15101774;15103460;15104189;15112541;15118043	ENSG00000189337	KAZN	13893407,13894702,13898545,13898684,13898721,13900406,13901270,13902427,13902793,13904218,13905283,13907190,13910376,13910988,13912078,13912916,13912993,13913640,13915104,13915106,13915152,13916299,13917101,13917103,13917105,13917107,13919718,13923809,13925252,13926686,13927024,13928675,13930305,13931465,13931481,13931483,13931485,13936241,13936617,13943642,13944067,13947220,13947360,13948959,13949496,13950131,13954045,13954406,13954487,13954489,13954574,13954576,13954692,13954735,13956537,13958039,13959607,13961318,13962064,13963649,13968862,13969378,13970456,13971467,13971469,13974008,13975475,13980586,13981012,13981609,13983783,13987189,13987282,13989217,13994831,13995334,13997650,13997844,14003694,14006552,14008176,14008257,14011443,14017089,14020088,14020106,14020108,14020612,14021425,14022178,14022180,14022182,14023610,14025195,14026438,14026440,14027470,14027810,14028426,14028939,14031092,14032252,14032617,14032619,14033852,14036116,14036457,14037247,14037294,14039686,14039688,14039760,14039940,14041801,14042811,14043715,14043996,14049007,14050018,14050028,14050030,14050066,14050095,14050121,14050123,14050213,14050215,14051493,14051708,14052445,14053780,14055382,14055398,14057101,14057598,14057600,14058553,14058834,14068534,14069409,14071556,14073312,14073314,14075619,14075621,14080686,14082312,14083686,14084410,14084949,14084951,14088822,14088979,14089095,14089610,14090244,14091193,14092512,14092950,14098504,14098746,14102567,14102759,14104313,14105392,14106874,14106876,14108772,14109438,14110586,14111283,14111596,14113163,14113835,14114145,14114237,14116935,14118057,14120742,14124400,14127687,14130480,14132466,14132612,14134146,14134950,14134952,14134954,14135012,14135427,14136854,14140470,14141816,14141851,14142287,14142289,14145019,14146173,14146175,14150566,14150643,14150645,14151299,14152429,14153645,14156318,14157794,14159399,14163400,14164214,14164685,14165502,14165504,14165828,14168470,14168865,14168867,14171107,14171625,14175745,14176639,14179344,14186778,14188735,14190173,14193426,14193428,14194450,14199604,14200066,14200068,14201030,14201813,14204169,14205025,14205754,14205982,14206067,14206292,14206294,14209790,14210545,14213278,14214058,14215723,14216529,14219502,14226593,14226702,14230917,14231870,14234091,14234320,14235928,14236510,14237440,14237861,14239000,14239094,14243989,14245456,14245871,14245873,14245875,14246217,14249173,14251793,14251795,14253974,14253976,14254571,14259165,14259167,14260913,14263006,14263121,14265451,14266758,14266934,14267451,14270468,14272501,14272503,14272505,14272515,14274390,14275230,14278839,14284331,14285519,14291956,14292438,14292723,14293026,14293028,14293964,14294194,14295399,14295481,14295548,14295639,14295673,14295904,14296222,14296995,14298516,14298558,14299371,14301419,14301658,14304200,14308938,14312770,14313060,14320769,14321477,14323257,14324494,14325210,14325512,14328397,14329940,14329984,14330943,14331192,14331270,14331966,14333000,14333344,14335736,14337504,14342024,14346319,14346750,14348396,14355896,14362068,14362266,14363936,14364215,14364407,14364850,14367812,14368705,14369371,14369765,14369958,14370009,14371938,14374811,14374813,14375585,14376201,14376215,14377675,14378925,14378927,14381523,14382784,14389939,14390517,14396785,14397538,14400896,14402971,14404520,14404522,14404586,14407703,14408215,14409632,14410495,14411439,14411658,14414484,14414600,14414602,14415659,14415994,14416808,14417234,14417932,14420479,14421959,14423547,14425552,14425650,14426215,14426989,14432681,14432683,14433138,14433161,14433915,14434073,14436910,14436912,14437132,14437721,14437774,14440141,14442979,14444716,14445886,14450061,14450504,14450631,14451127,14455574,14456099,14457292,14457517,14457743,14460942,14461797,14463092,14464327,14466271,14466450,14470091,14470929,14474211,14476528,14476530,14477733,14477970,14479020,14481901,14481938,14482090,14482105,14483294,14484076,14491697,14492650,14492881,14496395,14496774,14497110,14502798,14505653,14506751,14509909,14510460,14511138,14512069,14512518,14515851,14518944,14520446,14520988,14521565,14524166,14525151,14525153,14525155,14525157,14525159,14525524,14526380,14529411,14532711,14532936,14533389,14534323,14534973,14535724,14536098,14536750,14537258,14537909,14540747,14540867,14540869,14543302,14543500,14544281,14547907,14548137,14552644,14553439,14553570,14556670,14556882,14557160,14557813,14558354,14559201,14559280,14565588,14571312,14573089,14573091,14573621,14574746,14576498,14578651,14583402,14583404,14584137,14584789,14585051,14585067,14587304,14591800,14591802,14592884,14593460,14593462,14597766,14598950,14601895,14603933,14605313,14607518,14608448,14610745,14612626,14613663,14615600,14616744,14617459,14617627,14617974,14619168,14619781,14623164,14623166,14623168,14623260,14624628,14624630,14625206,14626864,14628198,14628200,14629511,14631673,14634106,14636660,14641445,14643635,14644719,14647211,14649557,14650750,14650941,14652606,14652702,14654502,14662706,14665430,14666459,14668240,14668770,14668814,14668947,14670703,14673473,14673475,14674057,14674540,14677894,14680009,14686798,14688022,14688430,14689864,14690192,14690970,14691341,14691414,14691416,14691418,14692599,14693958,14696555,14697197,14697440,14698206,14699690,14699692,14706089,14706091,14708243,14708545,14708995,14711240,14712186,14714004,14714440,14716150,14716405,14717133,14719870,14722023,14722673,14726768,14726853,14727611,14730008,14730717,14733003,14734448,14734759,14737233,14738000,14738002,14738140,14740385,14741189,14744233,14744761,14747421,14749523,14750029,14750031,14750703,14751304,14753168,14753179,14754740,14758850,14763199,14764220,14765148,14766033,14766035,14770807,14772352,14773133,14774615,14778847,14779463,14783264,14783375,14787543,14788162,14788584,14792373,14793346,14793397,14794662,14795574,14795692,14796603,14798069,14800377,14800732,14800734,14803384,14806980,14807490,14807492,14809757,14811770,14812658,14813777,14814872,14815562,14818510,14820549,14822307,14823281,14826634,14826636,14826733,14827163,14827305,14828488,14829619,14835078,14836163,14839055,14840823,14841003,14841568,14842267,14842779,14843594,14845624,14846964,14848073,14848925,14849496,14851473,14853433,14853651,14854037,14854231,14855344,14858049,14858159,14859767,14860987,14861782,14861784,14861968,14863875,14863877,14863961,14864914,14866416,14868666,14869417,14870486,14872733,14875199,14877371,14877414,14877425,14880104,14882201,14882236,14883790,14884636,14886291,14886661,14886663,14886809,14887585,14888052,14889097,14892921,14895280,14895725,14902921,14904200,14905530,14909756,14915055,14915646,14917549,14920028,14921148,14925460,14925517,14926067,14929570,14932476,14937909,14937911,14938752,14941289,14941626,14943134,14944578,14946245,14949815,14950396,14950985,14951061,14951951,14953044,14954113,14957346,14958751,14960942,14964327,14965348,14968033,14974752,14975619,14975621,14979585,14981536,14981538,14982016,14984596,14986986,14988891,14989861,14991639,14993927,14994265,14994267,14996115,14996821,14997163,14998948,15003236,15005762,15006364,15006366,15009581,15012075,15013851,15014943,15019765,15022134,15022182,15022353,15022794,15023466,15023495,15024504,15026330,15026373,15027657,15028147,15028149,15028363,15028886,15030120,15031748,15031958,15033227,15033539,15034273,15036073,15036703,15036946,15039402,15040244,15041482,15042554,15043081,15043481,15047145,15047904,15050737,15052126,15052560,15052573,15052589,15052621,15052655,15053083,15053495,15057753,15058007,15062449,15062451,15064873,15066844,15066846,15069188,15069833,15071396,15079051,15079060,15079605,15081529,15082629,15084293,15087537,15088386,15089964,15093589,15096404,15098423,15103510,15103545,15103568,15104480,15104745,15105446,15105745,15107997,15109876,15112792
ENST00000400798	1	15094180;15094815;15101543;15103359;15104023;15112427;15114471	15094385;15094933;15101774;15103460;15104189;15112541;15118043	ENSG00000189337	KAZN	13893407,13894702,13898545,13898684,13898721,13900406,13901270,13902427,13902793,13904218,13905283,13907190,13910376,13910988,13912078,13912916,13912993,13913640,13915104,13915106,13915152,13916299,13917101,13917103,13917105,13917107,13919718,13923809,13925252,13926686,13927024,13928675,13930305,13931465,13931481,13931483,13931485,13936241,13936617,13943642,13944067,13947220,13947360,13948959,13949496,13950131,13954045,13954406,13954487,13954489,13954574,13954576,13954692,13954735,13956537,13958039,13959607,13961318,13962064,13963649,13968862,13969378,13970456,13971467,13971469,13974008,13975475,13980586,13981012,13981609,13983783,13987189,13987282,13989217,13994831,13995334,13997650,13997844,14003694,14006552,14008176,14008257,14011443,14017089,14020088,14020106,14020108,14020612,14021425,14022178,14022180,14022182,14023610,14025195,14026438,14026440,14027470,14027810,14028426,14028939,14031092,14032252,14032617,14032619,14033852,14036116,14036457,14037247,14037294,14039686,14039688,14039760,14039940,14041801,14042811,14043715,14043996,14049007,14050018,14050028,14050030,14050066,14050095,14050121,14050123,14050213,14050215,14051493,14051708,14052445,14053780,14055382,14055398,14057101,14057598,14057600,14058553,14058834,14068534,14069409,14071556,14073312,14073314,14075619,14075621,14080686,14082312,14083686,14084410,14084949,14084951,14088822,14088979,14089095,14089610,14090244,14091193,14092512,14092950,14098504,14098746,14102567,14102759,14104313,14105392,14106874,14106876,14108772,14109438,14110586,14111283,14111596,14113163,14113835,14114145,14114237,14116935,14118057,14120742,14124400,14127687,14130480,14132466,14132612,14134146,14134950,14134952,14134954,14135012,14135427,14136854,14140470,14141816,14141851,14142287,14142289,14145019,14146173,14146175,14150566,14150643,14150645,14151299,14152429,14153645,14156318,14157794,14159399,14163400,14164214,14164685,14165502,14165504,14165828,14168470,14168865,14168867,14171107,14171625,14175745,14176639,14179344,14186778,14188735,14190173,14193426,14193428,14194450,14199604,14200066,14200068,14201030,14201813,14204169,14205025,14205754,14205982,14206067,14206292,14206294,14209790,14210545,14213278,14214058,14215723,14216529,14219502,14226593,14226702,14230917,14231870,14234091,14234320,14235928,14236510,14237440,14237861,14239000,14239094,14243989,14245456,14245871,14245873,14245875,14246217,14249173,14251793,14251795,14253974,14253976,14254571,14259165,14259167,14260913,14263006,14263121,14265451,14266758,14266934,14267451,14270468,14272501,14272503,14272505,14272515,14274390,14275230,14278839,14284331,14285519,14291956,14292438,14292723,14293026,14293028,14293964,14294194,14295399,14295481,14295548,14295639,14295673,14295904,14296222,14296995,14298516,14298558,14299371,14301419,14301658,14304200,14308938,14312770,14313060,14320769,14321477,14323257,14324494,14325210,14325512,14328397,14329940,14329984,14330943,14331192,14331270,14331966,14333000,14333344,14335736,14337504,14342024,14346319,14346750,14348396,14355896,14362068,14362266,14363936,14364215,14364407,14364850,14367812,14368705,14369371,14369765,14369958,14370009,14371938,14374811,14374813,14375585,14376201,14376215,14377675,14378925,14378927,14381523,14382784,14389939,14390517,14396785,14397538,14400896,14402971,14404520,14404522,14404586,14407703,14408215,14409632,14410495,14411439,14411658,14414484,14414600,14414602,14415659,14415994,14416808,14417234,14417932,14420479,14421959,14423547,14425552,14425650,14426215,14426989,14432681,14432683,14433138,14433161,14433915,14434073,14436910,14436912,14437132,14437721,14437774,14440141,14442979,14444716,14445886,14450061,14450504,14450631,14451127,14455574,14456099,14457292,14457517,14457743,14460942,14461797,14463092,14464327,14466271,14466450,14470091,14470929,14474211,14476528,14476530,14477733,14477970,14479020,14481901,14481938,14482090,14482105,14483294,14484076,14491697,14492650,14492881,14496395,14496774,14497110,14502798,14505653,14506751,14509909,14510460,14511138,14512069,14512518,14515851,14518944,14520446,14520988,14521565,14524166,14525151,14525153,14525155,14525157,14525159,14525524,14526380,14529411,14532711,14532936,14533389,14534323,14534973,14535724,14536098,14536750,14537258,14537909,14540747,14540867,14540869,14543302,14543500,14544281,14547907,14548137,14552644,14553439,14553570,14556670,14556882,14557160,14557813,14558354,14559201,14559280,14565588,14571312,14573089,14573091,14573621,14574746,14576498,14578651,14583402,14583404,14584137,14584789,14585051,14585067,14587304,14591800,14591802,14592884,14593460,14593462,14597766,14598950,14601895,14603933,14605313,14607518,14608448,14610745,14612626,14613663,14615600,14616744,14617459,14617627,14617974,14619168,14619781,14623164,14623166,14623168,14623260,14624628,14624630,14625206,14626864,14628198,14628200,14629511,14631673,14634106,14636660,14641445,14643635,14644719,14647211,14649557,14650750,14650941,14652606,14652702,14654502,14662706,14665430,14666459,14668240,14668770,14668814,14668947,14670703,14673473,14673475,14674057,14674540,14677894,14680009,14686798,14688022,14688430,14689864,14690192,14690970,14691341,14691414,14691416,14691418,14692599,14693958,14696555,14697197,14697440,14698206,14699690,14699692,14706089,14706091,14708243,14708545,14708995,14711240,14712186,14714004,14714440,14716150,14716405,14717133,14719870,14722023,14722673,14726768,14726853,14727611,14730008,14730717,14733003,14734448,14734759,14737233,14738000,14738002,14738140,14740385,14741189,14744233,14744761,14747421,14749523,14750029,14750031,14750703,14751304,14753168,14753179,14754740,14758850,14763199,14764220,14765148,14766033,14766035,14770807,14772352,14773133,14774615,14778847,14779463,14783264,14783375,14787543,14788162,14788584,14792373,14793346,14793397,14794662,14795574,14795692,14796603,14798069,14800377,14800732,14800734,14803384,14806980,14807490,14807492,14809757,14811770,14812658,14813777,14814872,14815562,14818510,14820549,14822307,14823281,14826634,14826636,14826733,14827163,14827305,14828488,14829619,14835078,14836163,14839055,14840823,14841003,14841568,14842267,14842779,14843594,14845624,14846964,14848073,14848925,14849496,14851473,14853433,14853651,14854037,14854231,14855344,14858049,14858159,14859767,14860987,14861782,14861784,14861968,14863875,14863877,14863961,14864914,14866416,14868666,14869417,14870486,14872733,14875199,14877371,14877414,14877425,14880104,14882201,14882236,14883790,14884636,14886291,14886661,14886663,14886809,14887585,14888052,14889097,14892921,14895280,14895725,14902921,14904200,14905530,14909756,14915055,14915646,14917549,14920028,14921148,14925460,14925517,14926067,14929570,14932476,14937909,14937911,14938752,14941289,14941626,14943134,14944578,14946245,14949815,14950396,14950985,14951061,14951951,14953044,14954113,14957346,14958751,14960942,14964327,14965348,14968033,14974752,14975619,14975621,14979585,14981536,14981538,14982016,14984596,14986986,14988891,14989861,14991639,14993927,14994265,14994267,14996115,14996821,14997163,14998948,15003236,15005762,15006364,15006366,15009581,15012075,15013851,15014943,15019765,15022134,15022182,15022353,15022794,15023466,15023495,15024504,15026330,15026373,15027657,15028147,15028149,15028363,15028886,15030120,15031748,15031958,15033227,15033539,15034273,15036073,15036703,15036946,15039402,15040244,15041482,15042554,15043081,15043481,15047145,15047904,15050737,15052126,15052560,15052573,15052589,15052621,15052655,15053083,15053495,15057753,15058007,15062449,15062451,15064873,15066844,15066846,15069188,15069833,15071396,15079051,15079060,15079605,15081529,15082629,15084293,15087537,15088386,15089964,15093589,15096404,15098423,15103510,15103545,15103568,15104480,15104745,15105446,15105745,15107997,15109876,15112792
ENST00000446306	1	99013239;99030595;99030885;99031345;99032894;99035417	99014955;99030757;99031000;99031465;99033039;99036477	ENSG00000196367	TRRAP	98879775,98880565,98881778,98881780,98883135,98883658,98887045,98887288,98888645,98889395,98891356,98893597,98900220,98901693,98902109,98902290,98906188,98908427,98909168,98909755,98910402,98913433,98914932,98917673,98919736,98920334,98921276,98923628,98923959,98924407,98925597,98925692,98926116,98928106,98930677,98931593,98934497,98937397,98939770,98943671,98946426,98946491,98946508,98946539,98946556,98946620,98946653,98946670,98946687,98947255,98948471,98950588,98950590,98952889,98954858,98956086,98956088,98956193,98956692,98961390,98962682,98965030,98965129,98965139,98967228,98967339,98973841,98974828,98978350,98979331,98980234,98980236,98983479,98984161,98984350,98984352,98985630,98985718,98986180,98986908,98991912,98992862,98993641,98993647,98994409,98995084,98995740,98995994,98996683,98999233,99001734,99001901,99002258,99005949,99008232,99009038,99010388,99014914,99026040,99036652,99036654,99038295,99043342,99043756,99045301,99045557,99046855
